phase,t_s,temp_c,comp_roll,comp_pitch,comp_yaw,mahony_roll,mahony_pitch,mahony_yaw
level_static,156.88,43.686,0.45841978338096845,2.49333077003,-62.290557759118485,0.39297449855746924,2.5081282084007026,-62.512254229500165
level_static,156.9,43.677,0.45762994692421194,2.5002653022857566,-62.28954863606518,0.3869813847988011,2.531633812504754,-62.50849329686516
level_static,156.921,43.709,0.4628168814906345,2.49870080987804,-62.28820131124808,0.4042561240617591,2.526030615502174,-62.50351018901147
level_static,156.94,43.698,0.4623130636422653,2.5000952915781016,-62.288981999370826,0.39943130255126563,2.5290254983556637,-62.503085591115294
level_static,156.96,43.695,0.46130743775622857,2.500841731303075,-62.2896542185666,0.39606009818269594,2.5275691074677242,-62.50476042118914
level_static,156.98,43.736,0.46339442238762224,2.498698059387837,-62.28785438372052,0.400219068107425,2.5179283841800544,-62.50606946425179
level_static,157.0,43.712,0.46150826016631025,2.498147078095096,-62.290302105606855,0.3892295007565967,2.5074623040508532,-62.51815888459447
level_static,157.02,43.698,0.46206918850102663,2.4962023392931463,-62.29122078123503,0.3915125977136164,2.502289771648294,-62.5192193609302
level_static,157.04,43.704,0.46252908562897277,2.491198752980983,-62.29352449565319,0.391885392128827,2.4846684746629273,-62.529922490242534
level_static,157.06,43.671,0.4615331343138357,2.4887025491167876,-62.29499739111241,0.38231386409821905,2.479459497319942,-62.53615946645187
level_static,157.08,43.68,0.46438475847328176,2.4867201049714573,-62.295191176089055,0.38745321156071555,2.471020657548121,-62.53963227678678
level_static,157.1,43.671,0.46534340339881713,2.487690455226463,-62.29314527064132,0.39309362906606277,2.4799610091344095,-62.528815147227654
level_static,157.12,43.704,0.46117722205062966,2.4868072269206563,-62.29190027128257,0.3815201161859712,2.47764426168326,-62.52646285598785
level_static,157.14,43.686,0.4605554014440355,2.484310539635027,-62.29305667542169,0.3792236711001258,2.4648553798423625,-62.53150067888174
level_static,157.16,43.704,0.4625995815980999,2.4792291020818147,-62.29374971349059,0.38636332321357714,2.451703030627968,-62.532065223368406
level_static,157.18,43.677,0.4638547853490826,2.477793601736008,-62.294887570731,0.3922411860529067,2.4514940372902614,-62.53119151815783
level_static,157.2,43.677,0.45718546888747585,2.4777984747416677,-62.29613639233502,0.3687824855961849,2.4509959353247903,-62.54053267879043
level_static,157.22,43.701,0.4560409527307882,2.4741686706147745,-62.30035459704604,0.3669383669920687,2.436445253603282,-62.55422753794661
level_static,157.241,43.689,0.4585242400637347,2.4798078298619153,-62.2977157360469,0.37926634071124005,2.4536189811702407,-62.539085792361995
level_static,157.26,43.704,0.4614701346204066,2.483962569718244,-62.28998278558216,0.3882313920109849,2.4788985715280463,-62.50831219377486
level_static,157.28,43.68,0.4596795389103842,2.4896729501004478,-62.28383967235133,0.38170500402335145,2.498205888779466,-62.48985552905454
level_static,157.3,43.686,0.4512554063852939,2.487714988353333,-62.282692942413334,0.3531240441296278,2.4958310661918364,-62.49418919929843
level_static,157.32,43.733,0.4528667650592428,2.4856656510868986,-62.282188493412086,0.3617316748245056,2.4871643629887092,-62.493763909320215
level_static,157.34,43.692,0.45341926133787636,2.4889261874273285,-62.2803754997414,0.3705985162280637,2.4883584871262228,-62.48807345547644
level_static,157.36,43.706,0.4534816548757238,2.4843349956422904,-62.28145352029641,0.37134982731152066,2.475707859856831,-62.49332723577705
level_static,157.38,43.686,0.44791837302435356,2.48446146668044,-62.28794241460955,0.3504442152325378,2.4761636926437873,-62.51806321739258
level_static,157.4,43.671,0.4491359541864476,2.4798573766287872,-62.294913208500866,0.3537750481021711,2.4617828536231894,-62.542813774589945
level_static,157.42,43.686,0.4523309451023292,2.4789849271535203,-62.29493556947441,0.36577916826578616,2.4621989856594237,-62.54841350231235
level_static,157.44,43.671,0.4506817061772165,2.479391105292876,-62.29947516518963,0.36274310301133056,2.4639668163709496,-62.561552770551764
level_static,157.46,43.692,0.4491410400324857,2.4794708280742306,-62.30333596932809,0.35658717906770265,2.4661573761487774,-62.57815796667235
level_static,157.48,43.695,0.4427705251052971,2.483487532992645,-62.309672967311435,0.3369646227666005,2.476151377600797,-62.59631816906806
level_static,157.501,43.712,0.43842534815027523,2.4836826860656602,-62.31476936048618,0.3214066971746232,2.4792820731665897,-62.61365803013402
level_static,157.52,43.683,0.4327776568533962,2.4829921447294976,-62.31868996074563,0.2990038768936193,2.4786897549074793,-62.62389981800122
level_static,157.54,43.709,0.43857618404297327,2.4842756715872953,-62.31578628381426,0.32265267689060995,2.4926323745454937,-62.60353271980724
level_static,157.56,43.692,0.43510779517789255,2.481028961432256,-62.3210021090727,0.314215837628765,2.4801039439227353,-62.61749305976164
level_static,157.58,43.698,0.4340016717160866,2.481847091735239,-62.322783109198994,0.31563316933379704,2.4818335358019383,-62.61699441483823
level_static,157.6,43.674,0.4364991595404476,2.4780221243783993,-62.320030569480785,0.3253227567009205,2.471324107440632,-62.60171628197948
level_static,157.62,43.724,0.4365129438876807,2.481315923666134,-62.31430032396844,0.3318435499050056,2.47792328176633,-62.57731914717837
level_static,157.64,43.704,0.43978861454568724,2.477671875390049,-62.31139248189662,0.34357903137706913,2.464282480921797,-62.566592735390316
level_static,157.66,43.695,0.4411696058454946,2.481603365762083,-62.30861129472065,0.3484425708623389,2.476260753618106,-62.55513681625598
level_static,157.68,43.706,0.4465503875608102,2.4810038510268106,-62.303688076230195,0.37226226382374616,2.4781797973991204,-62.5398969199267
level_static,157.7,43.721,0.4475392674225255,2.477443769664314,-62.30329329752378,0.3807187149396867,2.4634629734586135,-62.54450040700036
level_static,157.72,43.695,0.44495732305801383,2.4838843618482467,-62.29635351466332,0.3715431370564064,2.4855426455723357,-62.51789937947725
level_static,157.741,43.674,0.44970280553036174,2.4816971539809143,-62.29044583667694,0.38940990034742845,2.483757687921644,-62.497055804075885
level_static,157.76,43.668,0.44860154334138036,2.479005568049094,-62.28553408051212,0.3842872546986163,2.47467950319027,-62.49074997280011
level_static,157.78,43.701,0.4498097745847043,2.479081928003356,-62.27950238480635,0.3891907531261566,2.4760290844210404,-62.47514840000219
level_static,157.8,43.686,0.444694224216738,2.481565532079998,-62.28020227478738,0.3716988202333253,2.4809577540728402,-62.477603409379554
level_static,157.82,43.706,0.4466739227770489,2.4825981877434704,-62.277820348448365,0.37671718094143314,2.4844734219406823,-62.47077166031093
level_static,157.84,43.695,0.44472225118391173,2.48495159326348,-62.27626270458175,0.3726398270961777,2.486205369411509,-62.46940603925181
level_static,157.86,43.683,0.44867141766577434,2.4813317715932115,-62.28002326821368,0.38640011361022253,2.4741622178462293,-62.48792416405207
level_static,157.88,43.692,0.4465763986023609,2.4782551363900485,-62.28383151346897,0.37886128570793964,2.4654188688742913,-62.5095793744236
level_static,157.9,43.695,0.4425218447213464,2.4805749147800826,-62.28497339586317,0.3657452806951521,2.4736869031814512,-62.52005136826422
level_static,157.92,43.671,0.4481592672180814,2.482145196509515,-62.28134744359586,0.3926136582782885,2.4771122562505203,-62.50655215275823
level_static,157.94,43.695,0.4481465995895962,2.4825868512685934,-62.279954259708845,0.3892302621511153,2.4841305510951037,-62.50183500962222
level_static,157.96,43.686,0.4489246415981876,2.4784467592307196,-62.281726020607934,0.3883668371864528,2.4695366456307384,-62.51278536993614
level_static,157.98,43.659,0.4438194922120662,2.480139169698559,-62.283041711861095,0.37096145720688595,2.4731601607841442,-62.51795797791224
level_static,158.001,43.704,0.4404214542408655,2.479563023394365,-62.28376715134854,0.3572125225266983,2.47180183336674,-62.52430232961861
level_static,158.02,43.671,0.4353982562372242,2.482905888645534,-62.284504746852136,0.34044164061596477,2.481595773205971,-62.52550155557827
level_static,158.04,43.692,0.43336146541563675,2.482035022373569,-62.28499393309178,0.33621244919425497,2.4826203408386,-62.52606976241292
level_static,158.06,43.715,0.4365830384070617,2.4856782649950127,-62.28624310688259,0.3545909817451512,2.4965281533473527,-62.52736370053538
level_static,158.08,43.686,0.4405752574003116,2.487599098529752,-62.286805775341755,0.3647765731983707,2.505485761211215,-62.532766869633136
level_static,158.1,43.683,0.4438939788974157,2.4830702183711892,-62.29346662442081,0.3731586590702222,2.4866918557717264,-62.55989498665013
level_static,158.12,43.701,0.44881670805941926,2.486207490194769,-62.29166981809988,0.39399048129320147,2.4951337027094262,-62.547860152599874
level_static,158.14,43.695,0.44834507636096466,2.4809083990527316,-62.29337092945932,0.39151714658009684,2.483140344943788,-62.55612354241015
level_static,158.16,43.706,0.4452110170294409,2.4855251647018934,-62.29336452716265,0.3826744181122264,2.4930353403696075,-62.55472273776366
level_static,158.18,43.68,0.4452995681322524,2.4855796534645704,-62.294288623101906,0.37664186682420425,2.4970917623982,-62.55530575151778
level_static,158.2,43.686,0.4455428135234993,2.4811415980312406,-62.302245154642705,0.3694231178181503,2.479637580380875,-62.58543215663077
level_static,158.22,43.686,0.442271870721518,2.48578985912848,-62.303857039384624,0.3656957081746934,2.497300035128193,-62.585181099983295
level_static,158.24,43.712,0.44018200839356675,2.4823978234639488,-62.31001556909725,0.3580245080776421,2.4872506337695266,-62.606016653625794
level_static,158.261,43.724,0.4398095382472396,2.4848096486862024,-62.309280790871696,0.3543014277243854,2.4931107204274947,-62.59714252817658
level_static,158.28,43.701,0.43835248569823554,2.4878217892797587,-62.30836975989827,0.3463943229905859,2.5016617341685494,-62.5882243562557
