run_id,t_s,bx_ut,by_ut,bz_ut
2342474,202.098,-31.7431,-5.5963,2.9358
2342474,202.265,-29.2661,9.9083,5.5046
2342474,202.432,-20.7339,9.5413,23.5780
2342474,202.598,-14.4954,4.6789,31.6514
2342474,202.766,-5.0459,-1.9266,37.6147
2342474,202.933,4.6789,-14.1284,39.5413
2342474,203.099,19.6330,-19.4495,36.5138
2342474,203.267,33.6697,-14.1284,29.0826
2342474,203.436,40.0917,-13.2110,21.7431
2342474,203.629,42.9358,5.5046,13.1193
2342474,203.797,32.5688,18.6239,18.5321
2342474,203.964,21.7431,24.7706,21.6514
2342474,204.130,8.8991,23.7615,27.2477
2342474,204.297,10.4587,23.8532,27.2477
2342474,204.464,21.8349,18.0734,28.4404
2342474,204.631,25.6881,5.8716,33.3027
2342474,204.798,23.0275,-4.9541,37.2477
2342474,204.965,13.7615,-22.5688,37.7064
2342474,205.132,14.8624,-36.3303,28.6239
2342474,205.298,27.1560,-35.6881,22.6606
2342474,205.466,43.5780,-6.3303,17.7982
2342474,205.633,36.6972,12.0183,20.9174
2342474,205.799,21.3761,11.6514,34.2202
2342474,205.967,21.1927,20.5505,27.8899
2342474,206.133,28.4404,15.4128,27.7064
2342474,206.300,36.6972,0.9174,27.8899
2342474,206.468,34.5872,-6.6055,31.6514
2342474,206.634,30.0917,-17.3395,33.7615
2342474,206.801,21.6514,-36.4220,27.9817
2342474,206.968,26.4220,-40.8257,18.7156
2342474,207.135,42.8440,-21.1927,17.7064
2342474,207.302,41.9266,-6.7890,23.6697
2342474,207.468,30.8257,16.1468,26.7890
2342474,207.637,19.8165,22.3853,28.8991
2342474,207.838,30.8257,24.2202,19.1743
2342474,208.004,37.7064,7.7982,25.8716
2342474,208.172,38.1651,-5.5963,30.1835
2342474,208.339,32.2018,-14.0367,35.1376
2342474,208.505,26.7890,-29.7248,32.8440
2342474,208.673,30.9174,-37.7982,21.7431
2342474,208.839,38.6239,-33.0275,15.8716
2342474,209.006,49.3578,-5.1376,9.4495
2342474,209.174,44.6789,13.9450,10.8257
2342474,209.340,33.7615,26.6055,14.6789
2342474,209.507,33.5780,19.9083,23.5780
2342474,209.676,35.9633,0.0000,31.8349
2342474,209.843,32.0183,-5.7798,36.6972
2342474,210.009,22.8440,-30.5505,36.1468
2342474,210.176,25.2294,-37.0642,29.8165
2342474,210.344,35.0459,-18.1651,33.0275
2342474,210.510,41.0092,21.9266,8.1651
2342474,210.677,29.5413,34.0367,3.7615
2342474,210.844,17.2477,39.4495,4.4037
2342474,211.011,3.3945,38.0734,13.9450
2342474,211.177,-4.9541,26.2385,29.0826
2342474,211.345,8.5321,4.1284,43.3945
2342474,211.512,0.8257,-16.7890,44.2202
2342474,211.678,-6.9725,-24.2202,40.0000
2342474,211.848,8.0734,-13.9450,45.2294
2342474,212.056,19.9083,39.4495,-3.9450
2342474,212.223,9.1743,41.5596,-1.1009
2342474,212.390,-7.5229,38.4404,4.9541
2342474,212.557,-8.8991,20.6422,31.3761
2342474,212.723,-1.6514,1.0092,42.7523
2342474,212.890,-10.3670,-29.8165,34.6789
2342474,213.058,-16.7890,-29.4495,30.7339
2342474,213.224,-23.7615,-19.2661,29.9083
2342474,213.391,-2.6606,3.7615,42.0183
2342474,213.558,5.3211,25.0459,31.6514
2342474,213.725,3.5780,37.4312,12.9358
2342474,213.891,-7.6147,37.0642,6.6972
2342474,214.059,-16.3303,24.6789,21.2844
2342474,214.226,-19.1743,1.2844,33.5780
2342474,214.392,-18.0734,-20.2752,33.0275
2342474,214.560,-16.6055,-35.5963,22.3853
2342474,214.727,-15.7798,-41.7431,7.0642
2342474,214.893,-20.4587,-36.0550,-7.8899
2342474,215.071,-18.8073,-39.1743,6.3303
2342474,215.238,-22.9358,-34.1284,11.7431
2342474,215.404,-22.4771,-32.2018,16.0550
2342474,215.572,7.8899,-29.0826,37.1560
2342474,215.739,-1.7431,-46.4220,13.5780
2342474,215.905,19.8165,-41.7431,22.9358
2342474,216.075,18.4404,-45.9633,14.4954
2342474,216.255,15.5046,-48.4404,4.6789
2342474,216.421,19.6330,-47.0642,-2.8440
2342474,216.589,25.3211,-44.9541,2.0183
2342474,216.756,19.3578,-47.3394,4.8624
2342474,216.922,16.3303,-47.9817,4.8624
2342474,217.089,15.1376,-48.3486,1.7431
2342474,217.256,29.0826,-41.5596,10.5505
2342474,217.423,27.5229,-42.2018,12.0183
2342474,217.589,22.2936,-43.1193,18.0734
2342474,217.757,22.8440,-42.2018,18.7156
2342474,217.924,15.1376,-40.6422,26.1468
2342474,218.090,4.8624,-45.7798,18.5321
2342474,218.258,21.3761,-38.8991,26.0550
2342474,218.424,29.8165,-36.6972,22.4771
2342474,218.591,36.5138,-33.5780,16.2385
2342474,218.759,40.5505,-32.0183,7.4312
2342474,218.925,45.5046,-23.4862,-3.0275
2342474,219.092,43.0275,-26.4220,-8.9908
2342474,219.259,38.0734,-30.3670,-14.4037
2342474,219.426,28.0734,-33.3945,-22.7523
2342474,219.593,11.6514,-34.9541,-28.3486
2342474,219.760,0.7339,-31.7431,-30.6422
2342474,219.927,-9.2661,-36.2385,-20.8257
2342474,220.093,-5.5963,-43.9450,15.1376
2342474,220.264,-4.7706,-36.8807,28.4404
2342474,220.459,5.8716,-19.2661,40.7339
2342474,220.626,4.5872,-3.6697,41.6514
2342474,220.794,13.0275,-10.2752,41.4679
2342474,220.960,25.2294,-19.9083,36.3303
2342474,221.127,37.9817,-22.6606,23.7615
2342474,221.293,44.4037,-24.3119,4.4954
2342474,221.461,38.6239,-28.8991,-14.5872
2342474,221.628,27.7064,-32.2936,-23.3945
2342474,221.794,14.7706,-39.7248,-21.2844
2342474,221.962,0.8257,-45.3211,-9.3578
2342474,222.129,-2.7523,-45.9633,7.6147
2342474,222.295,7.6147,-36.3303,31.0092
2342474,222.463,6.0550,-17.9817,40.4587
2342474,222.629,4.6789,-16.4220,40.6422
2342474,222.796,20.6422,-22.1101,36.8807
2342474,222.963,34.2202,-22.8440,26.8807
2342474,223.130,46.1468,-17.7982,5.0459
2342474,223.297,40.7339,-26.3303,-12.0183
2342474,223.464,23.0275,-38.2569,-18.6239
2342474,223.631,12.0183,-46.2385,-6.5138
2342474,223.797,13.8532,-47.2477,4.4954
2342474,223.965,18.9908,-45.8716,8.9908
2342474,224.132,35.3211,-28.7156,21.7431
2342474,224.298,43.4862,5.1376,14.8624
2342474,224.468,43.8532,6.7890,13.2110
2342474,224.668,44.8624,3.0275,13.4862
2342474,224.834,45.5046,1.2844,12.3853
2342474,225.001,44.6789,-13.1193,15.7798
2342474,225.168,47.7982,-12.5688,3.9450
2342474,225.335,48.1651,-7.9817,2.4771
2342474,225.502,47.3394,2.1101,-9.2661
2342474,225.669,46.1468,4.6789,-13.3028
2342474,225.836,43.2110,13.4862,-13.7615
2342474,226.002,28.9908,31.3761,-15.2294
2342474,226.170,12.2936,39.4495,2.3853
2342474,226.337,3.3028,29.7248,25.2294
2342474,226.503,6.8807,16.5138,36.6972
2342474,226.671,11.4679,1.5596,43.0275
2342474,226.837,17.7982,-6.0550,42.8440
2342474,227.004,26.6972,-5.9633,39.5413
2342474,227.170,6.6972,-24.7706,41.8349
2342474,227.338,6.6972,-22.5688,42.8440
2342474,227.505,22.3853,-20.9174,40.4587
2342474,227.671,44.5872,17.6147,1.2844
2342474,227.839,31.4679,30.7339,-16.6972
2342474,228.005,13.3028,40.5505,-10.4587
2342474,228.172,-5.2294,39.8165,0.2752
2342474,228.340,-21.1009,27.1560,13.3028
2342474,228.506,-14.4954,3.1193,37.7064
2342474,228.675,-11.1009,-13.7615,40.5505
2342474,228.886,-2.5688,-14.5872,43.2110
2342474,229.052,-20.1835,-24.8624,31.3761
2342474,229.219,-8.1651,-19.4495,41.1009
2342474,229.387,5.1376,-25.5963,42.0183
2342474,229.553,22.2018,-10.4587,42.0183
2342474,229.720,18.5321,27.4312,26.9725
2342474,229.887,-3.1193,25.1376,30.5505
2342474,230.054,-22.6606,23.6697,16.8807
2342474,230.221,-30.1835,8.9908,19.3578
2342474,230.387,-32.2936,-4.8624,19.8165
2342474,230.555,-21.1927,-17.0642,32.7523
2342474,230.721,-14.4037,-24.9541,35.3211
2342474,230.890,-26.9725,-24.0367,22.5688
2342474,231.057,-30.6422,-15.8716,21.4679
2342474,231.224,-22.2936,-18.3486,32.6605
2342474,231.390,18.6239,-1.2844,42.8440
2342474,231.558,18.5321,13.5780,37.4312
2342474,231.725,-10.7339,32.6605,15.8716
2342474,231.891,-25.5046,21.2844,13.5780
2342474,232.069,-30.8257,10.5505,14.2202
2342474,232.236,-32.9358,-7.1560,16.1468
2342474,232.403,-26.6055,-22.8440,22.4771
2342474,232.570,-29.3578,-22.1101,18.1651
2342474,232.737,-28.8991,-21.8349,19.9083
2342474,232.906,-29.1743,-17.8899,23.1193
2342474,233.086,-5.1376,-17.6147,42.3853
2342474,233.252,22.6606,18.5321,32.7523
2342474,233.419,-0.0917,40.7339,-3.4862
2342474,233.587,-23.7615,26.6055,5.6881
2342474,233.753,-33.6697,4.4954,11.2844
2342474,233.920,-32.1101,-14.5872,15.5046
2342474,234.087,-17.7064,-29.3578,28.3486
2342474,234.254,-23.3945,-31.1927,19.1743
2342474,234.420,-31.8349,-21.8349,9.5413
2342474,234.588,-29.6330,-21.8349,18.4404
2342474,234.755,-19.9083,-23.9450,31.7431
2342474,234.921,4.8624,-1.7431,44.2202
2342474,235.089,14.8624,35.1376,16.8807
2342474,235.255,7.2477,39.7248,7.6147
2342474,235.422,-8.8073,34.1284,14.9541
2342474,235.589,-15.7798,15.2294,31.3761
2342474,235.756,-8.4404,-6.7890,42.0183
2342474,235.923,2.2936,-27.1560,40.5505
2342474,236.089,5.8716,-43.0275,28.9908
2342474,236.257,-5.6881,-43.9450,23.9450
2342474,236.424,-1.1009,-43.7615,27.2477
2342474,236.590,-3.3945,-49.8165,13.1193
2342474,236.758,5.9633,-50.4587,17.0642
2342474,236.924,17.3395,-50.3670,13.8532
2342474,237.093,42.2936,-30.4587,16.8807
2342474,237.289,46.1468,15.0459,-14.2202
2342474,237.456,37.3394,15.9633,25.4128
2342474,237.622,17.8899,38.0734,13.2110
2342474,237.790,3.2110,31.1927,27.4312
2342474,237.957,1.9266,16.5138,39.1743
2342474,238.123,27.7064,0.7339,40.2752
2342474,238.290,25.8716,-27.5229,38.4404
2342474,238.457,5.7798,-51.2844,18.3486
2342474,238.624,29.2661,-41.7431,24.4954
2342474,238.790,23.3028,-50.9174,7.8899
2342474,238.958,17.7064,-51.4679,-7.4312
2342474,239.125,11.3761,-46.7890,-20.3670
2342474,239.291,-3.9450,-36.6055,-30.4587
2342474,239.459,-18.6239,-25.5046,-29.9083
2342474,239.626,-22.4771,-27.5229,-24.0367
2342474,239.792,-21.1009,-40.6422,5.5963
2342474,239.960,-4.3119,-42.8440,27.6147
2342474,240.126,23.0275,-8.4404,42.9358
2342474,240.293,14.7706,-14.7706,44.8624
2342474,240.460,12.2018,-12.2018,45.5963
2342474,240.627,11.1927,-4.5872,45.5963
2342474,240.794,12.1101,-5.4128,45.5963
2342474,240.961,15.0459,-15.0459,45.2294
2342474,241.128,25.4128,-29.5413,36.7890
2342474,241.297,32.8440,-31.7431,29.8165
2342474,241.499,41.7431,-27.1560,22.3853
2342474,241.666,47.3394,-23.4862,12.6606
2342474,241.832,45.1376,-28.7156,-9.7248
2342474,242.000,29.5413,-37.6147,-22.4771
2342474,242.167,11.6514,-28.0734,-38.7156
2342474,242.333,-3.2110,-21.2844,-40.4587
2342474,242.501,-19.2661,-13.6697,-35.7798
2342474,242.668,-29.4495,-7.1560,-26.3303
2342474,242.834,-35.5963,-2.7523,-14.1284
2342474,243.002,-33.8532,1.4679,-17.9817
2342474,243.168,-33.2110,-14.9541,-14.6789
2342474,243.335,-29.6330,-13.6697,-23.1193
2342474,243.503,-33.3027,-9.6330,-17.0642
2342474,243.669,-32.0183,3.6697,-20.4587
2342474,243.836,-36.7890,-7.3394,0.0917
2342474,244.002,-34.9541,-17.7064,7.1560
2342474,244.170,-19.7248,-30.0917,27.7064
2342474,244.337,-7.8899,-29.6330,36.5138
2342474,244.503,-0.5505,-10.9174,44.1284
2342474,244.671,5.4128,14.4954,38.7156
2342474,244.837,-5.5046,15.6881,36.2385
2342474,245.004,-19.3578,18.8991,25.1376
2342474,245.171,-26.9725,11.0092,21.9266
2342474,245.338,-27.3394,5.3211,23.8532
2342474,245.507,-28.5321,0.1835,23.7615
2342474,245.716,-24.0367,-8.8991,30.0917
2342474,245.882,-24.1284,-10.4587,29.8165
2342474,246.049,-24.2202,-8.5321,29.7248
2342474,246.217,-26.4220,-4.2202,26.9725
2342474,246.383,-26.3303,0.5505,26.3303
2342474,246.550,-25.5046,0.6422,26.8807
2342474,246.717,-25.2294,0.3670,27.2477
2342474,246.884,-24.0367,2.2936,28.1651
2342474,247.051,-23.6697,1.9266,28.3486
2342474,247.217,-22.3853,0.9174,30.2752
2342474,247.385,-17.6147,1.6514,34.2202
2342474,247.551,-13.7615,2.6606,36.0550
2342474,247.718,-11.8349,-4.7706,38.1651
2342474,247.886,-8.0734,-16.8807,39.3578
2342474,248.052,8.8073,-24.4037,40.0000
2342474,248.219,26.0550,-26.6972,33.7615
2342474,248.386,37.0642,-31.9266,17.5229
2342474,248.553,40.9174,-31.4679,-1.3761
2342474,248.720,34.6789,-33.8532,-15.4128
2342474,248.898,27.7982,-38.8991,-15.6881
2342474,249.065,21.7431,-39.6330,-19.8165
2342474,249.231,16.6055,-40.2752,-21.1009
2342474,249.399,8.1651,-41.1009,-21.2844
2342474,249.566,-3.7615,-30.6422,-30.1835
2342474,249.734,-10.7339,-23.5780,-32.2936
2342474,249.914,-19.6330,-18.3486,-28.4404
2342474,250.081,-28.0734,-14.6789,-19.3578
2342474,250.248,-32.1101,-15.8716,-7.6147
2342474,250.415,-29.4495,-24.4954,6.0550
2342474,250.582,-21.1927,-33.3945,16.3303
2342474,250.748,-12.5688,-37.9817,22.2018
2342474,250.916,11.8349,-29.1743,37.2477
2342474,251.083,20.6422,-24.5872,36.9725
2342474,251.249,25.8716,-20.7339,36.1468
2342474,251.417,25.8716,-10.8257,37.7982
2342474,251.583,22.5688,-7.2477,39.7248
2342474,251.750,22.5688,-11.1009,39.6330
2342474,251.918,29.8165,-8.8073,36.0550
2342474,252.086,38.3486,-12.4771,29.1743
2342474,252.253,40.1835,-17.4312,25.5046
2342474,252.420,45.9633,-13.4862,16.5138
2342474,252.587,47.6147,-17.7982,8.9908
2342474,252.753,46.3303,-20.2752,-9.2661
2342474,252.920,40.9174,-30.8257,-9.8165
2342474,253.088,35.5046,-36.7890,-10.6422
2342474,253.254,28.6239,-40.5505,-12.6606
2342474,253.421,21.2844,-44.2202,-12.6606
2342474,253.588,12.9358,-47.5229,-7.3394
2342474,253.755,-4.0367,-42.0183,-16.1468
2342474,253.924,-20.4587,-31.2844,-15.6881
2342474,254.119,-34.0367,-8.2569,-3.0275
2342474,254.286,-32.3853,3.0275,11.6514
2342474,254.452,-25.9633,3.7615,24.7706
2342474,254.620,-15.0459,2.3853,35.1376
2342474,254.787,1.2844,6.4220,40.0000
2342474,254.953,15.2294,11.8349,36.9725
2342474,255.121,27.1560,18.1651,27.6147
2342474,255.287,30.5505,15.6881,26.8807
2342474,255.454,28.0734,18.1651,27.0642
2342474,255.621,24.8624,16.4220,30.4587
2342474,255.788,27.5229,15.6881,28.8991
2342474,255.955,33.0275,-6.0550,32.5688
2342474,256.122,33.6697,-23.6697,28.0734
2342474,256.289,35.2294,-27.0642,23.6697
2342474,256.456,31.7431,-38.2569,13.2110
2342474,256.622,28.5321,-41.0092,10.5505
2342474,256.790,27.1560,-42.7523,6.8807
2342474,256.956,36.7890,-31.4679,15.9633
2342474,257.123,38.4404,-20.1835,23.9450
2342474,257.290,36.1468,13.6697,21.0092
2342474,257.457,35.6881,5.0459,26.6972
2342474,257.624,41.5596,1.0092,20.8257
2342474,257.791,42.6605,7.1560,15.7798
2342474,257.958,39.7248,14.6789,16.1468
2342474,258.127,35.5046,17.9817,19.8165
2342474,258.327,32.9358,27.2477,10.4587
2342474,258.494,29.7248,32.4771,-1.5596
2342474,258.661,29.9083,32.3853,-0.3670
2342474,258.828,31.7431,30.5505,3.8532
2342474,258.995,33.4862,28.0734,8.5321
2342474,259.161,31.3761,28.4404,12.1101
2342474,259.328,28.1651,31.5596,10.3670
2342474,259.496,24.8624,32.8440,12.3853
2342474,259.662,22.5688,32.2936,16.2385
2342474,259.829,19.2661,29.6330,22.7523
2342474,259.996,13.4862,24.9541,30.3670
2342474,260.163,10.2752,17.7064,36.1468
2342474,260.330,8.3486,14.2202,38.4404
2342474,260.497,7.9817,18.1651,36.6055
2342474,260.664,7.6147,10.6422,40.9174
2342474,260.830,3.7615,13.3945,39.7248
2342474,260.998,18.5321,-1.5596,42.3853
2342474,261.165,15.0459,-7.1560,43.7615
2342474,261.331,17.2477,-3.2110,43.0275
2342474,261.499,13.6697,4.9541,42.3853
2342474,261.665,4.4037,9.2661,41.6514
2342474,261.832,3.6697,4.9541,43.3028
2342474,261.998,20.1835,14.8624,37.0642
