# label,wifi_on_scan
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
55366,-203,-291,304,8
55368,-203,-291,304,8
55370,-203,-291,304,8
55372,-203,-291,304,8
55374,-203,-291,304,8
55376,-203,-291,304,8
55378,-203,-291,304,8
55380,-203,-291,304,8
55382,-203,-291,304,8
55384,-203,-291,304,8
55386,-203,-291,304,8
55388,-203,-291,304,8
55390,-203,-291,304,8
55392,-203,-291,304,8
55394,-203,-291,304,8
55396,-203,-291,304,8
55398,-203,-291,304,8
55399,-203,-291,304,8
55403,-203,-291,304,8
55405,-203,-291,304,8
55407,-203,-291,304,8
55409,-203,-291,304,8
55411,-203,-291,304,8
55413,-203,-291,304,8
55415,-203,-291,304,8
55417,-203,-291,304,8
55419,-203,-291,304,8
55421,-203,-291,304,8
55423,-203,-291,304,8
55425,-203,-291,304,8
55427,-203,-291,304,8
55429,-203,-291,304,8
55431,-203,-291,304,8
55433,-203,-291,304,8
55435,-203,-291,304,8
55437,-203,-291,304,8
55439,-203,-291,304,8
55441,-203,-291,304,8
55443,-203,-291,304,8
55445,-203,-291,304,8
55447,-203,-291,304,8
55449,-203,-291,304,8
55451,-203,-291,304,8
55453,-203,-291,304,8
55455,-203,-291,304,8
55457,-203,-291,304,8
55500,-203,-291,304,8
55550,-203,-292,304,8
55600,-203,-291,304,8
55650,-203,-291,304,8
55700,-204,-291,304,8
55750,-203,-290,303,8
55800,-203,-291,304,8
55850,-203,-291,304,8
55900,-204,-292,302,8
55950,-203,-290,304,8
56000,-204,-291,304,8
56050,-204,-291,304,8
56100,-202,-292,303,8
56150,-202,-291,305,8
56200,-203,-291,304,8
56250,-203,-291,304,8
56300,-203,-291,303,8
56350,-203,-291,303,8
56400,-203,-291,305,8
56450,-203,-291,305,8
56500,-202,-291,303,8
56550,-203,-292,303,8
56600,-204,-291,304,8
56650,-204,-291,304,8
56700,-202,-291,304,8
56750,-204,-291,302,8
56800,-204,-291,303,8
56850,-204,-291,303,8
56900,-202,-291,304,8
56950,-203,-290,303,8
57000,-203,-291,303,8
57050,-203,-291,303,8
57100,-203,-292,303,8
57150,-204,-293,302,8
57200,-203,-291,302,8
57250,-203,-291,302,8
57300,-204,-291,300,8
57350,-204,-291,302,8
57400,-203,-291,303,8
57450,-203,-291,303,8
57500,-203,-290,302,8
57550,-204,-291,302,8
57600,-204,-290,304,8
57650,-204,-290,304,8
57700,-204,-290,301,8
57750,-205,-289,302,8
57800,-204,-291,303,8
57850,-204,-291,303,8
57900,-203,-290,302,8
57950,-203,-289,302,8
58000,-203,-289,302,8
58050,-203,-289,302,8
58100,-203,-290,303,8
58150,-205,-290,300,8
58200,-204,-289,302,8
58250,-204,-289,302,8
58300,-204,-290,302,8
58350,-204,-290,301,8
58400,-204,-290,301,8
58450,-204,-290,302,8
58500,-203,-291,301,8
58550,-203,-291,303,8
58600,-203,-291,303,8
58650,-203,-290,302,8
58700,-203,-290,302,8
58750,-203,-290,303,8
58800,-203,-290,303,8
58850,-204,-290,302,8
58900,-203,-291,303,8
58950,-204,-290,303,8
59000,-204,-290,303,8
59050,-203,-289,302,8
59100,-204,-289,301,8
59150,-204,-290,302,8
59200,-204,-290,302,8
59250,-205,-290,302,8
59300,-203,-290,303,8
59350,-203,-290,302,8
59400,-203,-290,302,8
59450,-204,-290,301,8
59500,-204,-291,305,8
59550,-203,-290,302,8
59600,-203,-290,302,8
59650,-202,-290,303,8
59700,-204,-290,301,8
59750,-204,-290,302,8
59800,-204,-290,302,8
59850,-203,-290,302,8
59900,-203,-290,303,8
59950,-205,-290,302,8
