# label,wifi_off
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
52650,-210,-283,304,0
52700,-210,-283,303,0
52750,-210,-283,302,0
52800,-211,-283,304,0
52850,-211,-283,304,0
52900,-210,-283,305,0
52950,-210,-282,303,0
53000,-210,-283,304,0
53050,-210,-283,304,0
53100,-210,-283,305,0
53150,-210,-283,304,0
53200,-210,-282,303,0
53250,-210,-282,303,0
53300,-210,-283,303,0
53350,-210,-284,304,0
53400,-210,-283,304,0
53450,-210,-283,304,0
53500,-209,-283,303,0
53550,-211,-282,303,0
53600,-210,-282,305,0
53650,-210,-282,305,0
53700,-209,-283,304,0
53750,-209,-282,305,0
53800,-209,-282,305,0
53850,-209,-282,305,0
53900,-208,-283,304,0
53951,-208,-283,304,0
54000,-208,-283,304,0
54050,-210,-284,304,0
54100,-209,-284,304,0
54150,-210,-284,306,0
54200,-210,-284,306,0
54250,-210,-283,305,0
54300,-209,-283,303,0
54350,-210,-283,305,0
54400,-210,-283,305,0
54450,-210,-283,305,0
54500,-210,-283,304,0
54550,-211,-282,304,0
54600,-211,-282,304,0
54650,-209,-283,304,0
54700,-210,-284,303,0
54750,-210,-283,303,0
54800,-210,-283,303,0
54850,-209,-284,304,0
54900,-208,-284,303,0
54950,-210,-282,303,0
55000,-210,-282,303,0
55050,-210,-284,304,0
55100,-209,-283,306,0
55150,-209,-283,304,0
55200,-209,-283,304,0
55250,-210,-283,305,0
55300,-209,-283,306,0
55350,-211,-283,303,0
55400,-211,-283,303,0
55450,-209,-283,304,0
55500,-209,-284,305,0
55550,-211,-283,304,0
55600,-211,-283,304,0
55650,-210,-282,305,0
55700,-210,-284,305,0
55750,-210,-284,303,0
55800,-210,-284,303,0
55850,-209,-282,304,0
55900,-210,-283,304,0
55950,-211,-283,303,0
56000,-211,-283,303,0
56050,-211,-283,303,0
56100,-210,-282,304,0
56150,-209,-284,304,0
56200,-209,-284,304,0
56250,-210,-284,304,0
56300,-210,-283,303,0
56350,-210,-283,303,0
56400,-210,-282,303,0
56450,-210,-283,305,0
56500,-211,-283,304,0
56551,-211,-283,304,0
56600,-209,-284,303,0
56650,-210,-283,305,0
56700,-210,-283,304,0
56750,-210,-283,304,0
56800,-210,-284,304,0
56850,-209,-283,304,0
56900,-211,-283,303,0
56950,-211,-283,303,0
57000,-210,-283,305,0
57050,-210,-284,303,0
57100,-210,-284,303,0
57150,-210,-284,303,0
57200,-209,-284,306,0
57250,-209,-283,303,0
57300,-209,-283,303,0
57350,-209,-283,303,0
57400,-209,-283,304,0
57450,-210,-284,303,0
57500,-211,-283,305,0
57550,-211,-283,305,0
57600,-209,-284,305,0
57650,-210,-284,304,0
57700,-210,-283,304,0
57750,-210,-283,304,0
57800,-210,-283,302,0
57850,-210,-283,305,0
57900,-210,-283,303,0
57950,-210,-283,303,0
58000,-210,-283,303,0
58050,-210,-282,304,0
58100,-209,-283,305,0
58150,-209,-283,305,0
58200,-210,-282,303,0
58250,-210,-283,303,0
58300,-208,-283,305,0
58350,-208,-283,305,0
58400,-210,-284,304,0
58450,-211,-283,304,0
58500,-210,-283,303,0
58550,-210,-283,303,0
58600,-210,-284,304,0
58650,-210,-283,304,0
58700,-211,-282,305,0
58750,-211,-282,305,0
58800,-210,-283,305,0
58850,-209,-283,306,0
58900,-209,-283,306,0
58950,-210,-284,303,0
59000,-209,-282,303,0
59050,-210,-282,305,0
59100,-210,-282,305,0
59150,-209,-283,304,0
59200,-210,-282,304,0
59250,-210,-283,304,0
59300,-210,-283,304,0
59350,-210,-284,304,0
59400,-210,-284,304,0
59450,-211,-283,304,0
59500,-211,-283,304,0
59550,-210,-283,303,0
59600,-209,-283,304,0
59650,-210,-284,304,0
59700,-210,-284,304,0
59750,-210,-284,304,0
59800,-209,-284,306,0
59850,-210,-283,303,0
59900,-210,-283,303,0
59950,-210,-283,303,0
