# experiment,gps_baro_fusion
# chip_id,0x58
# p0_pa,100253.883
# baro_hz,5
# alpha,0.980
t_ms,temp_c,pressure_pa,baro_alt_m,gps_valid,gps_utc,lat,lon,gps_alt_m,satellites,hdop,speed_knots,course_deg,fused_alt_m
20406,30.890,100263.969,-0.8508,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
20606,30.890,100265.516,-0.9776,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
20806,30.890,100262.953,-0.7610,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
21020,30.900,100262.625,-0.7346,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
21216,30.900,100264.781,-0.9195,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
21416,30.910,100264.445,-0.8878,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
21616,30.910,100264.266,-0.8720,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
21816,30.920,100264.563,-0.8984,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
22019,30.920,100266.844,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
22206,30.920,100265.063,-0.9406,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
22406,30.920,100263.984,-0.8508,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
22606,30.930,100263.172,-0.7821,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
22806,30.930,100261.813,-0.6659,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
23020,30.940,100266.703,-1.0780,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
23206,30.950,100265.594,-0.9829,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
23406,30.950,100263.688,-0.8244,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
23606,30.960,100265.555,-0.9829,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
23806,30.960,100264.961,-0.9301,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
24019,30.960,100263.891,-0.8402,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
24206,30.960,100265.313,-0.9618,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
24406,30.950,100262.406,-0.7187,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
24606,30.960,100264.844,-0.9195,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
24806,30.960,100264.781,-0.9195,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
25018,30.970,100264.344,-0.8825,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
25206,30.970,100265.688,-0.9935,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
25416,30.980,100264.375,-0.8825,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
25616,30.990,100267.359,-1.1362,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
25816,30.990,100266.625,-1.0728,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
26021,30.980,100266.922,-1.0992,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
26206,30.990,100268.047,-1.1890,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
26406,30.990,100265.219,-0.9565,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
26606,31.000,100267.742,-1.1679,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
26806,30.990,100267.898,-1.1785,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
27022,31.000,100268.484,-1.2313,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
27206,31.000,100267.563,-1.1520,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
27406,31.000,100267.828,-1.1732,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
27606,31.000,100267.563,-1.1520,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
27806,31.000,100266.672,-1.0780,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
28021,31.000,100266.523,-1.0622,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
28216,31.000,100265.602,-0.9882,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
28416,31.000,100266.406,-1.0516,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
28616,31.000,100266.813,-1.0886,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
28816,31.010,100268.438,-1.2260,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
29017,31.020,100267.570,-1.1520,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
29216,31.020,100264.242,-0.8720,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
29416,31.020,100266.109,-1.0305,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
29616,31.030,100265.453,-0.9724,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
29816,31.030,100266.281,-1.0411,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
30018,31.030,100266.656,-1.0728,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
30206,31.040,100270.875,-1.4321,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
30416,31.040,100267.313,-1.1309,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
30616,31.040,100267.313,-1.1309,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
30816,31.040,100266.773,-1.0833,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
31017,31.040,100265.883,-1.0093,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
31216,31.050,100270.031,-1.3581,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
31416,31.060,100268.719,-1.2472,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
31616,31.060,100267.016,-1.1045,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
31816,31.060,100268.500,-1.2313,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
32018,31.060,100266.891,-1.0939,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
32216,31.070,100269.109,-1.2789,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
32416,31.070,100270.422,-1.3898,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
32616,31.070,100270.484,-1.3951,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
32816,31.080,100269.016,-1.2736,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
33018,31.080,100267.344,-1.1309,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
33206,31.080,100272.578,-1.5748,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
33406,31.080,100268.359,-1.2154,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
33606,31.080,100268.563,-1.2366,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
33806,31.080,100265.328,-0.9618,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
34018,31.080,100268.477,-1.2260,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
34206,31.080,100269.250,-1.2947,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
34406,31.090,100267.367,-1.1362,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
34606,31.090,100269.063,-1.2789,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
34806,31.090,100268.258,-1.2102,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
35018,31.080,100269.188,-1.2894,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
35206,31.080,100267.133,-1.1150,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
35416,31.090,100268.852,-1.2577,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
35616,31.090,100267.367,-1.1362,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
35816,31.090,100269.688,-1.3317,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
36019,31.090,100266.000,-1.0199,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
36206,31.080,100265.703,-0.9935,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
36406,31.090,100268.141,-1.1996,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
36606,31.100,100269.227,-1.2894,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
36806,31.100,100268.953,-1.2683,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
37019,31.110,100268.734,-1.2524,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
37206,31.110,100268.734,-1.2524,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
37406,31.110,100267.313,-1.1309,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
37606,31.120,100270.664,-1.4110,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
37806,31.120,100270.359,-1.3846,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
38021,31.110,100268.680,-1.2472,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
38216,31.110,100266.719,-1.0780,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
38416,31.110,100267.609,-1.1573,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
38616,31.110,100268.859,-1.2577,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
38816,31.110,100265.086,-0.9406,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
39020,31.110,100267.906,-1.1785,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
39216,31.120,100269.563,-1.3211,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
39416,31.110,100269.750,-1.3370,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
39616,31.110,100267.938,-1.1837,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
39816,31.110,100269.750,-1.3370,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
40019,31.100,100268.594,-1.2366,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
40216,31.110,100269.039,-1.2736,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
40416,31.110,100271.531,-1.4850,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
40616,31.120,100268.703,-1.2472,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
40816,31.110,100269.328,-1.3000,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
41018,31.120,100271.555,-1.4850,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
41216,31.110,100273.016,-1.6118,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
41416,31.110,100269.039,-1.2736,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
41616,31.110,100266.359,-1.0516,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
41816,31.120,100268.492,-1.2313,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
42019,31.120,100270.063,-1.3634,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
42216,31.130,100269.375,-1.3053,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
42416,31.130,100267.945,-1.1837,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
42616,31.130,100270.086,-1.3634,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
42816,31.130,100269.359,-1.3000,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
43018,31.140,100272.031,-1.5272,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
43206,31.130,100268.180,-1.2049,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
43406,31.120,100268.750,-1.2524,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
43606,31.130,100269.016,-1.2736,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
43806,31.120,100271.313,-1.4638,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
44019,31.130,100270.563,-1.4057,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
44216,31.130,100272.219,-1.5431,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
44416,31.150,100271.375,-1.4744,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
44616,31.130,100269.008,-1.2736,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
44816,31.140,100269.805,-1.3370,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
45018,31.150,100271.609,-1.4902,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
45206,31.150,100273.266,-1.6329,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
45406,31.150,100273.570,-1.6541,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
45606,31.150,100272.734,-1.5854,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
45806,31.150,100271.516,-1.4850,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
46018,31.160,100270.375,-1.3898,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
46206,31.150,100268.477,-1.2260,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
46406,31.160,100272.188,-1.5431,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
46606,31.170,100271.281,-1.4638,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
46806,31.160,100271.531,-1.4850,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
47021,31.150,100267.586,-1.1520,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
47206,31.150,100274.719,-1.7545,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
47406,31.160,100269.961,-1.3528,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
47606,31.170,100271.906,-1.5167,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
47806,31.180,100272.344,-1.5537,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
48020,31.180,100272.703,-1.5854,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
48206,31.180,100271.609,-1.4902,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
48416,31.180,100271.391,-1.4744,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
48616,31.190,100275.453,-1.8126,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
48816,31.190,100272.719,-1.5854,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
49021,31.180,100272.641,-1.5801,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
49216,31.190,100272.695,-1.5854,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
49416,31.190,100269.844,-1.3423,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
49616,31.200,100272.203,-1.5431,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
49816,31.200,100273.031,-1.6118,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
50022,31.200,100271.422,-1.4744,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
50206,31.200,100272.672,-1.5801,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
50416,31.210,100274.484,-1.7333,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
50616,31.210,100273.055,-1.6118,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
50816,31.210,100273.375,-1.6382,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
51020,31.210,100273.172,-1.6224,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
51216,31.220,100274.859,-1.7650,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
51416,31.220,100270.813,-1.4268,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
51616,31.230,100271.313,-1.4638,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
51816,31.240,100276.734,-1.9236,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
52020,31.240,100274.977,-1.7756,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
52206,31.240,100272.531,-1.5695,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
52406,31.250,100273.922,-1.6858,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
52606,31.250,100273.656,-1.6646,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
52806,31.250,100274.398,-1.7280,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
53020,31.250,100272.797,-1.5906,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
53206,31.260,100274.891,-1.7703,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
53406,31.260,100272.031,-1.5272,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
53606,31.280,100271.000,-1.4374,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
53806,31.270,100272.234,-1.5431,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
54019,31.270,100272.234,-1.5431,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
54216,31.270,100270.148,-1.3687,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
54416,31.270,100272.047,-1.5272,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
54616,31.270,100273.125,-1.6171,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
54816,31.280,100272.133,-1.5378,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
55019,31.280,100271.188,-1.4585,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
55216,31.280,100272.789,-1.5906,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
55416,31.280,100272.133,-1.5378,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
55616,31.280,100273.914,-1.6858,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
55817,31.290,100271.438,-1.4797,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
56011,31.290,100273.305,-1.6329,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
56206,31.290,100272.594,-1.5748,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
56406,31.300,100270.141,-1.3687,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
56606,31.290,100272.406,-1.5589,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
56815,31.280,100270.703,-1.4163,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
57000,31.270,100271.695,-1.5008,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
57216,31.280,100273.383,-1.6435,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
57416,31.270,100270.805,-1.4215,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
57616,31.280,100274.688,-1.7492,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
57818,31.300,100272.469,-1.5642,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
58004,31.300,100273.414,-1.6435,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
58206,31.300,100271.297,-1.4638,0,,,,,0,-1.00,-1.000,-1.00,-0.5337
