# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
29040,-0.049561,0.000488,1.026123
29060,-0.042480,0.000488,1.026611
29080,-0.046387,0.000977,1.028809
29100,-0.042725,0.004150,1.022949
29121,-0.045654,0.003906,1.028564
29140,-0.045654,0.002930,1.021240
29160,-0.043945,0.002930,1.025635
29180,-0.045898,0.001953,1.022949
29200,-0.044922,0.003418,1.024658
29221,-0.043213,0.001221,1.021240
29240,-0.048584,0.001953,1.020508
29260,-0.047363,0.007080,1.027588
29280,-0.048096,0.004639,1.026611
29300,-0.045410,-0.000244,1.026123
29320,-0.041748,0.000732,1.019775
29340,-0.046875,-0.000488,1.021240
29360,-0.046143,0.003174,1.023926
29380,-0.046143,-0.000244,1.019287
29400,-0.044189,-0.005859,1.018799
29421,-0.039551,0.004883,1.023438
29440,-0.046143,0.005859,1.021484
29460,-0.047852,0.000000,1.028809
29480,-0.045654,0.008057,1.024658
29500,-0.046143,0.005371,1.019531
29521,-0.044434,0.001953,1.029297
29540,-0.048828,0.000977,1.028076
29560,-0.049316,0.001709,1.023682
29580,-0.045410,0.003174,1.025391
29600,-0.046631,0.003906,1.023926
29621,-0.047607,-0.003662,1.022217
29640,-0.044189,0.003418,1.022949
29660,-0.047363,0.000977,1.018066
29680,-0.043701,0.000488,1.024658
29700,-0.044189,0.001953,1.027832
29721,-0.045166,0.002686,1.024170
29740,-0.048096,0.003906,1.027100
29760,-0.048584,0.005615,1.023926
29780,-0.047607,0.003662,1.030029
29800,-0.047119,0.006592,1.031006
29821,-0.044922,0.002686,1.023926
29840,-0.045898,0.001465,1.020508
29860,-0.044922,0.004395,1.025391
29880,-0.041016,0.001221,1.029297
29900,-0.044434,0.002686,1.021729
29920,-0.038330,0.003662,1.024414
29940,-0.048096,0.006104,1.027100
29960,-0.043213,0.000977,1.027588
29980,-0.042236,0.000732,1.027588
