# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
10940,0.063965,-0.988037,0.027344
10960,0.072021,-0.987061,0.028809
10980,0.070068,-0.990723,0.034180
11000,0.069824,-0.991455,0.033936
11020,0.067383,-0.988037,0.031494
11040,0.069336,-0.987549,0.029785
11060,0.065918,-0.987305,0.034424
11080,0.066650,-0.990234,0.030029
11100,0.062256,-0.990723,0.033447
11120,0.068115,-0.989746,0.030762
11140,0.069336,-0.987305,0.029541
11160,0.065674,-0.987549,0.029297
11180,0.068848,-0.988770,0.036133
11200,0.065918,-0.990479,0.035156
11220,0.068359,-0.991211,0.032227
11240,0.066406,-0.989258,0.031006
11260,0.065430,-0.988281,0.035156
11280,0.064453,-0.988037,0.031982
11300,0.071777,-0.987549,0.029297
11320,0.071045,-0.989258,0.035400
11340,0.069092,-0.990234,0.034180
11360,0.069336,-0.989014,0.035400
11380,0.068359,-0.986572,0.034180
11400,0.066406,-0.987061,0.033447
11420,0.066650,-0.989990,0.026611
11440,0.072021,-0.990967,0.026855
11460,0.069336,-0.991943,0.029053
11480,0.068359,-0.991211,0.029297
11500,0.066895,-0.990967,0.032471
11520,0.072021,-0.991455,0.033691
11540,0.066895,-0.992920,0.027344
11560,0.069336,-0.991699,0.033203
11580,0.065430,-0.985596,0.033936
11600,0.067871,-0.990234,0.035889
11620,0.070801,-0.990967,0.031982
11640,0.068359,-0.994629,0.032715
11660,0.067871,-0.989746,0.028809
11680,0.067139,-0.987305,0.034912
11700,0.068848,-0.991211,0.037598
11720,0.064697,-0.988770,0.033447
11741,0.064697,-0.990234,0.030518
11760,0.065918,-0.991455,0.031738
11780,0.067139,-0.990479,0.037598
11800,0.065918,-0.990723,0.029541
11820,0.066162,-0.991943,0.030762
11841,0.071045,-0.989990,0.035156
11860,0.069580,-0.989746,0.028564
11880,0.064209,-0.990967,0.029053
11900,0.070801,-0.996582,0.033936
11920,0.068848,-0.984375,0.036621
11940,0.066895,-0.989990,0.036865
11960,0.069092,-0.991211,0.034912
11980,0.069336,-0.991211,0.030518
12000,0.070557,-0.989502,0.030029
12020,0.067139,-0.989502,0.030518
12040,0.067627,-0.994141,0.035645
12060,0.067139,-0.992188,0.034180
12080,0.066650,-0.986328,0.028564
12100,0.072266,-0.990234,0.038086
12120,0.064941,-0.989746,0.035645
12140,0.070801,-0.992676,0.030273
12160,0.066162,-0.989502,0.036865
12180,0.067871,-0.989502,0.026611
12200,0.068359,-0.992188,0.029541
12220,0.070068,-0.989746,0.032471
12240,0.067871,-0.987793,0.028076
12260,0.067139,-0.989014,0.034180
12280,0.068359,-0.987305,0.030029
12300,0.063965,-0.989258,0.025146
12320,0.067139,-0.987061,0.028809
12340,0.067627,-0.984375,0.033691
12360,0.067627,-0.992432,0.034912
12380,0.066895,-0.993408,0.031982
12400,0.065674,-0.989014,0.030518
12420,0.070801,-0.993164,0.024170
12440,0.065674,-0.987793,0.031006
12460,0.070557,-0.990479,0.028320
12480,0.070801,-0.987549,0.027832
12500,0.066162,-0.986816,0.038086
12520,0.068115,-0.990234,0.037109
12540,0.066650,-0.987793,0.031982
12560,0.072266,-0.989502,0.030029
12580,0.062988,-0.989258,0.031494
12600,0.067139,-0.994629,0.028076
12620,0.064697,-0.986816,0.032471
12640,0.069092,-0.990967,0.033936
12660,0.066895,-0.989746,0.032715
12680,0.068359,-0.988770,0.024902
12700,0.066650,-0.988037,0.032959
12720,0.068848,-0.989746,0.030273
12740,0.072510,-0.991699,0.035889
12760,0.067139,-0.989502,0.028564
12780,0.062744,-0.990723,0.025635
12800,0.068848,-0.989746,0.027344
12820,0.066650,-0.991211,0.028320
12840,0.065430,-0.989990,0.030273
12860,0.068359,-0.989258,0.030518
12880,0.068848,-0.988525,0.031982
12900,0.068604,-0.986572,0.028564
12920,0.066895,-0.989502,0.036133
12940,0.066895,-0.992920,0.031982
12960,0.070068,-0.990967,0.030029
12980,0.068848,-0.984619,0.034668
13000,0.068359,-0.989990,0.024902
13020,0.068848,-0.983398,0.032959
13040,0.069092,-0.984131,0.032959
13060,0.068848,-0.989502,0.021484
13080,0.070068,-0.989746,0.033203
13100,0.064209,-0.987549,0.032227
13120,0.067627,-0.987305,0.036621
13140,0.072266,-0.986572,0.033936
13160,0.068848,-0.989258,0.032715
13180,0.072266,-0.987305,0.032471
13200,0.064941,-0.987793,0.033203
13220,0.069580,-0.996826,0.030029
13240,0.068848,-0.986572,0.034424
13260,0.070313,-0.988037,0.030762
13280,0.065430,-0.989258,0.033203
13300,0.066895,-0.988037,0.035400
13320,0.069092,-0.989990,0.031738
13340,0.065186,-0.995361,0.030029
13360,0.065186,-0.984619,0.030518
13380,0.066895,-0.993408,0.033936
13400,0.062500,-0.981934,0.032471
13420,0.070313,-0.998779,0.028564
13440,0.067627,-0.973633,0.028809
13461,0.075439,-0.965088,0.030029
13480,0.068604,-0.985596,0.035400
13500,0.066162,-0.977783,0.042969
13520,0.071533,-0.992920,0.029053
13540,0.062744,-0.989014,0.029297
13560,0.073486,-0.991211,0.036133
13580,0.065186,-0.997070,0.030762
13600,0.072266,-0.984375,0.016113
13620,0.071289,-0.991211,0.032715
13640,0.066406,-0.990234,0.031494
13660,0.069092,-0.989746,0.027832
13680,0.061768,-0.992676,0.024414
13700,0.069336,-0.987305,0.035889
13720,0.061035,-0.991943,0.036133
13740,0.068848,-0.986572,0.030029
13760,0.070313,-0.995117,0.032959
13780,0.067383,-0.990479,0.026855
13800,0.070313,-0.988525,0.033936
13820,0.070313,-0.994385,0.030762
13840,0.071533,-0.987549,0.033691
13860,0.068115,-0.992188,0.033447
13880,0.069336,-0.989258,0.025391
13900,0.069092,-0.991211,0.028564
13920,0.066406,-0.995361,0.030762
13940,0.066162,-0.992432,0.034424
13960,0.064941,-0.990967,0.029053
13980,0.068359,-0.986084,0.026855
14000,0.066406,-0.994385,0.032227
14020,0.068848,-0.990723,0.032959
14040,0.065186,-0.992188,0.031250
14060,0.063721,-0.991455,0.032471
14080,0.066650,-0.989746,0.031006
14100,0.069824,-0.988770,0.035156
14121,0.068604,-0.991455,0.030029
14140,0.073486,-0.987061,0.029541
14160,0.067383,-0.985352,0.030518
14180,0.071533,-0.991699,0.028809
14200,0.068115,-0.988770,0.026367
14221,0.071777,-0.990479,0.027588
14240,0.066650,-0.990479,0.026367
14260,0.065186,-0.985840,0.031250
14280,0.067139,-0.988281,0.029541
14300,0.072266,-0.988770,0.029785
14321,0.066650,-0.988770,0.035645
14340,0.067871,-0.989746,0.034912
14360,0.069824,-0.989502,0.033691
14380,0.065430,-0.989746,0.034912
14400,0.069092,-0.988525,0.033447
14421,0.068115,-0.989014,0.031494
14440,0.066650,-0.989502,0.030762
14460,0.066650,-0.988037,0.039551
14480,0.064941,-0.988281,0.030762
14500,0.067627,-0.989746,0.031738
14521,0.069824,-0.991943,0.030029
