# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
7500,-0.986816,-0.057373,-0.070068
7520,-0.985840,-0.058350,-0.070557
7540,-0.986328,-0.060791,-0.075195
7560,-0.987061,-0.059082,-0.065186
7580,-0.985596,-0.058105,-0.066650
7600,-0.985352,-0.059814,-0.072998
7620,-0.986084,-0.062012,-0.076172
7640,-0.980713,-0.059570,-0.072266
7660,-0.985107,-0.060547,-0.076172
7680,-0.987549,-0.061279,-0.067383
7700,-0.988281,-0.058350,-0.070313
7720,-0.989014,-0.060791,-0.072021
7740,-0.984375,-0.065430,-0.075684
7760,-0.984619,-0.059814,-0.067383
7780,-0.984131,-0.061768,-0.073486
7800,-0.985840,-0.057617,-0.067627
7820,-0.986816,-0.059326,-0.069092
7840,-0.985596,-0.055176,-0.072266
7860,-0.987305,-0.058838,-0.063232
7880,-0.986084,-0.059326,-0.072510
7900,-0.984131,-0.060791,-0.068848
7920,-0.983398,-0.060547,-0.069580
7940,-0.990723,-0.057373,-0.072021
7960,-0.986328,-0.057617,-0.065918
7980,-0.983398,-0.057617,-0.067383
8000,-0.985596,-0.062012,-0.070313
8020,-0.983643,-0.057617,-0.074951
8040,-0.987549,-0.056641,-0.069580
8060,-0.990234,-0.061279,-0.070313
8080,-0.985352,-0.059082,-0.069824
8100,-0.984375,-0.057617,-0.067139
8120,-0.984619,-0.060791,-0.069092
8140,-0.986572,-0.062500,-0.065918
8160,-0.985840,-0.056396,-0.070313
8180,-0.987305,-0.060059,-0.067871
8200,-0.986084,-0.062500,-0.074219
8220,-0.990479,-0.063232,-0.074707
8240,-0.983398,-0.058838,-0.069824
8260,-0.985352,-0.060059,-0.068359
8280,-0.984131,-0.058594,-0.069092
8300,-0.984375,-0.062500,-0.071045
8320,-0.987061,-0.063477,-0.073242
8340,-0.988770,-0.061523,-0.067627
8360,-0.983643,-0.060059,-0.069580
8380,-0.985352,-0.060303,-0.067627
8400,-0.984863,-0.061035,-0.073975
8420,-0.986328,-0.059326,-0.073242
8440,-0.985596,-0.056885,-0.072021
8460,-0.988037,-0.059082,-0.069092
8480,-0.989746,-0.062012,-0.068848
