# sample_hz,50
# duration_s,120
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps
50840,-0.063721,0.010986,1.021484,43.892,0.229008,0.877863,-0.099237
50860,-0.067871,0.008545,1.020508,43.862,0.244275,0.992366,-0.091603
50880,-0.060303,0.007324,1.027588,43.877,0.221374,0.931298,-0.122137
50900,-0.063232,0.007568,1.023193,43.901,0.244275,0.984733,-0.213740
50920,-0.060059,0.009521,1.021973,43.886,0.213740,1.030534,-0.137405
50940,-0.064941,0.010254,1.029785,43.868,0.244275,0.992366,-0.167939
50961,-0.060303,0.010742,1.021973,43.892,0.251908,0.992366,-0.152672
50980,-0.063477,0.008545,1.024658,43.898,0.190840,1.015267,-0.129771
51000,-0.060791,0.011230,1.023926,43.877,0.267176,1.038168,-0.129771
51020,-0.064453,0.007568,1.029785,43.895,0.229008,1.015267,-0.076336
51040,-0.061768,0.006104,1.026123,43.889,0.137405,1.038168,0.038168
51060,-0.065674,0.011230,1.017822,43.892,0.160305,0.984733,-0.167939
51080,-0.063232,0.007324,1.021729,43.904,0.190840,1.015267,-0.083969
51100,-0.063965,0.012451,1.024658,43.856,0.236641,1.068702,-0.122137
51120,-0.063721,0.013428,1.021973,43.886,0.267176,0.984733,-0.137405
51140,-0.062744,0.006592,1.027344,43.892,0.213740,0.908397,-0.129771
51160,-0.061279,0.009277,1.025635,43.877,0.160305,1.000000,-0.053435
51180,-0.062256,0.007324,1.019287,43.868,0.305344,0.977099,-0.206107
51200,-0.062500,0.008545,1.020508,43.880,0.259542,0.931298,-0.106870
51220,-0.064209,0.011230,1.022461,43.889,0.137405,1.053435,-0.175573
51240,-0.062256,0.010254,1.022705,43.886,0.290076,0.877863,-0.183206
51260,-0.066162,0.009521,1.022705,43.874,0.267176,0.961832,-0.145038
51280,-0.065674,0.011475,1.021729,43.886,0.244275,0.984733,-0.183206
51300,-0.068359,0.008057,1.018555,43.883,0.152672,1.167939,-0.213740
51320,-0.060791,0.008057,1.025391,43.901,0.251908,1.114504,-0.053435
51341,-0.060303,0.007813,1.027100,43.904,0.229008,1.030534,-0.122137
51360,-0.062744,0.006348,1.022949,43.886,0.259542,0.923664,-0.068702
51380,-0.063965,0.007568,1.020752,43.880,0.206107,1.022901,-0.106870
51400,-0.063232,0.011230,1.018311,43.886,0.267176,1.122137,-0.038168
51420,-0.064941,0.005615,1.023682,43.886,0.381679,0.992366,-0.122137
51440,-0.062744,0.011719,1.019043,43.862,0.145038,0.961832,-0.083969
51460,-0.063477,0.008057,1.017578,43.871,0.251908,0.847328,-0.160305
51480,-0.064209,0.008301,1.028809,43.856,0.236641,1.038168,-0.152672
51500,-0.060791,0.006348,1.021729,43.889,0.244275,0.862595,-0.122137
51520,-0.064453,0.012207,1.023193,43.886,0.229008,0.839695,-0.198473
51540,-0.062500,0.012207,1.021240,43.904,0.198473,0.870229,-0.152672
51560,-0.061768,0.010498,1.028564,43.874,0.175573,0.916031,-0.167939
51580,-0.064209,0.009521,1.015625,43.868,0.290076,1.076336,-0.183206
51600,-0.064941,0.003906,1.021973,43.883,0.229008,1.000000,-0.129771
51620,-0.058105,0.011475,1.024414,43.856,0.274809,0.954198,-0.106870
51640,-0.063965,0.015381,1.020264,43.877,0.305344,0.961832,-0.145038
51660,-0.062012,0.005859,1.023438,43.880,0.366412,1.007634,-0.221374
51680,-0.062988,0.006104,1.029541,43.880,0.328244,0.977099,-0.160305
51701,-0.059814,0.009521,1.026855,43.865,0.236641,0.992366,-0.076336
51720,-0.063477,0.008789,1.019287,43.892,0.236641,0.916031,-0.160305
51740,-0.061523,0.004639,1.028564,43.904,0.244275,0.893130,-0.106870
51760,-0.063721,0.012451,1.023926,43.886,0.198473,0.916031,-0.183206
51780,-0.066650,0.011475,1.019775,43.877,0.137405,0.984733,-0.152672
51800,-0.061523,0.010010,1.027832,43.904,0.175573,0.969466,-0.145038
51820,-0.061279,0.011719,1.017822,43.859,0.328244,0.923664,-0.068702
51840,-0.062988,0.008789,1.018555,43.868,0.427481,1.106870,-0.190840
51860,-0.064453,0.005615,1.023193,43.886,0.007634,0.961832,-0.183206
51880,-0.067139,0.008301,1.026123,43.880,0.167939,0.870229,-0.083969
51900,-0.063965,0.011230,1.023438,43.880,0.198473,0.885496,-0.160305
51920,-0.062744,0.014160,1.026367,43.865,0.190840,0.992366,-0.236641
51940,-0.060547,0.008301,1.027344,43.874,0.358779,1.030534,-0.229008
51960,-0.065918,0.004639,1.018555,43.868,0.419847,0.908397,-0.083969
51980,-0.062256,0.007568,1.022705,43.901,0.366412,0.870229,-0.022901
52000,-0.064941,0.012939,1.023926,43.886,0.282443,0.916031,-0.114504
52020,-0.063477,0.007813,1.021973,43.906,0.366412,1.030534,-0.091603
52040,-0.064697,0.007568,1.020020,43.880,0.335878,0.961832,-0.122137
52061,-0.067871,0.010498,1.020020,43.898,0.229008,0.977099,-0.106870
52080,-0.066162,0.006836,1.023682,43.883,0.206107,0.916031,-0.137405
52100,-0.061035,0.014160,1.017578,43.824,0.221374,0.954198,-0.137405
52120,-0.065674,0.004639,1.023438,43.865,0.229008,0.854962,-0.106870
52140,-0.063965,0.012695,1.023193,43.895,0.190840,1.045802,-0.083969
52160,-0.064453,0.007568,1.015625,43.892,0.221374,1.015267,-0.206107
52180,-0.063721,0.010010,1.025879,43.886,0.335878,0.977099,-0.175573
52200,-0.062744,0.004395,1.029297,43.901,0.175573,0.931298,-0.022901
52220,-0.066406,0.013184,1.028076,43.892,0.213740,1.038168,-0.167939
52240,-0.063721,0.011475,1.027832,43.909,0.175573,1.053435,-0.045802
52260,-0.064453,0.006592,1.016113,43.898,0.183206,1.015267,-0.160305
52280,-0.064453,0.007568,1.022705,43.898,0.259542,0.923664,-0.175573
52300,-0.062500,0.010742,1.027832,43.901,0.282443,1.053435,-0.183206
52320,-0.065186,0.009277,1.020264,43.883,0.145038,0.992366,-0.076336
52340,-0.063721,0.007324,1.026367,43.877,0.198473,0.977099,-0.114504
52360,-0.064453,0.004883,1.023926,43.898,0.206107,1.068702,-0.015267
52380,-0.067871,0.011230,1.026611,43.856,0.190840,0.908397,-0.236641
52400,-0.061523,0.010254,1.016357,43.921,0.160305,1.038168,-0.229008
52421,-0.061523,0.009033,1.024902,43.859,0.328244,0.984733,-0.183206
52440,-0.063477,0.007568,1.022461,43.895,0.236641,1.030534,-0.053435
52460,-0.063477,0.009277,1.023682,43.877,0.282443,0.900763,-0.190840
52480,-0.056885,0.007324,1.025879,43.883,0.167939,0.977099,-0.091603
52500,-0.063477,0.010254,1.023926,43.856,0.236641,0.992366,-0.229008
52520,-0.065918,0.009277,1.026367,43.874,0.083969,1.015267,-0.053435
52540,-0.062988,0.004883,1.021729,43.868,0.274809,1.022901,-0.122137
52560,-0.062988,0.015381,1.024170,43.883,0.274809,1.022901,-0.236641
52580,-0.062500,0.010254,1.021729,43.868,0.274809,0.969466,-0.106870
52600,-0.063721,0.008057,1.026367,43.886,0.206107,0.961832,-0.251908
52620,-0.061523,0.009766,1.023438,43.865,0.244275,1.175573,-0.183206
52640,-0.067383,0.011230,1.022217,43.892,0.236641,0.992366,-0.038168
52660,-0.063721,0.011719,1.024414,43.868,0.175573,1.038168,-0.198473
52680,-0.068359,0.010986,1.021484,43.859,0.160305,1.007634,-0.259542
52700,-0.065430,0.010742,1.020996,43.895,0.297710,0.969466,-0.053435
52720,-0.066895,0.006836,1.024902,43.856,0.183206,0.870229,-0.152672
52740,-0.068848,0.010498,1.028076,43.895,0.267176,1.030534,-0.106870
52760,-0.063477,0.010254,1.025391,43.883,0.198473,0.832061,-0.114504
52781,-0.071533,0.015381,1.027344,43.880,0.236641,0.961832,-0.137405
52800,-0.061035,0.011963,1.024902,43.889,0.198473,0.900763,-0.145038
52820,-0.060059,0.011475,1.019775,43.868,0.167939,0.877863,-0.076336
52840,-0.065186,0.007080,1.020508,43.871,0.229008,1.129771,-0.160305
52860,-0.064941,0.007813,1.026611,43.868,0.183206,0.977099,-0.190840
52880,-0.061523,0.009277,1.030518,43.877,0.221374,1.007634,-0.259542
52900,-0.057129,0.005859,1.020508,43.877,0.236641,1.068702,-0.206107
52920,-0.065186,0.011963,1.026367,43.851,0.183206,1.015267,0.022901
52940,-0.062988,0.005615,1.023438,43.877,0.183206,0.992366,-0.198473
52960,-0.066162,0.007568,1.025879,43.889,0.236641,1.038168,-0.229008
52980,-0.065674,0.006836,1.021484,43.868,0.129771,0.885496,-0.091603
53000,-0.059814,0.009277,1.024658,43.909,0.259542,0.954198,-0.129771
53020,-0.062256,0.009766,1.017822,43.877,0.229008,1.007634,-0.160305
53040,-0.063721,0.012207,1.024170,43.874,0.175573,1.045802,-0.122137
53060,-0.063477,0.007813,1.025879,43.862,0.244275,1.038168,-0.045802
53080,-0.060303,0.011230,1.024658,43.865,0.244275,0.984733,-0.122137
53100,-0.063721,0.008545,1.025635,43.886,0.229008,0.954198,-0.099237
53120,-0.059326,0.005615,1.022217,43.871,0.236641,0.885496,-0.114504
53140,-0.063477,0.010254,1.024414,43.871,0.267176,0.977099,-0.114504
53160,-0.062012,0.008545,1.021240,43.892,0.221374,0.839695,-0.122137
53180,-0.061768,0.011230,1.025391,43.898,0.198473,0.908397,-0.083969
53200,-0.063477,0.010986,1.023682,43.871,0.152672,0.801527,-0.045802
53220,-0.063721,0.010986,1.023926,43.892,0.244275,0.854962,-0.076336
53240,-0.067627,0.012695,1.022217,43.886,0.229008,0.992366,-0.175573
53260,-0.060547,0.010742,1.018311,43.892,0.206107,1.022901,-0.076336
53281,-0.067871,0.007324,1.027100,43.901,0.267176,1.099237,-0.068702
53300,-0.062500,0.011719,1.025635,43.918,0.305344,0.946565,-0.206107
53320,-0.063477,0.010254,1.022217,43.895,0.137405,0.961832,0.000000
53340,-0.065430,0.008545,1.024414,43.898,0.343511,0.938931,-0.099237
53360,-0.061279,0.011963,1.025391,43.862,0.137405,1.091603,-0.129771
53380,-0.062012,0.010254,1.022949,43.868,0.221374,1.038168,-0.106870
53400,-0.061768,0.009766,1.021729,43.880,0.236641,0.946565,-0.091603
53420,-0.066650,0.010498,1.027588,43.880,0.190840,1.061069,-0.076336
53440,-0.062988,0.008301,1.023438,43.862,0.259542,1.068702,-0.213740
53460,-0.063477,0.009033,1.022949,43.871,0.259542,0.847328,-0.083969
53480,-0.069092,0.017578,1.025146,43.883,0.175573,0.992366,-0.106870
53500,-0.063232,0.009277,1.017578,43.862,0.152672,0.900763,-0.160305
53520,-0.061279,0.012939,1.017334,43.859,0.137405,1.045802,-0.213740
53540,-0.061523,0.009521,1.021729,43.901,0.076336,0.969466,-0.122137
53560,-0.062744,0.007813,1.029053,43.877,0.152672,0.916031,-0.106870
53580,-0.062256,0.009521,1.011963,43.889,0.290076,0.938931,-0.114504
53600,-0.062988,0.006836,1.031738,43.874,0.244275,0.893130,-0.122137
53620,-0.063721,0.006836,1.022461,43.871,0.106870,0.938931,-0.122137
53640,-0.057129,0.005615,1.020508,43.898,0.221374,1.038168,-0.106870
53661,-0.063721,0.008301,1.025635,43.915,0.305344,1.053435,-0.183206
53680,-0.063965,0.007080,1.016602,43.868,0.229008,1.083969,-0.198473
53700,-0.065430,0.010986,1.022705,43.871,0.091603,1.091603,-0.106870
53720,-0.059326,0.008545,1.024170,43.883,0.091603,0.893130,-0.038168
53740,-0.065918,0.008789,1.029541,43.898,0.267176,0.809160,-0.114504
53760,-0.062988,0.010254,1.016602,43.921,0.274809,0.946565,-0.137405
53780,-0.062744,0.010010,1.023926,43.889,0.183206,0.992366,-0.167939
53800,-0.062988,0.007080,1.028076,43.889,0.229008,0.900763,-0.137405
53820,-0.061523,0.010742,1.024414,43.871,0.244275,0.977099,-0.122137
53840,-0.066895,0.013184,1.022705,43.886,0.229008,1.076336,-0.083969
53860,-0.062256,0.008057,1.021484,43.868,0.251908,0.923664,-0.129771
53880,-0.063721,0.007324,1.019531,43.895,0.282443,0.984733,-0.053435
53900,-0.066650,0.008789,1.016602,43.874,0.198473,0.938931,-0.045802
53920,-0.065430,0.006836,1.024658,43.901,0.137405,1.083969,-0.099237
53940,-0.061035,0.011475,1.024170,43.880,0.175573,1.007634,-0.053435
53960,-0.061035,0.010498,1.025146,43.862,0.175573,1.076336,-0.190840
53980,-0.065186,0.008545,1.025879,43.880,0.251908,1.000000,-0.206107
54000,-0.061768,0.007813,1.021973,43.901,0.221374,0.893130,-0.129771
54021,-0.062744,0.010254,1.025146,43.883,0.236641,0.992366,-0.206107
54040,-0.064941,0.008789,1.025635,43.877,0.213740,0.984733,-0.114504
54060,-0.059082,0.012451,1.023193,43.874,0.221374,0.977099,-0.114504
54080,-0.066162,0.007080,1.024414,43.871,0.183206,0.931298,-0.106870
54100,-0.066406,0.009521,1.023926,43.865,0.290076,0.977099,-0.129771
54120,-0.067383,0.009033,1.026855,43.839,0.206107,0.969466,-0.145038
54140,-0.058594,0.007568,1.019531,43.848,0.297710,0.839695,-0.053435
54160,-0.064209,0.013428,1.019287,43.856,0.267176,1.061069,-0.175573
54180,-0.065674,0.014160,1.029053,43.886,0.198473,1.022901,-0.106870
54200,-0.064209,0.008301,1.023926,43.871,0.213740,1.015267,-0.152672
54220,-0.063477,0.007813,1.020996,43.859,0.183206,0.908397,-0.022901
54240,-0.062256,0.011230,1.023926,43.871,0.206107,1.022901,-0.129771
54260,-0.066650,0.015137,1.022949,43.883,0.259542,1.099237,-0.061069
54280,-0.052734,0.011475,1.017822,43.859,0.251908,1.030534,-0.122137
54300,-0.048584,0.012939,1.016357,43.874,0.244275,0.992366,-0.099237
54320,-0.056885,0.009766,1.018311,43.889,0.167939,1.106870,-0.068702
54340,-0.060059,0.008301,1.025391,43.871,0.251908,0.870229,-0.198473
54360,-0.060791,0.011475,1.024170,43.874,0.251908,0.954198,-0.145038
54381,-0.064941,0.008057,1.020020,43.892,0.206107,0.893130,-0.152672
54400,-0.064697,0.008545,1.021973,43.871,0.305344,1.007634,-0.129771
54420,-0.064453,0.009521,1.021973,43.883,0.190840,1.083969,-0.083969
54440,-0.062012,0.006104,1.019531,43.874,0.122137,0.992366,-0.167939
54460,-0.064697,0.009521,1.021973,43.868,0.137405,0.824428,-0.267176
54480,-0.066650,0.012451,1.024658,43.886,0.145038,0.923664,-0.206107
54500,-0.063477,0.009521,1.019043,43.859,0.106870,0.900763,-0.145038
54520,-0.065186,0.008789,1.023438,43.856,0.312977,0.938931,-0.129771
54540,-0.066406,0.008057,1.028809,43.874,0.221374,0.969466,-0.030534
54560,-0.061523,0.006348,1.029541,43.892,0.198473,1.114504,0.030534
54580,-0.062256,0.011230,1.030029,43.889,0.236641,1.106870,-0.137405
54600,-0.061768,-0.000732,1.018555,43.901,0.221374,0.992366,-0.183206
54620,-0.066162,0.003418,1.022217,43.874,0.076336,1.007634,-0.022901
54640,-0.063721,0.010986,1.023926,43.906,0.022901,0.992366,-0.160305
54660,-0.059326,0.009277,1.024658,43.851,0.038168,1.068702,-0.045802
54680,-0.059570,0.009277,1.024414,43.854,0.229008,0.908397,-0.083969
54700,-0.061768,0.011475,1.024170,43.865,0.167939,0.938931,-0.129771
54720,-0.064209,0.007324,1.022461,43.880,0.152672,1.015267,-0.083969
54740,-0.062988,0.010254,1.024414,43.895,0.282443,1.030534,-0.160305
54761,-0.063477,0.010742,1.020264,43.874,0.229008,1.022901,-0.122137
54780,-0.067139,0.008301,1.021973,43.883,0.236641,0.885496,-0.122137
54800,-0.062988,0.007324,1.022705,43.886,0.259542,0.832061,-0.114504
54820,-0.064209,0.009033,1.022705,43.892,0.267176,0.862595,-0.145038
54840,-0.066650,0.010742,1.023682,43.889,0.236641,0.992366,-0.106870
54860,-0.064941,0.010742,1.017578,43.898,0.229008,1.007634,-0.160305
54880,-0.063232,0.008789,1.030518,43.865,0.274809,0.870229,-0.129771
54900,-0.067139,0.010498,1.018555,43.874,0.167939,0.969466,-0.099237
54920,-0.064697,0.010254,1.019775,43.877,0.145038,1.068702,-0.007634
54940,-0.061523,0.008545,1.023438,43.868,0.221374,0.854962,-0.045802
54960,-0.064697,0.012451,1.023926,43.865,0.259542,1.015267,-0.083969
54980,-0.065674,0.015137,1.028809,43.851,0.160305,1.045802,-0.221374
55000,-0.063965,0.011475,1.023926,43.868,0.145038,1.183206,-0.053435
55020,-0.061523,0.006348,1.025635,43.865,0.221374,0.870229,-0.045802
55040,-0.066650,0.006836,1.023926,43.865,0.160305,0.946565,-0.183206
55060,-0.066650,0.013916,1.023438,43.874,0.267176,0.961832,-0.091603
55080,-0.066895,0.010986,1.024902,43.889,0.320611,0.938931,-0.229008
55100,-0.062500,0.009521,1.019287,43.880,0.305344,1.053435,-0.099237
55121,-0.065186,0.011719,1.025146,43.898,0.251908,1.114504,-0.015267
55140,-0.063965,0.010254,1.023193,43.889,0.198473,0.938931,-0.137405
55160,-0.058350,0.010498,1.024658,43.865,0.480916,0.946565,-0.229008
55180,-0.059814,0.008057,1.021729,43.889,0.236641,1.015267,-0.152672
55200,-0.057861,0.008545,1.028809,43.868,0.244275,1.007634,-0.122137
55220,-0.067627,0.011963,1.026611,43.912,0.229008,0.969466,-0.022901
55240,-0.063721,0.011475,1.028809,43.892,0.335878,0.984733,-0.099237
55260,-0.062744,0.009521,1.020508,43.880,0.282443,0.893130,-0.175573
55280,-0.062744,0.009521,1.028564,43.909,0.290076,1.030534,-0.198473
55300,-0.061279,0.006836,1.027832,43.898,0.290076,0.992366,-0.145038
55320,-0.061035,0.010498,1.020264,43.883,0.206107,0.946565,-0.122137
55340,-0.063965,0.010498,1.020752,43.859,0.244275,1.038168,-0.175573
55360,-0.062744,0.010498,1.020996,43.892,0.351145,1.038168,-0.183206
55380,-0.065918,0.008789,1.026611,43.880,0.297710,0.977099,-0.160305
55400,-0.064209,0.005371,1.023926,43.877,0.351145,0.961832,-0.175573
55420,-0.065430,0.013184,1.027832,43.889,0.206107,0.946565,-0.061069
55440,-0.062500,0.008545,1.030029,43.901,0.320611,0.931298,-0.083969
55460,-0.062500,0.005127,1.019775,43.871,0.335878,1.122137,-0.068702
55481,-0.062256,0.006592,1.021729,43.854,0.198473,0.954198,0.000000
55500,-0.062988,0.010010,1.023438,43.877,0.167939,1.053435,-0.106870
55520,-0.064209,0.008545,1.030029,43.871,0.282443,0.969466,-0.129771
55540,-0.062012,0.012695,1.020996,43.862,0.251908,0.984733,-0.038168
55560,-0.063232,0.009277,1.027344,43.883,0.244275,1.083969,-0.129771
55580,-0.063477,0.006836,1.028320,43.895,0.229008,0.938931,-0.206107
55601,-0.065918,0.011230,1.024414,43.898,0.290076,1.091603,-0.106870
55620,-0.062256,0.007568,1.025391,43.854,0.290076,0.961832,-0.206107
55640,-0.064209,0.008057,1.023438,43.868,0.137405,0.977099,-0.175573
55660,-0.064209,0.011230,1.023438,43.874,0.167939,0.870229,-0.099237
55680,-0.065430,0.006836,1.026855,43.859,0.259542,1.030534,-0.122137
55700,-0.060059,0.009766,1.025879,43.874,0.274809,1.000000,-0.137405
55720,-0.064697,0.009033,1.024658,43.851,0.282443,1.045802,-0.068702
55740,-0.066406,0.010254,1.024902,43.880,0.175573,1.091603,-0.099237
55760,-0.062012,0.005371,1.026367,43.862,0.251908,0.984733,-0.038168
55780,-0.065674,0.005615,1.024170,43.862,0.137405,1.045802,-0.061069
55800,-0.072510,0.010010,1.030029,43.859,0.259542,0.969466,-0.183206
55820,-0.067627,0.010254,1.022949,43.865,0.183206,1.099237,-0.122137
55840,-0.066895,0.009277,1.028564,43.865,0.213740,1.000000,-0.030534
55860,-0.062988,0.006836,1.021729,43.871,0.274809,1.045802,-0.152672
55880,-0.061279,0.007568,1.019531,43.856,0.251908,1.000000,-0.152672
55900,-0.065430,0.010010,1.026123,43.895,0.297710,0.870229,-0.129771
55920,-0.062012,0.013672,1.030762,43.868,0.198473,1.007634,-0.083969
55940,-0.061279,0.008789,1.022461,43.889,0.122137,1.015267,-0.076336
55960,-0.061768,0.010742,1.021973,43.886,0.244275,0.954198,-0.145038
55981,-0.066162,0.010010,1.018311,43.871,0.274809,0.992366,-0.129771
56000,-0.066895,0.010498,1.027832,43.874,0.145038,1.160305,-0.175573
56020,-0.066162,0.008789,1.021240,43.877,0.190840,0.969466,0.022901
56040,-0.063477,0.010010,1.022461,43.874,0.198473,1.022901,-0.129771
56060,-0.065186,0.010498,1.021973,43.892,0.137405,0.984733,-0.190840
56080,-0.064453,0.005127,1.019043,43.883,0.190840,1.022901,-0.015267
56100,-0.072266,0.015625,1.028320,43.868,0.259542,1.175573,-0.167939
56120,-0.060791,0.007080,1.022217,43.859,0.221374,0.977099,-0.068702
56140,-0.063232,0.007324,1.028076,43.892,0.106870,0.961832,-0.183206
56160,-0.064209,0.015869,1.020508,43.877,0.000000,0.961832,-0.175573
56180,-0.060791,0.016113,1.025879,43.865,0.259542,0.954198,-0.007634
56200,-0.065186,0.007080,1.023926,43.865,0.160305,1.129771,-0.206107
56220,-0.062744,0.011719,1.022461,43.871,0.221374,0.954198,-0.068702
56240,-0.061035,0.010254,1.023193,43.868,0.251908,1.015267,-0.068702
56260,-0.056641,0.009033,1.018311,43.874,0.061069,1.099237,-0.190840
56280,-0.061523,0.008057,1.018799,43.877,0.068702,0.854962,-0.129771
56300,-0.066162,0.009033,1.027100,43.848,0.221374,0.954198,-0.045802
56320,-0.064697,0.012207,1.021240,43.862,0.251908,1.007634,-0.099237
56340,-0.061768,0.009277,1.025879,43.865,0.282443,1.068702,-0.183206
56361,-0.058838,0.002441,1.021973,43.865,0.198473,1.022901,-0.198473
56380,-0.062256,0.005127,1.022705,43.854,0.221374,0.923664,-0.038168
56400,-0.074463,0.015381,1.042236,43.883,0.312977,0.824428,-0.122137
56420,-0.058838,-0.001221,1.018311,43.862,0.221374,1.015267,-0.198473
56440,-0.056885,0.009033,1.018066,43.845,0.076336,0.946565,-0.183206
56460,-0.067139,0.009521,1.019775,43.868,0.213740,1.038168,-0.091603
56480,-0.068604,0.010498,1.023682,43.895,0.137405,1.022901,-0.114504
56500,-0.062012,0.004395,1.035156,43.862,0.183206,0.969466,-0.160305
56520,-0.061279,0.002930,1.019775,43.889,0.152672,0.961832,-0.099237
56540,-0.063232,0.010742,1.024902,43.874,0.274809,0.954198,-0.099237
56560,-0.064453,0.011719,1.022705,43.886,0.259542,0.916031,-0.022901
56580,-0.067383,0.006348,1.030029,43.886,0.183206,0.977099,-0.129771
56600,-0.064941,0.012695,1.025146,43.839,0.198473,1.114504,-0.183206
56620,-0.062012,0.005371,1.020752,43.880,0.374046,0.954198,-0.122137
56640,-0.055664,0.006836,1.015869,43.842,0.236641,1.007634,-0.129771
56660,-0.060059,0.016113,1.027344,43.898,0.206107,0.832061,-0.053435
56680,-0.070557,0.010986,1.025635,43.883,0.137405,0.916031,-0.030534
56700,-0.065186,0.010498,1.020264,43.874,0.305344,1.198473,-0.076336
56721,-0.059814,0.009521,1.021973,43.886,0.190840,0.870229,-0.190840
56740,-0.064453,0.009033,1.022217,43.871,0.190840,0.992366,-0.206107
56760,-0.060059,0.004395,1.021973,43.877,0.190840,0.969466,-0.068702
56780,-0.067139,0.009521,1.019287,43.868,0.251908,1.030534,-0.206107
56800,-0.065918,0.011230,1.019043,43.868,0.274809,1.007634,-0.099237
56820,-0.094727,-0.003906,1.052979,43.895,0.358779,0.893130,-0.167939
56840,-0.062500,0.009277,1.013184,43.865,0.206107,0.763359,-0.122137
56860,-0.069336,0.007324,1.008545,43.842,0.213740,1.045802,-0.236641
56880,-0.058838,0.005371,1.025146,43.880,0.251908,1.137405,-0.007634
56900,-0.061035,0.010986,1.019043,43.859,0.213740,0.977099,-0.053435
56920,-0.061279,0.004150,1.024414,43.862,-0.061069,1.038168,-0.267176
56940,-0.065918,0.011230,1.024658,43.901,0.236641,1.022901,-0.213740
56960,-0.063965,0.009277,1.021973,43.859,0.328244,1.129771,-0.083969
56980,-0.063232,0.003662,1.026367,43.904,0.160305,0.969466,-0.030534
57000,-0.063232,0.008545,1.027100,43.854,0.274809,0.870229,-0.137405
57020,-0.059814,0.011963,1.023438,43.898,0.267176,0.938931,-0.091603
57040,-0.082031,0.023193,1.038086,43.868,0.221374,1.030534,-0.061069
57060,-0.080811,-0.000488,1.018799,43.886,0.312977,1.007634,-0.152672
57080,-0.071045,0.008301,1.038818,43.862,0.381679,1.007634,-0.145038
57101,-0.069824,0.008789,1.040283,43.886,0.206107,0.916031,-0.099237
57120,-0.063721,0.006836,1.023438,43.895,0.167939,1.076336,-0.190840
57140,-0.060303,0.006104,1.022461,43.871,0.190840,0.977099,-0.190840
57160,-0.060791,0.012939,1.024170,43.883,0.206107,0.809160,-0.137405
57180,-0.065186,0.016357,1.022705,43.883,0.175573,0.908397,-0.122137
57200,-0.060547,0.005615,1.026855,43.877,0.129771,1.068702,-0.152672
57220,-0.060547,0.008301,1.018799,43.892,0.328244,1.099237,-0.206107
57240,-0.067871,0.013428,1.028564,43.871,0.206107,0.946565,-0.083969
57260,-0.064209,0.011475,1.027832,43.883,0.083969,0.961832,-0.061069
57280,-0.060791,0.007080,1.030518,43.883,0.045802,0.877863,-0.160305
57300,-0.058350,0.007568,1.026123,43.874,0.030534,0.969466,-0.083969
57320,-0.061279,0.011230,1.019775,43.871,0.236641,0.984733,-0.083969
57340,-0.061523,0.004883,1.024658,43.865,0.267176,0.916031,-0.145038
57360,-0.063965,0.008789,1.026367,43.889,0.213740,0.938931,-0.045802
57380,-0.065186,0.013184,1.024902,43.895,0.297710,0.992366,-0.106870
57400,-0.065430,0.008301,1.020996,43.886,0.442748,1.030534,-0.167939
57420,-0.063965,0.008301,1.021973,43.889,0.267176,1.106870,-0.190840
57440,-0.062988,0.008057,1.018555,43.865,0.312977,0.961832,-0.083969
57460,-0.059082,0.009277,1.023682,43.886,0.351145,0.916031,-0.129771
57481,-0.062256,0.003906,1.024170,43.874,0.251908,1.000000,-0.122137
57500,-0.065918,0.012939,1.021729,43.886,0.328244,0.931298,-0.076336
57520,-0.066895,0.007813,1.029785,43.877,0.251908,1.175573,-0.114504
57540,-0.059814,0.009766,1.019531,43.895,0.152672,1.045802,-0.190840
57560,-0.058838,0.002686,1.023682,43.851,0.229008,0.938931,-0.152672
57580,-0.062500,0.007813,1.030029,43.865,0.137405,1.045802,-0.038168
57600,-0.066650,0.013916,1.024902,43.886,0.198473,0.977099,-0.007634
57620,-0.064453,0.012939,1.022705,43.877,0.122137,0.931298,-0.106870
57640,-0.059570,0.003906,1.019043,43.874,0.320611,0.839695,-0.244275
57660,-0.063721,0.012207,1.041016,43.859,0.732824,1.396947,-0.076336
57680,-0.066162,0.010498,1.017578,43.868,0.297710,0.992366,-0.099237
57700,-0.060547,0.003662,1.021973,43.880,0.290076,1.022901,-0.152672
57720,-0.067139,0.012695,1.022949,43.865,0.282443,1.076336,-0.038168
57740,-0.059082,0.013916,1.020752,43.848,0.183206,0.877863,-0.122137
57760,-0.063477,0.007568,1.030518,43.880,0.221374,0.923664,-0.145038
57780,-0.068604,0.004395,1.022461,43.880,0.274809,1.114504,-0.099237
57800,-0.068848,0.022217,1.015625,43.874,0.236641,1.091603,-0.183206
57820,-0.066162,0.006592,1.025146,43.871,0.183206,0.992366,-0.175573
57841,-0.068848,0.006592,1.025635,43.883,0.198473,1.007634,-0.061069
57860,-0.067871,0.013672,1.025879,43.848,0.259542,1.030534,-0.213740
57880,-0.059082,0.004150,1.026123,43.889,0.290076,0.900763,-0.076336
57900,-0.061523,0.006348,1.023926,43.886,0.198473,0.816794,-0.068702
57920,-0.067627,0.010254,1.026367,43.886,0.267176,1.061069,-0.068702
57940,-0.062500,0.010742,1.028809,43.871,0.297710,1.091603,-0.137405
