t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
339.126,1.0093,-0.1602,0.0596,0.672,1.137,-0.344,13.17
339.151,1.0037,-0.1558,0.062,0.733,1.198,-0.305,13.18
339.176,1.0037,-0.1599,0.0588,0.756,1.221,-0.374,13.17
339.201,0.999,-0.156,0.0549,0.779,1.176,-0.244,13.17
339.226,1.0054,-0.1577,0.0601,0.718,1.099,-0.298,13.16
339.251,1.0037,-0.1567,0.0583,0.702,1.206,-0.435,13.17
339.276,1.0054,-0.1565,0.0608,0.794,1.092,-0.397,13.19
339.301,1.0029,-0.1619,0.0574,0.725,1.122,-0.298,13.18
339.326,1.0034,-0.1582,0.0657,0.756,1.084,-0.336,13.16
339.351,1.0005,-0.1558,0.0647,0.634,1.076,-0.267,13.17
339.376,0.9998,-0.158,0.05,0.695,1.13,-0.244,13.16
339.401,0.9988,-0.1606,0.0559,0.779,1.115,-0.229,13.16
339.426,1.0024,-0.1584,0.0605,0.817,1.031,-0.351,13.15
339.451,1.0059,-0.155,0.0579,0.733,1.191,-0.344,13.17
339.476,1.0046,-0.158,0.0649,0.725,1.191,-0.267,13.17
339.501,1.0037,-0.1589,0.0557,0.71,1.038,-0.397,13.16
339.526,1.001,-0.1592,0.0593,0.771,1.206,-0.29,13.15
339.551,1.0032,-0.1575,0.0569,0.634,1.099,-0.321,13.17
339.576,1.0022,-0.1572,0.0654,0.725,1.168,-0.252,13.16
339.601,1.0056,-0.1553,0.0681,0.718,1.115,-0.351,13.19
339.626,1.0042,-0.1548,0.061,0.695,1.176,-0.328,13.15
339.651,1.0063,-0.156,0.0576,0.733,1.221,-0.191,13.16
339.676,1.0073,-0.1565,0.062,0.748,1.031,-0.282,13.16
339.701,1.0042,-0.1587,0.0635,0.718,1.115,-0.313,13.14
339.726,1.0051,-0.1577,0.0566,0.733,1.084,-0.366,13.16
339.751,1.0034,-0.1587,0.062,0.695,1.168,-0.313,13.14
339.776,1.0044,-0.158,0.0574,0.786,1.031,-0.351,13.15
339.801,1.0044,-0.1587,0.0662,0.771,1.053,-0.405,13.16
339.826,1.0083,-0.1565,0.0649,0.74,1.13,-0.389,13.17
339.851,1.0022,-0.1582,0.0618,0.84,1.145,-0.275,13.16
339.876,1.0046,-0.1584,0.0593,0.733,1.046,-0.359,13.16
339.901,1.0012,-0.1594,0.0635,0.756,1.191,-0.305,13.16
339.926,1.0044,-0.157,0.0632,0.718,1.137,-0.298,13.14
339.951,1.0022,-0.1577,0.0586,0.718,1.107,-0.298,13.16
339.976,1.0042,-0.1553,0.0579,0.718,1.221,-0.26,13.15
340.001,0.9995,-0.158,0.0625,0.763,1.115,-0.336,13.18
340.026,1.0027,-0.157,0.0623,0.786,1.191,-0.29,13.16
340.051,1.0039,-0.1577,0.0635,0.763,1.115,-0.229,13.14
340.076,1.0042,-0.1594,0.0574,0.748,1.061,-0.298,13.16
340.101,1.0022,-0.1553,0.0642,0.733,0.985,-0.359,13.18
340.126,1.0046,-0.1589,0.0618,0.687,1.107,-0.29,13.15
340.151,1.0061,-0.1587,0.0574,0.71,1.168,-0.275,13.14
340.176,1.0039,-0.1553,0.0637,0.679,1.198,-0.198,13.16
340.201,1.0078,-0.1636,0.0664,0.748,1.137,-0.321,13.15
340.226,1.0044,-0.1592,0.0649,0.748,1.221,-0.252,13.15
340.251,1.0063,-0.1584,0.0588,0.771,1.115,-0.298,13.18
340.276,1.0049,-0.1562,0.0583,0.748,1.107,-0.366,13.16
340.301,1.0063,-0.1565,0.0605,0.786,1.145,-0.221,13.17
340.326,1.0054,-0.1592,0.0596,0.763,1.198,-0.237,13.16
340.351,1.001,-0.1584,0.0615,0.672,1.183,-0.359,13.16
340.376,1.0061,-0.1577,0.0601,0.786,1.16,-0.282,13.16
340.401,1.0022,-0.157,0.0549,0.679,1.084,-0.252,13.16
340.426,1.0044,-0.1604,0.0601,0.718,1.153,-0.229,13.14
340.451,1.0056,-0.1567,0.0645,0.763,1.244,-0.313,13.15
340.476,1.0068,-0.156,0.0601,0.794,1.183,-0.328,13.15
340.501,1.0042,-0.1577,0.0581,0.756,1.183,-0.344,13.18
340.526,1.0022,-0.1565,0.0581,0.771,1.099,-0.328,13.17
340.551,1.0059,-0.1567,0.0596,0.786,1.0,-0.282,13.15
340.576,1.0034,-0.1592,0.0627,0.763,1.084,-0.321,13.16
340.601,1.0046,-0.1611,0.0581,0.733,1.168,-0.282,13.16
340.626,1.0076,-0.1567,0.0574,0.687,1.153,-0.382,13.15
340.651,1.0022,-0.1602,0.0601,0.611,1.191,-0.389,13.15
340.676,1.0027,-0.1572,0.0613,0.733,1.13,-0.252,13.16
340.701,1.0059,-0.1604,0.0659,0.679,0.962,-0.305,13.16
340.726,1.0088,-0.1609,0.0593,0.756,1.176,-0.397,13.15
340.751,1.0054,-0.1584,0.0627,0.695,1.069,-0.336,13.18
340.776,1.0068,-0.1587,0.0598,0.74,1.084,-0.244,13.16
340.801,1.001,-0.157,0.0635,0.748,1.046,-0.344,13.15
340.826,1.0059,-0.1572,0.0623,0.74,1.069,-0.305,13.15
340.851,1.002,-0.1572,0.0576,0.71,1.145,-0.336,13.16
340.876,1.0017,-0.1545,0.0554,0.672,1.099,-0.374,13.15
340.901,0.9993,-0.1558,0.0581,0.71,1.145,-0.214,13.18
340.926,1.0042,-0.1538,0.063,0.771,1.061,-0.351,13.16
340.951,1.0059,-0.1609,0.0608,0.626,1.122,-0.336,13.15
340.976,1.0049,-0.1587,0.0554,0.672,1.153,-0.29,13.17
341.001,1.0054,-0.158,0.0552,0.672,1.031,-0.229,13.16
341.026,1.0029,-0.1565,0.0586,0.725,1.183,-0.389,13.16
341.051,1.002,-0.1582,0.0593,0.771,1.122,-0.321,13.17
341.076,1.0029,-0.1616,0.0586,0.71,1.0,-0.214,13.16
341.101,1.0007,-0.158,0.0686,0.748,1.069,-0.313,13.18
341.126,1.0037,-0.1572,0.0623,0.687,1.145,-0.328,13.14
341.151,1.0044,-0.1558,0.0642,0.756,1.099,-0.206,13.15
341.176,1.0034,-0.1606,0.0652,0.748,1.023,-0.275,13.16
341.201,1.0049,-0.1582,0.0671,0.695,1.053,-0.313,13.16
341.226,1.0071,-0.1575,0.0667,0.763,1.145,-0.198,13.16
341.251,1.0056,-0.158,0.061,0.809,1.061,-0.244,13.15
341.276,1.0056,-0.1582,0.0593,0.802,1.115,-0.374,13.16
341.301,1.0034,-0.1599,0.0647,0.748,1.153,-0.305,13.17
341.326,1.0032,-0.158,0.0674,0.756,1.107,-0.214,13.16
341.351,1.0024,-0.1577,0.0637,0.641,1.107,-0.443,13.14
341.376,1.0049,-0.1587,0.0647,0.718,1.176,-0.282,13.15
341.401,1.0049,-0.1553,0.0664,0.74,1.115,-0.244,13.17
341.426,1.0029,-0.157,0.0576,0.756,1.092,-0.237,13.16
341.451,1.0054,-0.1565,0.0569,0.71,1.168,-0.282,13.15
341.476,1.0117,-0.1577,0.062,0.794,1.122,-0.29,13.15
341.501,1.0066,-0.1528,0.0569,0.763,1.122,-0.351,13.13
341.526,1.0044,-0.1562,0.0647,0.664,1.16,-0.206,13.17
341.551,1.0056,-0.1575,0.062,0.748,1.092,-0.229,13.14
341.576,1.0054,-0.1562,0.061,0.71,1.176,-0.198,13.17
341.601,1.0059,-0.1597,0.0569,0.771,1.168,-0.298,13.14
341.626,1.0063,-0.1577,0.0601,0.718,1.115,-0.313,13.15
341.651,1.0044,-0.1621,0.0598,0.695,1.214,-0.267,13.15
341.676,1.0005,-0.1536,0.0564,0.779,1.046,-0.244,13.15
341.701,1.0037,-0.1592,0.0554,0.824,1.084,-0.29,13.14
341.726,1.0029,-0.1572,0.0613,0.725,1.191,-0.389,13.15
341.751,1.0037,-0.1589,0.0605,0.672,1.16,-0.282,13.14
341.776,1.0022,-0.1575,0.0623,0.733,1.168,-0.328,13.18
341.801,1.0051,-0.1589,0.061,0.794,1.176,-0.389,13.13
341.826,1.0076,-0.1597,0.0569,0.695,1.168,-0.328,13.14
341.851,1.0049,-0.158,0.0605,0.664,1.153,-0.328,13.17
341.876,1.0063,-0.1541,0.0544,0.748,1.229,-0.275,13.15
341.901,1.0042,-0.156,0.0598,0.824,1.076,-0.267,13.17
341.926,1.0066,-0.1553,0.0627,0.786,1.137,-0.366,13.15
341.951,1.0046,-0.1587,0.0601,0.756,1.145,-0.244,13.15
341.976,1.0027,-0.157,0.0596,0.687,1.137,-0.282,13.15
342.001,1.0061,-0.1567,0.0596,0.733,1.031,-0.336,13.16
342.026,1.0054,-0.1562,0.0598,0.771,1.153,-0.298,13.15
342.051,1.0042,-0.1597,0.0623,0.794,1.046,-0.313,13.17
342.076,1.0081,-0.158,0.0625,0.771,1.137,-0.344,13.14
342.101,1.0015,-0.1597,0.0574,0.656,1.107,-0.366,13.18
342.126,1.0039,-0.1577,0.0598,0.756,1.183,-0.359,13.14
342.151,1.0112,-0.158,0.0625,0.748,1.229,-0.275,13.14
342.176,1.0024,-0.158,0.0581,0.756,1.153,-0.252,13.15
342.201,1.0034,-0.1594,0.0593,0.794,1.122,-0.351,13.12
342.226,1.0051,-0.1575,0.0605,0.672,1.099,-0.267,13.15
342.251,1.0032,-0.1562,0.0586,0.702,1.092,-0.351,13.14
342.276,1.0017,-0.1543,0.0591,0.748,1.168,-0.29,13.16
342.301,1.0032,-0.1582,0.0569,0.687,1.16,-0.328,13.14
342.326,1.0063,-0.1572,0.0637,0.641,1.137,-0.168,13.15
342.351,1.0049,-0.1577,0.0591,0.664,1.107,-0.282,13.16
342.376,1.0015,-0.1555,0.0591,0.756,1.069,-0.29,13.14
342.401,1.0022,-0.1594,0.064,0.687,1.153,-0.366,13.15
342.426,1.0054,-0.1589,0.0559,0.718,1.122,-0.29,13.15
342.451,1.0051,-0.1597,0.0598,0.756,1.183,-0.282,13.16
342.476,1.0061,-0.1577,0.0671,0.763,1.099,-0.313,13.14
342.501,1.0044,-0.1548,0.0596,0.786,1.092,-0.389,13.17
342.526,1.0054,-0.1553,0.0603,0.779,1.145,-0.282,13.13
342.551,1.0044,-0.1584,0.0598,0.84,1.13,-0.191,13.18
342.576,1.0054,-0.1587,0.0552,0.718,1.13,-0.282,13.16
342.601,1.0012,-0.1599,0.0588,0.756,1.023,-0.221,13.14
342.626,1.0029,-0.1572,0.0598,0.763,1.122,-0.26,13.13
342.651,1.0015,-0.157,0.0554,0.74,1.183,-0.313,13.16
342.676,1.0056,-0.1577,0.0615,0.71,1.069,-0.328,13.16
342.701,1.0059,-0.1562,0.0554,0.748,1.153,-0.282,13.17
342.726,0.9993,-0.1594,0.0576,0.733,1.092,-0.26,13.15
342.751,1.0046,-0.1553,0.0593,0.779,1.084,-0.267,13.14
342.776,1.0051,-0.1575,0.0559,0.679,1.122,-0.344,13.16
342.801,0.999,-0.156,0.0601,0.794,1.092,-0.351,13.14
342.826,1.0037,-0.1599,0.0632,0.71,1.122,-0.351,13.15
342.851,1.0022,-0.1589,0.0579,0.718,1.198,-0.229,13.13
342.876,1.0046,-0.1558,0.0586,0.687,1.153,-0.298,13.13
342.901,1.0042,-0.1592,0.0562,0.786,1.122,-0.221,13.15
342.926,1.0051,-0.1597,0.0603,0.824,1.099,-0.237,13.16
342.951,1.0066,-0.1589,0.0581,0.733,1.16,-0.305,13.14
342.976,1.0046,-0.1587,0.0627,0.71,1.191,-0.252,13.16
343.001,1.0039,-0.1597,0.0618,0.748,1.092,-0.29,13.16
343.026,1.002,-0.1582,0.0637,0.771,1.084,-0.313,13.14
343.051,1.0046,-0.1575,0.0603,0.74,1.122,-0.359,13.15
343.076,1.0051,-0.1558,0.0576,0.718,1.053,-0.344,13.13
343.101,1.0024,-0.155,0.0598,0.664,1.168,-0.382,13.15
343.126,1.0024,-0.1545,0.0574,0.786,1.229,-0.328,13.14
343.151,1.0037,-0.1555,0.0601,0.74,1.16,-0.282,13.12
343.176,1.0034,-0.1604,0.0625,0.779,1.115,-0.29,13.16
343.201,1.0017,-0.1597,0.0588,0.679,1.115,-0.191,13.13
343.226,1.0032,-0.1582,0.0613,0.794,1.046,-0.344,13.16
343.251,1.0049,-0.1592,0.0601,0.733,1.069,-0.214,13.13
343.276,1.0015,-0.1604,0.0564,0.679,1.122,-0.221,13.13
343.301,1.0,-0.1558,0.0503,0.718,1.145,-0.321,13.14
343.326,1.0049,-0.1558,0.0571,0.725,1.122,-0.282,13.14
343.351,1.0032,-0.1577,0.0591,0.718,1.13,-0.252,13.14
343.376,1.0024,-0.1587,0.0574,0.824,1.168,-0.237,13.14
343.401,1.0039,-0.1606,0.0581,0.71,1.137,-0.374,13.15
343.426,0.9985,-0.157,0.0618,0.786,1.008,-0.29,13.15
343.451,1.0059,-0.1597,0.0557,0.763,1.038,-0.298,13.14
343.476,1.0029,-0.1592,0.0596,0.672,1.191,-0.282,13.17
343.501,1.0029,-0.1553,0.062,0.771,1.176,-0.305,13.16
343.526,1.0024,-0.1604,0.0627,0.74,1.145,-0.26,13.16
343.551,1.0046,-0.1577,0.0608,0.679,1.061,-0.252,13.13
343.576,1.0049,-0.1572,0.0564,0.786,1.099,-0.336,13.16
343.601,1.0034,-0.1567,0.0652,0.786,1.031,-0.366,13.14
343.626,1.0076,-0.1577,0.0635,0.733,1.099,-0.366,13.15
343.651,1.0098,-0.1541,0.0588,0.718,1.13,-0.305,13.15
343.676,1.0051,-0.1553,0.0613,0.733,1.038,-0.237,13.14
343.701,1.0042,-0.1587,0.0559,0.718,1.122,-0.298,13.14
343.726,1.0042,-0.157,0.0632,0.733,1.084,-0.298,13.15
343.751,1.0049,-0.1562,0.0637,0.626,1.076,-0.214,13.13
343.776,1.0032,-0.1589,0.0627,0.664,1.13,-0.282,13.12
343.801,1.0073,-0.1548,0.0532,0.763,1.107,-0.328,13.15
343.826,1.0024,-0.1565,0.0613,0.656,1.023,-0.244,13.15
343.851,1.0007,-0.1597,0.0647,0.733,1.015,-0.336,13.14
343.876,1.0051,-0.156,0.0669,0.756,1.061,-0.298,13.14
343.901,1.0066,-0.1584,0.0583,0.687,1.099,-0.321,13.15
343.926,1.0022,-0.1597,0.0637,0.702,1.092,-0.275,13.16
343.951,1.0037,-0.1572,0.0583,0.725,1.122,-0.275,13.13
343.976,1.0056,-0.1597,0.0603,0.74,1.069,-0.298,13.15
344.001,1.0051,-0.1584,0.0596,0.672,1.305,-0.397,13.14
344.026,1.0076,-0.1575,0.0627,0.695,1.115,-0.29,13.14
344.051,1.0032,-0.1553,0.0569,0.695,1.214,-0.305,13.13
344.076,1.0061,-0.1592,0.0547,0.733,1.176,-0.282,13.13
344.101,1.0039,-0.1624,0.0564,0.649,1.061,-0.29,13.13
344.126,1.0044,-0.1599,0.0547,0.725,1.176,-0.374,13.13
344.151,1.0027,-0.1584,0.061,0.718,1.107,-0.229,13.13
344.176,1.0039,-0.158,0.0635,0.771,1.153,-0.305,13.15
344.201,1.0076,-0.1602,0.063,0.702,1.061,-0.313,13.13
344.226,1.0005,-0.1582,0.0574,0.779,1.099,-0.29,13.16
344.251,1.0044,-0.1589,0.0625,0.74,1.099,-0.305,13.11
344.276,1.0039,-0.1565,0.0608,0.756,1.061,-0.198,13.13
344.301,1.0039,-0.1575,0.061,0.733,1.099,-0.313,13.15
344.326,1.0039,-0.157,0.0625,0.71,1.069,-0.26,13.13
344.351,1.0085,-0.1565,0.061,0.756,1.198,-0.366,13.14
344.376,1.0039,-0.1567,0.0562,0.74,1.13,-0.336,13.14
344.401,1.0061,-0.1567,0.0625,0.809,1.13,-0.29,13.15
344.426,1.0024,-0.1604,0.0579,0.756,1.229,-0.321,13.13
344.451,1.0015,-0.158,0.0608,0.695,1.313,-0.344,13.14
344.476,1.0032,-0.1606,0.0613,0.779,1.076,-0.267,13.14
344.501,1.0034,-0.1584,0.0574,0.771,1.092,-0.351,13.15
344.526,1.0005,-0.1572,0.061,0.733,1.061,-0.336,13.13
344.551,1.0054,-0.1602,0.0569,0.74,1.069,-0.275,13.12
344.576,1.002,-0.1577,0.0569,0.71,1.122,-0.275,13.14
344.601,1.0063,-0.1558,0.061,0.695,1.107,-0.26,13.16
344.626,1.0051,-0.1604,0.0562,0.763,1.099,-0.229,13.14
344.651,1.0049,-0.1606,0.0586,0.779,1.084,-0.313,13.15
344.676,1.0049,-0.157,0.0583,0.786,1.061,-0.366,13.14
344.701,1.0051,-0.157,0.0618,0.71,1.122,-0.351,13.14
344.726,1.0024,-0.158,0.0613,0.763,1.137,-0.313,13.16
344.751,1.0054,-0.1558,0.0623,0.725,1.076,-0.237,13.16
344.776,1.0032,-0.1616,0.0603,0.656,1.29,-0.328,13.13
344.801,1.0044,-0.1567,0.0586,0.771,1.061,-0.313,13.16
344.826,1.0051,-0.1589,0.0571,0.733,1.16,-0.427,13.13
344.851,1.0076,-0.1553,0.0581,0.786,1.13,-0.282,13.15
344.876,1.0054,-0.1592,0.0603,0.786,1.061,-0.344,13.13
344.901,1.0049,-0.1577,0.0603,0.794,1.084,-0.298,13.12
344.926,1.0037,-0.1597,0.0579,0.748,1.176,-0.237,13.15
344.951,1.0068,-0.1562,0.0586,0.809,1.176,-0.29,13.15
344.976,1.0059,-0.1616,0.0547,0.672,1.069,-0.336,13.13
345.001,1.0039,-0.1619,0.0586,0.725,1.145,-0.282,13.12
345.026,1.002,-0.156,0.0605,0.687,1.115,-0.115,13.16
345.051,1.0066,-0.1523,0.062,0.84,1.0,-1.023,13.1
345.076,1.0076,-0.1592,0.0605,0.756,1.061,-0.42,13.12
345.101,1.0061,-0.1572,0.063,0.748,1.107,-0.336,13.13
345.126,1.0046,-0.1577,0.0605,0.718,1.214,-0.443,13.14
345.151,1.0054,-0.155,0.064,0.786,1.145,-0.588,13.13
345.176,1.0068,-0.1531,0.063,0.748,1.145,-0.504,13.13
345.201,1.0051,-0.1602,0.0625,0.908,0.969,-0.779,13.16
345.226,1.0037,-0.1567,0.0618,0.672,1.237,-0.214,13.16
345.251,1.0054,-0.1624,0.0559,0.771,1.176,-0.336,13.12
345.276,1.0054,-0.1567,0.0583,0.71,1.282,0.023,13.14
345.301,1.022,-0.0557,0.0994,-5.74,-0.359,3.71,13.13
345.326,1.0251,-0.2012,0.0608,-8.015,-0.038,1.336,13.13
345.351,1.0154,-0.1943,0.0645,-3.481,-0.542,1.321,13.15
345.376,1.1152,-0.2317,-0.0273,0.237,12.26,1.809,13.16
345.401,1.0046,-0.2004,0.0396,-4.305,7.794,8.527,13.14
345.426,0.9792,-0.1565,0.0515,-0.779,3.107,4.0,13.13
345.451,0.9878,-0.1609,0.0688,0.275,2.802,0.359,13.16
345.476,0.999,-0.1636,0.0657,0.45,1.985,0.229,13.15
345.501,0.9993,-0.1638,0.062,0.595,1.611,0.008,13.17
345.526,1.01,-0.1672,0.0605,0.481,1.298,0.023,13.14
345.551,1.0071,-0.1707,0.0708,0.389,1.305,0.137,13.13
345.576,0.999,-0.1667,0.0613,0.42,1.344,0.183,13.16
345.601,1.0029,-0.1694,0.0647,0.504,1.198,0.176,13.13
345.626,0.9993,-0.1689,0.064,0.58,1.305,-0.038,13.13
345.651,0.9998,-0.1721,0.0669,0.565,1.382,-0.137,13.17
345.676,1.0012,-0.1711,0.0676,0.603,1.26,-0.046,13.14
345.701,1.0061,-0.1721,0.063,0.511,1.336,-0.214,13.16
345.726,0.9983,-0.1677,0.0625,0.687,1.13,-0.061,13.16
345.751,1.0017,-0.1689,0.0632,0.489,1.237,-0.229,13.19
345.776,1.0039,-0.1655,0.0649,0.603,1.13,-0.13,13.15
345.801,1.0032,-0.1741,0.0649,0.458,1.344,0.023,13.15
345.826,1.0051,-0.167,0.0627,0.611,1.244,-0.031,13.14
345.851,1.0105,-0.1704,0.0691,0.55,1.046,0.0,13.13
345.876,1.0044,-0.1741,0.0596,0.588,1.145,-0.046,13.16
345.901,1.0027,-0.1692,0.0625,0.618,1.168,0.031,13.17
345.926,0.9998,-0.1716,0.0667,0.595,1.298,0.053,13.16
345.951,1.0007,-0.1702,0.0681,0.672,1.252,-0.221,13.17
345.976,1.0005,-0.1658,0.0723,0.58,1.183,-0.122,13.17
346.001,1.0024,-0.1702,0.061,0.649,1.298,-0.084,13.17
346.026,1.0032,-0.1704,0.0667,0.672,1.229,-0.053,13.19
346.051,1.0002,-0.1694,0.0613,0.489,1.145,-0.183,13.17
346.076,1.002,-0.1736,0.0601,0.481,1.237,-0.206,13.15
346.101,0.9958,-0.1694,0.0664,0.534,1.122,-0.145,13.17
346.126,1.0039,-0.1714,0.0693,0.58,1.168,-0.038,13.18
346.151,1.0017,-0.1736,0.0627,0.664,1.053,-0.137,13.19
346.176,0.9988,-0.1689,0.0676,0.595,1.26,-0.145,13.19
346.201,0.998,-0.1726,0.0676,0.611,1.321,-0.145,13.17
346.226,1.0015,-0.1733,0.0676,0.641,1.29,-0.244,13.17
346.251,1.002,-0.1702,0.0598,0.641,1.145,-0.137,13.19
346.276,1.0046,-0.1726,0.0635,0.733,1.198,-0.198,13.19
346.301,0.9985,-0.1697,0.0676,0.695,1.214,-0.275,13.2
346.326,1.0085,-0.1692,0.0645,0.687,1.237,-0.168,13.19
346.351,1.0046,-0.1704,0.0676,0.679,1.137,-0.214,13.2
346.376,1.0027,-0.1748,0.0691,0.679,1.206,-0.267,13.19
346.401,1.0027,-0.1697,0.0627,0.603,1.191,-0.321,13.18
346.426,1.0049,-0.1709,0.0627,0.611,1.13,-0.198,13.2
346.451,1.0,-0.1692,0.0701,0.702,1.252,-0.137,13.22
346.476,1.0007,-0.1692,0.0647,0.611,1.305,-0.038,13.2
346.501,1.0029,-0.1697,0.0657,0.641,1.252,-0.221,13.2
346.526,0.9998,-0.1682,0.0723,0.656,1.229,-0.252,13.21
346.551,1.0017,-0.1697,0.0693,0.687,1.275,-0.214,13.2
346.576,1.0027,-0.166,0.0659,0.573,1.313,-0.198,13.19
346.601,1.0037,-0.1685,0.0654,0.618,1.221,-0.153,13.2
346.626,0.9998,-0.1729,0.0671,0.641,1.115,-0.305,13.2
346.651,0.9995,-0.1729,0.0652,0.687,1.26,-0.275,13.19
346.676,1.0,-0.1699,0.0715,0.672,1.198,-0.244,13.22
346.701,1.0044,-0.1748,0.0652,0.695,1.221,-0.198,13.21
346.726,1.0027,-0.168,0.0649,0.634,1.191,-0.191,13.2
346.751,1.0022,-0.1665,0.0684,0.71,1.099,-0.344,13.21
346.776,0.9995,-0.1758,0.0688,0.634,1.214,-0.351,13.23
346.801,0.9995,-0.1736,0.0669,0.687,1.198,-0.198,13.21
346.826,1.0061,-0.1685,0.0635,0.695,1.229,-0.145,13.2
346.851,1.0051,-0.1787,0.0657,0.687,1.176,-0.366,13.23
346.876,1.0042,-0.1709,0.0657,0.626,1.313,-0.206,13.22
346.901,1.0022,-0.1692,0.0647,0.695,1.153,-0.26,13.22
346.926,1.0076,-0.1736,0.0632,0.595,1.069,-0.099,13.23
346.951,1.0049,-0.1716,0.0637,0.695,1.038,0.0,13.23
346.976,1.0005,-0.1746,0.0691,0.611,1.038,-0.16,13.22
347.001,1.0,-0.1697,0.072,0.656,1.168,-0.176,13.26
347.026,0.9971,-0.1733,0.0605,0.656,1.053,-0.214,13.22
347.051,0.9995,-0.1716,0.0625,0.725,1.168,-0.267,13.23
347.076,1.0005,-0.1753,0.0718,0.725,1.176,-0.221,13.21
347.101,1.0017,-0.1736,0.0723,0.679,1.237,-0.328,13.2
347.126,1.0083,-0.1748,0.0652,0.634,1.046,-0.153,13.2
347.151,0.9998,-0.1729,0.0659,0.656,1.221,-0.267,13.23
347.176,1.002,-0.176,0.0625,0.771,1.168,-0.168,13.23
347.201,1.0034,-0.1711,0.0671,0.641,1.115,-0.344,13.25
347.226,1.0034,-0.1716,0.0708,0.756,1.099,-0.328,13.26
347.251,1.0017,-0.1743,0.0676,0.649,1.16,-0.145,13.22
347.276,1.0056,-0.1709,0.0635,0.763,1.198,-0.137,13.22
347.301,1.0005,-0.1736,0.0708,0.626,1.137,-0.282,13.25
347.326,1.0032,-0.1714,0.0691,0.695,1.252,-0.328,13.25
347.351,1.0012,-0.1729,0.0679,0.733,1.145,-0.191,13.24
347.376,1.0012,-0.1743,0.0649,0.702,1.214,-0.214,13.24
347.401,1.0037,-0.175,0.0645,0.748,1.076,-0.221,13.23
347.426,0.999,-0.1741,0.0698,0.634,1.206,-0.176,13.23
347.451,1.0027,-0.1711,0.0637,0.641,1.252,-0.321,13.26
347.476,1.0007,-0.1753,0.0706,0.718,1.267,-0.214,13.23
347.501,0.9963,-0.1748,0.0681,0.649,1.13,-0.26,13.25
347.526,1.0027,-0.1775,0.0686,0.695,1.145,-0.122,13.23
347.551,0.9983,-0.176,0.0669,0.695,1.168,-0.092,13.24
347.576,1.0037,-0.1726,0.071,0.672,1.183,-0.305,13.24
347.601,1.0002,-0.1714,0.0642,0.763,1.206,-0.206,13.27
347.626,1.0005,-0.1746,0.063,0.603,1.313,-0.29,13.24
347.651,1.0051,-0.1755,0.0657,0.611,1.191,-0.191,13.25
347.676,1.0046,-0.175,0.0615,0.664,1.252,-0.229,13.25
347.701,1.001,-0.1724,0.0684,0.649,1.122,-0.168,13.24
347.726,1.0007,-0.1721,0.0662,0.656,1.252,-0.26,13.26
347.751,1.0017,-0.1711,0.0693,0.695,1.221,-0.137,13.25
347.776,1.0002,-0.1755,0.0674,0.656,1.046,-0.153,13.26
347.801,0.9985,-0.1726,0.062,0.733,1.099,-0.237,13.26
347.826,0.9995,-0.1721,0.062,0.786,1.038,-0.237,13.25
347.851,1.0017,-0.1758,0.0654,0.756,1.214,-0.221,13.26
347.876,1.0007,-0.1711,0.0679,0.672,1.099,-0.275,13.26
347.901,1.0022,-0.1758,0.0686,0.687,1.168,-0.244,13.28
347.926,1.0037,-0.1729,0.0806,0.649,1.191,-0.229,13.25
347.951,1.001,-0.1777,0.0703,0.664,1.115,-0.275,13.25
347.976,1.0007,-0.1729,0.0718,0.794,1.221,-0.183,13.27
348.001,1.0029,-0.1777,0.0691,0.641,1.191,-0.153,13.24
348.026,1.0027,-0.1746,0.062,0.71,1.183,-0.206,13.25
348.051,1.002,-0.1741,0.0669,0.634,1.092,-0.168,13.26
348.076,1.0002,-0.1714,0.0696,0.603,1.221,-0.321,13.27
348.101,1.0024,-0.1782,0.0671,0.71,1.183,-0.275,13.3
348.126,1.0007,-0.1763,0.0623,0.748,1.244,-0.16,13.29
348.151,1.0017,-0.1758,0.0657,0.664,1.191,-0.237,13.27
348.176,0.9976,-0.1731,0.0671,0.527,1.176,-0.26,13.27
348.201,1.0012,-0.1736,0.0652,0.588,1.26,-0.275,13.28
348.226,1.0012,-0.1736,0.0647,0.763,1.191,-0.206,13.29
348.251,1.0022,-0.1726,0.064,0.695,1.191,-0.221,13.26
348.276,0.9976,-0.1694,0.0645,0.71,1.252,-0.244,13.27
348.301,0.999,-0.1743,0.0671,0.718,1.153,-0.206,13.26
348.326,1.0,-0.1731,0.0669,0.733,1.115,-0.198,13.28
348.351,1.0012,-0.1687,0.0715,0.664,1.092,-0.191,13.29
348.376,1.0017,-0.175,0.0676,0.779,1.145,-0.313,13.31
348.401,0.9976,-0.1714,0.0667,0.74,1.229,-0.145,13.28
348.426,1.0054,-0.1736,0.0679,0.771,1.275,-0.214,13.28
348.451,0.9978,-0.1704,0.071,0.695,1.206,-0.221,13.3
348.476,1.0012,-0.1782,0.0664,0.718,1.16,-0.191,13.28
348.501,1.0056,-0.1726,0.0676,0.74,1.16,-0.321,13.3
348.526,1.001,-0.1738,0.0679,0.672,1.214,-0.252,13.28
348.551,1.0056,-0.175,0.0679,0.718,1.16,-0.267,13.32
348.576,0.9998,-0.1736,0.0637,0.672,1.244,-0.275,13.3
348.601,0.9998,-0.1731,0.0688,0.672,1.298,-0.206,13.29
