t,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,temp_c
103.152,0.991,-0.0029,0.1895,0.687,1.099,-0.069,42.43
103.177,0.9883,-0.0042,0.1895,0.74,1.084,-0.115,42.43
103.202,0.9905,-0.0049,0.1917,0.565,1.008,-0.076,42.43
103.227,0.9946,-0.0039,0.1824,0.634,1.115,-0.183,42.45
103.252,0.9871,-0.0046,0.189,0.664,1.0,-0.061,42.44
103.277,0.9883,-0.0027,0.1838,0.664,1.145,-0.061,42.42
103.302,0.9863,-0.0056,0.1909,0.725,0.969,-0.191,42.42
103.327,0.9895,-0.0061,0.1824,0.618,1.122,-0.153,42.45
103.352,0.9902,-0.0027,0.1821,0.641,1.153,-0.183,42.44
103.377,0.9905,-0.0015,0.1892,0.664,1.084,-0.046,42.43
103.402,0.9939,-0.0068,0.1855,0.626,1.122,-0.076,42.43
103.427,0.9963,-0.0007,0.1865,0.656,1.084,-0.092,42.43
103.452,0.9922,-0.0032,0.1873,0.641,1.092,-0.122,42.43
103.477,0.9907,-0.0068,0.1868,0.733,1.038,-0.092,42.43
103.502,0.9873,-0.0049,0.1846,0.573,1.061,-0.076,42.44
103.527,0.9924,-0.0056,0.1829,0.664,1.076,-0.061,42.44
103.552,0.9907,-0.0034,0.189,0.656,1.099,-0.092,42.42
103.577,0.9885,-0.0054,0.1865,0.618,1.015,-0.015,42.45
103.602,0.9905,-0.0015,0.1882,0.595,1.153,-0.145,42.44
103.627,0.9885,-0.009,0.1904,0.634,1.176,-0.099,42.43
103.652,0.9915,-0.0049,0.1848,0.496,0.985,-0.176,42.44
103.677,0.9927,-0.0061,0.186,0.634,1.153,-0.16,42.44
103.702,0.9919,0.0007,0.1853,0.71,1.0,-0.076,42.41
103.727,0.988,-0.0044,0.1899,0.618,1.038,-0.122,42.44
103.752,0.9917,-0.0056,0.1763,0.626,1.008,-0.038,42.42
103.777,0.9919,-0.0049,0.1863,0.71,1.145,-0.099,42.43
103.802,0.99,-0.0029,0.1851,0.679,1.092,-0.053,42.43
103.827,0.988,-0.0042,0.186,0.687,1.0,-0.16,42.43
103.852,0.9875,-0.0015,0.1848,0.679,1.069,-0.076,42.44
103.877,0.99,-0.0032,0.1829,0.702,1.092,-0.107,42.44
103.902,0.9939,-0.0034,0.1829,0.679,1.092,-0.069,42.44
103.927,0.9912,-0.0034,0.1938,0.626,0.969,-0.145,42.46
103.952,0.99,-0.0049,0.1919,0.634,1.122,-0.145,42.43
103.977,0.991,-0.0022,0.1851,0.634,1.084,-0.084,42.47
104.002,0.9888,-0.0073,0.1853,0.687,1.069,-0.084,42.43
104.027,0.9854,-0.0022,0.1895,0.595,1.038,-0.076,42.44
104.052,0.9897,-0.0044,0.1865,0.664,1.069,-0.061,42.44
104.077,0.9917,-0.0046,0.1907,0.687,0.954,-0.13,42.45
104.102,0.9915,0.0012,0.1865,0.656,1.069,-0.069,42.44
104.127,0.9917,-0.0022,0.1921,0.687,1.031,-0.122,42.47
104.152,0.9907,-0.0039,0.1853,0.649,1.031,-0.092,42.42
104.177,0.9927,-0.0066,0.1848,0.702,1.031,0.0,42.44
104.202,0.9897,-0.0032,0.189,0.718,1.069,-0.023,42.43
104.227,0.991,-0.0002,0.1841,0.656,1.031,-0.16,42.44
104.252,0.9888,0.0007,0.187,0.702,1.069,-0.229,42.44
104.277,0.9937,-0.0066,0.1892,0.71,1.092,-0.107,42.46
104.302,0.991,-0.0061,0.1848,0.687,1.038,-0.198,42.45
104.327,0.9917,-0.002,0.187,0.656,1.107,-0.031,42.44
104.352,0.9885,-0.0066,0.1855,0.71,1.046,-0.145,42.43
104.377,0.9934,-0.0051,0.1875,0.664,1.092,-0.115,42.45
104.402,0.9893,-0.0044,0.1904,0.649,1.176,-0.122,42.46
104.427,0.9858,-0.0068,0.189,0.702,1.023,-0.145,42.47
104.452,0.9902,-0.0039,0.1802,0.748,1.13,-0.092,42.47
104.477,0.9888,-0.0042,0.1873,0.656,1.038,-0.092,42.44
104.502,0.9895,-0.0012,0.1851,0.687,1.168,-0.038,42.47
104.527,0.9934,-0.0012,0.1824,0.687,0.969,-0.115,42.44
104.552,0.9927,-0.0054,0.1921,0.695,1.046,-0.069,42.44
104.577,0.9919,-0.0022,0.1914,0.71,1.099,-0.153,42.46
104.602,0.9885,-0.0068,0.1899,0.687,1.137,-0.107,42.44
104.627,0.99,-0.002,0.1824,0.687,0.992,-0.084,42.46
104.652,0.9927,-0.0042,0.1816,0.718,1.038,-0.092,42.45
104.677,0.9902,-0.0042,0.1895,0.656,1.092,-0.008,42.45
104.702,0.9902,-0.002,0.1897,0.702,1.046,-0.176,42.45
104.727,0.9875,-0.0037,0.1899,0.626,0.992,-0.115,42.46
104.752,0.9878,-0.0037,0.1816,0.725,1.008,-0.168,42.45
104.777,0.9919,-0.002,0.1831,0.634,1.145,-0.13,42.44
104.802,0.9934,-0.001,0.1838,0.618,1.031,-0.13,42.46
104.827,0.9912,-0.0042,0.1934,0.687,1.061,-0.13,42.45
104.852,0.9883,-0.0017,0.1895,0.649,1.008,-0.099,42.43
104.877,0.9866,-0.0037,0.1877,0.557,1.038,-0.191,42.45
104.902,0.991,-0.0088,0.1882,0.634,1.046,-0.092,42.47
104.927,0.9905,-0.0032,0.1877,0.603,1.069,0.015,42.45
104.952,0.9919,-0.0029,0.1807,0.649,1.115,-0.069,42.46
104.977,0.9868,-0.0015,0.1831,0.679,1.069,-0.16,42.48
105.002,0.9919,-0.0007,0.1853,0.687,1.16,-0.183,42.45
105.027,0.9922,-0.0044,0.1912,0.641,0.969,-0.092,42.47
105.052,0.9878,-0.0029,0.1855,0.588,1.015,-0.145,42.43
105.077,0.9888,-0.0015,0.1907,0.695,1.053,-0.061,42.47
105.102,0.9915,-0.0029,0.1821,0.603,1.061,-0.122,42.47
105.127,0.991,0.0027,0.1858,0.687,1.107,-0.115,42.45
105.152,0.9885,-0.0017,0.1858,0.664,1.023,-0.206,42.45
105.177,0.9912,-0.0022,0.1902,0.695,0.985,-0.176,42.46
105.202,0.9902,-0.0056,0.1892,0.641,1.0,-0.145,42.48
105.227,0.9919,-0.0012,0.1799,0.641,1.13,-0.099,42.45
105.252,0.9897,-0.0022,0.1919,0.611,1.076,-0.115,42.47
105.277,0.9912,-0.0022,0.1858,0.603,1.061,-0.16,42.47
105.302,0.9905,-0.0044,0.1816,0.634,0.977,-0.076,42.46
105.327,0.9907,-0.0042,0.1865,0.626,0.992,-0.137,42.49
105.352,0.9888,-0.0046,0.1865,0.687,1.099,-0.069,42.45
105.377,0.9897,-0.0039,0.1902,0.641,1.137,-0.084,42.48
105.402,0.9922,-0.0029,0.1853,0.687,0.924,-0.176,42.46
105.427,0.988,-0.0054,0.1865,0.634,1.031,-0.214,42.49
105.452,0.9915,-0.0063,0.1912,0.656,1.031,-0.099,42.46
105.477,0.9883,-0.0029,0.1873,0.664,1.122,-0.107,42.49
105.502,0.99,-0.0012,0.1863,0.634,1.122,-0.122,42.47
105.527,0.9907,-0.0017,0.1855,0.664,1.008,-0.061,42.48
105.552,0.9917,-0.0042,0.1855,0.695,1.099,0.0,42.45
105.577,0.9907,-0.0042,0.1868,0.603,1.084,0.069,42.46
105.602,0.9932,0.0007,0.1899,0.641,0.977,-0.099,42.46
105.627,0.9907,-0.0022,0.187,0.649,1.115,-0.092,42.47
105.652,0.9895,-0.0034,0.1855,0.649,1.061,-0.115,42.46
105.677,0.9897,-0.0073,0.1951,0.626,1.061,-0.061,42.47
105.702,0.991,-0.0029,0.1899,0.656,1.069,-0.038,42.45
105.727,0.9919,-0.0054,0.1797,0.588,1.092,-0.069,42.48
105.752,0.9895,-0.0056,0.1868,0.58,1.038,-0.023,42.49
105.777,0.9905,-0.0051,0.1877,0.634,0.985,-0.076,42.47
105.802,0.9902,-0.0034,0.1902,0.634,1.038,-0.092,42.46
105.827,0.9939,-0.0054,0.1851,0.641,1.145,-0.061,42.47
105.852,0.9907,-0.0042,0.1824,0.618,1.023,-0.137,42.47
105.877,0.9915,-0.0042,0.1892,0.603,1.038,-0.122,42.51
105.902,0.9924,-0.0015,0.186,0.649,1.038,-0.122,42.48
105.927,0.9897,-0.0034,0.1907,0.626,1.168,-0.069,42.49
105.952,0.9895,0.0002,0.1882,0.679,1.031,-0.008,42.47
105.977,0.9912,-0.0027,0.1868,0.695,0.985,-0.076,42.45
106.002,0.9907,-0.0046,0.1843,0.634,1.115,-0.092,42.47
106.027,0.9875,-0.0073,0.1885,0.573,1.13,-0.107,42.46
106.052,0.99,-0.0017,0.1819,0.695,1.076,-0.076,42.48
106.077,0.9888,-0.0024,0.1865,0.618,1.053,-0.122,42.5
106.102,0.9902,-0.0061,0.1875,0.695,0.992,-0.115,42.48
106.127,0.9902,-0.0042,0.186,0.595,1.038,-0.053,42.48
106.152,0.9895,-0.0044,0.189,0.611,1.023,-0.115,42.47
106.177,0.9907,-0.0029,0.1899,0.74,1.107,-0.122,42.48
106.202,0.9861,-0.0029,0.1863,0.656,1.115,-0.053,42.45
106.227,0.9922,-0.0017,0.1843,0.824,1.076,-0.076,42.49
106.252,0.9897,-0.0051,0.186,0.718,0.939,-0.137,42.47
106.277,0.9902,-0.0066,0.1929,0.634,1.115,-0.069,42.47
106.302,0.9878,-0.0034,0.1836,0.649,1.015,-0.122,42.5
106.327,0.9893,-0.0034,0.1902,0.595,1.099,-0.092,42.48
106.352,0.991,-0.0046,0.1897,0.634,1.0,-0.092,42.49
106.377,0.989,-0.0037,0.1882,0.702,1.046,-0.153,42.46
106.402,0.9929,-0.0068,0.1853,0.595,1.115,-0.13,42.49
106.427,0.9919,-0.0059,0.1897,0.603,1.13,0.0,42.47
106.452,0.9915,-0.001,0.1885,0.679,1.069,-0.115,42.48
106.477,0.989,-0.0042,0.1838,0.656,1.023,-0.13,42.48
106.502,0.9878,-0.0039,0.1875,0.649,1.099,-0.099,42.47
106.527,0.9839,-0.0076,0.1873,0.626,1.084,-0.176,42.49
106.552,0.9878,-0.0046,0.1873,0.718,1.046,-0.076,42.46
106.577,0.9922,-0.0037,0.1863,0.634,1.0,-0.053,42.49
106.602,0.9907,-0.0037,0.1819,0.649,1.115,-0.168,42.48
106.627,0.9885,-0.0034,0.188,0.641,0.977,-0.099,42.45
106.652,0.9915,-0.0081,0.1899,0.626,0.992,-0.153,42.47
106.677,0.9897,-0.0017,0.1846,0.649,1.031,-0.13,42.48
106.702,0.991,-0.0022,0.1919,0.557,1.0,-0.16,42.48
106.727,0.9895,-0.0054,0.1885,0.672,1.023,-0.099,42.47
106.752,0.989,-0.0017,0.1843,0.634,1.031,-0.061,42.45
106.777,0.989,-0.0059,0.186,0.695,1.023,-0.183,42.47
106.802,0.9917,-0.0044,0.187,0.718,1.015,-0.099,42.49
106.827,0.9917,-0.0046,0.187,0.641,0.954,-0.13,42.47
106.852,0.9895,-0.0029,0.1824,0.748,1.076,-0.099,42.48
106.877,0.9924,-0.0032,0.1843,0.687,1.053,-0.183,42.49
106.902,0.9905,-0.0017,0.1838,0.656,1.122,-0.031,42.47
106.927,0.9895,-0.0044,0.1853,0.58,1.023,-0.191,42.48
106.952,0.989,-0.0078,0.1848,0.695,0.992,-0.084,42.48
106.977,0.9915,-0.0049,0.1838,0.656,1.084,-0.076,42.47
107.002,0.9922,-0.0012,0.1863,0.702,1.053,-0.13,42.48
107.027,0.9873,-0.0054,0.1858,0.687,1.053,-0.076,42.48
107.052,0.9895,-0.0046,0.1848,0.695,1.115,-0.13,42.46
107.077,0.9883,-0.0059,0.1777,0.71,1.053,-0.069,42.46
107.102,0.9871,-0.0022,0.1897,0.679,1.084,-0.031,42.47
107.127,0.9888,-0.0054,0.1875,0.611,1.107,-0.115,42.47
107.152,0.9883,-0.0054,0.1853,0.595,1.153,-0.023,42.48
107.177,0.9912,-0.0066,0.1907,0.702,1.015,-0.084,42.49
107.202,0.9912,-0.0034,0.1917,0.664,1.122,-0.084,42.47
107.227,0.9927,-0.002,0.1936,0.626,1.107,-0.061,42.47
107.252,0.9873,0.0005,0.1855,0.687,1.023,-0.092,42.49
107.277,0.9875,-0.0034,0.189,0.58,1.023,-0.076,42.47
107.302,0.9907,-0.0037,0.187,0.672,1.107,-0.16,42.48
107.327,0.9895,-0.0024,0.1846,0.71,1.107,0.008,42.48
107.352,0.9946,-0.0032,0.1895,0.656,1.061,-0.137,42.49
107.377,0.9905,-0.0042,0.1907,0.679,1.092,-0.092,42.49
107.402,0.9917,-0.0044,0.1934,0.695,1.038,-0.099,42.49
107.427,0.9907,-0.0044,0.1909,0.649,0.954,-0.107,42.49
107.452,0.991,-0.0034,0.1855,0.679,1.008,-0.137,42.5
107.477,0.9941,-0.0054,0.1848,0.702,1.115,-0.099,42.49
107.502,0.9939,-0.0034,0.1807,0.641,1.038,-0.038,42.49
107.527,0.9878,-0.0044,0.1868,0.634,1.031,-0.145,42.5
107.552,0.9902,-0.0042,0.1831,0.679,1.115,-0.16,42.49
107.577,0.9924,-0.0044,0.1846,0.672,1.092,-0.153,42.5
107.602,0.9946,-0.0049,0.1858,0.664,1.145,-0.191,42.48
107.627,0.9912,-0.0039,0.1843,0.718,0.969,-0.076,42.47
107.652,0.9934,-0.002,0.1848,0.763,1.053,-0.13,42.5
107.677,0.9917,-0.0015,0.1877,0.695,1.031,-0.13,42.49
107.702,0.9907,-0.0039,0.1846,0.679,1.069,-0.122,42.49
107.727,0.989,-0.0051,0.1926,0.641,1.023,-0.076,42.51
107.752,0.9873,-0.0039,0.1907,0.618,1.061,-0.099,42.51
107.777,0.99,-0.0044,0.1865,0.71,1.053,-0.176,42.5
107.802,0.9927,-0.0093,0.1858,0.634,1.076,-0.099,42.5
107.827,0.9915,-0.0032,0.1909,0.679,1.015,-0.115,42.47
107.852,0.9915,-0.0068,0.1868,0.656,1.115,-0.076,42.5
107.877,0.9912,-0.0059,0.1814,0.649,1.015,-0.122,42.5
107.902,0.9927,-0.0073,0.179,0.664,1.145,-0.153,42.5
107.927,0.9917,-0.0042,0.1877,0.656,1.076,-0.038,42.5
107.952,0.9897,-0.0032,0.1892,0.595,1.015,-0.061,42.49
107.977,0.9922,-0.0037,0.1809,0.656,1.092,-0.046,42.49
108.002,0.99,-0.0044,0.1831,0.641,1.084,-0.145,42.49
108.027,0.9888,-0.0022,0.1895,0.634,1.038,-0.023,42.49
108.052,0.9922,-0.001,0.1865,0.664,0.954,-0.168,42.49
108.077,0.9893,-0.0059,0.1921,0.687,1.008,0.0,42.49
108.102,0.99,-0.0015,0.1902,0.649,1.084,-0.015,42.5
108.127,0.9922,-0.0022,0.1919,0.641,1.023,-0.099,42.48
108.152,0.991,-0.0037,0.1836,0.702,0.977,-0.084,42.48
108.177,0.9941,-0.0076,0.1794,0.687,1.008,-0.031,42.49
108.202,0.9912,-0.0017,0.1892,0.664,1.031,-0.038,42.48
108.227,0.9958,-0.0054,0.1873,0.656,0.962,-0.008,42.49
108.252,0.9871,-0.0046,0.1833,0.687,1.069,-0.015,42.48
108.277,0.9902,-0.0024,0.1902,0.618,0.977,-0.008,42.49
108.302,0.9941,-0.0017,0.1843,0.634,1.038,-0.031,42.47
108.327,0.9897,-0.0015,0.188,0.702,1.061,-0.13,42.48
108.352,0.99,-0.0034,0.1892,0.687,1.053,0.0,42.46
108.377,0.9885,-0.0066,0.1851,0.664,1.076,-0.137,42.48
108.402,0.9875,-0.0054,0.1863,0.71,1.053,-0.053,42.5
108.427,0.991,-0.0046,0.1855,0.725,1.084,-0.153,42.47
108.452,0.9895,0.0005,0.1863,0.71,1.115,-0.16,42.49
108.477,0.99,-0.0022,0.1897,0.695,1.046,0.031,42.48
108.502,0.9902,-0.0061,0.188,0.588,1.115,-0.061,42.48
108.527,0.988,-0.0044,0.1882,0.664,1.023,-0.061,42.5
108.552,0.9912,-0.0054,0.1868,0.656,1.145,-0.107,42.47
108.577,0.9902,-0.0081,0.1848,0.618,1.015,-0.061,42.5
108.602,0.9888,-0.002,0.1863,0.626,1.008,-0.053,42.49
108.627,0.9873,-0.0032,0.1831,0.58,1.038,-0.031,42.49
108.652,0.991,-0.0032,0.1821,0.748,1.076,-0.16,42.48
108.677,0.9883,-0.0027,0.1848,0.71,1.076,-0.168,42.49
108.702,0.9902,-0.0034,0.1829,0.695,1.107,-0.099,42.48
108.727,0.9871,-0.0022,0.1909,0.656,1.076,-0.076,42.48
108.752,0.9893,-0.0042,0.187,0.702,0.992,-0.031,42.47
108.777,0.991,-0.0034,0.1882,0.58,1.0,-0.107,42.47
108.802,0.9895,-0.0015,0.1887,0.634,1.115,-0.099,42.46
108.827,0.9927,-0.0071,0.186,0.702,1.015,-0.069,42.49
108.852,0.9922,-0.0042,0.1843,0.634,1.084,-0.061,42.46
108.877,0.989,-0.0042,0.1858,0.603,1.023,-0.076,42.45
108.902,0.9897,-0.0046,0.1875,0.756,1.031,-0.023,42.51
108.927,0.9885,-0.0054,0.1863,0.718,1.115,-0.023,42.49
108.952,0.9883,-0.0061,0.1851,0.649,0.924,-0.122,42.5
108.977,0.9927,-0.0066,0.1838,0.634,0.992,-0.122,42.47
109.002,0.99,-0.0066,0.1926,0.71,1.122,-0.061,42.47
109.027,0.99,-0.0029,0.1865,0.618,1.008,-0.069,42.47
109.052,0.9944,-0.0029,0.1831,0.687,1.015,-0.076,42.46
109.077,0.9861,-0.0056,0.1804,0.641,1.084,-0.053,42.47
109.102,0.9907,-0.0078,0.1819,0.573,1.122,-0.122,42.47
109.127,0.9915,-0.0044,0.1863,0.664,1.076,-0.076,42.47
109.152,0.9851,-0.0012,0.1821,0.702,1.076,-0.107,42.49
109.177,0.9922,-0.0076,0.1863,0.74,1.061,-0.13,42.47
109.202,0.9912,-0.0071,0.1877,0.565,1.084,-0.153,42.5
109.227,0.9883,-0.0066,0.1841,0.656,1.046,-0.023,42.48
109.252,0.99,-0.0029,0.1882,0.58,1.198,-0.168,42.46
109.277,0.991,-0.0032,0.1921,0.603,1.031,-0.084,42.47
109.302,0.9873,-0.0071,0.1907,0.702,1.092,-0.069,42.47
109.327,0.9893,-0.0042,0.1816,0.695,1.046,-0.115,42.46
109.352,0.9885,-0.0054,0.1858,0.641,1.038,-0.145,42.47
109.377,0.9885,-0.0039,0.1819,0.695,1.076,-0.076,42.46
109.402,0.9873,-0.0024,0.1824,0.588,1.084,-0.176,42.46
109.427,0.9902,-0.0059,0.1885,0.55,1.076,-0.206,42.48
109.452,0.9885,-0.0051,0.1865,0.733,0.977,-0.053,42.46
109.477,0.9934,-0.0046,0.1887,0.672,1.076,-0.023,42.44
109.502,0.9954,-0.0083,0.1829,0.649,1.053,-0.168,42.46
109.527,0.9932,-0.0063,0.1904,0.672,1.168,-0.092,42.48
109.552,0.9902,-0.0042,0.1826,0.664,1.092,-0.183,42.45
109.577,0.9932,-0.0027,0.1831,0.786,0.969,-0.038,42.44
109.602,0.9924,0.0,0.1843,0.74,1.053,-0.099,42.48
109.627,0.9895,-0.0015,0.1812,0.695,1.084,-0.038,42.47
109.652,0.9907,-0.0054,0.1816,0.672,1.008,-0.038,42.45
109.677,0.9897,-0.0044,0.1831,0.641,1.061,-0.084,42.47
109.702,0.9895,-0.0037,0.1855,0.718,1.046,0.008,42.46
109.727,0.989,-0.0042,0.1902,0.702,1.084,-0.053,42.45
109.752,0.9934,-0.0037,0.1816,0.733,1.084,-0.053,42.44
109.777,0.9915,-0.0049,0.1812,0.725,0.939,-0.13,42.46
109.802,0.9915,-0.0059,0.1838,0.649,1.038,-0.046,42.45
109.827,0.9958,-0.0046,0.1851,0.664,1.0,-0.092,42.46
109.852,0.9917,-0.0032,0.1853,0.763,0.885,-0.099,42.48
109.877,0.9917,-0.0054,0.1851,0.603,1.046,-0.092,42.46
109.902,0.9873,-0.0054,0.1814,0.687,1.115,-0.084,42.46
109.927,0.9932,-0.002,0.1914,0.618,1.115,-0.099,42.45
109.952,0.9895,-0.0002,0.187,0.702,1.076,-0.137,42.44
109.977,0.9863,-0.0051,0.1807,0.58,1.107,-0.168,42.48
110.002,0.9924,-0.0061,0.1868,0.679,1.031,-0.061,42.44
110.027,0.9897,-0.002,0.1868,0.641,1.084,-0.038,42.47
110.052,0.9922,-0.0034,0.1794,0.656,1.031,-0.16,42.44
110.077,0.9934,-0.0051,0.1865,0.672,1.031,-0.053,42.47
110.102,0.9905,-0.0039,0.1853,0.672,1.023,-0.069,42.48
110.127,0.9885,-0.0024,0.1882,0.656,1.107,-0.069,42.47
110.152,0.9897,-0.0049,0.1882,0.656,0.969,-0.099,42.42
110.177,0.9934,-0.0024,0.1843,0.649,0.985,-0.092,42.46
110.202,0.9917,-0.0042,0.1877,0.702,1.023,-0.214,42.47
110.227,0.9924,-0.0022,0.1936,0.656,1.168,-0.023,42.44
110.252,0.9897,-0.0012,0.187,0.679,1.053,-0.099,42.47
110.277,0.9922,-0.0005,0.1853,0.618,1.061,-0.183,42.49
110.302,0.9888,-0.0029,0.186,0.748,0.992,-0.053,42.47
110.327,0.9907,-0.0015,0.1855,0.664,1.053,-0.122,42.45
110.352,0.9917,-0.0034,0.1885,0.626,1.137,-0.115,42.46
110.377,0.9912,-0.0032,0.1836,0.634,1.122,-0.061,42.46
110.402,0.9897,-0.0049,0.1892,0.687,1.015,-0.115,42.45
110.427,0.9919,-0.0054,0.1904,0.649,1.053,-0.076,42.46
110.452,0.9917,-0.0059,0.1865,0.611,1.153,-0.183,42.46
110.477,0.9939,-0.0017,0.1841,0.618,1.084,-0.092,42.45
110.502,0.989,-0.001,0.1841,0.672,0.962,-0.107,42.47
110.527,0.9885,-0.009,0.1875,0.672,1.099,-0.061,42.45
110.552,0.9924,-0.0024,0.1794,0.626,1.076,-0.076,42.44
110.577,0.9902,-0.0073,0.1836,0.664,1.015,-0.008,42.46
110.602,0.9929,-0.0029,0.1863,0.74,0.954,-0.061,42.46
110.627,0.9902,-0.0056,0.1814,0.656,1.061,-0.069,42.46
110.652,0.9915,-0.0068,0.1865,0.664,1.198,-0.092,42.47
110.677,0.988,-0.0054,0.1841,0.695,1.084,-0.153,42.48
110.702,0.9905,-0.0056,0.187,0.656,0.939,-0.168,42.45
110.727,0.9897,-0.0034,0.1848,0.634,1.053,-0.122,42.48
110.752,0.9958,-0.002,0.1875,0.679,1.061,-0.115,42.44
110.777,0.9917,-0.0022,0.1814,0.687,0.908,-0.115,42.47
110.802,0.9927,-0.0039,0.1897,0.557,1.168,-0.107,42.45
110.827,0.9888,-0.0068,0.1873,0.718,1.084,-0.16,42.47
110.852,0.9922,-0.0037,0.1885,0.656,1.145,-0.053,42.47
110.877,0.9912,-0.0017,0.1826,0.641,1.053,-0.031,42.46
110.902,0.9922,-0.0007,0.1892,0.634,1.069,-0.031,42.45
110.927,0.9871,-0.0071,0.1892,0.672,1.092,-0.153,42.44
110.952,0.9895,-0.0061,0.1824,0.611,0.977,-0.145,42.44
110.977,0.9958,-0.0012,0.1743,0.718,1.008,-0.069,42.46
111.002,0.9924,0.0022,0.1829,0.649,0.931,-0.084,42.45
111.027,0.9878,0.0002,0.1855,0.656,1.115,-0.107,42.44
111.052,0.9932,-0.0005,0.188,0.718,1.023,-0.176,42.46
111.077,0.9915,-0.0034,0.1814,0.687,1.053,-0.031,42.47
111.102,0.9939,-0.002,0.1885,0.672,1.046,-0.115,42.46
111.127,0.9929,-0.0007,0.1868,0.618,1.122,-0.176,42.43
111.152,0.9915,-0.0076,0.1824,0.656,1.092,-0.084,42.45
111.177,0.988,-0.0059,0.1848,0.595,1.053,-0.168,42.47
111.202,0.989,-0.0039,0.1829,0.718,0.954,-0.13,42.45
111.227,0.9905,-0.0046,0.1892,0.656,1.046,-0.176,42.44
111.252,0.9885,-0.0039,0.1865,0.557,1.122,-0.099,42.43
111.277,0.9885,-0.0059,0.1914,0.718,1.084,-0.16,42.47
111.302,0.9893,-0.0059,0.1865,0.641,1.13,-0.115,42.46
111.327,0.9897,-0.0032,0.1863,0.656,1.099,-0.107,42.45
111.352,0.9939,-0.0039,0.1899,0.71,1.038,-0.115,42.45
111.377,0.989,-0.0056,0.1777,0.618,1.137,-0.099,42.43
111.402,0.9915,-0.0029,0.1826,0.679,1.031,-0.191,42.44
111.427,0.9915,-0.0039,0.1892,0.672,0.992,-0.099,42.45
111.452,0.9937,-0.0029,0.1887,0.664,0.962,-0.244,42.47
111.477,0.991,-0.0061,0.1882,0.603,1.053,-0.084,42.44
111.502,0.9917,-0.0005,0.1887,0.634,0.962,-0.122,42.47
111.527,0.9902,-0.0049,0.1797,0.656,1.099,-0.092,42.44
111.552,0.9897,-0.0051,0.1855,0.702,1.015,-0.229,42.44
111.577,0.9863,-0.0071,0.1873,0.656,1.115,-0.183,42.44
111.602,0.9905,-0.0027,0.1863,0.664,1.076,-0.107,42.45
111.627,0.9907,-0.0063,0.1877,0.695,1.008,-0.069,42.46
111.652,0.989,-0.0007,0.1858,0.664,0.931,-0.092,42.44
111.677,0.988,-0.0012,0.186,0.626,1.084,-0.137,42.46
111.702,0.9856,-0.0044,0.1904,0.618,1.076,-0.115,42.45
111.727,0.9927,-0.0024,0.1912,0.695,1.084,-0.069,42.44
111.752,0.991,-0.0049,0.189,0.702,1.046,-0.107,42.47
111.777,0.9866,-0.0022,0.1843,0.626,1.084,-0.122,42.42
111.802,0.9946,-0.0027,0.1838,0.656,0.985,-0.153,42.46
111.827,0.9885,0.0,0.1877,0.664,1.16,-0.13,42.44
111.852,0.9917,-0.0051,0.1804,0.779,1.046,-0.053,42.42
111.877,0.9907,-0.0044,0.1846,0.618,1.122,-0.084,42.46
111.902,0.9958,-0.0068,0.1824,0.664,1.069,-0.153,42.43
111.927,0.9873,-0.0054,0.1899,0.618,1.015,-0.008,42.43
111.952,0.9895,0.0012,0.1858,0.626,0.931,-0.115,42.44
111.977,0.9905,-0.0051,0.1836,0.641,0.924,-0.107,42.44
112.002,0.9927,-0.0046,0.189,0.656,1.115,-0.145,42.44
112.027,0.9883,-0.0051,0.1858,0.702,1.092,-0.145,42.47
112.052,0.9937,-0.0005,0.187,0.672,1.046,-0.191,42.46
112.077,0.991,-0.0024,0.1841,0.626,0.985,-0.061,42.48
112.102,0.9905,-0.0042,0.1848,0.618,1.122,-0.244,42.43
112.127,0.9883,-0.0032,0.1887,0.695,0.947,-0.069,42.43
112.152,0.9866,-0.0059,0.188,0.664,0.954,-0.053,42.44
112.177,0.9883,-0.0027,0.1917,0.656,0.939,-0.023,42.49
112.202,0.9915,-0.0024,0.187,0.611,1.053,-0.099,42.45
112.227,0.9919,-0.0042,0.1948,0.626,1.0,-0.038,42.44
112.252,0.9915,0.0007,0.1821,0.626,1.0,-0.053,42.45
112.277,0.9888,-0.0029,0.1814,0.618,1.031,-0.145,42.42
112.302,0.9915,-0.0039,0.1824,0.618,1.076,-0.092,42.43
112.327,0.9907,-0.0034,0.1877,0.695,1.015,-0.122,42.46
112.352,0.9895,-0.0066,0.1897,0.672,1.008,-0.076,42.45
112.377,0.9912,-0.0005,0.1846,0.618,0.969,-0.115,42.44
112.402,0.988,-0.0059,0.1907,0.649,1.122,-0.183,42.46
112.427,0.9929,-0.0051,0.1873,0.634,1.046,-0.137,42.45
112.452,0.9861,-0.0027,0.1819,0.649,1.122,-0.176,42.44
112.477,0.9917,-0.0032,0.1846,0.649,1.053,-0.122,42.47
112.502,0.99,-0.0046,0.189,0.595,1.038,-0.069,42.44
112.527,0.9878,-0.0007,0.187,0.618,1.107,-0.092,42.47
112.552,0.9907,0.0005,0.1809,0.71,1.191,-0.153,42.45
112.577,0.9885,-0.0059,0.1877,0.634,0.992,-0.107,42.44
112.602,0.9885,-0.0059,0.1821,0.664,1.0,-0.084,42.42
112.627,0.9873,-0.0005,0.1914,0.618,1.046,-0.115,42.43
