# purpose,attitude fusion experiment
# label,level_static
# sample_hz,50
# duration_s,60
# sda_gpio,21
# scl_gpio,22
# wifi,off
t_ms,label,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw
28620,level_static,-0.038086,0.014893,1.024902,43.686,0.244275,0.885496,-0.114504,222,207,258
28640,level_static,-0.032471,0.015381,1.024170,43.686,0.343511,0.862595,-0.076336,222,207,258
28660,level_static,-0.040039,0.012939,1.022217,43.709,0.274809,0.984733,-0.091603,222,207,258
28680,level_static,-0.031738,0.013916,1.021973,43.706,0.175573,0.923664,-0.091603,222,207,258
28700,level_static,-0.037598,0.014893,1.027100,43.677,0.213740,0.946565,-0.030534,222,206,258
28720,level_static,-0.035156,0.014893,1.023926,43.671,0.236641,1.114504,0.007634,222,206,258
28740,level_static,-0.033691,0.014893,1.023682,43.659,0.190840,0.954198,-0.007634,222,206,258
28760,level_static,-0.035400,0.016357,1.023438,43.692,0.290076,0.931298,-0.129771,222,207,259
28780,level_static,-0.034912,0.013184,1.020264,43.683,0.198473,0.961832,-0.091603,222,207,259
28800,level_static,-0.032471,0.013428,1.029053,43.689,0.244275,1.007634,-0.251908,222,207,259
28820,level_static,-0.034912,0.012695,1.024902,43.689,0.236641,0.923664,-0.053435,223,207,259
28840,level_static,-0.032715,0.011475,1.030273,43.689,0.175573,1.000000,-0.190840,223,207,259
28861,level_static,-0.032227,0.016602,1.018066,43.668,0.190840,0.893130,-0.030534,223,207,259
28880,level_static,-0.031982,0.013672,1.023926,43.674,0.259542,0.938931,0.022901,223,207,259
28900,level_static,-0.035645,0.017578,1.025635,43.715,0.183206,1.061069,-0.045802,223,207,257
28920,level_static,-0.036621,0.016357,1.025635,43.706,0.351145,0.893130,-0.106870,223,207,257
28940,level_static,-0.031250,0.015625,1.020020,43.701,0.267176,0.854962,-0.106870,223,207,257
28960,level_static,-0.029053,0.015625,1.024658,43.698,0.374046,0.916031,-0.152672,223,207,259
28980,level_static,-0.031494,0.017090,1.025391,43.689,0.305344,0.946565,-0.129771,223,207,259
29000,level_static,-0.033691,0.015869,1.020752,43.648,0.290076,0.801527,-0.053435,223,207,259
29020,level_static,-0.030762,0.015625,1.023682,43.668,0.213740,0.832061,0.022901,222,207,258
29040,level_static,-0.035156,0.014893,1.020508,43.695,0.221374,0.885496,-0.114504,222,207,258
29060,level_static,-0.032715,0.016357,1.022949,43.677,0.374046,1.030534,-0.083969,222,207,258
29080,level_static,-0.032471,0.016113,1.029053,43.701,0.267176,0.885496,-0.030534,222,207,258
29100,level_static,-0.036133,0.014160,1.020996,43.704,0.221374,0.961832,-0.022901,223,208,259
29121,level_static,-0.033936,0.014648,1.027100,43.665,0.183206,1.038168,-0.122137,223,208,259
29140,level_static,-0.031250,0.015625,1.024658,43.674,0.213740,0.931298,-0.137405,223,208,259
29160,level_static,-0.032471,0.018066,1.024658,43.715,0.190840,0.908397,-0.106870,223,207,260
29181,level_static,-0.028564,0.015869,1.030273,43.686,0.152672,0.946565,-0.091603,223,207,260
29200,level_static,-0.035400,0.012451,1.018311,43.686,0.282443,1.076336,-0.160305,223,207,260
29220,level_static,-0.035156,0.016602,1.025635,43.674,0.251908,1.022901,-0.038168,223,207,260
29240,level_static,-0.032959,0.015869,1.017090,43.733,0.229008,0.954198,-0.038168,222,206,259
29260,level_static,-0.032959,0.016357,1.025635,43.712,0.213740,0.870229,-0.076336,222,206,259
29280,level_static,-0.035156,0.014893,1.024902,43.706,0.160305,0.977099,-0.015267,222,206,259
29300,level_static,-0.031982,0.017090,1.025879,43.715,0.251908,0.946565,-0.099237,223,207,259
29320,level_static,-0.033447,0.015137,1.020508,43.692,0.183206,0.847328,-0.122137,223,207,259
29340,level_static,-0.031006,0.018799,1.020996,43.686,0.282443,0.763359,-0.061069,223,207,259
29361,level_static,-0.031982,0.015625,1.022949,43.686,0.305344,0.900763,-0.137405,222,207,259
29380,level_static,-0.033691,0.014893,1.019043,43.668,0.221374,0.931298,-0.122137,222,207,259
29400,level_static,-0.033203,0.017334,1.022949,43.674,0.206107,0.839695,-0.030534,222,207,259
29420,level_static,-0.031738,0.013184,1.022461,43.683,0.335878,0.916031,-0.083969,222,207,259
29440,level_static,-0.032471,0.010742,1.025635,43.698,0.190840,1.106870,-0.160305,222,207,259
29460,level_static,-0.032959,0.009766,1.026367,43.659,0.229008,0.877863,-0.045802,222,207,259
29480,level_static,-0.029785,0.013428,1.024902,43.712,0.251908,0.824428,-0.091603,222,207,259
29500,level_static,-0.034668,0.018555,1.020752,43.701,0.244275,0.877863,-0.022901,222,207,258
29520,level_static,-0.033447,0.017090,1.026611,43.704,0.259542,0.984733,-0.091603,222,207,258
29540,level_static,-0.034180,0.015625,1.025391,43.683,0.312977,1.091603,-0.114504,222,207,258
29560,level_static,-0.031250,0.016113,1.024170,43.709,0.320611,0.870229,-0.091603,223,207,259
29580,level_static,-0.033936,0.014160,1.027344,43.695,0.244275,1.007634,-0.183206,223,207,259
29600,level_static,-0.031982,0.012695,1.021973,43.692,0.282443,0.961832,-0.068702,223,207,259
29621,level_static,-0.034180,0.016113,1.022705,43.704,0.251908,0.946565,-0.083969,223,207,259
29640,level_static,-0.032227,0.015381,1.028076,43.662,0.190840,0.816794,-0.106870,222,207,259
29660,level_static,-0.029053,0.018311,1.031738,43.698,0.282443,1.000000,-0.129771,222,207,259
29680,level_static,-0.032471,0.011963,1.025146,43.674,0.137405,0.984733,-0.129771,222,207,259
29700,level_static,-0.033691,0.016357,1.025879,43.706,0.267176,0.954198,-0.045802,222,207,258
29720,level_static,-0.033936,0.012695,1.026367,43.659,0.290076,0.839695,-0.137405,222,207,258
29740,level_static,-0.034668,0.015137,1.026611,43.674,0.305344,0.938931,-0.061069,222,207,258
29760,level_static,-0.031982,0.014404,1.026855,43.677,0.198473,0.893130,-0.183206,222,207,260
29780,level_static,-0.029053,0.014893,1.028320,43.683,0.213740,0.984733,-0.083969,222,207,260
29800,level_static,-0.032715,0.013428,1.026611,43.721,0.267176,0.954198,-0.045802,222,207,260
29820,level_static,-0.031982,0.014893,1.026367,43.706,0.274809,0.992366,-0.129771,222,207,260
29840,level_static,-0.033447,0.014893,1.021240,43.692,0.244275,0.969466,-0.106870,222,206,258
29860,level_static,-0.029541,0.015625,1.018799,43.677,0.221374,0.786260,-0.068702,222,206,258
29881,level_static,-0.034424,0.012939,1.025146,43.680,0.183206,0.931298,-0.076336,222,206,258
29900,level_static,-0.033936,0.016113,1.026367,43.692,0.259542,0.992366,-0.038168,223,207,259
29920,level_static,-0.033936,0.013916,1.022949,43.704,0.251908,1.030534,-0.099237,223,207,259
29941,level_static,-0.034668,0.013428,1.020020,43.709,0.183206,0.946565,-0.099237,223,207,259
29960,level_static,-0.031006,0.013184,1.026855,43.695,0.160305,0.961832,-0.198473,223,207,257
29980,level_static,-0.031738,0.016602,1.024170,43.680,0.206107,0.816794,-0.022901,223,207,257
30000,level_static,-0.035400,0.012695,1.027100,43.689,0.259542,0.839695,-0.030534,223,207,257
30020,level_static,-0.033447,0.013916,1.024902,43.698,0.198473,0.900763,-0.183206,223,207,257
30040,level_static,-0.033447,0.015869,1.018799,43.704,0.190840,0.969466,-0.038168,223,206,259
30060,level_static,-0.035889,0.013184,1.026611,43.701,0.259542,0.877863,0.007634,223,206,259
30080,level_static,-0.027344,0.015869,1.019043,43.665,0.221374,0.961832,-0.076336,223,206,259
30100,level_static,-0.031250,0.014648,1.023926,43.706,0.335878,0.908397,-0.129771,223,208,259
30120,level_static,-0.031006,0.014160,1.025879,43.715,0.198473,0.839695,-0.114504,223,208,259
30140,level_static,-0.031250,0.011475,1.026123,43.677,0.167939,0.923664,-0.083969,223,208,259
30160,level_static,-0.032471,0.018555,1.021973,43.715,0.206107,1.030534,-0.053435,222,207,259
30180,level_static,-0.031006,0.014648,1.027588,43.689,0.312977,1.076336,0.000000,222,207,259
30201,level_static,-0.032227,0.014404,1.023438,43.686,0.206107,0.916031,-0.106870,222,207,259
30220,level_static,-0.032715,0.011230,1.020508,43.698,0.244275,1.000000,-0.091603,222,207,259
30240,level_static,-0.029053,0.016602,1.032227,43.712,0.290076,0.961832,-0.099237,222,206,259
30260,level_static,-0.032959,0.017090,1.025146,43.692,0.335878,0.877863,0.045802,222,206,259
30280,level_static,-0.034668,0.011719,1.024414,43.689,0.229008,0.900763,-0.099237,222,206,259
30300,level_static,-0.033203,0.016357,1.028564,43.718,0.213740,1.091603,-0.145038,222,207,258
30320,level_static,-0.029785,0.014893,1.023193,43.689,0.221374,1.015267,-0.038168,222,207,258
30340,level_static,-0.031738,0.013184,1.015869,43.656,0.213740,0.992366,-0.114504,222,207,258
30360,level_static,-0.032715,0.015625,1.026855,43.704,0.259542,0.847328,-0.053435,222,207,258
30380,level_static,-0.032471,0.012939,1.023926,43.689,0.167939,0.923664,-0.061069,221,206,259
30400,level_static,-0.034912,0.014160,1.024414,43.683,0.305344,0.977099,-0.015267,221,206,259
30420,level_static,-0.034424,0.013672,1.024902,43.704,0.244275,0.893130,0.000000,221,206,259
30440,level_static,-0.032715,0.014893,1.019775,43.677,0.236641,0.870229,-0.053435,222,207,259
30461,level_static,-0.030762,0.014404,1.019287,43.677,0.175573,1.007634,-0.068702,222,207,259
30480,level_static,-0.031738,0.013672,1.021729,43.704,0.099237,1.000000,-0.145038,222,207,259
30500,level_static,-0.036377,0.011230,1.024414,43.680,0.259542,0.992366,-0.076336,222,207,258
30520,level_static,-0.033447,0.013672,1.020508,43.701,0.282443,0.809160,-0.106870,222,207,258
30540,level_static,-0.031982,0.017334,1.022461,43.680,0.312977,0.839695,-0.045802,222,207,258
30560,level_static,-0.035156,0.012695,1.015869,43.692,0.274809,0.870229,-0.007634,222,207,258
30580,level_static,-0.032227,0.015869,1.024414,43.689,0.290076,0.916031,-0.038168,222,206,260
30600,level_static,-0.029785,0.010742,1.023682,43.704,0.175573,0.923664,-0.015267,222,206,260
30620,level_static,-0.033447,0.015381,1.016357,43.692,0.213740,1.022901,-0.152672,222,206,260
30640,level_static,-0.031738,0.013916,1.021240,43.709,0.160305,1.000000,-0.053435,222,207,259
30660,level_static,-0.034668,0.013184,1.018799,43.706,0.312977,0.839695,0.015267,222,207,259
30680,level_static,-0.032471,0.016357,1.020752,43.680,0.312977,0.938931,-0.152672,222,207,259
30700,level_static,-0.034912,0.010010,1.022705,43.689,0.305344,1.007634,-0.106870,221,207,258
30720,level_static,-0.032715,0.011719,1.028809,43.698,0.282443,0.984733,-0.038168,221,207,258
30740,level_static,-0.036865,0.013916,1.021729,43.704,0.267176,0.992366,-0.068702,221,207,258
30760,level_static,-0.033203,0.017090,1.016602,43.712,0.251908,0.938931,-0.183206,221,207,258
30781,level_static,-0.033691,0.008057,1.019775,43.686,0.290076,0.854962,-0.160305,222,206,257
30800,level_static,-0.031250,0.011230,1.029053,43.704,0.221374,0.961832,0.045802,222,206,257
30820,level_static,-0.036377,0.016602,1.027588,43.718,0.229008,0.847328,-0.198473,222,206,257
30840,level_static,-0.031006,0.012939,1.024902,43.689,0.267176,0.938931,-0.114504,222,207,259
30860,level_static,-0.034180,0.015381,1.024170,43.715,0.274809,1.122137,-0.152672,222,207,259
30880,level_static,-0.032959,0.014893,1.026123,43.698,0.175573,0.961832,-0.267176,222,207,259
30900,level_static,-0.032471,0.015381,1.022217,43.715,0.221374,0.931298,-0.076336,222,206,258
30920,level_static,-0.029541,0.016602,1.018555,43.698,0.190840,0.908397,-0.076336,222,206,258
30940,level_static,-0.032471,0.015137,1.026611,43.677,0.129771,0.954198,-0.030534,222,206,258
30960,level_static,-0.035156,0.012939,1.024414,43.701,0.244275,0.969466,0.061069,222,206,258
30980,level_static,-0.032959,0.016602,1.029785,43.709,0.229008,0.961832,-0.099237,222,208,259
31000,level_static,-0.030762,0.015625,1.021973,43.715,0.229008,0.984733,-0.045802,222,208,259
31020,level_static,-0.035400,0.013428,1.025879,43.695,0.282443,0.977099,-0.068702,222,208,259
31040,level_static,-0.030273,0.014648,1.026855,43.704,0.221374,0.931298,-0.167939,221,207,259
31060,level_static,-0.033203,0.016113,1.024170,43.709,0.198473,1.000000,-0.106870,221,207,259
31080,level_static,-0.033691,0.013184,1.028320,43.712,0.198473,0.854962,-0.045802,221,207,259
31100,level_static,-0.031738,0.013672,1.021484,43.692,0.320611,0.900763,-0.183206,223,207,258
31120,level_static,-0.028320,0.010498,1.027344,43.686,0.183206,1.007634,-0.007634,223,207,258
31140,level_static,-0.034180,0.012207,1.028076,43.689,0.213740,0.977099,-0.022901,223,207,258
31160,level_static,-0.034424,0.016846,1.026855,43.680,0.297710,0.916031,-0.145038,223,207,258
31180,level_static,-0.031982,0.015869,1.024658,43.686,0.190840,0.893130,-0.137405,222,206,259
31200,level_static,-0.032715,0.012207,1.024414,43.686,0.305344,0.839695,-0.183206,222,206,259
31221,level_static,-0.029785,0.017090,1.016357,43.686,0.175573,1.022901,-0.083969,222,206,259
31240,level_static,-0.032227,0.013916,1.021484,43.715,0.351145,0.923664,-0.167939,223,207,258
31260,level_static,-0.034912,0.017090,1.021240,43.706,0.244275,0.908397,-0.091603,223,207,258
31281,level_static,-0.035889,0.014160,1.028809,43.698,0.282443,1.007634,-0.129771,223,207,258
31300,level_static,-0.034424,0.017578,1.030273,43.677,0.282443,0.893130,-0.076336,223,207,259
31320,level_static,-0.029541,0.014160,1.025879,43.677,0.129771,0.923664,-0.015267,223,207,259
31340,level_static,-0.029541,0.011963,1.021973,43.709,0.190840,0.954198,-0.213740,223,207,259
31360,level_static,-0.030762,0.016846,1.020752,43.715,0.229008,0.900763,-0.045802,223,207,259
31380,level_static,-0.031738,0.016357,1.017090,43.689,0.145038,1.053435,-0.106870,222,207,259
31400,level_static,-0.034424,0.017334,1.024658,43.674,0.229008,0.969466,-0.137405,222,207,259
31420,level_static,-0.031250,0.011230,1.026855,43.680,0.244275,0.839695,-0.076336,222,207,259
31440,level_static,-0.027100,0.018066,1.019287,43.718,0.259542,0.839695,-0.198473,222,207,259
31460,level_static,-0.036621,0.017334,1.020752,43.718,0.229008,0.954198,-0.083969,222,207,259
31480,level_static,-0.032959,0.012695,1.014648,43.695,0.328244,0.793893,-0.068702,222,207,259
31500,level_static,-0.032959,0.014648,1.018311,43.651,0.152672,1.007634,-0.122137,222,207,259
31520,level_static,-0.029541,0.017334,1.022949,43.686,0.213740,0.923664,-0.106870,223,206,259
31541,level_static,-0.031494,0.014648,1.029785,43.706,0.259542,0.893130,-0.015267,223,206,259
31560,level_static,-0.032471,0.017090,1.026123,43.695,0.282443,0.847328,-0.137405,223,206,259
31580,level_static,-0.036133,0.013916,1.028076,43.680,0.229008,0.938931,-0.106870,223,207,259
31600,level_static,-0.029053,0.016602,1.029053,43.677,0.274809,0.893130,-0.137405,223,207,259
31620,level_static,-0.033203,0.012939,1.024658,43.730,0.244275,0.900763,-0.099237,223,207,259
31640,level_static,-0.031982,0.010986,1.027100,43.692,0.236641,1.038168,-0.129771,223,207,259
31660,level_static,-0.034180,0.016602,1.020508,43.659,0.206107,0.900763,-0.053435,223,207,259
31680,level_static,-0.036865,0.016357,1.022705,43.701,0.190840,0.885496,-0.053435,223,207,259
31700,level_static,-0.036377,0.016113,1.022949,43.709,0.328244,0.816794,0.053435,223,207,259
31720,level_static,-0.033691,0.020996,1.020264,43.701,0.236641,0.984733,-0.068702,222,206,258
31740,level_static,-0.033936,0.015625,1.022217,43.692,0.152672,0.931298,-0.083969,222,206,258
31760,level_static,-0.033691,0.014404,1.027344,43.704,0.129771,1.015267,-0.099237,222,206,258
31780,level_static,-0.036377,0.015137,1.023193,43.706,0.106870,1.015267,0.007634,222,207,258
31801,level_static,-0.032715,0.013672,1.026855,43.692,0.236641,1.030534,-0.053435,222,207,258
31820,level_static,-0.029297,0.009766,1.028320,43.695,0.267176,0.839695,-0.091603,222,207,258
31840,level_static,-0.032715,0.017090,1.027588,43.692,0.335878,0.961832,0.007634,223,206,260
31860,level_static,-0.032227,0.016357,1.022705,43.686,0.259542,1.030534,-0.061069,223,206,260
31880,level_static,-0.031006,0.017090,1.025635,43.671,0.206107,0.893130,-0.137405,223,206,260
31900,level_static,-0.033936,0.011719,1.027588,43.709,0.183206,1.015267,-0.099237,223,206,260
31920,level_static,-0.033691,0.017334,1.026611,43.686,0.351145,0.900763,-0.122137,222,207,258
31940,level_static,-0.031982,0.014648,1.020508,43.695,0.190840,1.061069,-0.076336,222,207,258
31960,level_static,-0.032715,0.013428,1.028076,43.706,0.198473,0.984733,-0.221374,222,207,258
31980,level_static,-0.030029,0.017822,1.022949,43.695,0.244275,1.000000,-0.099237,223,207,259
32000,level_static,-0.031982,0.018311,1.025879,43.689,0.305344,0.961832,-0.099237,223,207,259
32020,level_static,-0.034424,0.015137,1.025879,43.680,0.236641,1.030534,-0.091603,223,207,259
32040,level_static,-0.030518,0.013672,1.020264,43.677,0.221374,1.007634,-0.091603,223,207,258
32060,level_static,-0.033691,0.014160,1.023438,43.701,0.160305,0.862595,-0.244275,223,207,258
32080,level_static,-0.035645,0.014648,1.025635,43.683,0.244275,0.954198,-0.129771,223,207,258
32100,level_static,-0.033203,0.016113,1.027832,43.698,0.290076,0.877863,-0.045802,223,207,258
32121,level_static,-0.030518,0.016602,1.025635,43.692,0.236641,1.076336,-0.099237,222,207,258
32140,level_static,-0.033691,0.016602,1.020752,43.698,0.145038,1.000000,-0.091603,222,207,258
32160,level_static,-0.033447,0.015381,1.023193,43.709,0.244275,1.007634,-0.137405,222,207,258
32180,level_static,-0.035645,0.012939,1.023926,43.671,0.312977,0.977099,-0.038168,223,207,259
32200,level_static,-0.027588,0.016113,1.020752,43.718,0.282443,0.938931,-0.099237,223,207,259
32220,level_static,-0.033203,0.013672,1.018799,43.689,0.282443,1.022901,-0.076336,223,207,259
32240,level_static,-0.029297,0.013672,1.031006,43.686,0.290076,0.893130,-0.099237,223,207,260
32260,level_static,-0.032227,0.012207,1.025146,43.677,0.175573,0.946565,-0.229008,222,207,260
32280,level_static,-0.035400,0.014893,1.015381,43.695,0.221374,0.992366,-0.083969,222,207,260
32300,level_static,-0.033447,0.017334,1.026123,43.692,0.175573,1.038168,-0.122137,222,207,260
32320,level_static,-0.033691,0.014160,1.023438,43.701,0.259542,0.992366,-0.091603,222,207,260
32340,level_static,-0.032471,0.016602,1.018799,43.692,0.221374,1.007634,-0.091603,222,207,260
32361,level_static,-0.032471,0.012207,1.029053,43.730,0.229008,0.946565,-0.038168,222,207,260
32380,level_static,-0.035156,0.012939,1.027832,43.698,0.282443,0.870229,-0.053435,222,207,258
32400,level_static,-0.028809,0.014404,1.028809,43.686,0.213740,1.015267,-0.038168,222,207,258
32420,level_static,-0.031494,0.014404,1.019531,43.671,0.167939,1.038168,-0.106870,222,207,258
32440,level_static,-0.036133,0.015869,1.024902,43.680,0.274809,0.931298,-0.076336,222,207,258
32460,level_static,-0.033447,0.018799,1.026855,43.704,0.328244,0.931298,-0.129771,223,206,259
32480,level_static,-0.029785,0.013916,1.030518,43.695,0.183206,0.954198,-0.053435,223,206,259
32500,level_static,-0.031982,0.012451,1.024902,43.683,0.198473,0.969466,-0.145038,223,206,259
32520,level_static,-0.035156,0.017822,1.017334,43.680,0.259542,1.015267,-0.152672,223,207,259
32540,level_static,-0.031250,0.015625,1.027832,43.692,0.259542,0.969466,-0.030534,223,207,259
32560,level_static,-0.032227,0.014404,1.017090,43.698,0.251908,0.954198,-0.129771,223,207,259
32580,level_static,-0.033936,0.012695,1.028564,43.677,0.198473,0.961832,-0.221374,222,207,259
32600,level_static,-0.031738,0.014648,1.028809,43.680,0.320611,0.992366,-0.145038,222,207,259
32621,level_static,-0.032471,0.019287,1.027588,43.689,0.229008,1.083969,-0.068702,222,207,259
32640,level_static,-0.033691,0.015381,1.032715,43.709,0.213740,0.961832,-0.068702,222,207,259
32660,level_static,-0.030518,0.017090,1.023682,43.695,0.213740,1.007634,0.030534,222,207,260
32680,level_static,-0.031250,0.017090,1.020020,43.736,0.213740,0.900763,-0.106870,222,207,260
32700,level_static,-0.032715,0.012695,1.023926,43.706,0.244275,1.007634,0.007634,222,207,260
32720,level_static,-0.031982,0.014160,1.025635,43.701,0.251908,0.977099,-0.061069,223,207,259
32740,level_static,-0.030273,0.014404,1.031006,43.718,0.259542,0.885496,-0.076336,223,207,259
32760,level_static,-0.034424,0.015137,1.022217,43.739,0.305344,0.931298,0.022901,223,207,259
32780,level_static,-0.033447,0.015381,1.022217,43.724,0.244275,0.992366,-0.076336,223,206,260
32800,level_static,-0.031250,0.013428,1.019531,43.709,0.198473,0.992366,-0.091603,223,206,260
32820,level_static,-0.033203,0.014648,1.029785,43.656,0.396947,0.862595,-0.137405,223,206,260
32840,level_static,-0.033936,0.011230,1.024414,43.695,0.213740,0.847328,-0.083969,223,206,260
32860,level_static,-0.031982,0.013428,1.023193,43.704,0.221374,0.969466,-0.114504,222,207,259
32881,level_static,-0.030518,0.010010,1.022705,43.698,0.213740,0.816794,-0.129771,222,207,259
32900,level_static,-0.032959,0.014648,1.023438,43.683,0.320611,0.923664,-0.015267,222,207,259
32920,level_static,-0.030273,0.013916,1.020508,43.654,0.183206,0.961832,0.007634,223,206,259
32940,level_static,-0.032471,0.015137,1.023193,43.704,0.145038,0.992366,-0.030534,223,206,259
32960,level_static,-0.033691,0.017578,1.026367,43.698,0.213740,0.900763,-0.137405,223,206,259
32980,level_static,-0.031006,0.014893,1.023926,43.712,0.267176,0.908397,-0.175573,224,206,260
33000,level_static,-0.031006,0.012939,1.027100,43.689,0.259542,1.000000,-0.076336,224,206,260
33020,level_static,-0.032471,0.012695,1.016113,43.706,0.099237,1.114504,-0.091603,224,206,260
33040,level_static,-0.031250,0.014648,1.025146,43.718,0.244275,1.114504,-0.114504,224,206,260
33060,level_static,-0.031006,0.013184,1.031982,43.721,0.343511,0.916031,-0.053435,222,206,260
33080,level_static,-0.033447,0.014893,1.025391,43.689,0.274809,1.145038,-0.183206,222,206,260
33100,level_static,-0.027832,0.010010,1.028076,43.704,0.305344,1.015267,-0.106870,222,206,260
33120,level_static,-0.033936,0.012207,1.024414,43.683,0.198473,0.946565,0.022901,222,206,258
33140,level_static,-0.036621,0.016357,1.023682,43.692,0.221374,0.961832,-0.167939,222,206,258
33160,level_static,-0.031982,0.015381,1.021240,43.674,0.312977,0.877863,-0.137405,222,206,258
33180,level_static,-0.034668,0.015625,1.021973,43.686,0.251908,0.946565,-0.068702,222,207,259
33201,level_static,-0.033691,0.014160,1.023193,43.715,0.229008,1.015267,-0.053435,222,207,259
33220,level_static,-0.036621,0.012207,1.022461,43.680,0.267176,1.007634,-0.061069,222,207,259
33240,level_static,-0.030518,0.016602,1.023193,43.712,0.244275,0.946565,-0.137405,222,207,259
33260,level_static,-0.032959,0.012939,1.024902,43.704,0.251908,1.000000,-0.137405,223,207,259
33280,level_static,-0.031982,0.014404,1.023193,43.683,0.221374,0.946565,-0.106870,223,207,259
33300,level_static,-0.032959,0.014648,1.026855,43.721,0.122137,1.038168,-0.206107,223,207,259
33320,level_static,-0.031738,0.012939,1.025635,43.689,0.328244,0.832061,-0.053435,223,207,259
33340,level_static,-0.032471,0.014648,1.022217,43.704,0.229008,0.992366,-0.076336,223,207,259
33360,level_static,-0.033447,0.014404,1.025635,43.721,0.229008,0.938931,-0.022901,223,207,259
33380,level_static,-0.033203,0.013428,1.016357,43.677,0.198473,0.938931,-0.068702,223,207,259
33400,level_static,-0.031982,0.015625,1.024170,43.677,0.198473,1.083969,-0.083969,223,206,258
33420,level_static,-0.031494,0.014893,1.021484,43.704,0.251908,1.053435,0.022901,223,206,258
33440,level_static,-0.035889,0.012939,1.028809,43.680,0.221374,0.984733,-0.091603,223,206,258
33460,level_static,-0.033447,0.011475,1.024414,43.698,0.290076,0.786260,-0.259542,222,207,259
33480,level_static,-0.033447,0.015869,1.016357,43.709,0.190840,1.000000,-0.053435,222,207,259
33500,level_static,-0.028809,0.012939,1.021973,43.706,0.175573,0.923664,-0.145038,222,207,259
33521,level_static,-0.030518,0.015869,1.031250,43.695,0.206107,0.862595,0.000000,223,207,260
33540,level_static,-0.037109,0.013184,1.023438,43.656,0.206107,1.076336,-0.152672,223,207,260
33560,level_static,-0.033936,0.015381,1.025391,43.692,0.190840,0.992366,-0.129771,223,207,260
33580,level_static,-0.038818,0.013428,1.025879,43.724,0.183206,0.969466,-0.076336,223,207,260
33600,level_static,-0.034424,0.012939,1.026123,43.683,0.251908,0.954198,-0.152672,223,207,260
33620,level_static,-0.031738,0.013916,1.028320,43.674,0.198473,0.969466,-0.114504,223,207,260
33640,level_static,-0.030518,0.016602,1.020264,43.683,0.175573,0.885496,-0.122137,223,207,260
33660,level_static,-0.031006,0.017334,1.023193,43.718,0.259542,0.916031,-0.122137,223,207,260
33680,level_static,-0.032959,0.011963,1.024170,43.686,0.145038,1.083969,-0.083969,223,207,260
33700,level_static,-0.030762,0.017822,1.018066,43.701,0.152672,0.931298,-0.160305,223,207,260
33720,level_static,-0.028076,0.015625,1.027100,43.695,0.236641,0.992366,-0.183206,223,205,259
33740,level_static,-0.028320,0.017334,1.017090,43.704,0.259542,0.938931,-0.114504,223,205,259
33760,level_static,-0.037354,0.013428,1.026611,43.692,0.213740,0.938931,-0.167939,223,205,259
33780,level_static,-0.033203,0.014893,1.027832,43.677,0.236641,0.816794,-0.030534,223,205,259
33800,level_static,-0.031006,0.015381,1.027832,43.721,0.274809,0.938931,-0.160305,221,206,258
33820,level_static,-0.032715,0.014648,1.027344,43.677,0.259542,1.038168,-0.099237,221,206,258
33840,level_static,-0.031250,0.016602,1.019775,43.680,0.274809,0.870229,-0.083969,221,206,258
33860,level_static,-0.032959,0.012939,1.020752,43.718,0.267176,0.893130,-0.160305,222,206,260
33880,level_static,-0.030029,0.013916,1.024902,43.715,0.282443,0.969466,-0.083969,222,206,260
33900,level_static,-0.036377,0.014404,1.031738,43.689,0.251908,1.015267,0.030534,222,206,260
33920,level_static,-0.032227,0.014160,1.028320,43.686,0.221374,0.893130,-0.045802,223,207,259
33940,level_static,-0.032227,0.015869,1.022217,43.715,0.251908,0.977099,-0.129771,223,207,259
33960,level_static,-0.035645,0.013916,1.023926,43.680,0.167939,0.946565,-0.106870,223,207,259
33980,level_static,-0.033447,0.011230,1.026367,43.704,0.343511,0.908397,-0.114504,223,207,259
34000,level_static,-0.032715,0.016113,1.020020,43.733,0.229008,1.091603,0.007634,222,207,260
34021,level_static,-0.031006,0.016846,1.019775,43.704,0.221374,0.938931,-0.190840,222,207,260
34040,level_static,-0.034424,0.015381,1.025146,43.695,0.251908,0.809160,-0.106870,222,207,260
34060,level_static,-0.033936,0.009521,1.028076,43.704,0.259542,0.908397,-0.129771,223,207,261
34080,level_static,-0.036865,0.014648,1.026367,43.698,0.198473,0.946565,-0.083969,223,207,261
34100,level_static,-0.028320,0.016113,1.022705,43.686,0.244275,0.954198,-0.114504,223,207,261
34120,level_static,-0.038574,0.014893,1.021240,43.718,0.297710,1.000000,-0.160305,222,206,259
34140,level_static,-0.030029,0.013672,1.022705,43.718,0.198473,0.900763,-0.167939,222,206,259
34160,level_static,-0.032959,0.015381,1.022461,43.709,0.167939,1.099237,-0.022901,222,206,259
34180,level_static,-0.031738,0.012695,1.025146,43.704,0.198473,0.893130,0.007634,222,206,259
34200,level_static,-0.034180,0.016602,1.028564,43.706,0.244275,0.893130,-0.167939,222,207,259
34220,level_static,-0.032471,0.014160,1.021484,43.662,0.229008,1.045802,-0.137405,222,207,259
34240,level_static,-0.033691,0.013916,1.021484,43.677,0.213740,0.908397,-0.106870,222,207,259
34260,level_static,-0.034668,0.020020,1.018555,43.704,0.236641,1.022901,-0.137405,223,207,259
