index,t_s,source_file,gps_lat,gps_lon,gps_alt_m,gps_e_m,gps_n_m,gps_u_m,eskf_lat,eskf_lon,eskf_alt_m,eskf_e_m,eskf_n_m,eskf_u_m,vel_e_mps,vel_n_mps,vel_u_mps,yaw_deg,sigma_e_m,sigma_n_m,sigma_u_m,innovation_xy_m,gps_update_accepted,satellites,hdop
599,701.255,gps_nmea_0002.txt,26.030421166666663,119.194237,7.4,117.66898644057238,-8.890725487609535,-11.915000000000001,26.030416421937293,119.19423274109384,6.894070888249184,117.24297954235705,-9.418906345071218,-12.420929111750818,1.127768852771209,-0.011287899792061483,-0.1866683324021967,0.0,3.4991319926834477,3.4991319926834477,5.1409517319481495,1.0297239233740885,1,5,2.14
600,702.301,gps_nmea_0002.txt,26.030425166666667,119.19424916666667,7.6,118.88598529865864,-8.445447523978716,-11.715000000000002,26.03041937997089,119.19424613802477,6.958946114870702,118.58303841668379,-9.089619551114831,-12.356053885129299,1.1615457397990214,0.06053368703271977,-0.14247416066886773,0.0,3.525592100812404,3.525592100812404,5.1738636410865375,1.0887842211574934,1,5,2.14
601,703.255,gps_nmea_0002.txt,26.030428833333335,119.19427016666666,7.7,120.98655866950742,-8.037276057580788,-11.615000000000002,26.030422943901076,119.19426163004829,7.0728863110247495,120.13266375456219,-8.69288465764355,-12.242113688975252,1.2547126654813487,0.13206595247859093,-0.09997514201159896,0.0,3.4981589115105094,3.4981589115105094,5.140220058227692,1.6331851229711596,1,5,2.14
602,704.255,gps_nmea_0002.txt,26.030428666666662,119.19428033333334,7.7,122.00350292267377,-8.055829306790464,-11.615000000000002,26.03042568091976,119.19427627924442,7.180477876620774,121.59798334031619,-8.388201131488183,-12.134522123379227,1.2991832363610538,0.168514906935254,-0.06465185111989438,0.0,3.5032665167856702,3.5032665167856702,5.145308259057149,0.7966342697336097,1,5,2.14
603,705.298,gps_nmea_0002.txt,26.030424999999997,119.1942905,8.2,123.02044717299718,-8.464000772792906,-11.115000000000002,26.030426476821983,119.19429005954738,7.426972432975942,122.9763898867242,-8.299601701355614,-11.888027567024059,1.3041029716406634,0.15015699204521826,-0.011307805898043831,0.0,3.5270617081832594,3.5270617081832594,5.175289506015994,0.26043743834116395,1,5,2.14
604,706.258,gps_nmea_0002.txt,26.030419166666668,119.19430116666666,8.9,124.08740507632743,-9.113364468633973,-10.415000000000001,26.0304248324112,119.19430209428063,7.83967358721282,124.18019179965226,-8.48265667262486,-11.475326412787181,1.29394806966075,0.08113013543323178,0.060725731504153925,0.0,3.502023707621635,3.502023707621635,5.14496233596445,0.9682239995585659,1,5,2.14
605,707.28,gps_nmea_0002.txt,26.030414166666667,119.19430816666666,9.0,124.78759619994368,-9.669961922777013,-10.315000000000001,26.03042164839915,119.1943128535941,8.21729448222557,125.25641691284697,-8.837099272409066,-11.09770551777443,1.2420537537194143,-0.011060410599334589,0.11436798311546714,0.0,3.5160142526263174,3.5160142526263174,5.1619428630606885,1.4576349108897892,1,5,2.14
606,708.2570000000001,gps_nmea_0002.txt,26.030407833333335,119.19431766666666,9.1,125.73785558290811,-10.374985364269678,-10.215000000000002,26.03041686195924,119.19432248339294,8.549201443033438,126.2196597236711,-9.369923326271703,-10.765798556966564,1.1892457926720645,-0.12121985603024574,0.15181928378562054,0.0,3.503351011610008,3.503351011610008,5.1461996574479345,1.693477957670128,1,5,2.14
607,709.254,gps_nmea_0002.txt,26.030396000000003,119.19433283333335,9.6,127.25493635334936,-11.69226600516149,-9.715000000000002,26.030409008959065,119.19433382241267,8.957571340749219,127.35387129176895,-10.244115306596894,-10.357428659250782,1.1783806676246857,-0.2802570847251651,0.195551809566722,0.0,3.50516197496738,3.50516197496738,5.1476990901939566,2.206618073237609,1,5,2.14
608,710.337,gps_nmea_0002.txt,26.030392,119.1943455,9.9,128.5219488615995,-12.137543968792311,-9.415000000000001,26.030401307990598,119.1943462043631,9.381087007891514,128.59240440332692,-11.101383194902184,-9.933912992108487,1.170471872909342,-0.3965684869494718,0.23146753488200011,0.0,3.5527679972700534,3.5527679972700534,5.208249583551791,1.5935815194137197,1,5,2.15
609,711.2560000000001,gps_nmea_0002.txt,26.03039366666667,119.194362,10.6,130.17239936818018,-11.952011483814308,-8.715000000000002,26.030396554907494,119.19435866571095,9.878778523406313,129.83887942632623,-11.630493985781499,-9.436221476593689,1.2064621917003913,-0.43126361548295145,0.2798794686119544,0.0,3.5034579920083875,3.5034579920083875,5.1488683188238,0.7005161415833062,1,5,2.15
