t_s,gps_updated,gps_usable,gps_lat,gps_lon,gps_alt_m,est_lat,est_lon,est_alt_m,e_m,n_m,u_m,ve_mps,vn_mps,vu_mps,roll_deg,pitch_deg,yaw_deg,pos_innov_xy_m,vel_innov_xy_m,sigma_e_m,sigma_n_m,sigma_u_m,sigma_ve_mps,sigma_vn_mps,sigma_vu_mps,pos_updates,vel_updates,rejects,satellites,hdop
273.216,0,0,nan,nan,0.0,26.323829459805452,119.09736587666968,-262099.2196369262,-9570.69066381541,32665.34311425679,-262135.4196369262,-146.45798924154676,89.14790653057047,-2572.413927855153,144.2543681297014,54.993537152641366,101.70180819900663,34076.64293575595,0.0,17878.927883899727,23601.15732655295,95860.52832204242,709.6162997265792,716.6279581848495,1424.4578309065805,157,0,349,0,99.0
273.327,0,0,nan,nan,0.0,26.32391816602458,119.09720370702408,-262384.8698749117,-9586.912071280914,32675.217845400435,-262421.0698749117,-145.81962274955526,88.77517713875332,-2574.437207018974,142.91995502069696,53.05220650115892,99.11328459235439,34076.64293575595,0.0,17951.68104084424,23679.83202498909,96014.83999947393,711.6600305310952,717.9519789297905,1425.6434466728717,157,0,349,0,99.0
273.44100000000003,0,0,nan,nan,0.0,26.324008854038848,119.09703791763074,-262678.47304061305,-9603.495552688926,32685.313188969634,-262714.67304061307,-145.11864756636993,88.33611354892426,-2576.4955245826727,139.5943650613027,53.141202481146436,94.86515379130795,34076.64293575595,0.0,18026.69557694961,23760.779131608127,96173.43424131702,713.8697474645387,719.2972385882501,1426.990120393073,157,0,349,0,99.0
273.55499999999995,0,0,nan,nan,0.0,26.324099071202085,119.09687300262159,-262972.305862929,-9619.991571723089,32695.356117641997,-263008.505862929,-144.28519513830457,87.85561754518895,-2578.466270434772,135.66399098846793,51.12352699869544,90.54646437690714,34076.64293575595,0.0,18102.020688291617,23841.87354670827,96332.15488453688,716.065693312354,720.6995535072615,1428.6919025139148,157,0,349,0,99.0
273.66499999999996,0,0,nan,nan,0.0,26.324185730969496,119.09671465479059,-263256.03529866395,-9635.830693025007,32705.003038822502,-263292.23529866396,-143.698828532906,87.54294937304721,-2580.25074292812,131.21259419747878,53.58514878756182,86.59823902383191,34076.64293575595,0.0,18174.995576633628,23920.27015738582,96485.4620992265,717.7108359420649,721.7374829644054,1429.9215874604793,157,0,349,0,99.0
273.77,0,0,nan,nan,0.0,26.324268163383568,119.09656412559316,-263527.0499758213,-9650.887736762947,32714.179373182036,-263563.2499758213,-143.1020045706561,87.2443717608709,-2581.933583876829,129.6192886722995,50.79291438961818,85.19311435778026,34076.64293575595,0.0,18244.871031939176,23995.207551888634,96631.9116057809,719.2771325641652,722.7084650024713,1431.2271808607227,157,0,349,0,99.0
273.879,1,1,26.02994728,119.19381714,3.3,26.324353446134285,119.09640850768508,-263808.58409026545,-9666.453790980599,32723.673005565353,-263844.78409026546,-142.51366914778148,86.95071784132507,-2583.8299839069946,134.470439389786,51.604787460695874,89.8590099019305,34190.867411843436,0.0,18317.62399616748,24073.100582987914,96784.06384819401,721.0996764499946,723.7698231098306,1432.4743428709285,157,0,350,6,1.36
274.044,1,1,26.02994728,119.19381714,3.4,26.32448210039351,119.09617419547892,-264235.1483418681,-9689.89143096709,32737.994732190422,-264271.3483418681,-141.57893674906404,86.64596852310395,-2586.6457930937977,141.8924785973976,49.52400229058319,100.575120956515,34211.27936262061,0.0,18428.146459577623,24191.17839112279,97014.56862558339,723.451992314362,725.6824233439204,1434.3815798769103,157,0,351,6,1.36
274.16499999999996,0,0,nan,nan,0.0,26.324576162785757,119.09600337797302,-264548.2713029594,-9706.977861386054,32748.46570979831,-264584.4713029594,-140.8414007545235,86.42804152470168,-2588.9403406483543,146.215231900422,50.14116650042723,106.7859514511119,34211.27936262061,0.0,18509.562271035706,24277.986247745517,97183.80384311118,725.4627536028455,727.454727791294,1435.8022674853285,157,0,351,0,99.0
274.28099999999995,0,0,nan,nan,0.0,26.324666068335823,119.09584052129685,-264848.7130800683,-9723.267990729815,32758.473949851283,-264884.9130800683,-140.02289827587532,86.12782145756765,-2591.0902991604507,146.84479521532077,51.73693030200237,107.00857330764447,34211.27936262061,0.0,18587.917429873498,24361.398837868874,97346.18688206328,727.4492244125796,729.3397921194022,1437.2988801523431,157,0,351,0,99.0
