index,elapsed_s,lat,lon,ele_m,gpx_time
274,639.106699751861,26.030145989048528,119.19325167613394,184.89006507502373,2026-06-29T13:38:21.970Z
275,641.439205955335,26.030145989048528,119.19325167613394,185.21754194407663,2026-06-29T13:38:26.970Z
276,643.7717121588089,26.030145989048528,119.19325167613394,184.37831174832627,2026-06-29T13:38:31.970Z
277,646.1042183622828,26.030145989048528,119.19325167613394,184.5747056816716,2026-06-29T13:38:36.970Z
278,648.4367245657568,26.030145989048528,119.19325167613394,185.23501308485172,2026-06-29T13:38:41.970Z
279,650.7692307692307,26.030145989048528,119.19325167613394,183.75424803330668,2026-06-29T13:38:46.970Z
280,653.1017369727048,26.030145989048528,119.19325167613394,183.63575364295468,2026-06-29T13:38:51.969Z
281,655.4342431761787,26.030145989048528,119.19325167613394,183.805158488775,2026-06-29T13:38:56.969Z
282,657.7667493796527,26.030145989048528,119.19325167613394,185.06054678048767,2026-06-29T13:39:01.970Z
283,660.0992555831266,26.030145989048528,119.19325167613394,184.18127150905096,2026-06-29T13:39:06.969Z
284,662.4317617866005,26.030145989048528,119.19325167613394,183.88134638654745,2026-06-29T13:39:11.969Z
285,664.7642679900745,26.030145989048528,119.19325167613394,184.13837004789164,2026-06-29T13:39:16.969Z
286,667.0967741935484,26.030145989048528,119.19325167613394,183.8998151587488,2026-06-29T13:39:21.970Z
287,669.4292803970224,26.030145989048528,119.19325167613394,183.5767440673644,2026-06-29T13:39:26.969Z
288,671.7617866004963,26.030145989048528,119.19325167613394,183.85407109796412,2026-06-29T13:39:31.969Z
289,674.0942928039702,26.030145989048528,119.19325167613394,184.11253175347147,2026-06-29T13:39:36.969Z
290,676.4267990074442,26.030145989048528,119.19325167613394,184.37798673041723,2026-06-29T13:39:41.970Z
291,678.7593052109181,26.030145989048528,119.19325167613394,183.9092402478429,2026-06-29T13:39:46.969Z
292,681.091811414392,26.030145989048528,119.19325167613394,183.14664821918927,2026-06-29T13:39:51.970Z
293,683.424317617866,26.030145989048528,119.19325167613394,184.48914344897793,2026-06-29T13:39:56.970Z
294,685.7568238213399,26.030145989048528,119.19325167613394,184.42218925949592,2026-06-29T13:40:01.969Z
295,688.0893300248139,26.030145989048528,119.19325167613394,184.6433672429182,2026-06-29T13:40:06.970Z
296,690.4218362282878,26.030145989048528,119.19325167613394,184.20605368393217,2026-06-29T13:40:11.970Z
297,692.7543424317618,26.030145989048528,119.19325167613394,184.5357028669991,2026-06-29T13:40:16.969Z
298,695.0868486352357,26.030145989048528,119.19325167613394,184.60387663264703,2026-06-29T13:40:21.969Z
299,697.4193548387096,26.030145989048528,119.19325167613394,184.62484076506277,2026-06-29T13:40:26.969Z
300,699.7518610421836,26.030145989048528,119.19325167613394,184.7541205176896,2026-06-29T13:40:31.969Z
301,702.0843672456575,26.030145989048528,119.19325167613394,184.38359329077025,2026-06-29T13:40:36.969Z
302,704.4168734491315,26.030145989048528,119.19325167613394,184.0874247931736,2026-06-29T13:40:41.969Z
303,706.7493796526055,26.030145989048528,119.19325167613394,184.2244981607057,2026-06-29T13:40:46.970Z
304,709.0818858560795,26.030145989048528,119.19325167613394,183.59553563260783,2026-06-29T13:40:51.970Z
305,711.4143920595534,26.030145989048528,119.19325167613394,183.5103877130196,2026-06-29T13:40:56.969Z
306,713.7468982630273,26.030145989048528,119.19325167613394,183.96075338606065,2026-06-29T13:41:01.970Z
307,716.0794044665013,26.030145989048528,119.19325167613394,184.103025227377,2026-06-29T13:41:06.970Z
308,718.4119106699752,26.030145989048528,119.19325167613394,183.48820711968963,2026-06-29T13:41:11.969Z
309,720.7444168734492,26.030145989048528,119.19325167613394,183.4575768544641,2026-06-29T13:41:16.969Z
310,723.0769230769231,26.030145989048528,119.19325167613394,184.57161795349523,2026-06-29T13:41:21.969Z
311,725.409429280397,26.030145989048528,119.19325167613394,185.45718355252876,2026-06-29T13:41:26.969Z
312,727.741935483871,26.030145989048528,119.19325167613394,183.5120126667772,2026-06-29T13:41:31.970Z
313,730.0744416873449,26.030145989048528,119.19325167613394,184.29632630345648,2026-06-29T13:41:36.970Z
314,732.4069478908189,26.030145989048528,119.19325167613394,183.73130251087065,2026-06-29T13:41:41.970Z
315,734.7394540942928,26.030145989048528,119.19325167613394,184.51993927101304,2026-06-29T13:41:46.970Z
316,737.0719602977667,26.030145989048528,119.19325167613394,184.60728939550037,2026-06-29T13:41:51.970Z
317,739.4044665012407,26.030145989048528,119.19325167613394,184.6057455264537,2026-06-29T13:41:56.970Z
318,741.7369727047146,26.030145989048528,119.19325167613394,184.41089484536795,2026-06-29T13:42:01.970Z
319,744.0694789081886,26.030145989048528,119.19325167613394,184.23197346459847,2026-06-29T13:42:06.970Z
320,746.4019851116625,26.030145989048528,119.19325167613394,184.46663574240904,2026-06-29T13:42:11.969Z
321,748.7344913151364,26.030145989048528,119.19325167613394,184.7850796415865,2026-06-29T13:42:16.970Z
322,751.0669975186104,26.030145989048528,119.19325167613394,184.59063187315388,2026-06-29T13:42:21.970Z
323,753.3995037220843,26.030145989048528,119.19325167613394,184.67489649222532,2026-06-29T13:42:26.970Z
324,755.7320099255583,26.030145989048528,119.19325167613394,183.71919635562617,2026-06-29T13:42:31.969Z
325,758.0645161290323,26.030145989048528,119.19325167613394,183.7429211832164,2026-06-29T13:42:36.969Z
326,760.3970223325063,26.030145989048528,119.19325167613394,183.84277730227691,2026-06-29T13:42:41.969Z
327,762.7295285359802,26.030145989048528,119.19325167613394,183.2879339459525,2026-06-29T13:42:46.969Z
328,765.0620347394541,26.030145989048528,119.19325167613394,183.85342109499788,2026-06-29T13:42:51.969Z
329,767.3945409429281,26.030145989048528,119.19325167613394,183.58505460097592,2026-06-29T13:42:56.970Z
330,769.727047146402,26.030145989048528,119.19325167613394,183.6197476686428,2026-06-29T13:43:01.970Z
331,772.059553349876,26.030145989048528,119.19325167613394,183.54296808444911,2026-06-29T13:43:06.969Z
332,774.3920595533499,26.030145989048528,119.19325167613394,183.6259225593588,2026-06-29T13:43:11.970Z
333,776.7245657568238,26.030145989048528,119.19325167613394,183.62860376305372,2026-06-29T13:43:16.969Z
334,779.0570719602978,26.030145989048528,119.19325167613394,183.58164217435777,2026-06-29T13:43:21.971Z
335,781.3895781637717,26.030145989048528,119.19325167613394,183.49088828779145,2026-06-29T13:43:26.969Z
336,783.7220843672457,26.030145989048528,119.19325167613394,183.48406349761575,2026-06-29T13:43:31.970Z
337,786.0545905707196,26.030145989048528,119.19325167613394,183.61186656346604,2026-06-29T13:43:36.968Z
338,788.3870967741935,26.030145989048528,119.19325167613394,183.58286089802056,2026-06-29T13:43:41.970Z
339,790.7196029776675,26.030145989048528,119.19325167613394,183.5456492667055,2026-06-29T13:43:46.970Z
340,793.0521091811414,26.030145989048528,119.19325167613394,183.53256835377425,2026-06-29T13:43:51.969Z
341,795.3846153846154,26.030145989048528,119.19325167613394,183.49885054866857,2026-06-29T13:43:56.969Z
342,797.7171215880893,26.030145989048528,119.19325167613394,183.39753529720687,2026-06-29T13:44:01.969Z
343,800.0496277915632,26.030145989048528,119.19325167613394,183.27980935518409,2026-06-29T13:44:06.969Z
344,802.3821339950372,26.030145989048528,119.19325167613394,183.17111409405095,2026-06-29T13:44:11.970Z
345,804.7146401985111,26.030145989048528,119.19325167613394,183.2171855546851,2026-06-29T13:44:16.969Z
346,807.0471464019851,26.030145989048528,119.19325167613394,183.5231436068557,2026-06-29T13:44:21.969Z
347,809.379652605459,26.030145989048528,119.19325167613394,183.2062820980719,2026-06-29T13:44:26.968Z
348,811.712158808933,26.030145989048528,119.19325167613394,183.23544920179836,2026-06-29T13:44:31.969Z
349,814.044665012407,26.030145989048528,119.19325167613394,183.27696574991944,2026-06-29T13:44:36.969Z
350,816.3771712158809,26.030145989048528,119.19325167613394,183.16492832274344,2026-06-29T13:44:41.969Z
351,818.7096774193549,26.030145989048528,119.19325167613394,183.2319556446637,2026-06-29T13:44:46.970Z
352,821.0421836228288,26.030145989048528,119.19325167613394,183.30881417340737,2026-06-29T13:44:51.970Z
353,823.3746898263028,26.030145989048528,119.19325167613394,183.227080915738,2026-06-29T13:44:56.970Z
354,825.7071960297767,26.030145989048528,119.19325167613394,183.32798827142736,2026-06-29T13:45:01.969Z
355,828.0397022332506,26.030145989048528,119.19325167613394,182.91567172967424,2026-06-29T13:45:06.969Z
356,830.3722084367246,26.030145989048528,119.19325167613394,182.9315141315387,2026-06-29T13:45:11.969Z
357,832.7047146401985,26.030145989048528,119.19325167613394,183.00227715520165,2026-06-29T13:45:16.969Z
358,835.0372208436725,26.030145989048528,119.19325167613394,182.71443470968063,2026-06-29T13:45:21.970Z
359,837.3697270471464,26.030145989048528,119.19325167613394,183.20100115490885,2026-06-29T13:45:26.969Z
360,839.7022332506203,26.030145989048528,119.19325167613394,182.27671501746215,2026-06-29T13:45:31.970Z
361,842.0347394540943,26.030145989048528,119.19325167613394,182.9636864682291,2026-06-29T13:45:36.968Z
362,844.3672456575682,26.030145989048528,119.19325167613394,182.87610645220724,2026-06-29T13:45:41.970Z
363,846.6997518610422,26.030145989048528,119.19325167613394,182.48826098168385,2026-06-29T13:45:46.970Z
364,849.0322580645161,26.030145989048528,119.19325167613394,182.46413282544552,2026-06-29T13:45:51.969Z
365,851.36476426799,26.030145989048528,119.19325167613394,182.40125365163783,2026-06-29T13:45:56.970Z
366,853.697270471464,26.030145989048528,119.19325167613394,182.48302341318904,2026-06-29T13:46:01.971Z
367,856.0297766749379,26.030145989048528,119.19325167613394,182.39199738398116,2026-06-29T13:46:06.969Z
368,858.3622828784119,26.030145989048528,119.19325167613394,182.3637213031456,2026-06-29T13:46:11.969Z
369,860.6947890818858,26.030145989048528,119.19325167613394,182.5040214911358,2026-06-29T13:46:16.969Z
370,863.0272952853599,26.030145989048528,119.19325167613394,182.34731607198847,2026-06-29T13:46:21.969Z
371,865.3598014888338,26.030145989048528,119.19325167613394,182.07565286275704,2026-06-29T13:46:26.970Z
372,867.6923076923077,26.030145989048528,119.19325167613394,182.97262324612583,2026-06-29T13:46:31.970Z
373,870.0248138957817,26.030145989048528,119.19325167613394,182.34747357534673,2026-06-29T13:46:36.971Z
374,872.3573200992556,26.030145989048528,119.19325167613394,182.38451843185985,2026-06-29T13:46:41.969Z
375,874.6898263027296,26.030145989048528,119.19325167613394,182.3646961676266,2026-06-29T13:46:46.969Z
376,877.0223325062035,26.030145989048528,119.19325167613394,182.39426710029343,2026-06-29T13:46:51.970Z
377,879.3548387096774,26.030145989048528,119.19325167613394,182.42115722486508,2026-06-29T13:46:56.970Z
378,881.6873449131514,26.030145989048528,119.19325167613394,182.47152562156097,2026-06-29T13:47:01.970Z
379,884.0198511166253,26.030145989048528,119.19325167613394,182.43204327698595,2026-06-29T13:47:06.969Z
380,886.3523573200993,26.030145989048528,119.19325167613394,182.38988019836145,2026-06-29T13:47:11.969Z
381,888.6848635235732,26.030145989048528,119.19325167613394,182.40775277338955,2026-06-29T13:47:16.969Z
382,891.0173697270471,26.030145989048528,119.19325167613394,182.32570165998692,2026-06-29T13:47:21.970Z
383,893.3498759305211,26.030145989048528,119.19325167613394,182.44422916977624,2026-06-29T13:47:26.970Z
384,895.682382133995,26.030145989048528,119.19325167613394,182.42668148869143,2026-06-29T13:47:31.970Z
385,898.014888337469,26.030145989048528,119.19325167613394,182.4548715278552,2026-06-29T13:47:36.970Z
386,900.3473945409429,26.030145989048528,119.19325167613394,182.27411540110833,2026-06-29T13:47:41.969Z
387,902.6799007444168,26.030145989048528,119.19325167613394,182.3577908795495,2026-06-29T13:47:46.970Z
388,905.0124069478908,26.030145989048528,119.19325167613394,182.24600709083137,2026-06-29T13:47:51.970Z
389,907.3449131513647,26.030145989048528,119.19325167613394,182.48882965943932,2026-06-29T13:47:56.970Z
390,909.6774193548387,26.030145989048528,119.19325167613394,182.50499636879195,2026-06-29T13:48:01.968Z
391,912.0099255583126,26.030145989048528,119.19325167613394,182.68665017142465,2026-06-29T13:48:06.970Z
392,914.3424317617867,26.030145989048528,119.19325167613394,182.7889333856092,2026-06-29T13:48:11.970Z
393,916.6749379652606,26.030145989048528,119.19325167613394,183.16338466830888,2026-06-29T13:48:16.970Z
394,919.0074441687345,26.030145989048528,119.19325167613394,183.22179996199347,2026-06-29T13:48:21.970Z
395,921.3399503722085,26.030145989048528,119.19325167613394,183.2572230262836,2026-06-29T13:48:26.968Z
396,923.6724565756824,26.030145989048528,119.19325167613394,183.040543009692,2026-06-29T13:48:31.969Z
397,926.0049627791564,26.030145989048528,119.19325167613394,182.7890146276397,2026-06-29T13:48:36.970Z
398,928.3374689826303,26.030145989048528,119.19325167613394,182.7730912014525,2026-06-29T13:48:41.970Z
399,930.6699751861042,26.030145989048528,119.19325167613394,182.77081642828037,2026-06-29T13:48:46.971Z
400,933.0024813895782,26.030145989048528,119.19325167613394,182.8011196975688,2026-06-29T13:48:51.968Z
401,935.3349875930521,26.030145989048528,119.19325167613394,182.80233832955668,2026-06-29T13:48:56.972Z
402,937.6674937965261,26.030145989048528,119.19325167613394,182.82557360675992,2026-06-29T13:49:01.970Z
403,940.0,26.030145989048528,119.19325167613394,182.5764064064581,2026-06-29T13:49:06.969Z
