source_file,file_index,elapsed_ms,utc_time,date,lat,lon,alt_m,speed_knots,course_deg,fix_quality,satellites,hdop
gps_nmea_0002.txt,1,885940,134455.00,290626,26.0302315,119.19566850000001,17.9,1.633,nan,1,5,2.48
gps_nmea_0002.txt,1,886887,134456.00,290626,26.030231833333332,119.19565616666665,18.0,1.496,nan,1,5,2.48
gps_nmea_0002.txt,1,887886,134457.00,290626,26.03026483333333,119.19563600000001,17.8,1.578,nan,1,5,2.48
gps_nmea_0002.txt,1,888934,134458.00,290626,26.030277666666667,119.19561866666666,17.9,1.814,nan,1,5,2.49
gps_nmea_0002.txt,1,889887,134459.00,290626,26.03030233333333,119.195596,17.3,2.533,nan,1,5,2.49
gps_nmea_0002.txt,1,890923,134500.00,290626,26.03028733333333,119.19558549999998,17.3,1.958,nan,1,5,2.49
gps_nmea_0002.txt,1,891893,134501.00,290626,26.030285000000003,119.19558149999999,17.0,1.46,nan,1,5,2.49
gps_nmea_0002.txt,1,892886,134502.00,290626,26.0302845,119.1955765,16.8,1.245,nan,1,5,2.49
gps_nmea_0002.txt,1,893967,134503.00,290626,26.030287166666668,119.195573,16.8,0.614,nan,1,5,2.49
gps_nmea_0002.txt,1,894890,134504.00,290626,26.03029466666667,119.19556233333333,16.7,0.548,nan,1,5,2.49
gps_nmea_0002.txt,1,895903,134505.00,290626,26.030297166666667,119.195555,16.4,0.782,nan,1,5,2.49
gps_nmea_0002.txt,1,896888,134506.00,290626,26.030301833333336,119.19555549999998,16.3,0.876,nan,1,5,2.49
gps_nmea_0002.txt,1,897886,134507.00,290626,26.030296500000002,119.1955415,16.2,0.746,nan,1,5,2.49
gps_nmea_0002.txt,1,898953,134508.00,290626,26.030296,119.19553916666668,15.9,0.046,nan,1,5,2.49
gps_nmea_0002.txt,1,899890,134509.00,290626,26.03030216666667,119.19553633333335,15.7,0.335,nan,1,5,2.49
gps_nmea_0002.txt,1,900935,134510.00,290626,26.030300000000004,119.1955285,15.1,0.653,nan,1,5,2.49
gps_nmea_0002.txt,1,901886,134511.00,290626,26.030300333333336,119.19551633333334,15.0,1.134,nan,1,5,2.5
gps_nmea_0002.txt,1,902887,134512.00,290626,26.030298166666665,119.19549583333334,15.3,1.682,nan,1,5,2.5
gps_nmea_0002.txt,1,903960,134513.00,290626,26.030292166666662,119.19548733333335,14.9,1.464,nan,1,5,2.5
gps_nmea_0002.txt,1,904886,134514.00,290626,26.0302665,119.19545716666669,15.2,3.073,nan,1,5,2.5
gps_nmea_0002.txt,1,905912,134515.00,290626,26.03025716666667,119.195441,15.3,2.947,nan,1,5,2.5
gps_nmea_0002.txt,1,906887,134516.00,290626,26.030260666666663,119.19543066666665,15.3,2.232,nan,1,5,2.5
gps_nmea_0002.txt,1,907886,134517.00,290626,26.030266166666667,119.19541016666666,15.1,2.272,nan,1,5,2.5
gps_nmea_0002.txt,1,908972,134518.00,290626,26.030270000000005,119.19539416666666,15.2,2.097,nan,1,5,2.5
gps_nmea_0002.txt,1,909888,134519.00,290626,26.030279166666666,119.19537133333333,15.0,2.439,nan,1,5,2.5
gps_nmea_0002.txt,1,910898,134520.00,290626,26.030272333333333,119.19535233333333,14.4,2.425,nan,1,5,2.5
gps_nmea_0002.txt,1,911888,134521.00,290626,26.030274333333335,119.19533799999999,14.2,2.027,nan,1,5,2.5
gps_nmea_0002.txt,1,912890,134522.00,290626,26.030276166666667,119.19532083333334,14.3,1.983,nan,1,5,2.5
gps_nmea_0002.txt,1,913979,134523.00,290626,26.030267166666665,119.19531049999999,13.9,1.922,nan,1,5,2.5
gps_nmea_0002.txt,1,914889,134524.00,290626,26.030268333333332,119.19530433333333,13.7,1.381,nan,1,5,2.51
gps_nmea_0002.txt,1,915921,134525.00,290626,26.030268500000002,119.19528550000001,13.3,1.773,nan,1,5,2.51
gps_nmea_0002.txt,1,916887,134526.00,290626,26.03026633333333,119.19526900000001,13.2,2.063,nan,1,5,2.51
gps_nmea_0002.txt,1,917886,134527.00,290626,26.030269166666667,119.1952525,13.0,2.278,nan,1,5,2.51
gps_nmea_0002.txt,1,918925,134528.00,290626,26.03028,119.19523416666668,12.7,2.736,nan,1,5,2.51
gps_nmea_0002.txt,1,919886,134529.00,290626,26.030283,119.19522133333334,12.6,2.444,nan,1,5,2.51
gps_nmea_0002.txt,1,920898,134530.00,290626,26.0302735,119.19521449999999,12.4,1.589,nan,1,5,2.51
gps_nmea_0002.txt,1,921893,134531.00,290626,26.030256500000004,119.19520516666668,11.8,1.479,nan,1,5,2.51
gps_nmea_0002.txt,1,922888,134532.00,290626,26.030256166666664,119.1952115,11.8,0.519,nan,1,5,2.51
gps_nmea_0002.txt,1,924019,134533.00,290626,26.030246333333334,119.19520333333334,11.7,0.701,nan,1,5,2.51
gps_nmea_0002.txt,1,924890,134534.00,290626,26.030258166666666,119.19518966666668,11.7,0.847,nan,1,5,2.51
gps_nmea_0002.txt,1,925975,134535.00,290626,26.03025883333333,119.19517866666665,11.6,1.323,nan,1,5,2.51
gps_nmea_0002.txt,1,926888,134536.00,290626,26.030281,119.19515883333334,11.5,1.567,nan,1,5,2.52
gps_nmea_0002.txt,1,927889,134537.00,290626,26.0302825,119.195148,11.4,1.665,nan,1,5,2.52
gps_nmea_0002.txt,1,928935,134538.00,290626,26.030272500000002,119.19513366666666,11.1,1.986,nan,1,5,2.52
gps_nmea_0002.txt,1,929887,134539.00,290626,26.0302765,119.19512350000001,11.1,1.738,nan,1,5,2.52
gps_nmea_0002.txt,1,930926,134540.00,290626,26.0302795,119.1951095,11.3,1.917,nan,1,5,2.52
gps_nmea_0002.txt,1,931895,134541.00,290626,26.030276000000004,119.19510533333332,11.5,1.447,nan,1,5,2.52
gps_nmea_0002.txt,1,932886,134542.00,290626,26.030283500000003,119.19508916666668,11.6,1.787,nan,1,5,2.52
gps_nmea_0002.txt,1,934072,134543.00,290626,26.030284833333333,119.19508900000001,11.3,1.043,nan,1,5,2.52
gps_nmea_0002.txt,1,934885,134544.00,290626,26.030280500000003,119.1950745,11.3,1.586,nan,1,5,2.52
gps_nmea_0002.txt,1,935904,134545.00,290626,26.030278666666664,119.19506283333334,11.3,1.603,nan,1,5,2.52
gps_nmea_0002.txt,1,936890,134546.00,290626,26.030279166666666,119.19504966666666,11.5,1.761,nan,1,5,2.52
gps_nmea_0002.txt,1,937887,134547.00,290626,26.03028883333333,119.19503233333334,11.8,1.916,nan,1,5,2.52
gps_nmea_0002.txt,1,938954,134548.00,290626,26.030304833333336,119.19500933333332,11.6,2.218,nan,1,5,2.52
gps_nmea_0002.txt,1,939891,134549.00,290626,26.03030233333333,119.194992,11.9,2.485,nan,1,5,2.53
gps_nmea_0002.txt,1,940936,134550.00,290626,26.030307833333335,119.19498183333332,12.4,2.118,nan,1,5,2.53
gps_nmea_0002.txt,1,941932,134551.00,290626,26.030309666666668,119.19496750000002,12.5,2.326,nan,1,5,2.53
gps_nmea_0002.txt,1,942893,134552.00,290626,26.030307166666663,119.19495733333333,12.8,2.066,nan,1,5,2.53
gps_nmea_0002.txt,1,943951,134553.00,290626,26.030304166666664,119.19494566666665,12.9,1.996,nan,1,5,2.53
gps_nmea_0002.txt,1,944888,134554.00,290626,26.030304666666666,119.194933,12.9,2.027,nan,1,5,2.53
gps_nmea_0002.txt,1,945913,134555.00,290626,26.030311833333332,119.1949235,13.0,1.796,nan,1,5,2.53
gps_nmea_0002.txt,1,946890,134556.00,290626,26.030309166666665,119.19491666666666,13.2,1.309,nan,1,5,2.53
gps_nmea_0002.txt,1,947887,134557.00,290626,26.030307666666666,119.19490583333332,13.1,1.175,nan,1,5,2.53
gps_nmea_0002.txt,1,948973,134558.00,290626,26.030309166666665,119.19489550000002,13.0,1.419,nan,1,5,2.53
gps_nmea_0002.txt,1,949894,134559.00,290626,26.030313999999997,119.19488733333334,13.0,1.661,nan,1,5,2.53
gps_nmea_0002.txt,1,950900,134600.00,290626,26.030318166666667,119.19488299999999,13.0,1.332,nan,1,5,2.53
gps_nmea_0002.txt,1,951889,134601.00,290626,26.030317500000002,119.19486766666665,13.0,1.396,nan,1,5,2.54
gps_nmea_0002.txt,1,952891,134602.00,290626,26.030313500000002,119.19485516666667,13.1,1.54,nan,1,5,2.54
gps_nmea_0002.txt,1,953990,134603.00,290626,26.030312166666665,119.19484766666667,13.3,1.229,nan,1,5,2.54
gps_nmea_0002.txt,1,954899,134604.00,290626,26.030325166666664,119.19483116666667,13.3,1.555,nan,1,6,1.56
gps_nmea_0002.txt,1,955932,134605.00,290626,26.030346833333336,119.19480833333334,13.9,2.096,nan,1,6,1.56
gps_nmea_0002.txt,1,956892,134606.00,290626,26.0303535,119.1947895,14.2,2.257,nan,1,6,1.56
gps_nmea_0002.txt,1,957892,134607.00,290626,26.030347666666664,119.19477516666666,14.4,2.158,nan,1,6,1.56
gps_nmea_0002.txt,1,958937,134608.00,290626,26.0303445,119.194765,14.5,1.797,nan,1,6,1.56
gps_nmea_0002.txt,1,959891,134609.00,290626,26.030337999999997,119.19475666666668,14.6,1.613,nan,1,6,1.56
gps_nmea_0002.txt,1,960910,134610.00,290626,26.030342000000005,119.19474716666667,14.6,1.6,nan,1,6,1.56
gps_nmea_0002.txt,1,961897,134611.00,290626,26.030343166666665,119.19473733333334,14.3,1.597,nan,1,6,1.56
gps_nmea_0002.txt,1,962894,134612.00,290626,26.030343666666667,119.19472566666667,14.3,1.6,nan,1,6,1.56
gps_nmea_0002.txt,1,964020,134613.00,290626,26.030345166666667,119.19470916666666,14.1,1.93,nan,1,6,1.56
gps_nmea_0002.txt,1,964890,134614.00,290626,26.0303505,119.1946995,13.9,1.746,nan,1,6,1.56
gps_nmea_0002.txt,1,965896,134615.00,290626,26.030349333333334,119.19468233333333,14.0,2.097,nan,1,6,1.56
gps_nmea_0002.txt,1,966894,134616.00,290626,26.03034883333333,119.19466833333333,13.9,2.06,nan,1,6,1.56
gps_nmea_0002.txt,1,967891,134617.00,290626,26.030349166666664,119.19465133333333,13.9,2.36,nan,1,6,1.56
gps_nmea_0002.txt,1,968948,134618.00,290626,26.0303515,119.1946445,13.9,1.858,nan,1,6,1.56
gps_nmea_0002.txt,1,969892,134619.00,290626,26.0303505,119.19463333333333,13.9,1.772,nan,1,6,1.56
gps_nmea_0002.txt,1,970940,134620.00,290626,26.03034583333333,119.19462166666666,14.2,1.703,nan,1,6,1.56
gps_nmea_0002.txt,1,971898,134621.00,290626,26.030340666666667,119.19461266666667,14.3,1.538,nan,1,6,1.56
gps_nmea_0002.txt,1,972892,134622.00,290626,26.030337,119.19459933333334,14.3,1.711,nan,1,6,1.55
gps_nmea_0002.txt,1,973944,134623.00,290626,26.0303325,119.1945865,14.3,1.897,nan,1,6,1.55
gps_nmea_0002.txt,1,974891,134624.00,290626,26.030328833333336,119.19457400000002,14.4,2.209,nan,1,6,1.55
gps_nmea_0002.txt,1,975906,134625.00,290626,26.03032766666667,119.1945685,14.6,1.801,nan,1,6,1.55
gps_nmea_0002.txt,1,976893,134626.00,290626,26.030328500000003,119.19455983333334,14.7,1.546,nan,1,6,1.55
gps_nmea_0002.txt,1,977890,134627.00,290626,26.0303265,119.19455333333332,15.0,1.486,nan,1,6,1.55
gps_nmea_0002.txt,1,978966,134628.00,290626,26.030324000000004,119.19453516666665,14.8,2.075,nan,1,6,1.55
gps_nmea_0002.txt,1,979893,134629.00,290626,26.030321333333337,119.19451566666666,14.6,2.562,nan,1,6,1.55
gps_nmea_0002.txt,1,980939,134630.00,290626,26.03032333333333,119.19449600000002,14.3,2.683,nan,1,6,1.55
gps_nmea_0002.txt,1,981907,134631.00,290626,26.030318166666667,119.19446250000001,13.8,3.852,273.26,1,6,1.55
gps_nmea_0002.txt,1,982907,134632.00,290626,26.030319500000004,119.194445,13.6,3.512,271.28,1,6,1.55
gps_nmea_0002.txt,1,983985,134633.00,290626,26.030321000000004,119.194434,13.3,2.829,269.88,1,6,1.55
gps_nmea_0002.txt,1,984890,134634.00,290626,26.030325833333336,119.19442266666668,13.2,2.577,nan,1,6,1.55
gps_nmea_0002.txt,1,985926,134635.00,290626,26.030325,119.19441200000001,13.1,2.166,nan,1,6,1.55
gps_nmea_0002.txt,1,986892,134636.00,290626,26.03031866666667,119.1943955,12.8,2.47,nan,1,6,1.55
gps_nmea_0002.txt,1,987891,134637.00,290626,26.030322333333334,119.19438483333333,12.5,2.311,nan,1,6,1.55
gps_nmea_0002.txt,1,988977,134638.00,290626,26.03032,119.19437566666666,12.2,1.931,nan,1,6,1.55
gps_nmea_0002.txt,1,989893,134639.00,290626,26.030317333333333,119.19436300000001,12.0,1.99,nan,1,6,1.55
gps_nmea_0002.txt,1,990903,134640.00,290626,26.0303215,119.19434983333333,11.4,2.122,nan,1,6,1.55
gps_nmea_0002.txt,1,991897,134641.00,290626,26.030325666666666,119.19433433333333,10.5,2.379,nan,1,6,1.55
gps_nmea_0002.txt,1,992894,134642.00,290626,26.03032333333333,119.19432049999999,10.4,2.337,nan,1,6,1.55
gps_nmea_0002.txt,1,994004,134643.00,290626,26.03031866666667,119.19430783333334,10.1,2.271,nan,1,6,1.55
gps_nmea_0002.txt,1,994890,134644.00,290626,26.030313500000002,119.19429883333332,10.1,1.955,nan,1,6,1.55
gps_nmea_0002.txt,1,995936,134645.00,290626,26.030307999999998,119.19428566666666,9.8,2.015,nan,1,6,1.55
gps_nmea_0002.txt,1,996902,134646.00,290626,26.030307333333333,119.19427366666666,9.5,2.042,nan,1,6,1.55
gps_nmea_0002.txt,1,997892,134647.00,290626,26.030301333333334,119.19426333333334,9.6,1.993,nan,1,6,1.55
gps_nmea_0002.txt,1,998941,134648.00,290626,26.030302666666664,119.19425299999999,9.6,1.714,nan,1,6,1.55
gps_nmea_0002.txt,1,999889,134649.00,290626,26.030316666666668,119.1942615,9.1,0.248,nan,1,6,1.55
gps_nmea_0002.txt,1,1000913,134650.00,290626,26.030303166666666,119.19424866666668,9.2,1.393,nan,1,6,1.55
gps_nmea_0002.txt,1,1001896,134651.00,290626,26.030301166666664,119.1942375,8.9,1.803,nan,1,6,1.55
gps_nmea_0002.txt,1,1002895,134652.00,290626,26.030302666666664,119.19422600000001,8.8,1.809,nan,1,6,1.55
gps_nmea_0002.txt,1,1004034,134653.00,290626,26.030307333333333,119.19421866666669,8.6,1.554,nan,1,6,1.55
gps_nmea_0002.txt,1,1004888,134654.00,290626,26.0303115,119.19420666666669,8.5,1.763,nan,1,6,1.55
gps_nmea_0002.txt,1,1005901,134655.00,290626,26.030311833333332,119.194194,8.6,1.765,nan,1,6,1.55
gps_nmea_0002.txt,1,1006892,134656.00,290626,26.030307166666663,119.1941835,8.4,1.629,nan,1,6,1.55
gps_nmea_0002.txt,1,1007895,134657.00,290626,26.03030533333333,119.1941745,8.3,1.513,nan,1,6,1.55
gps_nmea_0002.txt,1,1008941,134658.00,290626,26.030309666666668,119.19416366666668,8.3,1.518,nan,1,6,1.55
gps_nmea_0002.txt,1,1009889,134659.00,290626,26.030308666666663,119.19415333333333,8.0,1.371,nan,1,6,1.55
gps_nmea_0002.txt,1,1010933,134700.00,290626,26.030312000000002,119.19414216666668,7.8,1.473,nan,1,6,1.55
gps_nmea_0002.txt,1,1011896,134701.00,290626,26.030316000000003,119.19412650000001,7.8,1.922,nan,1,6,1.55
gps_nmea_0002.txt,1,1012893,134702.00,290626,26.03032166666667,119.19412333333334,7.3,1.202,nan,1,6,1.55
gps_nmea_0002.txt,1,1013959,134703.00,290626,26.03032316666667,119.19411166666666,7.2,1.401,nan,1,6,1.55
gps_nmea_0002.txt,1,1014892,134704.00,290626,26.0303245,119.19410500000001,6.9,1.15,nan,1,6,1.55
gps_nmea_0002.txt,1,1015911,134705.00,290626,26.03032633333333,119.19409650000001,6.1,1.012,nan,1,6,1.55
gps_nmea_0002.txt,1,1016893,134706.00,290626,26.0303265,119.19408200000001,5.9,1.541,nan,1,6,1.55
gps_nmea_0002.txt,1,1017893,134707.00,290626,26.0303265,119.1940725,5.3,1.274,nan,1,6,1.55
gps_nmea_0002.txt,1,1018972,134708.00,290626,26.030327000000003,119.1940635,5.1,1.36,nan,1,6,1.55
gps_nmea_0002.txt,1,1019895,134709.00,290626,26.030334666666665,119.194057,5.0,1.386,nan,1,6,1.55
gps_nmea_0002.txt,1,1020908,134710.00,290626,26.030334166666663,119.19404583333335,5.3,1.386,nan,1,6,1.55
gps_nmea_0002.txt,1,1021894,134711.00,290626,26.030331,119.19403133333331,5.8,1.522,nan,1,6,1.55
gps_nmea_0002.txt,1,1022891,134712.00,290626,26.03033233333333,119.19402383333333,6.0,1.08,nan,1,6,1.55
gps_nmea_0002.txt,1,1023980,134713.00,290626,26.030337666666664,119.19401350000001,5.9,0.993,nan,1,6,1.55
gps_nmea_0002.txt,1,1024893,134714.00,290626,26.030338666666662,119.19399766666666,5.8,1.777,nan,1,6,1.54
gps_nmea_0002.txt,1,1025932,134715.00,290626,26.030347666666664,119.19397933333333,6.6,2.042,nan,1,6,1.54
gps_nmea_0002.txt,1,1026892,134716.00,290626,26.030355666666665,119.1939625,7.0,2.041,nan,1,6,1.54
gps_nmea_0002.txt,1,1027922,134717.00,290626,26.030353666666663,119.19394966666665,7.0,1.755,nan,1,6,1.54
gps_nmea_0002.txt,1,1028936,134718.00,290626,26.03035183333333,119.19393866666665,7.0,1.737,nan,1,6,1.54
gps_nmea_0002.txt,1,1029895,134719.00,290626,26.030360000000005,119.19393066666667,7.7,1.709,nan,1,6,1.54
gps_nmea_0002.txt,1,1030909,134720.00,290626,26.030359166666667,119.19391599999999,6.8,1.984,nan,1,6,1.54
gps_nmea_0002.txt,1,1031896,134721.00,290626,26.030346333333334,119.19390483333333,6.5,1.509,nan,1,6,1.54
gps_nmea_0002.txt,1,1032890,134722.00,290626,26.03034566666667,119.19389299999999,7.0,1.445,nan,1,6,1.54
gps_nmea_0002.txt,1,1034020,134723.00,290626,26.030337999999997,119.19388666666667,7.2,1.163,nan,1,6,1.54
gps_nmea_0002.txt,1,1034889,134724.00,290626,26.030330166666666,119.19387899999998,7.6,1.08,nan,1,6,1.54
gps_nmea_0002.txt,1,1035896,134725.00,290626,26.03032616666667,119.19387066666668,8.0,1.033,nan,1,6,1.54
gps_nmea_0002.txt,1,1036890,134726.00,290626,26.030327000000003,119.19385750000001,8.3,1.42,nan,1,6,1.54
gps_nmea_0002.txt,1,1037893,134727.00,290626,26.030327333333336,119.19384716666667,8.2,1.335,nan,1,6,1.54
gps_nmea_0002.txt,1,1038947,134728.00,290626,26.030331166666663,119.19383799999999,8.5,1.549,nan,1,6,1.54
gps_nmea_0002.txt,1,1039889,134729.00,290626,26.030337333333332,119.19383933333332,8.2,1.131,nan,1,6,1.54
gps_nmea_0002.txt,1,1040928,134730.00,290626,26.030341500000002,119.19383233333335,8.0,1.338,nan,1,6,1.54
gps_nmea_0002.txt,1,1041897,134731.00,290626,26.03034733333333,119.19382716666665,8.1,1.441,nan,1,6,1.54
gps_nmea_0002.txt,1,1042909,134732.00,290626,26.030357000000002,119.1938195,8.0,1.989,304.84,1,6,1.54
gps_nmea_0002.txt,1,1043954,134733.00,290626,26.030360000000005,119.19381283333333,8.2,1.722,nan,1,6,1.54
gps_nmea_0002.txt,1,1044890,134734.00,290626,26.030358333333332,119.19381766666666,7.9,0.756,nan,1,6,1.54
gps_nmea_0002.txt,1,1045906,134735.00,290626,26.030351333333336,119.19381616666666,7.7,0.312,nan,1,6,1.54
gps_nmea_0002.txt,1,1046896,134736.00,290626,26.030340666666667,119.1938175,7.2,0.958,nan,1,6,1.54
gps_nmea_0002.txt,1,1047897,134737.00,290626,26.030326,119.19382333333333,7.0,1.906,nan,1,6,1.54
gps_nmea_0002.txt,1,1048967,134738.00,290626,26.030314833333332,119.19382783333334,6.8,2.175,nan,1,6,1.54
gps_nmea_0002.txt,1,1049891,134739.00,290626,26.030313833333334,119.19383099999999,6.6,1.838,nan,1,6,1.54
gps_nmea_0002.txt,1,1050940,134740.00,290626,26.030304500000003,119.19383183333333,6.6,1.898,nan,1,6,1.54
gps_nmea_0002.txt,1,1051899,134741.00,290626,26.030298500000004,119.19383,6.5,1.753,nan,1,6,1.54
gps_nmea_0002.txt,1,1052892,134742.00,290626,26.030288333333335,119.1938235,6.5,1.78,nan,1,6,1.54
gps_nmea_0002.txt,1,1053965,134743.00,290626,26.03027666666667,119.19382183333333,6.6,2.061,nan,1,6,1.54
gps_nmea_0002.txt,1,1054889,134744.00,290626,26.030267166666665,119.1938115,6.6,2.058,nan,1,6,1.54
gps_nmea_0002.txt,1,1055927,134745.00,290626,26.0302555,119.19381283333333,6.6,2.086,nan,1,6,1.54
gps_nmea_0002.txt,1,1056897,134746.00,290626,26.030246166666664,119.19381049999998,6.6,2.07,nan,1,6,1.54
gps_nmea_0002.txt,1,1057887,134747.00,290626,26.030232500000004,119.19380383333333,6.6,2.297,nan,1,5,3.09
gps_nmea_0002.txt,1,1058931,134748.00,290626,26.030221166666667,119.19380166666666,6.6,2.281,nan,1,5,3.09
gps_nmea_0002.txt,1,1059890,134749.00,290626,26.03021083333333,119.193799,6.6,2.274,nan,1,5,3.09
gps_nmea_0002.txt,1,1060904,134750.00,290626,26.030206,119.19379166666667,6.6,1.913,nan,1,5,3.1
gps_nmea_0002.txt,1,1061894,134751.00,290626,26.030207166666667,119.19378233333333,6.7,1.255,nan,1,5,3.1
gps_nmea_0002.txt,1,1062887,134752.00,290626,26.03020616666667,119.19377866666667,6.6,0.887,nan,1,5,3.1
gps_nmea_0002.txt,1,1064005,134753.00,290626,26.030201166666664,119.19377383333334,6.4,0.972,nan,1,6,3.1
gps_nmea_0002.txt,1,1064889,134754.00,290626,26.030193833333335,119.19376650000001,6.7,1.223,nan,1,6,3.1
gps_nmea_0002.txt,1,1065938,134755.00,290626,26.030187833333336,119.19376466666667,6.9,0.861,nan,1,6,3.1
gps_nmea_0002.txt,1,1066889,134756.00,290626,26.030178333333332,119.19376183333334,6.9,1.334,nan,1,6,3.1
gps_nmea_0002.txt,1,1067888,134757.00,290626,26.03017,119.19375866666665,6.9,1.646,nan,1,6,3.1
gps_nmea_0002.txt,1,1068942,134758.00,290626,26.030166166666664,119.19375283333332,6.9,1.48,nan,1,6,3.1
gps_nmea_0002.txt,1,1069892,134759.00,290626,26.030160666666667,119.19374733333333,6.8,1.255,nan,1,6,3.1
gps_nmea_0002.txt,1,1070914,134800.00,290626,26.030154333333332,119.19373849999998,6.7,1.36,nan,1,6,3.1
gps_nmea_0002.txt,1,1071897,134801.00,290626,26.030148999999998,119.19373866666668,7.2,1.231,nan,1,6,1.54
gps_nmea_0002.txt,1,1072888,134802.00,290626,26.030146666666663,119.19373883333334,7.5,0.843,nan,1,6,1.54
gps_nmea_0002.txt,1,1074026,134803.00,290626,26.03014483333333,119.19373566666667,7.6,0.512,nan,1,6,1.54
gps_nmea_0002.txt,1,1074891,134804.00,290626,26.0301435,119.19373249999998,7.9,0.389,nan,1,6,1.54
gps_nmea_0002.txt,1,1075902,134805.00,290626,26.030141000000004,119.19372683333334,8.2,0.558,nan,1,6,1.54
gps_nmea_0002.txt,1,1076891,134806.00,290626,26.030143,119.193719,8.9,0.765,nan,1,6,1.54
gps_nmea_0002.txt,1,1077893,134807.00,290626,26.030146666666663,119.19371483333335,9.5,0.898,nan,1,6,1.53
gps_nmea_0002.txt,1,1078963,134808.00,290626,26.030142666666666,119.19371233333335,9.8,0.547,nan,1,6,1.53
gps_nmea_0002.txt,1,1079891,134809.00,290626,26.030147666666668,119.193709,10.4,0.884,nan,1,6,1.53
gps_nmea_0002.txt,1,1080935,134810.00,290626,26.030145500000003,119.19370283333335,11.1,0.942,nan,1,6,1.53
gps_nmea_0002.txt,1,1081895,134811.00,290626,26.030154666666665,119.19369800000001,10.9,1.461,nan,1,5,3.11
gps_nmea_0002.txt,1,1082889,134812.00,290626,26.0301525,119.193696,10.9,0.827,nan,1,5,3.11
gps_nmea_0002.txt,1,1083960,134813.00,290626,26.030151333333333,119.19369033333332,10.8,0.598,nan,1,5,3.11
gps_nmea_0002.txt,1,1084885,134814.00,290626,26.030150166666665,119.19368250000001,10.7,0.897,nan,1,5,3.11
gps_nmea_0002.txt,1,1085923,134815.00,290626,26.030147000000003,119.19367150000001,10.5,1.321,nan,1,5,3.11
gps_nmea_0002.txt,1,1086891,134816.00,290626,26.0301405,119.19366616666666,10.6,0.997,nan,1,5,3.11
gps_nmea_0002.txt,1,1087891,134817.00,290626,26.030133333333332,119.19365716666668,10.5,1.004,nan,1,5,3.11
gps_nmea_0002.txt,1,1088963,134818.00,290626,26.030129499999997,119.19364949999999,10.7,0.997,nan,1,4,3.33
gps_nmea_0002.txt,1,1089916,134819.00,290626,26.030126666666668,119.19363649999998,10.6,1.317,nan,1,4,3.33
gps_nmea_0002.txt,1,1090900,134820.00,290626,26.030129000000002,119.19361516666667,10.5,2.072,nan,1,4,3.34
gps_nmea_0002.txt,1,1091891,134821.00,290626,26.03013133333333,119.19361599999999,10.5,1.355,nan,1,4,3.34
gps_nmea_0002.txt,1,1092882,134822.00,290626,26.030128833333332,119.19361283333335,10.5,1.022,nan,1,4,3.34
gps_nmea_0002.txt,1,1093953,134823.00,290626,26.030130166666662,119.19359183333333,10.4,1.684,nan,1,4,3.34
gps_nmea_0002.txt,1,1094883,134824.00,290626,26.030127,119.193601,10.4,0.967,nan,1,4,3.34
gps_nmea_0002.txt,1,1095932,134825.00,290626,26.0301315,119.19361483333333,13.2,0.561,nan,1,4,2.32
gps_nmea_0002.txt,1,1097882,134827.00,290626,26.030127999999998,119.19362316666665,12.7,0.141,nan,1,4,2.32
gps_nmea_0002.txt,1,1098925,134828.00,290626,26.030136000000002,119.193641,12.4,0.694,nan,1,3,2.32
gps_nmea_0002.txt,1,1099882,134829.00,290626,26.030134166666667,119.19365383333334,12.1,0.739,nan,1,3,2.32
gps_nmea_0002.txt,1,1105935,134835.00,290626,26.030187,119.19360416666665,12.2,1.634,nan,1,4,2.82
gps_nmea_0002.txt,1,1106886,134836.00,290626,26.030194666666663,119.19359666666666,12.3,1.596,nan,1,4,2.81
gps_nmea_0002.txt,1,1107885,134837.00,290626,26.030212,119.19360616666667,12.4,1.68,nan,1,4,2.81
gps_nmea_0002.txt,1,1108930,134838.00,290626,26.030253666666667,119.1936165,12.6,2.363,nan,1,4,2.81
gps_nmea_0002.txt,1,1109886,134839.00,290626,26.0302995,119.19363283333333,12.8,3.235,nan,1,5,2.81
gps_nmea_0002.txt,1,1110902,134840.00,290626,26.03030833333333,119.19364983333335,13.1,3.193,nan,1,5,2.81
gps_nmea_0002.txt,1,1111905,134841.00,290626,26.03033966666667,119.19365483333334,13.4,3.613,355.09,1,5,2.8
gps_nmea_0002.txt,1,1112900,134842.00,290626,26.030362333333333,119.193665,13.6,3.975,12.54,1,5,2.8
gps_nmea_0002.txt,1,1113972,134843.00,290626,26.030325666666666,119.19366166666666,13.7,3.336,nan,1,5,1.75
gps_nmea_0002.txt,1,1114926,134844.00,290626,26.030331,119.19365566666666,13.7,3.556,21.87,1,4,8.24
gps_nmea_0002.txt,1,1115910,134845.00,290626,26.030337,119.19365133333334,13.6,3.58,23.16,1,5,8.25
gps_nmea_0002.txt,1,1116898,134846.00,290626,26.030290666666662,119.19362466666668,13.6,1.947,nan,1,5,8.26
gps_nmea_0002.txt,1,1117886,134847.00,290626,26.03030233333333,119.19360683333335,13.6,2.132,nan,1,5,8.26
gps_nmea_0002.txt,1,1118950,134848.00,290626,26.030319000000002,119.193589,13.6,2.824,nan,1,5,8.27
gps_nmea_0002.txt,1,1119899,134849.00,290626,26.030336000000002,119.19357516666666,13.7,3.256,9.8,1,5,8.27
gps_nmea_0002.txt,1,1120932,134850.00,290626,26.030349,119.193566,13.7,3.189,nan,1,5,8.28
