t_s,innovation_e_m,innovation_n_m,innovation_h_m,hdop,sats
186.657,-0.6187814997970928,0.4670366464502353,0.7752507811144866,2.76,5
186.769,-0.09961350790297896,-0.016552099292623135,0.10097931940615221,2.76,5
187.647,-0.22135739552355727,-0.12781402311997703,0.2556081396573407,2.76,5
187.761,-0.09159881430375005,-0.05982685950366695,0.10940564839131657,2.76,5
188.713,-1.6402761977758518,-0.9893455745394705,1.9155444841743667,2.76,5
188.828,0.14067193085718088,0.07863504318993488,0.16115850008166,2.76,5
189.711,1.8412965289234515,-3.4993398605821695,3.954206920140218,2.76,5
189.86,-0.09834049914663989,0.40405460053037023,0.4158497011928316,2.76,5
190.726,-1.7762494135837823,-0.7201097567157291,1.9166689961946788,2.76,5
190.885,0.09357109547870479,0.2940892764612846,0.3086163515412085,2.75,5
191.691,0.22266479955712892,-0.3826712062184958,0.4427379191243223,2.75,5
191.806,0.036538730344729764,0.16846741017989508,0.17238430064227395,2.75,5
192.682,1.591028190730717,-0.9718598801551623,1.8643718326436565,2.75,5
192.795,-0.07201135013415794,0.14221916983292004,0.15941118786367928,2.75,5
193.647,-0.30232978150000367,0.7300766300541595,0.7901994574365879,2.75,5
193.76,-0.04815194871255102,0.038096260683949446,0.061399798394747,2.75,5
194.668,-0.14104067978152823,0.372021674127323,0.39786002485011196,2.75,5
194.782,-0.022837317993245954,-0.017980415090307567,0.029066104313175432,2.75,5
195.716,-0.08668231110906266,-0.15950201799724262,0.1815343405650871,2.75,5
195.83,-0.03943538413944747,-0.07071982666659249,0.08097186799116513,2.75,5
196.701,-3.1336923616762316,-0.12934896815714403,3.1363607849211603,2.75,5
196.816,0.45492336400231315,-0.0089842515066616,0.4550120700490439,2.75,5
197.691,0.7353021862305207,-0.9241052395848772,1.1809486859739533,2.75,5
197.933,0.16119594774371082,0.10399027188318932,0.19182833527748916,2.75,5
198.693,0.15049949668434204,0.10922244959051763,0.1859560216739255,2.75,5
198.808,0.057156260515074386,0.04010460770976643,0.0698227590089457,2.75,5
199.686,0.016043382991147492,-0.00151917012103997,0.016115148639007374,2.75,5
199.801,0.0005771734650492633,-0.0057192257980629435,0.005748275649095621,2.75,5
200.638,-0.044491180128866326,-0.05623544173560724,0.07170697327637045,2.75,5
200.753,-0.021115948659724992,-0.02732399819616038,0.034532364025996215,2.75,5
201.694,1.4613165154850338,0.7574216333705976,1.6459445583394068,2.75,5
201.81,-0.2854338279386752,-0.15654722376996322,0.3255449329997446,2.74,5
202.672,1.0459047029125461,-0.30654970573934914,1.0899033762969372,2.74,5
202.787,-0.2671519411378247,-0.035465804039576554,0.2694957938630609,2.74,5
203.668,-0.5571186577780427,-0.12608874356241984,0.5712088673134876,2.74,5
203.785,-0.23231154401685306,-0.05565019070342192,0.2388840664607447,2.74,5
204.668,-0.3037199750292121,0.31975611650218205,0.44100997411884263,2.74,5
204.782,-0.04247192532340005,-0.06790316597800139,0.08009184971339141,2.74,5
205.628,-1.6283313430828912,-1.4473253939599484,2.178580675317637,2.74,5
205.742,0.15668320837217298,0.11945116650784371,0.19702337162347613,2.74,5
206.673,1.8363964735007503,-0.8466102397942237,2.022152542715417,2.74,5
206.793,-0.028444499124996803,0.10981962626784458,0.11344355355894403,2.74,5
207.724,1.2834946058377925,0.22080968129008838,1.3023499217054304,2.74,5
207.84,-0.11409086827911707,0.053267143325470556,0.12591312394956716,2.74,5
208.724,-0.4044497502109934,0.014139433946375846,0.40469682978503657,2.74,5
208.839,-0.17084901598290259,-0.0009892981218140307,0.17085188021529035,2.74,5
209.694,-0.22174095005281913,-0.06716895741034712,0.23169099630740908,2.74,5
209.81,-0.090951702716497,-0.03352276953078537,0.0969329061982782,2.74,5
210.729,-0.13738677062518967,-0.10277356967312912,0.1715736907750603,2.74,5
210.845,-0.056862208363211764,-0.045048764547292564,0.07254448240341034,2.74,5
211.68,-0.10683434577697959,-0.531186670559439,0.5418236395891354,2.74,5
211.797,0.0023346160826918094,0.10638202812057607,0.1064076422974431,2.74,5
212.628,1.4518258006701554,0.05718533069985554,1.4529515881607307,2.74,5
212.742,-0.20765214945761912,0.025601444033148013,0.20922439893796277,2.74,5
213.629,-0.4726833930807768,-0.047440562369393646,0.47505809860719195,2.74,5
213.742,-0.19739619716735746,-0.026217785007871086,0.19912968364071995,2.73,5
214.716,-0.2884290162824499,-0.9586307896750252,1.0010815592880653,2.73,5
214.832,-0.0412382811286065,0.09979501358421672,0.10797981555233359,2.73,5
215.72,-0.10531519930000144,0.12088128701574874,0.1603233506204971,2.73,5
215.837,-0.04651199401583028,0.04206380306552404,0.06271147515139332,2.73,5
216.689,-0.08789854910505923,1.2552536714463223,1.258327435373737,2.73,5
216.809,-0.0017685241310676503,-0.20136492275988083,0.20137268880286358,2.73,5
217.707,-0.060330573548711186,-0.8507473248059556,0.8528838073085961,2.73,5
217.823,-0.0002630663201461658,-0.020970414954634364,0.020972064925952043,2.73,5
218.649,3.75904366668815,-0.4959698340738914,3.7916217327654897,2.73,5
218.764,-0.33781831295718767,0.03444545381883657,0.3395698777247858,2.73,5
219.709,-0.9739448838032914,0.4381548607675825,1.0679645680924374,2.73,5
219.825,-0.17693927759937367,-0.002255935307523771,0.17695365834449409,2.73,5
220.706,-0.3069610600979189,-0.13727980959009578,0.33626007574127964,2.73,5
220.822,-0.1295085464917083,-0.06393261697493635,0.14442937072375164,2.73,5
221.747,1.3428484280392539,0.2840637059874762,1.3725647852640088,2.73,5
222.678,-0.580723878133794,-1.074631843577599,1.2215047367348777,2.73,5
222.795,-0.08874413466732811,0.07083394612281957,0.11354721203615424,2.73,5
223.685,1.3587466186946333,0.5095427866544036,1.451146520943228,2.73,5
223.85,-0.16985364435939942,-0.014460400224990622,0.1704680723092634,2.73,5
224.636,-0.374124201129586,-0.11565774924979877,0.39159370887742856,2.73,5
224.751,-0.16092523994683106,-0.05567590209160578,0.17028428854612285,2.72,5
225.65,-0.2342170839767448,-0.13288980621360835,0.2692904436144363,2.72,5
225.765,-0.09458996462824842,-0.05827084105842495,0.11109794024206529,2.72,5
226.664,-0.12357375908332457,-0.1262201319774814,0.17664086630900666,2.72,5
226.781,-0.049515072759970025,-0.05412667528291237,0.07335829474304159,2.72,5
227.673,2.9818126347237737,0.3028640246064942,2.9971541845556056,2.72,5
227.789,-0.6894052603410401,-0.0903793468535028,0.695304278229009,2.72,5
228.726,-0.9726096486276958,-0.6471689227374124,1.168245326616286,2.72,5
228.841,-0.17015487882726887,0.02167043187530382,0.17152926982408784,2.72,5
229.716,-0.23989065144360566,-0.8633548309602386,0.8960631053627973,2.72,5
229.83,-0.04113184886872645,0.08423338482931797,0.09373949067049452,2.72,5
230.715,1.4548735366416636,2.0413339927811585,2.5067312336395555,2.72,5
230.912,-0.14189135249296925,-0.12715093394768573,0.19052694275627474,2.72,5
231.779,-0.31772692231518107,0.018107324504340383,0.31824247416801954,2.72,5
232.694,-0.12232792749460586,-0.31746804545021945,0.3402206368330824,2.72,5
232.81,-0.0458055084647917,-0.13241928171272654,0.140117846026238,2.72,5
233.639,1.4955471508244784,-1.258760531485863,1.9547734794512093,2.72,5
233.753,-0.27866637271027983,0.17269687580803783,0.3278401412172729,2.72,5
234.649,-0.45299582076965095,-0.22398524795866415,0.505346024955054,2.72,5
234.763,-0.08487341188080322,0.08991363146142817,0.12364447891786351,2.72,5
235.738,-0.10295377531839378,-0.7553726243606853,0.762356400567254,2.72,5
236.671,1.5155184325178048,1.0261590617047887,1.830245486053736,2.72,5
236.787,-0.12788905498170067,-0.02192445877632032,0.12975473893753178,2.71,5
237.675,-0.28766154450034165,0.23623641101627335,0.372232193763747,2.71,5
237.792,-0.05864213207867053,-0.04827290632026937,0.07595507316392856,2.71,5
238.64,-0.0481215915046036,0.4426911032554468,0.4452988889167147,2.71,5
238.754,-0.017655480904203102,-0.06535813644655519,0.06770082721595953,2.71,5
239.66,0.03292405461353454,-0.2657066739415743,0.26773873449556956,2.71,5
239.774,0.018191745073913523,-0.11634714162907756,0.11776076152136114,2.71,5
240.673,3.882696214773656,0.22673895277175493,3.8893110506774473,2.71,5
240.791,-0.5010502357169102,-0.07508800151123296,0.5066453855340264,2.71,5
241.684,0.570498918912822,0.6309450403000643,0.8506236890423099,2.71,5
241.851,-0.34320260492001253,-0.1185051148370917,0.36308606454452985,2.71,5
242.641,-0.5485470876959617,-1.145618752609738,1.2701756704294147,2.71,5
242.758,-0.09542561855372256,0.06598867363841254,0.11601962646430766,2.71,5
243.73,-0.1470439806761732,1.7600942080064872,1.7662257934112155,2.71,5
243.848,-0.03726352766699392,-0.0515773154842023,0.063630102677473,2.71,5
244.677,1.5122288169031535,1.5435447481821352,2.1608716723380317,2.71,5
244.796,-0.14097965195141526,-0.21146339096591626,0.2541496173185121,2.71,5
245.642,-0.3222373266003622,1.0869849104958653,1.1337429560091004,2.71,5
245.758,-0.0610988173932796,-0.21450778938392845,0.2230395866056901,2.71,5
246.662,4.50012869402617,0.841430663487025,4.578117934725349,2.71,5
246.781,-0.25835570779202754,-0.1861268427735198,0.3184193357030287,2.71,5
247.636,1.388597529037888,3.4904985057643056,3.7565653084157846,2.71,5
247.752,-0.30486114366478745,-0.3426359614847385,0.45862808354828577,2.7,5
248.659,2.286946998253967,1.1995220235192807,2.5824367674215414,2.7,5
248.811,-0.3468328162728298,-0.35515368118358204,0.49641428233078866,2.7,5
249.722,-0.8154957012838011,1.2306636895496048,1.4763354481919766,2.7,5
249.843,-0.15974893735408813,-0.28590816708456224,0.3275106150820372,2.7,5
250.703,-0.18596877001571954,0.31673231934844104,0.36729245233329044,2.7,5
250.826,-0.04688441579266822,-0.2024357578176943,0.20779409156047718,2.7,5
251.725,1.5266484908397686,1.5911599713778806,2.2050953877550517,2.7,5
251.918,-0.12037708928616553,-0.26250176310784745,0.2887868058962146,2.7,5
252.684,-0.25285855039645355,-0.6019115725963928,0.6528667457713392,2.7,5
252.805,-0.10602068804950449,-0.26773537119912305,0.2879628713664707,2.7,5
