t_s,east_m,north_m,up_m,ve_mps,vn_mps,vu_mps,lat,lon,alt_m,roll_deg,pitch_deg,yaw_deg,bgx_dps,bgy_dps,bgz_dps,bax_mps2,bay_mps2,baz_mps2,sigma_e_m,sigma_n_m
350.796,78.61505055495294,-17.72777430907338,0.0,-0.018680787787241714,-0.5010736428717502,-0.027098766057135064,26.030232438693847,119.19383250518563,36.2,-36.07737180601893,-37.48317409236993,11.946182560999418,0.0,0.0,0.0,0.0,0.0,0.0,1.4757813612094337,1.4757813612094337
350.929,78.61146685686438,-17.78539761069444,-0.003010876714604079,-0.0269450984102432,-0.433257906925261,-0.027636502531923603,26.03023192105492,119.19383246935845,36.1969891232854,-34.52444147295061,-36.94080754001881,9.53993944678295,0.0,0.0,0.0,0.0,0.0,0.0,1.5284850000936205,1.5284850000936205
351.055,78.6070920130502,-17.83273204018688,-0.005422305829516959,-0.034720982652214176,-0.37567007533683117,-0.0280911967011046,26.030231495842504,119.19383242562199,36.19457769417048,-33.87160601341591,-38.57851211945584,6.9129477981205625,0.0,0.0,0.0,0.0,0.0,0.0,1.5849600576914946,1.5849600576914946
351.305,78.59400930849873,-17.902605816551183,-0.008575287005200922,-0.052330818205909534,-0.27949510545720846,-0.02821865256374963,26.03023086815569,119.19383229483078,36.1914247129948,-33.87993544317224,-42.313445753457884,7.405477100932725,0.0,0.0,0.0,0.0,0.0,0.0,1.7170473984340586,1.7170473984340586
351.422,78.58708204887371,-17.93072394159836,-0.010001520733529282,-0.059207347222353844,-0.2403258551040486,-0.02858927654175597,26.03023061556628,119.19383222557717,36.18999847926647,-35.871076492090175,-43.95295475165519,9.994698605963546,0.0,0.0,0.0,0.0,0.0,0.0,1.788246964659675,1.788246964659675
351.55,78.5785213854362,-17.956551023319996,-0.011308311070213845,-0.06688018310554388,-0.2017740759502786,-0.028909581147786214,26.030230383557655,119.19383213999397,36.18869168892979,-35.04103396004717,-43.70035938534482,10.510562645133813,0.0,0.0,0.0,0.0,0.0,0.0,1.8746525981122109,1.8746525981122109
351.671,78.59353799603151,-17.734493796271572,0.0,-0.06934715603285,-0.12738647309370799,-0.028442363344573618,26.030232378331664,119.19383229011895,36.2,-34.53192051986961,-43.21286612210551,8.482682167796638,0.0,0.0,0.0,0.0,0.0,0.0,1.6432807039515727,1.6432807039515727
351.799,78.59753468807186,-17.664979136116713,0.0,-0.07383103260904596,-0.08760841700537284,-0.028627687464131638,26.03023300279248,119.19383233007493,36.2,-33.573192191936535,-41.39668957017739,6.968631895253891,0.0,0.0,0.0,0.0,0.0,0.0,1.4990934434977283,1.4990934434977283
351.928,78.58741374034624,-17.673317401651094,-0.003076687666366798,-0.07845695911333578,-0.06463771732077953,-0.028942076192790784,26.03023292788857,119.19383222889317,36.19692331233364,-32.80387825970649,-39.67045426134974,6.2760756619301254,0.0,0.0,0.0,0.0,0.0,0.0,1.5848584851185248,1.5848584851185248
352.052,78.57728439162761,-17.6788701436534,-0.005472601413344368,-0.0816882961179394,-0.04478017743794611,-0.028343833048703526,26.03023287800744,119.19383212762742,36.19452739858666,-33.24020688424351,-39.246957211076854,7.746196101157976,0.0,0.0,0.0,0.0,0.0,0.0,1.6769009698126793,1.6769009698126793
352.183,78.5658685337923,-17.68227587876552,-0.007585109487672926,-0.0871439529413779,-0.025997977955124905,-0.02869849814374544,26.0302328474132,119.19383201350011,36.19241489051233,-34.97443614927853,-40.73388135091308,10.0585359648269,0.0,0.0,0.0,0.0,0.0,0.0,1.7837055160062305,1.7837055160062305
352.424,78.5430782792517,-17.681702112109395,-0.010104126788717917,-0.09456537153771763,0.0023807745067461264,-0.028710260420145396,26.030232852567433,119.19383178565998,36.189895873211285,-38.016974318646824,-45.7111530250213,13.86270045337511,0.0,0.0,0.0,0.0,0.0,0.0,2.0034199483368207,2.0034199483368207
352.59,78.52657466232256,-17.678487348207778,-0.011625409327217532,-0.09941937909122157,0.019366047600095367,-0.028965508475577398,26.03023288144615,119.19383162066902,36.18837459067279,-35.9598301142777,-44.834906918835635,10.57192824262657,0.0,0.0,0.0,0.0,0.0,0.0,2.170881139843747,2.170881139843747
352.711,78.62391260212961,-18.16531384500415,0.0,-0.03318631939156312,-0.3000162502234879,-0.02844817446093799,26.03022850820932,119.19383259378182,36.2,-33.914069133869866,-44.25042825832321,8.164082091070952,0.0,0.0,0.0,0.0,0.0,0.0,1.5806734857760947,1.5806734857760947
352.84,78.60930338449901,-18.099549070962297,0.0,-0.04445012512754273,-0.24578417127904445,-0.02862622431930854,26.030229098984336,119.19383244772966,36.2,-31.973579796101195,-45.85272198002732,4.763594724701913,0.0,0.0,0.0,0.0,0.0,0.0,1.4350598512153605,1.4350598512153605
352.97,78.60231353654751,-18.1263425598129,-0.003095704608758986,-0.05376806116536993,-0.20610376038925168,-0.02894033709193607,26.030228858294333,119.19383237785031,36.19690429539124,-31.009457278679918,-47.79106745792182,2.2403250291888623,0.0,0.0,0.0,0.0,0.0,0.0,1.488600836196627,1.488600836196627
353.098,78.59437732736524,-18.14824079270334,-0.005640698914027682,-0.06200163423656303,-0.17107994445655755,-0.029210655940971005,26.03022866157916,119.19383229850996,36.194359301085974,-28.87348532924795,-50.0146327404152,0.43742320660145717,0.0,0.0,0.0,0.0,0.0,0.0,1.5484984849017116,1.5484984849017116
353.223,78.58572234540941,-18.165784174948822,-0.007727688784453086,-0.06923985564665426,-0.140347057963847,-0.02944538444712703,26.030228503984276,119.19383221198385,36.19227231121555,-29.50627375721002,-52.66123670657692,1.2892407135262822,0.0,0.0,0.0,0.0,0.0,0.0,1.6141212726490952,1.6141212726490952
353.351,78.57600990533972,-18.180133245649735,-0.009509263463518965,-0.07587843804445603,-0.11210211485087403,-0.029643792127690465,26.03022837508438,119.19383211488605,36.19049073653648,-26.90679051072388,-51.98024893680799,-1.7095943990724256,0.0,0.0,0.0,0.0,0.0,0.0,1.6887340177645604,1.6887340177645604
353.471,78.5662270136478,-18.19072059328624,-0.010932182224118934,-0.0815240974326516,-0.08822789697088589,-0.029824457600065267,26.03022827997662,119.19383201708393,36.189067817775886,-25.91109594395403,-49.27151532798341,-3.3763054405096637,0.0,0.0,0.0,0.0,0.0,0.0,1.7654686784454836,1.7654686784454836
353.589,78.55601380897201,-18.198626510904383,-0.01212287022261053,-0.08655258199820651,-0.06699930184866516,-0.02998349670791623,26.03022820895655,119.19383191497985,36.18787712977739,-26.089856008528646,-47.31438042196757,-3.4806407648593116,0.0,0.0,0.0,0.0,0.0,0.0,1.8472659176146236,1.8472659176146236
353.709,78.58564484059647,-18.09704960870318,0.0,-0.08421235077981197,-0.029119391926270166,-0.02928776138505396,26.03022912143739,119.19383221120901,36.2,-26.9839819332496,-47.49598349830823,-1.3750529048616573,0.0,0.0,0.0,0.0,0.0,0.0,1.6271228824967914,1.6271228824967914
353.841,78.59412675571497,-18.064572243361013,0.0,-0.08629341010820799,-0.006600810442490872,-0.02933264843122215,26.030229413186525,119.19383229600493,36.2,-29.746702425240734,-49.76741434011751,2.484929811998084,0.0,0.0,0.0,0.0,0.0,0.0,1.4902671054096217,1.4902671054096217
354.043,78.57532161551048,-18.061571273496806,-0.004380317713179547,-0.09309475348760493,0.014856286456464871,-0.02935928470656711,26.030229440144698,119.19383210800504,36.195619682286825,-31.298997386859163,-54.0499460743175,4.85360406532274,0.0,0.0,0.0,0.0,0.0,0.0,1.62681358779583,1.62681358779583
354.175,78.56246837762983,-18.057949411242145,-0.006795030631722808,-0.0973730142473706,0.027438350414101993,-0.029564917361792994,26.03022947268044,119.19383197950786,36.19320496936828,-33.834219893848015,-50.60347606341662,8.014259114486459,0.0,0.0,0.0,0.0,0.0,0.0,1.7276853318306302,1.7276853318306302
354.293,78.55056347876805,-18.05350925369921,-0.008634578239284995,-0.10088897340487941,0.03762845375367528,-0.02975822398920972,26.030229512567054,119.19383186049149,36.191365421760715,-30.043994620947952,-49.79385234489292,4.936320573304142,0.0,0.0,0.0,0.0,0.0,0.0,1.8259077369843166,1.8259077369843166
354.421,78.53721757907677,-18.047425943301878,-0.010286068143278777,-0.10426484133820862,0.04752586247916112,-0.029912088011076535,26.03022956721436,119.19383172706904,36.18971393185672,-28.022060744452606,-49.513386882402244,1.9670768446773546,0.0,0.0,0.0,0.0,0.0,0.0,1.940518842857943,1.940518842857943
354.541,78.52435863606007,-18.040715437242127,-0.011604309440729797,-0.10715785847250092,0.05592088383126539,-0.03005677171834399,26.03022962749586,119.19383159851483,36.188395690559275,-26.431928168280177,-51.06668340077194,-0.9662894447499303,0.0,0.0,0.0,0.0,0.0,0.0,2.0550130683157453,2.0550130683157453
354.662,78.57698040611169,-18.04296216107998,0.0,-0.09451216660521541,0.06125332393189194,-0.0293873955895189,26.0302296073132,119.1938321245884,36.2,-26.081893198941028,-53.67041818869002,-1.77541380209065,0.0,0.0,0.0,0.0,0.0,0.0,1.7619193717648516,1.7619193717648516
354.789,78.59155464760198,-18.04294628288072,0.0,-0.09314147713211526,0.06693699018872284,-0.029430794318575346,26.030229607455833,119.1938322702909,36.2,-25.646860378582325,-54.89357301282282,-3.1528928457346046,0.0,0.0,0.0,0.0,0.0,0.0,1.5882806784119394,1.5882806784119394
354.918,78.57899767274148,-18.033418626829615,-0.0031498181212540896,-0.0973408903914831,0.07385779884579055,-0.029630006664414132,26.030229693044223,119.19383214475555,36.19685018187875,-24.309716073799454,-56.465962231675626,-5.323603362603825,0.0,0.0,0.0,0.0,0.0,0.0,1.6912668850059918,1.6912668850059918
355.045,78.5661629553378,-18.023261085301037,-0.005731988117707172,-0.10106076695812927,0.07998064195731308,-0.029803565138519478,26.030229784290974,119.19383201644352,36.19426801188229,-22.249603190035604,-55.38233492699117,-7.166753657944976,0.0,0.0,0.0,0.0,0.0,0.0,1.801079987869501,1.801079987869501
355.175,78.55258361605732,-18.012135477269926,-0.007919930836805552,-0.10445645600373021,0.08558160023931377,-0.029947621850010934,26.03022988423401,119.19383188068733,36.1920800691632,-22.037288522786334,-53.201918886895776,-8.003644602757625,0.0,0.0,0.0,0.0,0.0,0.0,1.921545362738702,1.921545362738702
355.298,78.53937565345443,-18.001018655415788,-0.009662373147392366,-0.10738180977960819,0.09038066548079857,-0.030082952762272096,26.03022998409812,119.19383174864387,36.19033762685261,-22.75899011477399,-50.57439375029248,-6.919481136895333,0.0,0.0,0.0,0.0,0.0,0.0,2.0424952630435462,2.0424952630435462
355.421,78.52584359160747,-17.98937014627314,-0.010953123695616155,-0.1100167629834642,0.09470332636299192,-0.028536905748531235,26.030230088738456,119.19383161336032,36.18904687630439,-23.68324083800125,-50.40240695462388,-5.0678778137586,0.0,0.0,0.0,0.0,0.0,0.0,2.169785151007776,2.169785151007776
355.539,78.5125891143186,-17.97775020666285,-0.012014385910725229,-0.11232607871922624,0.09847406449397136,-0.02870865162927199,26.03023019312215,119.19383148085184,36.18798561408928,-26.65597325484989,-52.77874594318929,-0.9800771497168522,0.0,0.0,0.0,0.0,0.0,0.0,2.297456838014717,2.297456838014717
355.662,78.6314622531632,-18.899043256341066,0.0,-0.039174218804171664,-0.4408920490306886,-0.028203555669825082,26.030221917005875,119.19383266925765,36.2,-29.264806657437397,-54.14471373180636,2.814452010114758,0.0,0.0,0.0,0.0,0.0,0.0,1.6081487407860326,1.6081487407860326
355.828,78.61082925240187,-18.778245247230497,0.0,-0.05258009871964487,-0.34665925306838524,-0.028351854500211306,26.03022300215285,119.19383246298416,36.2,-32.24266603818679,-49.5018639216923,8.123065682045455,0.0,0.0,0.0,0.0,0.0,0.0,1.468804177146379,1.468804177146379
355.961,78.602687847105,-18.817526729178958,-0.0031272566782321936,-0.061213573660666404,-0.29534948833429175,-0.028704741275766193,26.030222649281296,119.1938323815924,36.19687274332177,-28.90558709155496,-47.688889062975456,4.946104798081174,0.0,0.0,0.0,0.0,0.0,0.0,1.5285830006326238,1.5285830006326238
356.087,78.5940466641352,-18.84924952383013,-0.005614427354461891,-0.06858081722056776,-0.2517682115172637,-0.02900953564046038,26.030222364310585,119.19383229520423,36.194385572645544,-27.555410744232976,-46.86839547260877,2.520740296096036,0.0,0.0,0.0,0.0,0.0,0.0,1.592005536678949,1.592005536678949
356.213,78.58457148772673,-18.87603879095242,-0.0077006031051601725,-0.07519981276566104,-0.212613231129287,-0.02927155996340154,26.030222123658504,119.19383220047843,36.192299396894846,-26.488821638915432,-47.53709999563588,0.3149671793000364,0.0,0.0,0.0,0.0,0.0,0.0,1.6622918454422468,1.6622918454422468
356.341,78.57417481804585,-18.898684340064204,-0.00933903938961047,-0.0812239818819183,-0.17691835243579745,-0.028244027968786826,26.030221920230073,119.1938320965402,36.190660960610394,-25.06282803871364,-49.171372554328244,-1.3170510759619363,0.0,0.0,0.0,0.0,0.0,0.0,1.740798919819118,1.740798919819118
356.462,78.56372208959306,-18.916413975345982,-0.01067641428150796,-0.08638618556024213,-0.14652591141966947,-0.028612698626882378,26.03022176096205,119.19383199204155,36.1893235857185,-26.11022689200681,-49.51086274652542,0.39611184414149697,0.0,0.0,0.0,0.0,0.0,0.0,1.821573026853021,1.821573026853021
356.628,78.54839754166069,-18.93466482639333,-0.012061208038861543,-0.09231655380944015,-0.10994488582739917,-0.028885567708067744,26.030221597011867,119.19383183883804,36.187938791961145,-25.599278146864673,-49.576955763336386,0.47416842304177387,0.0,0.0,0.0,0.0,0.0,0.0,1.9426574489777986,1.9426574489777986
356.749,78.62271658091981,-19.690955034011974,0.0,-0.04075275786209697,-0.5687400629627604,-0.02833974495272751,26.030214803141337,119.19383258182488,36.2,-23.861004058713068,-46.68500494026827,-1.7264215558923601,0.0,0.0,0.0,0.0,0.0,0.0,1.5289580056311787,1.5289580056311787
356.886,78.61581084865256,-19.758302625275412,-0.0032007029225272878,-0.050406804870534075,-0.4915882573973655,-0.028692759311199554,26.030214198147632,119.19383251278647,36.196799297077476,-23.530996835125023,-44.86113403884641,-3.2141322253847213,0.0,0.0,0.0,0.0,0.0,0.0,1.5794278689972798,1.5794278689972798
357.014,78.608283697554,-19.81297574940914,-0.00569899573632359,-0.05880586795747073,-0.4271337822947495,-0.02894220458972407,26.030213707010603,119.19383243753558,36.19430100426368,-25.225407218329014,-43.12382617117385,-0.7411887750891806,0.0,0.0,0.0,0.0,0.0,0.0,1.6323504033155976,1.6323504033155976
357.14,78.59991507388573,-19.85961691014808,-0.0075756415762023,-0.06641764816096345,-0.37016794237253237,-0.027402297849689745,26.030213288025926,119.19383235387227,36.1924243584238,-27.131771957564606,-43.677125466426915,2.70772878024796,0.0,0.0,0.0,0.0,0.0,0.0,1.6904340132851543,1.6904340132851543
357.264,78.59084261457812,-19.89926547898829,-0.009151994165014688,-0.07316499441615909,-0.31974652290491207,-0.02780019292731909,26.030212931856774,119.19383226317252,36.19084800583499,-29.987532221777066,-42.87746357394564,6.542701247314666,0.0,0.0,0.0,0.0,0.0,0.0,1.753711020885851,1.753711020885851
357.392,78.58074476398224,-19.934210406957,-0.010535701694910712,-0.07888945778030912,-0.27300724975552815,-0.028232851205044963,26.030212617941142,119.19383216222167,36.18946429830509,-31.49917637087957,-45.23480176961702,8.35928736280664,0.0,0.0,0.0,0.0,0.0,0.0,1.82560124219842,1.82560124219842
357.512,78.57063558751406,-19.962234005613606,-0.011667079898939692,-0.08424313723478515,-0.2335299888050558,-0.028602741141911178,26.030212366200875,119.1938320611576,36.18833292010106,-33.87678426387806,-39.84264000659897,12.322488522310913,0.0,0.0,0.0,0.0,0.0,0.0,1.899138852887954,1.899138852887954
357.632,78.6230194270542,-20.081300898580807,0.0,-0.04049204250736191,-0.33863232905902396,-0.02805432006357123,26.030211296604776,119.19383258485252,36.2,-32.049038180661746,-39.540331419513514,10.180984921731874,0.0,0.0,0.0,0.0,0.0,0.0,1.5334417591523934,1.5334417591523934
357.76,78.60878921217181,-20.01488455770401,0.0,-0.050670295381143905,-0.28231792270464834,-0.028281982860818726,26.030211893232917,119.19383244258934,36.2,-31.833787310960368,-40.12353205021686,8.437125757263916,0.0,0.0,0.0,0.0,0.0,0.0,1.3949312108971683,1.3949312108971683
357.89,78.60107533501616,-20.04593058336483,-0.0030642003575155354,-0.059337516581895684,-0.23881558200627806,-0.02864581814841839,26.030211614341724,119.19383236547169,36.19693579964249,-32.07093036834967,-42.00286925532535,8.008154075657673,0.0,0.0,0.0,0.0,0.0,0.0,1.4385504152636244,1.4385504152636244
358.018,78.59249972755666,-20.071584279011052,-0.0055880154618440075,-0.06699693327737083,-0.2004194972361254,-0.028958072077694148,26.030211383890656,119.19383227973911,36.194411984538156,-31.706156108667514,-43.998592332545556,7.937680672571806,0.0,0.0,0.0,0.0,0.0,0.0,1.4882716169785988,1.4882716169785988
358.148,78.58288542611028,-20.093097309690155,-0.007724087406502537,-0.07395616497213091,-0.16548485137772018,-0.0292242524914269,26.03021119063581,119.19383218362243,36.1922759125935,-32.565250298972444,-46.009086497958116,10.307283341121199,0.0,0.0,0.0,0.0,0.0,0.0,1.546121758215426,1.546121758215426
358.271,78.57305658344457,-20.109796079868836,-0.009435693787103945,-0.07990928996510031,-0.13576235917628388,-0.029458846927421425,26.030211040628206,119.19383208536092,36.1905643062129,-31.537256747991464,-46.33695923691073,8.818751433585579,0.0,0.0,0.0,0.0,0.0,0.0,1.6079346981493958,1.6079346981493958
358.389,78.56301574136215,-20.122775768413216,-0.010837771008130463,-0.08509188205436342,-0.10999736054561014,-0.029666158206715535,26.03021092402968,119.19383198498001,36.189162228991876,-30.606652945426614,-44.82049183186872,7.567739015909682,0.0,0.0,0.0,0.0,0.0,0.0,1.6738411416025687,1.6738411416025687
358.512,78.55195317526841,-20.133327092774387,-0.012063778483810668,-0.08993956173770198,-0.08578312488756319,-0.029840112641945683,26.030210829245522,119.19383187438464,36.18793622151619,-30.253602196716614,-42.51345504554832,7.0525665695757995,0.0,0.0,0.0,0.0,0.0,0.0,1.749425343114335,1.749425343114335
358.632,80.25807235098787,-20.456633712324532,0.0,0.9222630502927863,-0.2907209892859249,-0.02916954805609659,26.030207924932743,119.19384893090348,36.2,-30.508530940289155,-41.3544591764225,8.675997041518995,0.0,0.0,0.0,0.0,0.0,0.0,1.4430788462248636,1.4430788462248636
358.759,80.21424249527755,-20.420696835479262,0.0,0.8032441539426688,-0.24227625224819233,-0.028856201937791835,26.0302082477592,119.19384849272497,36.2,-32.383525496585754,-42.49026298869737,10.98880407099928,0.0,0.0,0.0,0.0,0.0,0.0,1.3317563910557664,1.3317563910557664
358.89,80.30653713692085,-20.447248310768767,-0.003135937091510399,0.7045392491855668,-0.2026830174771469,-0.029136334336865192,26.03020800924324,119.1938494154186,36.196864062908496,-34.86412479201037,-42.051232194133725,12.76773346613272,0.0,0.0,0.0,0.0,0.0,0.0,1.377686878402141,1.377686878402141
359.018,80.38582081682219,-20.468753827143633,-0.005691659983501487,0.6194037492291581,-0.168011846678634,-0.02937874611786941,26.0302078160559,119.19385020803824,36.1943083400165,-36.59134345538876,-43.2303180400276,14.580319026739474,0.0,0.0,0.0,0.0,0.0,0.0,1.4296029073497785,1.4296029073497785
359.218,80.48662116161525,-20.4930533727868,-0.008572965216926798,0.5040017239653168,-0.12149772821583629,-0.029403163108049357,26.03020759776937,119.19385121576562,36.191427034783075,-34.43595512286894,-39.9997090340834,11.959569822112963,0.0,0.0,0.0,0.0,0.0,0.0,1.5256248564463175,1.5256248564463175
359.341,80.54101167475471,-20.504878820127296,-0.010157340064405919,0.4421992938167775,-0.09614184829669675,-0.029613206741568622,26.030207491539567,119.19385175952178,36.1898426599356,-33.92285161005364,-39.44192163025636,11.663692504911664,0.0,0.0,0.0,0.0,0.0,0.0,1.5939356387322934,1.5939356387322934
359.462,80.58770302219273,-20.51378978245924,-0.01147839021760394,0.38587890444638806,-0.07364431679292831,-0.02979683193824612,26.03020741149103,119.19385222630736,36.1885216097824,-33.492012389789544,-41.301070109121376,11.100014805840857,0.0,0.0,0.0,0.0,0.0,0.0,1.6688811688967207,1.6688811688967207
359.58,80.62737984786006,-20.52013906639154,-0.012578101800374867,0.3362442853163244,-0.05380749095168157,-0.029959518507135133,26.030207354454443,119.19385262296694,36.18742189819963,-31.968847912996566,-41.56992504720367,10.709551885279001,0.0,0.0,0.0,0.0,0.0,0.0,1.749166898804899,1.749166898804899
359.701,78.59662142864508,-20.87086175328627,0.0,-0.8330503763554895,-0.27142296555233913,-0.029254815468683235,26.03020420385894,119.19383232094484,36.2,-31.744785185217108,-43.73599008771494,11.593606340901351,0.0,0.0,0.0,0.0,0.0,0.0,1.428912891154675,1.428912891154675
359.835,78.56489232441945,-20.841722189588562,0.0,-0.7521930925986056,-0.22313074252767334,-0.029304385973636566,26.030204465624095,119.1938320037407,36.2,-29.53896562044313,-42.92097387347493,8.267865297163343,0.0,0.0,0.0,0.0,0.0,0.0,1.3253566513861712,1.3253566513861712
359.966,78.47503301111722,-20.866029888671477,-0.0031771580153069144,-0.6859489565055011,-0.1855549548313993,-0.02951932244611685,26.03020424726432,119.19383110539367,36.1968228419847,-30.00620893696762,-40.83515404773164,7.174783542519955,0.0,0.0,0.0,0.0,0.0,0.0,1.3742415687779865,1.3742415687779865
360.094,78.3945196206589,-20.88556902719989,-0.005713488391388281,-0.6290108629556425,-0.15264951975321778,-0.02926333919968346,26.030204071741252,119.19383030048029,36.19428651160862,-30.895348423186178,-39.28096335861116,8.992035343927546,0.0,0.0,0.0,0.0,0.0,0.0,1.4292793474590628,1.4292793474590628
360.219,78.32213281415143,-20.901040830123357,-0.0077576902487912,-0.5790944520597262,-0.12377442338773784,-0.029152578018734693,26.030203932755683,119.19382957681049,36.192242309751215,-32.05811379776951,-40.15766241076575,10.980328551030517,0.0,0.0,0.0,0.0,0.0,0.0,1.4903094668014691,1.4903094668014691
360.377,78.23951531098615,-20.915520290858378,-0.00977905420368703,-0.5228955896536767,-0.09164215655076814,-0.02934610849313276,26.030203802684472,119.19382875086174,36.19022094579631,-35.58472356090167,-39.27098800379386,12.907243388736338,0.0,0.0,0.0,0.0,0.0,0.0,1.5780085207131,1.5780085207131
360.502,78.17935891882934,-20.924134867530412,-0.011170587375465828,-0.4812511372545389,-0.0689166133762868,-0.029561969539199786,26.030203725298414,119.19382814946258,36.188829412624536,-37.87987937467036,-40.291812616914555,15.421668696161358,0.0,0.0,0.0,0.0,0.0,0.0,1.655697703119767,1.655697703119767
360.622,78.12593108024423,-20.930042481082694,-0.012312735214438429,-0.4452319882092589,-0.04923011293569376,-0.029753608423176703,26.03020367222942,119.19382761533053,36.187687264785566,-38.033560385500024,-36.93330072059749,14.57014660961555,0.0,0.0,0.0,0.0,0.0,0.0,1.7373693893982094,1.7373693893982094
360.743,81.86077832307214,-21.298869090909673,0.0,1.7566275645053766,-0.2752469437620231,-0.029098011420329126,26.03020035900361,119.19386495357352,36.2,-35.80697246523617,-35.554325178480575,11.579931657641772,0.0,0.0,0.0,0.0,0.0,0.0,1.4203486330300532,1.4203486330300532
360.876,82.06824364798933,-21.329667997488254,-0.00319655562971801,1.5598896610314843,-0.23157072615473914,-0.0293408286449062,26.030200082332325,119.19386702765854,36.19680344437028,-35.37664794623569,-36.53061331446065,8.56086258528096,0.0,0.0,0.0,0.0,0.0,0.0,1.4690407606188602,1.4690407606188602
361.005,82.24686884590992,-21.35464874611693,-0.0057758109721812705,1.3846914567487296,-0.19364921417576045,-0.0295529432848966,26.03019985792644,119.19386881342129,36.19422418902782,-35.03493714235814,-38.842888549389954,8.49987097851679,0.0,0.0,0.0,0.0,0.0,0.0,1.522260949691015,1.522260949691015
361.132,82.40299234417246,-21.374988182394226,-0.00789554540981689,1.2293188839570948,-0.16015304155352023,-0.029737395071960545,26.030199675214178,119.19387037422867,36.192104454590186,-36.082884943655216,-42.059801056088865,11.502326662830603,0.0,0.0,0.0,0.0,0.0,0.0,1.5809468507627547,1.5809468507627547
361.257,82.53948175940988,-21.391303380999236,-0.009644004154873478,1.0919153218993864,-0.1305215888400753,-0.029898753018664938,26.030199528652254,119.19387173874898,36.19035599584513,-36.31816925278905,-44.165549698013024,10.976895335862173,0.0,0.0,0.0,0.0,0.0,0.0,1.6451323065295924,1.6451323065295924
361.382,82.66070217571931,-21.404288004985894,-0.011107919526650736,0.9697633304753978,-0.10387699189325648,-0.030037635090452975,26.03019941200939,119.19387295062113,36.18889208047335,-33.89189634002133,-41.011992211492014,8.095601587913647,0.0,0.0,0.0,0.0,0.0,0.0,1.7158819965245011,1.7158819965245011
361.502,82.76477790513248,-21.41398404913078,-0.01230167365413823,0.8672977451096961,-0.08080036787404712,-0.030165481396180666,26.030199324908345,119.19387399109337,36.18769832634587,-33.711323929290984,-36.645848083736276,7.759749643567682,0.0,0.0,0.0,0.0,0.0,0.0,1.7900425833453022,1.7900425833453022
361.623,82.85820632883855,-21.421220124688958,-0.013222832165467609,0.7721357331080033,-0.05980227734031473,-0.029361110154795172,26.030199259905572,119.19387492512172,36.186777167834535,-34.08178020913939,-32.720878627892105,9.220335232442064,0.0,0.0,0.0,0.0,0.0,0.0,1.8710115653398829,1.8710115653398829
361.793,81.85690582761335,-21.950460468450398,0.0,0.2355950841340732,-0.3596824777036102,-0.025936967902722787,26.030194505658674,119.19386491485918,36.2,-38.18430691534385,-35.63447041998019,15.163118781996626,0.0,0.0,0.0,0.0,0.0,0.0,1.521726278082996,1.521726278082996
361.928,81.88331321090246,-21.991803570906928,-0.002938261215896521,0.19561024658603934,-0.3062452033817115,-0.026650248729830184,26.030194134267266,119.19386517886069,36.19706173878411,-42.352581468867314,-35.459014023832175,19.919581420717314,0.0,0.0,0.0,0.0,0.0,0.0,1.5692401252879773,1.5692401252879773
362.058,81.90441577495785,-22.025634737372535,-0.005332570658929415,0.16232741581074855,-0.26023974204312744,-0.027249773016409073,26.03019383035673,119.19386538982853,36.194667429341074,-46.15276939659709,-34.190741575187914,21.329236229057486,0.0,0.0,0.0,0.0,0.0,0.0,1.6208920161874647,1.6208920161874647
362.187,81.92168543997177,-22.0539297118918,-0.007345626187294683,0.13387337220087742,-0.21934088774625546,-0.027761773309515056,26.030193576178647,119.19386556247788,36.19265437381271,-42.05013005358463,-30.589628250388028,17.330582713536575,0.0,0.0,0.0,0.0,0.0,0.0,1.67844096088175,1.67844096088175
362.425,81.94339710223568,-22.091019474076674,-0.009806816764780344,0.09122547169713356,-0.15583933691123766,-0.028019608145633524,26.030193242995644,119.19386577953503,36.19019318323522,-36.58121241328911,-33.554012331232016,6.5876594065111895,0.0,0.0,0.0,0.0,0.0,0.0,1.802212459125087,1.802212459125087
362.599,81.95427714622171,-22.111273904282758,-0.011326800453720256,0.06252898842551725,-0.11640477129932332,-0.028149131868311278,26.030193061047,119.19386588830568,36.18867319954628,-34.283789759687615,-38.07989378622436,2.5209074765629547,0.0,0.0,0.0,0.0,0.0,0.0,1.9081502931804006,1.9081502931804006
362.721,81.74795150943554,-22.371747062453213,0.0,0.004560714632841037,-0.30057172199428583,-0.027348087125024612,26.03019072117681,119.19386382561441,36.2,-35.68838678668978,-41.91607677409124,1.941068002275526,0.0,0.0,0.0,0.0,0.0,0.0,1.5428460828026962,1.5428460828026962
362.852,81.68878130010546,-22.333076003316236,0.0,-0.014109821624597294,-0.24969708760739626,-0.027674559818340085,26.030191068564847,119.19386323407439,36.2,-35.28598448530545,-47.04888603866246,2.5758956022151422,0.0,0.0,0.0,0.0,0.0,0.0,1.4007969767206105,1.4007969767206105
362.986,81.68526241696235,-22.36101065511815,-0.0030828016238167184,-0.026260321963524732,-0.20846755076054993,-0.02812768382011565,26.0301908176236,119.19386319889519,36.196917198376184,-31.57606110241087,-45.51664583651269,-2.668026453495125,0.0,0.0,0.0,0.0,0.0,0.0,1.4448302633388357,1.4448302633388357
