# purpose,gyroscope bias and Allan deviation
# sample_hz,50
# duration_s,1800
# sda_gpio,21
# scl_gpio,22
# i2c_freq,400000
# gyro_full_scale,+-250 dps
# accel_full_scale,+-2 g
# dlpf_cfg,3
# wifi,off
# note,keep the board completely still
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps
867400,-0.035156,0.011719,1.024170,43.209,0.259542,0.954198,-0.076336
867420,-0.037354,0.016846,1.022705,43.177,0.198473,1.000000,-0.152672
867440,-0.037354,0.012939,1.022217,43.212,0.190840,0.961832,-0.160305
867460,-0.037598,0.010254,1.024170,43.215,0.251908,1.083969,-0.175573
867480,-0.033691,0.013428,1.030273,43.218,0.206107,0.870229,0.091603
867500,-0.037842,0.011963,1.023193,43.174,0.160305,0.946565,-0.122137
867520,-0.036621,0.013672,1.027344,43.186,0.290076,1.007634,-0.083969
867540,-0.037354,0.014160,1.021484,43.171,0.229008,1.053435,-0.122137
867560,-0.035156,0.015137,1.022949,43.195,0.198473,0.961832,-0.152672
867580,-0.036865,0.015381,1.025391,43.165,0.259542,0.977099,-0.015267
867600,-0.036133,0.015625,1.024170,43.159,0.305344,1.045802,-0.099237
867620,-0.033447,0.014404,1.021729,43.198,0.190840,0.946565,-0.015267
867640,-0.034912,0.017090,1.021484,43.183,0.160305,0.938931,-0.145038
867660,-0.038330,0.013672,1.026123,43.206,0.335878,0.854962,-0.038168
867681,-0.036133,0.010986,1.022949,43.183,0.267176,0.969466,-0.160305
867700,-0.035645,0.011475,1.025635,43.201,0.267176,0.816794,-0.114504
867720,-0.033936,0.015625,1.023193,43.215,0.267176,0.854962,-0.099237
867740,-0.035645,0.009766,1.020264,43.204,0.236641,1.030534,-0.045802
867760,-0.034668,0.015137,1.032959,43.159,0.267176,0.954198,-0.045802
867780,-0.039551,0.010498,1.027588,43.206,0.160305,1.022901,-0.061069
867800,-0.032715,0.009766,1.028076,43.230,0.229008,1.022901,-0.038168
867820,-0.035156,0.017334,1.027344,43.174,0.259542,0.870229,-0.198473
867840,-0.037109,0.012451,1.024414,43.186,0.251908,0.992366,-0.053435
867860,-0.035400,0.016357,1.020996,43.195,0.175573,0.992366,-0.129771
867880,-0.031738,0.013184,1.023438,43.198,0.267176,1.022901,-0.137405
867900,-0.037842,0.009521,1.026367,43.218,0.229008,1.000000,-0.122137
867920,-0.034424,0.011963,1.021973,43.183,0.274809,1.000000,-0.122137
867940,-0.035400,0.017578,1.025391,43.221,0.213740,0.969466,-0.175573
867960,-0.041504,0.011963,1.024414,43.189,0.221374,0.931298,-0.068702
867980,-0.035645,0.009033,1.026367,43.174,0.251908,0.931298,-0.083969
868000,-0.034424,0.008057,1.026611,43.212,0.198473,1.061069,-0.099237
868020,-0.034668,0.012939,1.014404,43.206,0.213740,1.015267,-0.061069
868040,-0.033691,0.012695,1.027344,43.233,0.221374,0.977099,-0.015267
868061,-0.037598,0.011475,1.029053,43.218,0.221374,0.984733,-0.053435
868080,-0.037109,0.012939,1.030273,43.174,0.290076,0.954198,-0.068702
868100,-0.035400,0.010498,1.024414,43.221,0.206107,1.129771,-0.099237
868120,-0.034180,0.010986,1.025391,43.183,0.213740,0.938931,-0.076336
868140,-0.035889,0.009766,1.021240,43.206,0.229008,0.961832,-0.022901
868160,-0.034912,0.012939,1.030273,43.189,0.358779,0.931298,-0.091603
868180,-0.036865,0.012207,1.024170,43.195,0.328244,0.984733,-0.183206
868200,-0.035889,0.012207,1.030029,43.206,0.190840,0.984733,-0.167939
868220,-0.037842,0.012939,1.025146,43.233,0.236641,0.900763,0.000000
868240,-0.040527,0.010498,1.025879,43.195,0.236641,0.954198,-0.106870
868260,-0.031494,0.017578,1.022217,43.245,0.175573,0.893130,-0.183206
868280,-0.036133,0.009766,1.026611,43.201,0.305344,0.977099,-0.068702
868300,-0.034668,0.011719,1.023926,43.186,0.267176,0.961832,-0.183206
868320,-0.041504,0.017334,1.024414,43.189,0.251908,0.938931,-0.152672
868340,-0.031250,0.012695,1.027344,43.195,0.244275,0.984733,-0.137405
868360,-0.037109,0.011230,1.023438,43.201,0.160305,0.992366,-0.183206
868380,-0.035645,0.011719,1.028809,43.209,0.290076,1.007634,-0.122137
868400,-0.040283,0.010254,1.023682,43.209,0.290076,0.847328,-0.137405
868420,-0.034424,0.013184,1.028320,43.201,0.206107,1.038168,-0.083969
868440,-0.036133,0.012695,1.024170,43.215,0.206107,0.961832,-0.091603
868461,-0.034424,0.012451,1.028564,43.189,0.244275,0.801527,-0.083969
868480,-0.040039,0.013184,1.028076,43.206,0.251908,0.877863,-0.091603
868500,-0.034424,0.010010,1.020752,43.204,0.328244,0.938931,-0.129771
868520,-0.039795,0.014160,1.022217,43.198,0.282443,0.969466,-0.129771
868540,-0.035156,0.014160,1.028320,43.230,0.213740,0.961832,-0.106870
868560,-0.035645,0.013916,1.027344,43.218,0.251908,0.984733,0.068702
868581,-0.035645,0.011719,1.028320,43.204,0.206107,0.793893,-0.076336
868600,-0.038574,0.010010,1.026123,43.201,0.183206,0.984733,-0.106870
868620,-0.036621,0.011719,1.023926,43.230,0.145038,1.053435,-0.061069
868640,-0.036865,0.012207,1.024414,43.171,0.320611,0.931298,-0.053435
868660,-0.034180,0.010010,1.026123,43.192,0.213740,1.099237,-0.114504
868680,-0.038574,0.010986,1.029541,43.230,0.244275,0.916031,-0.106870
868700,-0.039063,0.014648,1.023926,43.201,0.190840,1.053435,-0.137405
868720,-0.037598,0.014648,1.024902,43.195,0.251908,0.961832,-0.167939
868740,-0.033691,0.013916,1.021240,43.224,0.282443,0.923664,-0.129771
868760,-0.037354,0.011963,1.028809,43.201,0.129771,0.938931,-0.145038
868780,-0.036377,0.014404,1.018799,43.204,0.267176,0.839695,-0.145038
868800,-0.035400,0.009766,1.025879,43.186,0.183206,1.137405,-0.045802
868820,-0.034424,0.011230,1.020752,43.204,0.190840,0.961832,-0.030534
868840,-0.029541,0.011230,1.028076,43.198,0.129771,1.030534,-0.129771
868860,-0.037354,0.013916,1.024414,43.192,0.320611,0.938931,-0.106870
868880,-0.034424,0.010986,1.024414,43.180,0.274809,1.076336,-0.045802
868900,-0.034668,0.014404,1.024414,43.204,0.183206,0.847328,-0.236641
868920,-0.033447,0.012695,1.021729,43.201,0.267176,1.030534,-0.137405
868940,-0.036133,0.008545,1.024170,43.224,0.267176,0.916031,-0.175573
868961,-0.036133,0.008301,1.026367,43.189,0.312977,1.114504,0.022901
868980,-0.038574,0.010498,1.021973,43.209,0.267176,0.893130,-0.129771
869000,-0.033203,0.016113,1.027588,43.180,0.251908,0.923664,-0.099237
869020,-0.034180,0.013184,1.024170,43.204,0.198473,0.954198,-0.068702
869040,-0.034668,0.011230,1.029297,43.180,0.282443,0.847328,-0.053435
869060,-0.034424,0.008057,1.020996,43.198,0.213740,0.992366,-0.030534
869080,-0.039063,0.013672,1.022705,43.204,0.305344,0.862595,-0.122137
869100,-0.037598,0.015381,1.027100,43.209,0.236641,1.015267,-0.152672
869120,-0.032959,0.011719,1.025635,43.224,0.297710,0.961832,-0.030534
869140,-0.033203,0.015381,1.024170,43.206,0.152672,0.992366,-0.068702
869160,-0.040283,0.013428,1.030029,43.204,0.206107,0.893130,-0.114504
869180,-0.038086,0.011475,1.027588,43.201,0.175573,0.916031,-0.190840
869200,-0.038086,0.012451,1.027100,43.224,0.167939,0.900763,-0.045802
869220,-0.034668,0.011475,1.025635,43.198,0.198473,0.984733,-0.137405
869240,-0.034180,0.012207,1.024170,43.165,0.175573,1.129771,-0.083969
869260,-0.033203,0.017090,1.022461,43.159,0.213740,1.022901,-0.045802
869280,-0.037842,0.009033,1.027100,43.183,0.229008,1.030534,0.030534
869300,-0.035889,0.010742,1.027832,43.204,0.183206,0.916031,-0.198473
869321,-0.033447,0.016357,1.024414,43.183,0.290076,0.793893,-0.091603
869341,-0.034912,0.010742,1.025879,43.189,0.297710,0.893130,-0.152672
869360,-0.034180,0.012939,1.020508,43.186,0.267176,0.893130,-0.114504
869380,-0.034424,0.014160,1.022217,43.204,0.206107,0.946565,0.038168
869400,-0.033447,0.014160,1.024902,43.192,0.122137,1.007634,-0.122137
869420,-0.036377,0.013916,1.028320,43.212,0.274809,0.916031,-0.167939
869440,-0.036621,0.010742,1.026123,43.236,0.282443,0.786260,-0.137405
869460,-0.035156,0.012939,1.022705,43.204,0.183206,0.977099,-0.061069
869480,-0.032715,0.012939,1.018799,43.201,0.229008,0.862595,-0.068702
869500,-0.031738,0.012939,1.024658,43.209,0.297710,0.923664,-0.061069
869520,-0.031494,0.012939,1.018555,43.198,0.221374,0.977099,-0.091603
869540,-0.031250,0.012939,1.026123,43.198,0.190840,1.000000,-0.053435
869560,-0.032471,0.011719,1.024170,43.180,0.137405,1.015267,-0.083969
869580,-0.035889,0.011230,1.022705,43.221,0.198473,0.984733,-0.145038
869600,-0.034424,0.011230,1.029297,43.195,0.274809,0.900763,-0.122137
869620,-0.035400,0.012207,1.027100,43.218,0.290076,1.007634,-0.099237
869640,-0.036621,0.009033,1.028076,43.204,0.145038,1.007634,-0.091603
869660,-0.041016,0.008057,1.025146,43.195,0.236641,1.045802,-0.152672
869680,-0.038574,0.011963,1.024414,43.233,0.244275,1.068702,-0.007634
869701,-0.037354,0.011719,1.029053,43.204,0.145038,0.969466,-0.099237
869720,-0.035645,0.012695,1.029785,43.198,0.244275,1.053435,-0.083969
869740,-0.035400,0.012939,1.030762,43.177,0.274809,1.015267,-0.106870
869760,-0.034180,0.013672,1.024170,43.206,0.229008,1.106870,-0.076336
869780,-0.034180,0.015625,1.023682,43.198,0.198473,0.854962,-0.183206
869800,-0.034180,0.012939,1.019531,43.201,0.236641,1.030534,-0.076336
869820,-0.034424,0.014648,1.021973,43.209,0.213740,1.038168,-0.106870
869840,-0.036377,0.014160,1.020264,43.195,0.473282,0.931298,-0.068702
869860,-0.035645,0.020996,1.023926,43.168,0.229008,0.961832,-0.091603
869880,-0.036865,0.013428,1.019287,43.198,0.106870,1.076336,-0.167939
869900,-0.034424,0.008057,1.030518,43.183,0.282443,1.015267,-0.045802
869920,-0.033691,0.009766,1.026611,43.195,0.206107,0.961832,-0.045802
869940,-0.031738,0.012451,1.025879,43.230,0.229008,0.900763,-0.083969
869960,-0.034668,0.013672,1.029053,43.189,0.251908,1.022901,-0.114504
869980,-0.035889,0.009277,1.026611,43.189,0.206107,1.068702,-0.206107
870000,-0.034180,0.013184,1.021729,43.177,0.282443,1.030534,-0.106870
870020,-0.037598,0.010742,1.025391,43.189,0.244275,0.931298,0.007634
870040,-0.032959,0.013672,1.026611,43.209,0.206107,0.885496,-0.129771
870060,-0.038086,0.015381,1.012207,43.192,0.282443,0.900763,-0.106870
870081,-0.032715,0.013184,1.024170,43.198,0.213740,0.916031,-0.145038
870101,-0.035645,0.011719,1.024902,43.206,0.274809,0.946565,-0.137405
870120,-0.032715,0.010010,1.023926,43.204,0.160305,0.946565,-0.129771
870140,-0.033936,0.013184,1.025391,43.186,0.213740,0.893130,-0.083969
870160,-0.035889,0.012207,1.021240,43.201,0.290076,1.068702,-0.122137
870180,-0.036865,0.011475,1.022949,43.206,0.297710,0.923664,-0.152672
870200,-0.033203,0.016846,1.021973,43.192,0.221374,0.877863,-0.145038
870220,-0.037109,0.014893,1.020020,43.186,0.282443,1.022901,-0.022901
870240,-0.036865,0.009033,1.020996,43.209,0.206107,0.824428,-0.038168
870260,-0.036377,0.014404,1.025146,43.183,0.206107,1.038168,-0.099237
870280,-0.033691,0.011719,1.024170,43.192,0.175573,0.984733,-0.091603
870300,-0.031738,0.011230,1.019531,43.198,0.267176,0.954198,-0.145038
870320,-0.034180,0.011475,1.023926,43.195,0.274809,0.916031,-0.145038
870340,-0.037598,0.010498,1.025635,43.165,0.183206,0.984733,-0.076336
870360,-0.034912,0.010742,1.025635,43.206,0.312977,0.908397,-0.129771
870380,-0.035645,0.015381,1.031982,43.195,0.183206,1.076336,-0.114504
870400,-0.039551,0.013184,1.020752,43.224,0.343511,0.931298,-0.137405
870420,-0.035156,0.010010,1.026123,43.206,0.236641,0.984733,-0.038168
870440,-0.035400,0.015137,1.029785,43.206,0.229008,0.977099,-0.183206
870460,-0.036865,0.015625,1.022949,43.206,0.312977,0.961832,-0.076336
870480,-0.037598,0.010986,1.026611,43.195,0.198473,0.923664,-0.007634
870500,-0.037354,0.014404,1.021484,43.189,0.244275,1.045802,-0.183206
870520,-0.035645,0.010986,1.021973,43.209,0.229008,0.908397,-0.083969
870540,-0.034912,0.013672,1.026123,43.201,0.137405,0.954198,-0.167939
870560,-0.033203,0.010010,1.026367,43.192,0.236641,0.870229,-0.030534
870580,-0.033691,0.011963,1.023438,43.227,0.198473,1.015267,-0.114504
870601,-0.037109,0.013428,1.024414,43.195,0.213740,1.061069,-0.007634
870621,-0.039795,0.011475,1.021484,43.212,0.282443,0.969466,-0.152672
870640,-0.040771,0.005859,1.029297,43.198,0.190840,1.145038,-0.129771
870660,-0.037109,0.015137,1.024414,43.192,0.221374,0.931298,-0.114504
870680,-0.036133,0.013184,1.029541,43.212,0.167939,1.015267,-0.137405
870700,-0.033936,0.012207,1.022217,43.201,0.282443,0.931298,-0.167939
870720,-0.038574,0.013428,1.022461,43.192,0.282443,1.038168,-0.015267
870740,-0.031494,0.010254,1.025391,43.183,0.328244,0.992366,-0.114504
870760,-0.035889,0.011230,1.025635,43.198,0.221374,0.908397,-0.160305
870780,-0.034424,0.011475,1.025146,43.204,0.251908,0.938931,-0.129771
870800,-0.033203,0.011475,1.023193,43.198,0.259542,0.923664,-0.083969
870820,-0.037598,0.017090,1.024414,43.227,0.190840,1.045802,-0.274809
870840,-0.041016,0.015381,1.020264,43.201,0.244275,0.954198,-0.122137
870860,-0.035645,0.012207,1.024170,43.201,0.236641,0.961832,-0.076336
870880,-0.037354,0.012207,1.029053,43.212,0.244275,0.900763,-0.099237
870900,-0.038086,0.014893,1.024902,43.192,0.267176,0.977099,-0.091603
870920,-0.036377,0.016113,1.022461,43.236,0.236641,0.946565,-0.038168
870940,-0.036865,0.011475,1.024658,43.189,0.206107,1.007634,-0.167939
870960,-0.036377,0.007324,1.022217,43.198,0.251908,0.854962,-0.083969
870981,-0.037109,0.013916,1.025146,43.201,0.183206,1.015267,-0.015267
871001,-0.033203,0.012695,1.024658,43.186,0.198473,1.091603,-0.091603
871020,-0.037354,0.013672,1.025879,43.206,0.183206,1.015267,-0.236641
871040,-0.033936,0.011719,1.020508,43.215,0.251908,0.938931,-0.152672
871060,-0.040283,0.011230,1.022949,43.195,0.206107,0.923664,-0.030534
871080,-0.033936,0.012451,1.021729,43.183,0.244275,0.908397,-0.236641
871100,-0.033936,0.011230,1.025879,43.204,0.137405,1.030534,-0.068702
871120,-0.036621,0.009277,1.019287,43.201,0.160305,0.977099,-0.198473
871140,-0.037354,0.013916,1.026367,43.221,0.152672,1.022901,-0.122137
871160,-0.037598,0.010254,1.027344,43.192,0.320611,0.916031,-0.106870
871180,-0.035889,0.011719,1.018066,43.201,0.213740,0.954198,0.000000
871200,-0.038086,0.010742,1.027832,43.198,0.167939,1.007634,-0.083969
871220,-0.034424,0.013916,1.022705,43.201,0.297710,0.946565,-0.160305
871240,-0.036865,0.010498,1.021240,43.180,0.229008,0.992366,-0.045802
871260,-0.034912,0.014893,1.029785,43.195,0.221374,0.977099,-0.015267
871280,-0.031982,0.009766,1.033203,43.198,0.190840,0.877863,-0.076336
871300,-0.038818,0.007813,1.020752,43.198,0.343511,0.938931,-0.152672
871320,-0.035889,0.011719,1.019287,43.186,0.297710,1.007634,-0.167939
871340,-0.035645,0.014160,1.014404,43.192,0.236641,0.916031,-0.099237
871360,-0.033447,0.010498,1.028809,43.189,0.259542,0.992366,-0.061069
871381,-0.034912,0.010498,1.023193,43.227,0.259542,0.946565,0.007634
871400,-0.039063,0.014160,1.027832,43.230,0.335878,0.961832,-0.045802
871420,-0.039795,0.014893,1.023926,43.221,0.045802,0.839695,-0.053435
871440,-0.037354,0.014160,1.025391,43.221,0.274809,1.045802,-0.038168
871460,-0.034180,0.010742,1.028564,43.177,0.213740,1.022901,-0.030534
871480,-0.036621,0.010010,1.025146,43.180,0.175573,1.000000,-0.068702
871500,-0.035889,0.016602,1.021729,43.201,0.221374,0.946565,-0.083969
871520,-0.032959,0.015381,1.024170,43.206,0.167939,0.931298,-0.129771
871540,-0.037354,0.011475,1.023438,43.198,0.190840,0.923664,-0.061069
871560,-0.037842,0.011230,1.021973,43.192,0.213740,1.015267,-0.030534
871580,-0.036865,0.013672,1.021729,43.212,0.267176,0.961832,-0.083969
871600,-0.035400,0.011475,1.028320,43.218,0.274809,0.824428,-0.122137
871620,-0.036377,0.012207,1.029053,43.239,0.259542,1.038168,-0.038168
871640,-0.034668,0.011719,1.025391,43.195,0.221374,0.854962,-0.053435
871660,-0.034912,0.012939,1.016113,43.230,0.267176,1.015267,-0.183206
871680,-0.035889,0.012207,1.026123,43.206,0.221374,1.015267,-0.114504
871700,-0.041016,0.009033,1.023193,43.165,0.137405,1.030534,-0.190840
871720,-0.036133,0.010742,1.027344,43.212,0.312977,1.022901,-0.022901
871741,-0.036865,0.014893,1.018555,43.195,0.259542,1.000000,-0.091603
871761,-0.036377,0.013672,1.028320,43.218,0.335878,0.877863,-0.114504
871780,-0.031982,0.011963,1.025879,43.218,0.213740,0.992366,-0.122137
871800,-0.033936,0.012939,1.018555,43.221,0.175573,0.885496,-0.106870
871820,-0.031738,0.009277,1.022949,43.245,0.213740,0.847328,-0.129771
871840,-0.034424,0.010254,1.025146,43.186,0.236641,1.114504,-0.091603
871860,-0.038330,0.012451,1.027832,43.212,0.244275,0.977099,-0.190840
871880,-0.036621,0.014893,1.026855,43.195,0.213740,0.977099,-0.145038
871900,-0.037354,0.010986,1.024414,43.183,0.206107,1.068702,-0.175573
871920,-0.035645,0.014648,1.027832,43.218,0.221374,1.022901,-0.198473
871940,-0.033447,0.011719,1.027344,43.195,0.137405,0.977099,-0.145038
871960,-0.035889,0.013428,1.022949,43.189,0.198473,0.992366,-0.015267
871980,-0.037354,0.009766,1.024658,43.177,0.206107,0.893130,-0.076336
872000,-0.035400,0.012451,1.024170,43.186,0.251908,0.931298,-0.030534
872020,-0.039063,0.013428,1.027100,43.209,0.206107,1.038168,-0.129771
872040,-0.031738,0.012939,1.024658,43.180,0.145038,0.977099,-0.083969
872060,-0.038818,0.012207,1.024414,43.224,0.244275,1.000000,-0.114504
872080,-0.037842,0.011963,1.022461,43.192,0.229008,0.969466,-0.030534
872100,-0.036133,0.013184,1.030762,43.206,0.229008,0.763359,-0.076336
872120,-0.039063,0.010742,1.031250,43.186,0.335878,0.946565,-0.129771
872140,-0.038330,0.013428,1.024658,43.209,0.198473,0.984733,-0.061069
872161,-0.037598,0.014648,1.024658,43.218,0.221374,0.931298,-0.038168
872180,-0.035400,0.013428,1.020752,43.189,0.213740,0.916031,-0.076336
872200,-0.036377,0.010254,1.022949,43.212,0.206107,0.923664,-0.106870
872220,-0.033691,0.013428,1.024414,43.218,0.274809,1.068702,-0.083969
872240,-0.034180,0.013916,1.024414,43.180,0.236641,1.099237,-0.129771
872260,-0.041260,0.009521,1.023438,43.230,0.160305,0.908397,-0.099237
872280,-0.033203,0.011963,1.027832,43.192,0.221374,0.984733,-0.167939
872300,-0.035645,0.012695,1.019775,43.227,0.206107,0.992366,-0.160305
872320,-0.037109,0.012451,1.026123,43.148,0.297710,1.083969,-0.145038
872340,-0.031982,0.012451,1.025391,43.201,0.145038,0.977099,0.015267
872360,-0.035400,0.013672,1.026367,43.180,0.198473,0.916031,-0.038168
872380,-0.033691,0.015625,1.027344,43.198,0.129771,1.045802,-0.106870
872400,-0.037354,0.023438,1.025391,43.209,0.282443,1.053435,-0.137405
872420,-0.034912,0.009766,1.019287,43.186,0.251908,0.977099,-0.038168
872440,-0.035156,0.013916,1.020264,43.215,0.229008,0.931298,-0.053435
872460,-0.036133,0.011719,1.028076,43.180,0.251908,0.954198,-0.083969
872480,-0.034180,0.010254,1.026611,43.204,0.175573,0.801527,-0.175573
872500,-0.035156,0.015137,1.021240,43.224,0.236641,1.061069,-0.114504
872520,-0.032227,0.012207,1.029297,43.206,0.236641,0.748092,-0.076336
872540,-0.035645,0.006348,1.019775,43.221,0.259542,1.038168,-0.068702
872560,-0.031494,0.015625,1.021240,43.204,0.274809,0.793893,-0.083969
872580,-0.036133,0.013916,1.022705,43.198,0.183206,0.916031,-0.022901
872600,-0.033936,0.011963,1.029785,43.201,0.229008,1.038168,-0.045802
872620,-0.033447,0.013672,1.024414,43.212,0.297710,1.022901,-0.160305
872641,-0.039063,0.010254,1.024658,43.201,0.206107,1.145038,-0.061069
872661,-0.033936,0.009033,1.021973,43.215,0.221374,0.938931,-0.076336
872680,-0.032715,0.010010,1.025635,43.183,0.244275,1.045802,-0.030534
872700,-0.038818,0.013184,1.019043,43.209,0.190840,0.908397,-0.175573
872720,-0.036377,0.015137,1.022461,43.192,0.175573,1.015267,-0.106870
872740,-0.039307,0.012451,1.022461,43.198,0.206107,0.984733,-0.137405
872760,-0.034668,0.009277,1.024414,43.192,0.236641,0.786260,-0.137405
872780,-0.036621,0.012695,1.018311,43.227,0.190840,1.083969,-0.091603
872800,-0.037842,0.012451,1.022217,43.183,0.274809,0.809160,-0.053435
872820,-0.033936,0.012695,1.022461,43.189,0.335878,0.877863,-0.022901
872840,-0.031494,0.014404,1.025391,43.195,0.312977,0.961832,-0.190840
872860,-0.038330,0.010010,1.026611,43.195,0.129771,0.923664,-0.083969
872880,-0.036377,0.017334,1.029785,43.189,0.244275,0.946565,-0.083969
872900,-0.033447,0.011475,1.021484,43.201,0.259542,1.030534,-0.099237
872920,-0.030762,0.011230,1.026367,43.204,0.183206,0.923664,-0.167939
872940,-0.035645,0.012207,1.020508,43.201,0.251908,1.076336,-0.030534
872960,-0.037354,0.014893,1.026855,43.186,0.190840,0.961832,-0.076336
872980,-0.035889,0.011230,1.029297,43.204,0.206107,0.946565,-0.038168
873000,-0.040039,0.007080,1.028809,43.204,0.282443,0.977099,-0.022901
873021,-0.032227,0.010010,1.022461,43.195,0.183206,0.938931,-0.175573
873041,-0.033691,0.016602,1.023438,43.201,0.251908,0.961832,-0.152672
873060,-0.032471,0.013184,1.018555,43.174,0.229008,0.893130,-0.007634
873080,-0.038818,0.011963,1.024658,43.195,0.167939,0.992366,-0.160305
873100,-0.033203,0.009277,1.025391,43.215,0.175573,1.007634,-0.007634
873120,-0.039307,0.009277,1.024414,43.186,0.229008,1.022901,-0.038168
873140,-0.036133,0.010498,1.018066,43.186,0.236641,1.045802,-0.145038
873160,-0.030762,0.014648,1.019531,43.183,0.152672,0.923664,-0.160305
873180,-0.034180,0.012207,1.026855,43.201,0.213740,0.954198,-0.129771
873200,-0.034668,0.012207,1.024658,43.206,0.351145,0.793893,-0.099237
873220,-0.033691,0.012939,1.022949,43.171,0.282443,1.053435,-0.145038
873240,-0.034424,0.014160,1.020020,43.201,0.274809,1.053435,-0.175573
873260,-0.034912,0.015869,1.021729,43.218,0.251908,0.984733,-0.106870
873280,-0.036377,0.010254,1.021484,43.209,0.229008,0.916031,0.038168
873300,-0.034912,0.014648,1.028076,43.204,0.206107,1.000000,-0.152672
873320,-0.037354,0.013916,1.017334,43.198,0.183206,0.916031,-0.045802
873340,-0.030762,0.012451,1.023682,43.209,0.229008,0.900763,-0.091603
873360,-0.036377,0.011963,1.027832,43.165,0.251908,0.908397,0.038168
873380,-0.039551,0.011475,1.022949,43.201,0.145038,1.022901,-0.091603
873400,-0.038574,0.011719,1.026367,43.201,0.206107,1.030534,-0.076336
873421,-0.034424,0.012695,1.026611,43.183,0.190840,0.908397,-0.091603
873440,-0.033691,0.011963,1.028076,43.206,0.213740,0.969466,-0.160305
873460,-0.031982,0.012451,1.025146,43.209,0.198473,0.992366,-0.122137
873480,-0.039063,0.011230,1.024902,43.154,0.152672,1.015267,-0.083969
873500,-0.038818,0.011230,1.028809,43.206,0.236641,0.961832,-0.061069
873520,-0.036133,0.014893,1.025879,43.215,0.290076,0.938931,-0.007634
873540,-0.033203,0.013672,1.019531,43.206,0.167939,0.969466,-0.091603
873560,-0.035156,0.010254,1.024902,43.215,0.251908,0.954198,-0.068702
873580,-0.035645,0.008057,1.025391,43.180,0.305344,1.053435,-0.137405
873600,-0.030762,0.010986,1.030762,43.215,0.251908,0.931298,-0.152672
873620,-0.033691,0.012695,1.018311,43.204,0.259542,0.977099,-0.129771
873640,-0.031982,0.013428,1.024902,43.209,0.251908,0.908397,-0.022901
873660,-0.036377,0.014160,1.027588,43.204,0.167939,0.908397,-0.045802
873680,-0.035645,0.011230,1.020996,43.177,0.244275,1.045802,-0.114504
873700,-0.032959,0.012207,1.030029,43.201,0.274809,0.977099,-0.175573
873720,-0.031982,0.007324,1.021973,43.204,0.152672,0.923664,-0.099237
873740,-0.034668,0.014404,1.025391,43.224,0.229008,0.839695,-0.045802
873760,-0.033203,0.011719,1.022705,43.198,0.198473,0.938931,0.045802
873780,-0.034180,0.011963,1.023438,43.206,0.229008,1.068702,-0.053435
873801,-0.033203,0.011719,1.025879,43.201,0.206107,0.877863,-0.106870
873820,-0.037109,0.011719,1.026367,43.233,0.221374,0.977099,-0.152672
873840,-0.033936,0.010010,1.032959,43.206,0.206107,1.030534,-0.099237
873860,-0.038818,0.012451,1.022461,43.198,0.221374,0.977099,-0.167939
873880,-0.039551,0.012939,1.023438,43.204,0.267176,1.061069,-0.076336
873900,-0.037109,0.014160,1.022217,43.186,0.221374,0.977099,-0.083969
873920,-0.033691,0.012451,1.027344,43.215,0.167939,1.015267,-0.190840
873940,-0.039307,0.013184,1.019775,43.201,0.259542,1.038168,-0.114504
873960,-0.037354,0.012451,1.023438,43.215,0.328244,0.969466,-0.122137
873980,-0.038330,0.014648,1.021240,43.204,0.175573,0.961832,-0.038168
874000,-0.036865,0.010254,1.019531,43.198,0.259542,1.068702,-0.076336
874020,-0.033691,0.013184,1.020996,43.209,0.229008,0.969466,-0.145038
874040,-0.032471,0.010742,1.027832,43.218,0.297710,1.022901,-0.045802
874060,-0.039551,0.011475,1.020508,43.177,0.213740,0.931298,0.000000
874080,-0.035889,0.013184,1.022705,43.201,0.167939,1.083969,-0.152672
874100,-0.034912,0.016357,1.023926,43.177,0.206107,0.824428,-0.160305
874120,-0.038574,0.014160,1.022461,43.204,0.290076,0.847328,-0.122137
874140,-0.037109,0.012695,1.020752,43.204,0.190840,1.007634,-0.106870
874160,-0.032471,0.011230,1.021729,43.183,0.198473,0.954198,-0.007634
874180,-0.035156,0.010498,1.024902,43.186,0.190840,0.969466,-0.045802
874201,-0.035156,0.009277,1.023926,43.206,0.229008,1.053435,-0.114504
874221,-0.034424,0.010986,1.023926,43.204,0.175573,1.000000,-0.175573
874240,-0.039795,0.009766,1.024414,43.212,0.175573,0.862595,-0.145038
874260,-0.034668,0.011719,1.024658,43.201,0.206107,0.969466,-0.015267
874280,-0.036133,0.013428,1.026123,43.189,0.137405,1.091603,-0.053435
874300,-0.035156,0.009766,1.025879,43.204,0.229008,1.083969,-0.137405
874320,-0.039551,0.011230,1.026123,43.218,0.244275,0.900763,-0.091603
874340,-0.036377,0.013672,1.021484,43.215,0.305344,0.938931,-0.236641
874360,-0.035645,0.011963,1.021484,43.198,0.251908,0.801527,-0.091603
874380,-0.037354,0.013184,1.018066,43.195,0.229008,0.938931,-0.137405
874400,-0.038086,0.014648,1.023682,43.218,0.221374,1.038168,-0.106870
874420,-0.038818,0.011230,1.024170,43.198,0.183206,1.022901,-0.099237
874440,-0.034180,0.010986,1.024658,43.201,0.259542,0.938931,-0.083969
874460,-0.034912,0.012451,1.022705,43.209,0.259542,0.961832,-0.114504
