# sample_hz,50
# duration_s,30
# sda_gpio,21
# scl_gpio,22
t_ms,ax_g,ay_g,az_g
29200,-0.095947,1.000000,0.014648
29220,-0.090576,1.004883,0.017334
29240,-0.090576,1.002197,0.022217
29260,-0.088623,1.007568,0.019775
29280,-0.087646,0.997070,0.016602
29300,-0.090820,1.002197,0.022949
29320,-0.087891,1.001465,0.016846
29340,-0.090820,1.002441,0.018311
29360,-0.089844,1.003418,0.018555
29380,-0.089355,1.005127,0.018066
29400,-0.089844,1.006592,0.015625
29420,-0.092529,1.000488,0.020020
29440,-0.086914,1.004883,0.015869
29460,-0.092041,1.000732,0.015869
29480,-0.087158,1.006104,0.018311
29500,-0.093506,0.995605,0.020752
29520,-0.087646,1.009521,0.027344
29540,-0.091309,0.999268,0.021484
29560,-0.091064,1.006836,0.023926
29580,-0.092773,1.005127,0.027344
29601,-0.088867,1.005371,0.018555
29620,-0.089844,1.003174,0.015381
29640,-0.089600,1.000000,0.018799
29660,-0.094482,1.003906,0.012695
29680,-0.095947,1.003418,0.020020
29700,-0.087158,1.008301,0.013916
29720,-0.093018,1.004639,0.020508
29740,-0.087158,1.001221,0.020020
29760,-0.093018,1.002930,0.019775
29780,-0.092529,1.003662,0.019043
29800,-0.091553,1.000488,0.018311
29820,-0.090088,1.001221,0.018311
29840,-0.094482,1.001221,0.012939
29860,-0.091553,1.006348,0.014648
29880,-0.091064,1.000244,0.018066
29900,-0.088379,1.007324,0.016846
29920,-0.091553,1.005371,0.016846
29940,-0.092529,1.006348,0.017090
29960,-0.087646,1.003174,0.019287
29980,-0.092041,1.001953,0.016113
