sample,elapsed_s,temp_c
7858,785.800,56.000
7859,785.901,56.000
7860,786.000,56.000
7861,786.100,56.000
7862,786.200,56.000
7863,786.301,56.000
7864,786.400,56.000
7865,786.500,56.000
7866,786.600,56.000
7867,786.701,56.000
7868,786.800,56.000
7869,786.900,56.000
7870,787.000,56.000
7871,787.100,56.000
7872,787.200,56.000
7873,787.300,56.000
7874,787.400,56.000
7875,787.501,56.000
7876,787.600,56.000
7877,787.700,56.000
7878,787.801,56.000
7879,787.900,56.000
7880,788.001,56.000
7881,788.101,56.000
7882,788.200,56.000
7883,788.300,56.000
7884,788.400,56.000
7885,788.500,56.000
7886,788.600,56.000
7887,788.701,56.000
7888,788.800,57.000
7889,788.901,56.000
7890,789.000,57.000
7891,789.100,57.000
7892,789.200,57.000
7893,789.301,57.000
7894,789.400,57.000
7895,789.500,56.000
7896,789.600,57.000
7897,789.701,57.000
7898,789.800,57.000
7899,789.900,57.000
7900,790.000,57.000
7901,790.100,57.000
7902,790.200,57.000
7903,790.300,57.000
7904,790.400,57.000
7905,790.501,57.000
7906,790.600,57.000
7907,790.700,57.000
7908,790.800,57.000
7909,790.900,57.000
7910,791.001,57.000
7911,791.100,57.000
7912,791.200,57.000
7913,791.300,57.000
7914,791.400,57.000
7915,791.501,57.000
7916,791.600,57.000
7917,791.700,57.000
7918,791.800,57.000
7919,791.901,58.000
7920,792.000,57.000
7921,792.100,57.000
7922,792.200,57.000
7923,792.300,58.000
7924,792.400,58.000
7925,792.501,58.000
7926,792.600,57.000
7927,792.700,58.000
7928,792.800,58.000
7929,792.901,58.000
7930,793.000,58.000
7931,793.100,58.000
7932,793.200,58.000
7933,793.301,58.000
7934,793.400,58.000
7935,793.500,58.000
7936,793.600,58.000
7937,793.701,58.000
7938,793.800,58.000
7939,793.901,58.000
7940,794.000,58.000
7941,794.100,58.000
7942,794.200,58.000
7943,794.300,59.000
7944,794.400,58.000
7945,794.501,58.000
7946,794.600,58.000
7947,794.700,58.000
7948,794.800,58.000
7949,794.901,58.000
7950,795.000,58.000
7951,795.100,58.000
7952,795.200,59.000
7953,795.300,59.000
7954,795.400,59.000
7955,795.500,59.000
7956,795.600,59.000
7957,795.700,58.000
7958,795.800,59.000
7959,795.901,59.000
7960,796.000,59.000
7961,796.101,59.000
7962,796.201,59.000
7963,796.300,59.000
7964,796.400,59.000
7965,796.500,59.000
7966,796.600,59.000
7967,796.700,59.000
7968,796.800,59.000
7969,796.900,59.000
7970,797.000,59.000
7971,797.101,59.000
7972,797.200,59.000
7973,797.300,59.000
7974,797.400,59.000
7975,797.500,59.000
7976,797.600,59.000
7977,797.700,59.000
7978,797.801,59.000
7979,797.900,59.000
7980,798.000,59.000
7981,798.100,59.000
7982,798.201,59.000
7983,798.300,59.000
7984,798.400,59.000
7985,798.500,59.000
7986,798.601,59.000
7987,798.700,59.000
7988,798.800,59.000
7989,798.900,59.000
7990,799.000,59.000
7991,799.101,59.000
7992,799.201,59.000
7993,799.300,59.000
7994,799.400,59.000
7995,799.500,59.000
7996,799.600,59.000
7997,799.701,59.000
7998,799.800,59.000
7999,799.900,59.000
8000,800.000,59.000
8001,800.100,59.000
8002,800.201,59.000
8003,800.300,59.000
8004,800.400,59.000
8005,800.500,59.000
8006,800.601,59.000
8007,800.700,59.000
8008,800.800,59.000
8009,800.900,59.000
8010,801.000,59.000
8011,801.101,59.000
8012,801.200,59.000
8013,801.300,59.000
8014,801.401,59.000
8015,801.500,59.000
8016,801.600,59.000
8017,801.700,59.000
8018,801.801,59.000
8019,801.900,59.000
8020,802.000,59.000
8021,802.100,59.000
8022,802.201,59.000
8023,802.300,59.000
8024,802.400,59.000
8025,802.500,59.000
8026,802.601,59.000
8027,802.700,59.000
8028,802.800,59.000
8029,802.900,59.000
8030,803.000,59.000
8031,803.100,59.000
8032,803.200,59.000
8033,803.300,59.000
8034,803.400,59.000
8035,803.500,58.000
8036,803.601,59.000
8037,803.700,59.000
8038,803.801,59.000
8039,803.900,59.000
8040,804.001,59.000
8041,804.100,58.000
8042,804.201,59.000
8043,804.300,58.000
8044,804.400,59.000
8045,804.500,59.000
8046,804.601,58.000
8047,804.700,59.000
8048,804.800,59.000
8049,804.900,59.000
8050,805.001,59.000
8051,805.100,59.000
8052,805.200,59.000
8053,805.300,59.000
8054,805.400,59.000
8055,805.500,58.000
8056,805.601,59.000
8057,805.700,58.000
8058,805.800,59.000
8059,805.900,58.000
8060,806.001,59.000
8061,806.100,58.000
8062,806.201,59.000
8063,806.300,59.000
8064,806.400,59.000
8065,806.500,59.000
8066,806.601,59.000
8067,806.700,58.000
8068,806.800,58.000
8069,806.900,59.000
8070,807.001,58.000
8071,807.100,58.000
8072,807.200,59.000
8073,807.300,58.000
8074,807.400,58.000
8075,807.500,58.000
8076,807.600,58.000
8077,807.700,58.000
8078,807.800,58.000
8079,807.900,58.000
8080,808.001,58.000
8081,808.100,58.000
8082,808.200,58.000
8083,808.300,58.000
8084,808.400,59.000
8085,808.501,58.000
8086,808.600,58.000
8087,808.700,58.000
8088,808.800,58.000
8089,808.901,58.000
8090,809.000,58.000
8091,809.100,58.000
8092,809.201,58.000
8093,809.300,58.000
8094,809.400,58.000
8095,809.500,58.000
8096,809.601,58.000
8097,809.700,58.000
8098,809.800,58.000
8099,809.900,58.000
8100,810.000,58.000
8101,810.100,58.000
8102,810.200,58.000
8103,810.300,58.000
8104,810.400,58.000
8105,810.500,58.000
8106,810.601,58.000
8107,810.700,58.000
8108,810.800,58.000
8109,810.900,58.000
8110,811.001,58.000
8111,811.100,58.000
8112,811.201,58.000
8113,811.300,58.000
8114,811.400,58.000
8115,811.500,58.000
8116,811.601,58.000
8117,811.700,58.000
8118,811.801,58.000
8119,811.900,58.000
8120,812.000,58.000
8121,812.100,58.000
8122,812.200,57.000
8123,812.300,57.000
8124,812.400,58.000
8125,812.500,58.000
8126,812.601,58.000
8127,812.700,58.000
8128,812.800,58.000
8129,812.900,58.000
8130,813.001,58.000
8131,813.282,58.000
8132,813.336,58.000
8133,813.343,58.000
8134,813.400,58.000
8135,813.500,58.000
8136,813.601,58.000
8137,813.700,58.000
8138,813.800,58.000
8139,813.900,57.000
8140,814.001,57.000
8141,814.100,58.000
8142,814.200,58.000
8143,814.300,57.000
8144,814.400,58.000
8145,814.500,57.000
8146,814.600,57.000
8147,814.700,57.000
8148,814.800,57.000
8149,814.900,57.000
8150,815.001,57.000
8151,815.100,57.000
8152,815.201,58.000
8153,815.300,57.000
8154,815.400,57.000
8155,815.500,58.000
8156,815.601,58.000
8157,815.700,57.000
8158,815.800,57.000
8159,815.900,57.000
8160,816.001,57.000
8161,816.100,57.000
8162,816.200,58.000
8163,816.300,57.000
8164,816.400,58.000
8165,816.500,58.000
8166,816.600,58.000
8167,816.700,58.000
8168,816.800,58.000
8169,816.900,58.000
8170,817.001,58.000
8171,817.100,58.000
8172,817.200,58.000
8173,817.301,58.000
8174,817.400,58.000
8175,817.500,58.000
8176,817.600,58.000
8177,817.700,58.000
8178,817.800,58.000
8179,817.900,58.000
8180,818.000,58.000
8181,818.100,58.000
8182,818.201,58.000
8183,818.300,58.000
8184,818.401,58.000
8185,818.500,59.000
8186,818.600,59.000
8187,818.700,58.000
8188,818.801,58.000
8189,818.900,58.000
8190,819.000,58.000
8191,819.100,58.000
8192,819.201,58.000
8193,819.300,58.000
8194,819.401,59.000
8195,819.500,59.000
8196,819.600,59.000
8197,819.700,59.000
8198,819.801,59.000
8199,819.900,59.000
8200,820.000,59.000
8201,820.100,59.000
8202,820.200,59.000
8203,820.300,59.000
8204,820.400,59.000
8205,820.500,59.000
8206,820.600,59.000
8207,820.700,59.000
8208,820.800,59.000
8209,820.900,59.000
8210,821.000,59.000
8211,821.100,59.000
8212,821.200,59.000
8213,821.301,59.000
8214,821.400,59.000
8215,821.500,59.000
8216,821.600,59.000
8217,821.701,59.000
8218,821.800,59.000
8219,821.900,59.000
8220,822.000,58.000
8221,822.100,59.000
8222,822.200,59.000
8223,822.301,59.000
8224,822.400,59.000
8225,822.500,59.000
8226,822.600,59.000
8227,822.700,59.000
8228,822.801,59.000
8229,822.900,59.000
8230,823.000,59.000
8231,823.100,59.000
8232,823.200,59.000
8233,823.301,59.000
8234,823.400,59.000
8235,823.500,59.000
8236,823.600,59.000
8237,823.700,59.000
8238,823.800,59.000
8239,823.900,59.000
8240,824.000,59.000
8241,824.100,59.000
8242,824.200,59.000
8243,824.301,59.000
8244,824.400,59.000
8245,824.500,59.000
8246,824.600,59.000
8247,824.700,59.000
8248,824.801,59.000
8249,824.900,59.000
8250,825.000,58.000
8251,825.100,58.000
8252,825.200,59.000
8253,825.301,59.000
8254,825.400,59.000
8255,825.500,59.000
8256,825.600,59.000
8257,825.701,59.000
8258,825.800,59.000
8259,825.900,58.000
8260,826.000,59.000
8261,826.100,59.000
8262,826.200,59.000
8263,826.301,59.000
8264,826.400,59.000
8265,826.500,59.000
8266,826.600,58.000
8267,826.700,59.000
8268,826.800,58.000
8269,826.900,58.000
8270,827.000,59.000
8271,827.100,58.000
8272,827.200,59.000
8273,827.300,59.000
8274,827.400,58.000
8275,827.500,58.000
8276,827.600,58.000
8277,827.700,59.000
8278,827.800,59.000
8279,827.900,58.000
8280,828.001,59.000
8281,828.100,58.000
8282,828.200,59.000
8283,828.301,58.000
8284,828.400,59.000
8285,828.500,59.000
8286,828.600,58.000
8287,828.701,58.000
8288,828.800,59.000
8289,828.901,59.000
8290,829.000,58.000
8291,829.100,58.000
8292,829.200,59.000
8293,829.300,59.000
8294,829.400,59.000
8295,829.500,59.000
8296,829.600,58.000
8297,829.701,58.000
8298,829.800,58.000
8299,829.900,58.000
8300,830.000,58.000
8301,830.100,58.000
8302,830.200,59.000
8303,830.301,59.000
8304,830.400,58.000
8305,830.500,58.000
8306,830.600,59.000
8307,830.701,58.000
8308,830.800,58.000
8309,830.900,58.000
8310,831.000,58.000
8311,831.100,58.000
8312,831.200,58.000
8313,831.300,59.000
8314,831.400,58.000
8315,831.500,58.000
8316,831.600,58.000
8317,831.701,58.000
8318,831.800,58.000
8319,831.900,58.000
8320,832.000,58.000
8321,832.101,58.000
8322,832.200,58.000
8323,832.300,59.000
8324,832.400,58.000
8325,832.500,58.000
8326,832.600,59.000
8327,832.700,58.000
8328,832.800,58.000
8329,832.901,58.000
8330,833.000,58.000
8331,833.101,58.000
8332,833.200,58.000
8333,833.300,58.000
8334,833.400,58.000
8335,833.501,58.000
8336,833.600,58.000
8337,833.700,58.000
8338,833.800,58.000
8339,833.901,58.000
8340,834.000,58.000
8341,834.100,58.000
8342,834.200,59.000
8343,834.301,58.000
8344,834.400,58.000
8345,834.500,58.000
8346,834.600,58.000
8347,834.701,58.000
8348,834.800,58.000
8349,834.900,58.000
8350,835.000,58.000
8351,835.100,59.000
8352,835.200,59.000
8353,835.300,59.000
8354,835.400,58.000
8355,835.500,59.000
8356,835.600,59.000
8357,835.700,59.000
8358,835.800,58.000
8359,835.900,58.000
8360,836.000,59.000
8361,836.101,58.000
8362,836.200,59.000
8363,836.300,59.000
8364,836.400,58.000
8365,836.500,59.000
8366,836.600,59.000
8367,836.701,59.000
8368,836.800,58.000
8369,836.900,58.000
8370,837.000,58.000
8371,837.100,59.000
8372,837.200,59.000
8373,837.300,59.000
8374,837.400,58.000
8375,837.501,59.000
8376,837.600,59.000
8377,837.700,59.000
8378,837.800,58.000
8379,837.901,59.000
8380,838.000,58.000
8381,838.100,59.000
8382,838.200,59.000
8383,838.300,59.000
8384,838.400,59.000
8385,838.500,58.000
8386,838.600,58.000
8387,838.701,58.000
8388,838.800,59.000
8389,838.900,59.000
8390,839.000,59.000
8391,839.100,59.000
8392,839.200,59.000
8393,839.300,59.000
8394,839.400,59.000
8395,839.500,59.000
8396,839.600,59.000
8397,839.700,59.000
8398,839.800,59.000
8399,839.901,59.000
8400,840.000,59.000
8401,840.101,59.000
8402,840.201,58.000
8403,840.300,59.000
8404,840.400,59.000
8405,840.500,59.000
8406,840.600,59.000
8407,840.701,59.000
8408,840.800,59.000
8409,840.900,59.000
8410,841.000,59.000
8411,841.101,59.000
8412,841.200,59.000
8413,841.301,59.000
8414,841.400,59.000
8415,841.500,59.000
8416,841.600,59.000
8417,841.701,59.000
8418,841.800,59.000
8419,841.900,59.000
8420,842.000,59.000
8421,842.100,59.000
8422,842.201,59.000
8423,842.300,59.000
8424,842.400,59.000
8425,842.500,59.000
8426,842.600,59.000
8427,842.700,59.000
8428,842.800,59.000
8429,842.900,59.000
8430,843.000,59.000
8431,843.101,59.000
8432,843.200,59.000
8433,843.300,59.000
8434,843.400,59.000
8435,843.500,58.000
8436,843.600,59.000
8437,843.701,59.000
8438,843.800,59.000
8439,843.900,59.000
8440,844.000,59.000
8441,844.100,59.000
8442,844.201,59.000
8443,844.300,59.000
8444,844.400,59.000
8445,844.500,59.000
8446,844.600,59.000
8447,844.700,59.000
8448,844.800,58.000
8449,844.901,59.000
8450,845.000,58.000
8451,845.100,59.000
8452,845.200,59.000
8453,845.300,59.000
8454,845.400,59.000
8455,845.500,59.000
8456,845.600,59.000
8457,845.701,59.000
8458,845.800,59.000
8459,845.900,59.000
8460,846.000,59.000
8461,846.100,59.000
8462,846.200,59.000
8463,846.300,59.000
8464,846.400,59.000
8465,846.500,58.000
8466,846.600,59.000
8467,846.700,59.000
8468,846.800,58.000
8469,846.900,59.000
8470,847.000,59.000
8471,847.101,59.000
8472,847.201,58.000
8473,847.300,59.000
8474,847.400,59.000
8475,847.500,59.000
8476,847.600,59.000
8477,847.701,58.000
8478,847.800,59.000
8479,847.900,58.000
8480,848.000,59.000
8481,848.100,58.000
8482,848.201,59.000
8483,848.300,58.000
8484,848.401,58.000
8485,848.500,58.000
8486,848.601,59.000
8487,848.700,59.000
8488,848.800,58.000
8489,848.900,59.000
8490,849.000,59.000
8491,849.101,59.000
8492,849.200,59.000
8493,849.301,59.000
8494,849.400,58.000
8495,849.500,59.000
8496,849.600,58.000
8497,849.700,58.000
8498,849.800,59.000
8499,849.900,58.000
8500,850.000,58.000
8501,850.100,58.000
8502,850.201,58.000
8503,850.300,58.000
8504,850.400,59.000
8505,850.500,58.000
8506,850.601,58.000
8507,850.700,58.000
8508,850.800,59.000
8509,850.900,58.000
8510,851.001,58.000
8511,851.100,58.000
8512,851.200,59.000
8513,851.300,58.000
8514,851.400,58.000
8515,851.500,58.000
8516,851.600,58.000
8517,851.700,59.000
8518,851.800,58.000
8519,851.900,58.000
8520,852.001,58.000
8521,852.100,58.000
8522,852.201,58.000
8523,852.300,59.000
8524,852.400,59.000
8525,852.500,58.000
8526,852.601,58.000
8527,852.700,58.000
8528,852.801,58.000
8529,852.900,58.000
8530,853.001,58.000
8531,853.100,58.000
8532,853.200,58.000
8533,853.300,58.000
8534,853.400,58.000
8535,853.500,58.000
8536,853.600,58.000
8537,853.700,58.000
8538,853.800,58.000
8539,853.900,58.000
8540,854.001,58.000
8541,854.100,58.000
8542,854.200,58.000
8543,854.301,58.000
8544,854.400,58.000
8545,854.500,58.000
8546,854.600,58.000
8547,854.700,58.000
8548,854.800,58.000
8549,854.900,58.000
8550,855.000,58.000
8551,855.100,58.000
8552,855.200,58.000
8553,855.300,58.000
8554,855.400,58.000
8555,855.500,58.000
8556,855.600,58.000
8557,855.700,58.000
8558,855.800,58.000
8559,855.900,58.000
8560,856.001,58.000
8561,856.100,58.000
8562,856.200,58.000
8563,856.301,58.000
8564,856.400,58.000
8565,856.500,58.000
8566,856.600,58.000
8567,856.700,58.000
8568,856.800,58.000
8569,856.900,58.000
8570,857.000,58.000
8571,857.100,58.000
8572,857.200,58.000
8573,857.300,58.000
8574,857.400,58.000
8575,857.501,58.000
8576,857.600,58.000
8577,857.700,58.000
8578,857.800,58.000
8579,857.900,58.000
8580,858.000,58.000
8581,858.100,58.000
8582,858.200,58.000
8583,858.301,58.000
8584,858.400,57.000
8585,858.500,58.000
8586,858.600,57.000
8587,858.700,58.000
8588,858.800,57.000
8589,858.900,58.000
8590,859.000,57.000
8591,859.100,57.000
8592,859.200,58.000
8593,859.300,58.000
8594,859.400,57.000
8595,859.501,57.000
8596,859.600,57.000
8597,859.700,58.000
8598,859.800,57.000
8599,859.900,57.000
8600,860.000,57.000
8601,860.100,58.000
8602,860.200,57.000
8603,860.300,57.000
8604,860.400,57.000
8605,860.500,57.000
8606,860.600,57.000
8607,860.700,57.000
8608,860.800,57.000
8609,860.900,57.000
8610,861.001,57.000
8611,861.100,57.000
8612,861.200,57.000
8613,861.301,57.000
8614,861.400,57.000
8615,861.500,57.000
8616,861.601,57.000
8617,861.700,57.000
8618,861.801,57.000
8619,861.900,57.000
8620,862.000,57.000
8621,862.100,57.000
8622,862.200,57.000
8623,862.301,57.000
8624,862.400,57.000
8625,862.501,57.000
8626,862.600,57.000
8627,862.700,57.000
8628,862.800,57.000
8629,862.900,57.000
8630,863.000,57.000
8631,863.100,57.000
8632,863.200,57.000
8633,863.300,57.000
8634,863.400,57.000
8635,863.500,57.000
8636,863.600,56.000
8637,863.700,57.000
8638,863.800,57.000
8639,863.900,57.000
8640,864.000,57.000
8641,864.100,56.000
8642,864.200,56.000
8643,864.301,57.000
8644,864.400,57.000
8645,864.501,57.000
8646,864.600,56.000
8647,864.700,57.000
8648,864.800,56.000
8649,864.900,56.000
8650,865.001,56.000
8651,865.100,56.000
8652,865.200,56.000
8653,865.300,56.000
8654,865.400,56.000
8655,865.500,56.000
8656,865.600,56.000
8657,865.700,56.000
8658,865.800,56.000
8659,865.900,56.000
8660,866.000,56.000
8661,866.100,56.000
8662,866.200,56.000
8663,866.300,56.000
8664,866.400,56.000
8665,866.500,56.000
8666,866.600,56.000
8667,866.700,56.000
8668,866.801,56.000
8669,866.900,56.000
8670,867.000,56.000
8671,867.100,56.000
8672,867.200,56.000
8673,867.301,56.000
8674,867.400,56.000
8675,867.500,56.000
8676,867.600,56.000
8677,867.700,56.000
8678,867.800,56.000
8679,867.900,56.000
8680,868.000,56.000
8681,868.100,56.000
8682,868.200,56.000
8683,868.301,56.000
8684,868.400,56.000
8685,868.500,56.000
8686,868.600,56.000
8687,868.700,56.000
8688,868.801,56.000
8689,868.900,56.000
8690,869.000,56.000
8691,869.100,56.000
8692,869.200,56.000
8693,869.301,56.000
8694,869.400,56.000
8695,869.500,56.000
8696,869.601,56.000
8697,869.700,56.000
8698,869.800,56.000
8699,869.900,56.000
8700,870.000,56.000
8701,870.101,56.000
8702,870.200,56.000
8703,870.300,56.000
8704,870.400,56.000
8705,870.500,56.000
8706,870.600,56.000
8707,870.701,56.000
8708,870.800,56.000
8709,870.901,56.000
8710,871.000,56.000
8711,871.100,56.000
8712,871.200,56.000
8713,871.301,56.000
8714,871.400,56.000
8715,871.500,56.000
8716,871.600,56.000
8717,871.701,56.000
8718,871.800,56.000
8719,871.900,56.000
8720,872.000,56.000
8721,872.100,55.000
8722,872.200,55.000
8723,872.300,56.000
8724,872.400,56.000
8725,872.500,56.000
8726,872.600,55.000
8727,872.700,56.000
8728,872.800,56.000
8729,872.900,55.000
8730,873.000,55.000
8731,873.101,55.000
8732,873.200,55.000
8733,873.301,56.000
8734,873.400,55.000
8735,873.500,55.000
8736,873.600,55.000
8737,873.701,55.000
8738,873.800,55.000
8739,873.900,55.000
8740,874.000,55.000
8741,874.100,55.000
8742,874.200,55.000
8743,874.300,55.000
8744,874.400,55.000
8745,874.500,55.000
8746,874.600,55.000
8747,874.700,55.000
8748,874.800,55.000
8749,874.900,55.000
8750,875.000,55.000
8751,875.282,55.000
8752,875.336,55.000
8753,875.344,55.000
8754,875.400,55.000
8755,875.500,55.000
8756,875.600,55.000
8757,875.701,55.000
8758,875.800,55.000
8759,875.900,55.000
8760,876.000,55.000
8761,876.100,55.000
8762,876.200,55.000
8763,876.300,55.000
8764,876.400,55.000
8765,876.500,55.000
8766,876.600,55.000
8767,876.700,55.000
8768,876.800,55.000
8769,876.900,55.000
8770,877.000,54.000
8771,877.101,55.000
8772,877.201,55.000
8773,877.300,54.000
8774,877.400,55.000
8775,877.500,55.000
8776,877.600,54.000
8777,877.701,54.000
8778,877.800,54.000
8779,877.900,54.000
8780,878.000,54.000
8781,878.101,54.000
8782,878.200,55.000
8783,878.300,54.000
8784,878.400,54.000
8785,878.500,54.000
8786,878.600,54.000
8787,878.700,54.000
8788,878.800,54.000
8789,878.900,54.000
8790,879.000,54.000
8791,879.100,54.000
8792,879.200,54.000
8793,879.300,54.000
8794,879.401,54.000
8795,879.500,54.000
8796,879.600,54.000
8797,879.700,54.000
8798,879.800,54.000
8799,879.900,54.000
8800,880.000,54.000
8801,880.100,54.000
8802,880.200,54.000
8803,880.300,54.000
8804,880.401,54.000
8805,880.500,54.000
8806,880.600,54.000
8807,880.700,54.000
8808,880.800,54.000
8809,880.901,54.000
8810,881.000,54.000
8811,881.101,54.000
8812,881.200,54.000
8813,881.300,54.000
8814,881.401,54.000
8815,881.500,54.000
8816,881.600,54.000
8817,881.700,54.000
8818,881.801,54.000
8819,881.900,54.000
8820,882.000,54.000
8821,882.100,54.000
8822,882.200,54.000
8823,882.300,54.000
8824,882.401,54.000
8825,882.500,54.000
8826,882.600,54.000
8827,882.700,54.000
8828,882.800,54.000
8829,882.900,54.000
8830,883.000,54.000
8831,883.101,54.000
8832,883.200,54.000
8833,883.301,54.000
8834,883.400,53.000
8835,883.500,54.000
8836,883.601,53.000
8837,883.700,54.000
8838,883.800,54.000
8839,883.900,53.000
8840,884.000,53.000
8841,884.101,53.000
8842,884.200,54.000
8843,884.300,53.000
8844,884.401,54.000
8845,884.500,53.000
8846,884.600,53.000
8847,884.700,53.000
8848,884.800,53.000
8849,884.900,53.000
8850,885.000,53.000
8851,885.101,53.000
8852,885.200,53.000
8853,885.300,53.000
8854,885.400,53.000
8855,885.500,53.000
8856,885.600,53.000
8857,885.700,53.000
8858,885.800,53.000
8859,885.900,53.000
8860,886.001,53.000
8861,886.100,53.000
8862,886.200,53.000
8863,886.300,53.000
8864,886.400,53.000
8865,886.500,53.000
8866,886.600,53.000
8867,886.700,53.000
8868,886.800,53.000
8869,886.900,53.000
8870,887.000,53.000
8871,887.100,53.000
8872,887.200,53.000
8873,887.300,53.000
8874,887.400,53.000
8875,887.500,53.000
8876,887.600,53.000
8877,887.700,53.000
8878,887.800,53.000
8879,887.900,53.000
8880,888.001,53.000
8881,888.100,53.000
8882,888.200,53.000
8883,888.300,53.000
8884,888.400,53.000
8885,888.500,53.000
8886,888.600,53.000
8887,888.700,53.000
8888,888.800,53.000
8889,888.900,53.000
8890,889.001,53.000
8891,889.100,53.000
8892,889.200,53.000
8893,889.300,53.000
8894,889.400,53.000
8895,889.500,53.000
8896,889.600,53.000
8897,889.700,53.000
8898,889.800,53.000
8899,889.900,53.000
8900,890.001,53.000
8901,890.100,53.000
8902,890.200,53.000
8903,890.300,53.000
8904,890.401,53.000
8905,890.500,53.000
8906,890.600,53.000
8907,890.700,53.000
8908,890.801,53.000
8909,890.900,53.000
8910,891.000,53.000
8911,891.100,53.000
8912,891.201,53.000
8913,891.300,53.000
8914,891.400,53.000
8915,891.500,53.000
8916,891.601,53.000
8917,891.700,53.000
8918,891.801,53.000
8919,891.900,53.000
8920,892.001,53.000
8921,892.100,53.000
8922,892.200,53.000
8923,892.300,53.000
8924,892.400,52.000
8925,892.500,52.000
8926,892.600,53.000
8927,892.700,53.000
8928,892.800,53.000
8929,892.900,53.000
8930,893.001,53.000
8931,893.100,53.000
8932,893.200,53.000
8933,893.301,53.000
8934,893.400,53.000
8935,893.500,53.000
8936,893.600,52.000
8937,893.700,53.000
8938,893.800,53.000
8939,893.900,53.000
8940,894.000,52.000
8941,894.100,52.000
8942,894.200,53.000
8943,894.300,52.000
8944,894.400,52.000
8945,894.501,52.000
8946,894.600,52.000
8947,894.700,52.000
8948,894.800,53.000
8949,894.900,53.000
8950,895.001,52.000
8951,895.100,52.000
8952,895.200,52.000
8953,895.301,53.000
8954,895.400,52.000
8955,895.500,52.000
8956,895.600,52.000
8957,895.701,52.000
8958,895.800,52.000
8959,895.900,52.000
8960,896.000,52.000
8961,896.100,52.000
8962,896.200,52.000
8963,896.300,52.000
8964,896.400,52.000
8965,896.501,52.000
8966,896.600,52.000
8967,896.700,52.000
8968,896.800,52.000
8969,896.900,52.000
8970,897.000,52.000
8971,897.100,52.000
8972,897.200,52.000
8973,897.301,52.000
8974,897.400,52.000
8975,897.500,52.000
8976,897.600,52.000
8977,897.701,52.000
8978,897.800,52.000
8979,897.900,52.000
8980,898.000,52.000
8981,898.100,52.000
8982,898.200,52.000
8983,898.301,52.000
8984,898.400,52.000
8985,898.501,52.000
8986,898.600,52.000
8987,898.700,52.000
8988,898.801,52.000
8989,898.900,52.000
8990,899.000,52.000
8991,899.100,52.000
8992,899.200,52.000
8993,899.301,52.000
8994,899.400,52.000
8995,899.500,52.000
8996,899.600,52.000
8997,899.701,52.000
8998,899.800,52.000
8999,899.900,52.000
9000,900.000,52.000
9001,900.100,52.000
9002,900.200,52.000
9003,900.300,52.000
9004,900.400,52.000
9005,900.501,52.000
9006,900.600,51.000
9007,900.700,52.000
9008,900.800,51.000
9009,900.901,52.000
9010,901.000,52.000
9011,901.100,52.000
9012,901.200,52.000
9013,901.301,51.000
9014,901.400,51.000
9015,901.500,52.000
9016,901.600,52.000
9017,901.701,52.000
9018,901.800,52.000
9019,901.900,52.000
9020,902.000,52.000
9021,902.101,51.000
9022,902.201,52.000
9023,902.300,52.000
9024,902.400,52.000
9025,902.500,52.000
9026,902.600,51.000
9027,902.701,51.000
9028,902.800,52.000
9029,902.900,51.000
9030,903.000,51.000
9031,903.101,51.000
9032,903.200,51.000
9033,903.300,51.000
9034,903.400,51.000
9035,903.500,51.000
9036,903.600,51.000
9037,903.700,51.000
9038,903.800,51.000
9039,903.901,52.000
9040,904.000,51.000
9041,904.101,51.000
9042,904.200,51.000
9043,904.300,51.000
9044,904.400,51.000
9045,904.500,51.000
9046,904.600,51.000
9047,904.700,51.000
9048,904.800,51.000
9049,904.900,51.000
9050,905.000,51.000
9051,905.101,51.000
9052,905.200,51.000
9053,905.300,51.000
9054,905.400,51.000
9055,905.500,51.000
9056,905.600,51.000
9057,905.700,51.000
9058,905.800,51.000
9059,905.901,51.000
9060,906.000,51.000
9061,906.101,51.000
9062,906.200,51.000
9063,906.300,51.000
9064,906.400,51.000
9065,906.500,51.000
9066,906.600,51.000
9067,906.700,51.000
9068,906.800,51.000
9069,906.900,51.000
9070,907.000,51.000
9071,907.101,51.000
9072,907.200,51.000
9073,907.300,51.000
9074,907.400,51.000
9075,907.500,51.000
9076,907.600,51.000
9077,907.700,51.000
9078,907.800,51.000
9079,907.900,51.000
9080,908.000,51.000
9081,908.101,51.000
9082,908.201,51.000
9083,908.300,51.000
9084,908.400,51.000
9085,908.500,51.000
9086,908.601,51.000
9087,908.700,51.000
9088,908.800,51.000
9089,908.900,51.000
9090,909.000,51.000
9091,909.101,51.000
9092,909.201,51.000
9093,909.300,51.000
9094,909.401,51.000
9095,909.500,51.000
9096,909.600,51.000
9097,909.700,51.000
9098,909.800,51.000
9099,909.900,51.000
9100,910.000,51.000
9101,910.101,51.000
9102,910.201,51.000
9103,910.300,51.000
9104,910.400,51.000
9105,910.500,51.000
9106,910.601,51.000
9107,910.700,51.000
9108,910.800,51.000
9109,910.900,50.000
9110,911.001,50.000
9111,911.100,50.000
9112,911.201,50.000
9113,911.300,51.000
9114,911.400,50.000
9115,911.500,51.000
9116,911.601,50.000
9117,911.700,51.000
9118,911.800,50.000
9119,911.901,50.000
9120,912.000,50.000
9121,912.100,50.000
9122,912.200,50.000
9123,912.300,51.000
9124,912.400,50.000
9125,912.500,50.000
9126,912.600,50.000
9127,912.700,50.000
9128,912.800,50.000
