# label,wifi_off
# sample_hz,20
# duration_s,60
# sda_gpio,21
# scl_gpio,22
t_ms,mx_raw,my_raw,mz_raw,wifi_scan_count
41400,174,262,167,0
41450,173,262,166,0
41500,174,262,166,0
41550,174,262,166,0
41600,173,262,166,0
41650,173,261,166,0
41700,174,262,166,0
41750,174,262,166,0
41800,174,262,167,0
41850,173,262,166,0
41900,173,262,166,0
41950,174,262,166,0
42000,175,262,166,0
42050,174,263,168,0
42100,174,263,168,0
42150,174,261,166,0
42200,173,261,167,0
42250,174,262,167,0
42300,174,262,167,0
42350,173,263,167,0
42400,174,263,166,0
42450,173,259,166,0
42500,173,259,166,0
42550,174,261,166,0
42601,173,262,168,0
42650,173,262,165,0
42700,173,262,165,0
42750,174,262,167,0
42800,174,262,167,0
42850,174,261,166,0
42900,174,261,166,0
42950,173,262,166,0
43000,174,262,167,0
43050,173,262,167,0
43100,173,262,167,0
43150,174,262,167,0
43200,174,263,167,0
43250,174,261,166,0
43300,174,261,166,0
43350,174,261,166,0
43400,173,262,166,0
43450,174,260,166,0
43500,174,260,166,0
43550,174,261,166,0
43600,174,262,166,0
43650,174,262,165,0
43700,174,262,165,0
43750,173,262,166,0
43800,172,261,165,0
43850,173,261,166,0
43900,173,261,166,0
43950,173,263,165,0
44000,172,262,166,0
44050,173,262,165,0
44100,173,262,165,0
44150,173,263,166,0
44200,174,260,164,0
44250,173,261,166,0
44300,173,261,166,0
44350,172,261,166,0
44400,174,260,165,0
44450,174,260,165,0
44500,173,262,166,0
44550,171,261,166,0
44600,173,260,164,0
44650,173,260,164,0
44700,171,260,166,0
44750,172,260,164,0
44800,172,260,165,0
44850,172,260,165,0
44900,171,260,165,0
44950,172,260,165,0
45000,172,261,165,0
45050,172,261,165,0
45100,173,259,165,0
45150,174,260,165,0
45200,172,261,164,0
45250,172,261,164,0
45300,172,261,165,0
45350,172,260,165,0
45400,173,260,164,0
45451,173,260,164,0
45500,173,261,165,0
45550,172,260,164,0
45600,172,260,165,0
45650,172,260,165,0
45700,172,262,165,0
45750,173,260,164,0
45800,172,262,164,0
45850,172,262,164,0
45900,173,262,165,0
45950,172,260,164,0
