# ESP32 offline IMU GPS sync logger
# log_path,/imu_gps_logs/imu_gps_sync_0001_01.csv
# session_index,1
# part_index,1
# sample_hz,20
# capture_duration_s,900
# i2c_sda_gpio,21
# i2c_scl_gpio,22
# gps_uart_id,2
# gps_rx_gpio,16
# gps_tx_gpio,17
# gps_baudrate,9600
t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,mx_raw,my_raw,mz_raw,gps_updated,gps_valid,gps_usable,fix_quality,satellites,hdop,gps_lat,gps_lon,gps_alt_m,gps_speed_mps,gps_course_deg,gps_utc,gps_date,nmea_count,fix_count,checksum_fail_count
52514,0.054688,-0.007813,1.020752,39.948,0.1679,0.9847,0.0687,274,-385,219,0,,,,,,,,,,,,,312,0,0
52614,0.054688,-0.002441,1.025879,39.933,0.1069,0.8168,-0.0229,274,-384,219,0,,,,,,,,,,,,,314,0,0
52718,0.056396,-0.005859,1.019531,39.906,0.2519,1.1832,0.0687,275,-385,219,0,,,,,,,,,,,,,316,0,0
52823,0.056641,-0.005859,1.026123,39.918,0.1985,0.9771,-0.0916,275,-383,220,0,,,,,,,,,,,,,318,0,0
52926,0.052979,-0.005615,1.026367,39.924,0.1908,1.1221,-0.0840,275,-385,219,0,,,,,,,,,,,,,318,0,0
53034,0.057861,-0.007324,1.023438,39.912,0.1450,1.0458,-0.0763,274,-384,220,0,,,,,,,,,,,,,318,0,0
53134,0.050781,-0.006592,1.019287,39.930,0.1908,1.0305,-0.0305,275,-383,219,0,,,,,,,,,,,,,318,0,0
53234,0.056885,-0.004883,1.020752,39.915,0.1221,0.9084,-0.0687,276,-386,219,0,,,,,,,,,,,,,318,0,0
53331,0.058838,-0.006104,1.022461,39.915,0.2443,0.9847,-0.0611,275,-385,219,0,,,,,,,,,,,,,318,0,0
53434,0.054932,-0.007568,1.021729,39.924,0.2061,1.0992,-0.1985,276,-386,218,0,,,,,,,,,,,,,318,0,0
53534,0.054199,-0.010742,1.020264,39.906,0.2214,0.9008,-0.0305,275,-384,219,0,,,,,,,,,,,,,318,0,0
53635,0.054932,-0.007324,1.027344,39.906,0.1985,0.9695,0.0000,275,-385,219,0,,,,,,,,,,,,,320,0,0
53738,0.053467,-0.005859,1.020264,39.939,0.1832,0.8779,-0.1145,275,-384,219,0,,,,,,,,,,,,,322,0,0
53843,0.049316,-0.005127,1.024414,39.889,0.1985,1.0000,0.0458,275,-384,219,0,,,,,,,,,,,,,324,0,0
53948,0.056885,-0.008545,1.026855,39.912,0.2061,1.0763,-0.0534,274,-385,219,0,,,,,,,,,,,,,324,0,0
54125,0.052734,-0.005127,1.020264,39.915,0.1298,1.0687,-0.0992,274,-383,218,0,,,,,,,,,,,,,324,0,0
54222,0.057861,-0.007080,1.020264,39.898,0.2519,1.0840,-0.0382,274,-385,219,0,,,,,,,,,,,,,324,0,0
54324,0.053711,-0.006348,1.018799,39.895,0.2748,1.0458,0.0000,274,-383,220,0,,,,,,,,,,,,,324,0,0
54424,0.053955,-0.005127,1.022949,39.895,0.2443,1.0763,-0.0076,274,-385,220,0,,,,,,,,,,,,,324,0,0
54524,0.055420,-0.003662,1.024902,39.906,0.2748,0.9847,-0.0076,276,-384,219,0,,,,,,,,,,,,,324,0,0
54622,0.055908,-0.007568,1.025879,39.883,0.1679,1.0076,-0.0916,275,-385,219,0,,,,,,,,,,,,,326,0,0
54726,0.056396,-0.005371,1.021973,39.901,0.1985,1.0382,-0.1298,275,-384,219,0,,,,,,,,,,,,,328,0,0
54832,0.053711,-0.003662,1.019287,39.892,0.2748,1.4046,-0.0382,275,-383,219,0,,,,,,,,,,,,,330,0,0
54936,0.054932,-0.002686,1.022705,39.892,0.1603,1.0916,0.0458,275,-384,220,0,,,,,,,,,,,,,330,0,0
55044,0.058350,-0.005371,1.036133,39.886,0.0382,0.8397,-0.0611,275,-383,220,0,,,,,,,,,,,,,330,0,0
55142,0.055176,-0.002930,1.026367,39.945,0.1069,0.8779,-0.0229,274,-386,219,0,,,,,,,,,,,,,330,0,0
55243,0.058594,-0.004150,1.020996,39.892,0.2214,0.9542,-0.0305,274,-385,219,0,,,,,,,,,,,,,330,0,0
55344,0.056396,-0.010986,1.026611,39.895,0.2366,1.0382,-0.0305,274,-385,219,0,,,,,,,,,,,,,330,0,0
55444,0.054932,-0.004150,1.026123,39.892,0.2061,1.0534,0.0000,275,-385,219,0,,,,,,,,,,,,,330,0,0
55541,0.056641,-0.007568,1.024658,39.851,0.2214,1.0153,-0.0840,275,-384,219,0,,,,,,,,,,,,,330,0,0
55644,0.057129,-0.009521,1.019043,39.871,0.2214,1.0382,0.0458,273,-385,218,0,,,,,,,,,,,,,330,0,0
55782,0.054199,-0.003662,1.025391,39.898,0.2748,1.0534,-0.0992,275,-384,219,0,,,,,,,,,,,,,332,0,0
55886,0.053467,-0.003662,1.027832,39.901,0.1450,1.2061,-0.0687,276,-385,219,0,,,,,,,,,,,,,334,0,0
55991,0.055908,-0.007324,1.023926,39.918,0.1908,1.0153,0.1221,275,-386,219,0,,,,,,,,,,,,,336,0,0
56096,0.064697,-0.005371,1.023438,39.898,0.1527,0.9847,-0.0534,275,-385,218,0,,,,,,,,,,,,,336,0,0
56246,0.055176,-0.007813,1.021973,39.892,0.2061,0.9695,0.0229,275,-384,220,0,,,,,,,,,,,,,336,0,0
56354,0.062012,-0.004639,1.018311,39.906,0.1832,1.0153,-0.0458,275,-385,219,0,,,,,,,,,,,,,336,0,0
56454,0.055664,-0.003906,1.022217,39.904,0.0763,1.0992,-0.0153,275,-383,220,0,,,,,,,,,,,,,336,0,0
56551,0.053711,-0.006104,1.022217,39.904,0.2595,1.0687,-0.0153,276,-385,220,0,,,,,,,,,,,,,336,0,0
56651,0.057373,-0.006348,1.023193,39.892,0.2290,0.9847,-0.0382,275,-385,219,0,,,,,,,,,,,,,338,0,0
56755,0.056641,-0.010742,1.026611,39.874,0.2137,1.0992,-0.0611,274,-384,219,0,,,,,,,,,,,,,341,0,0
56865,0.054932,-0.004883,1.017090,39.901,0.2443,0.9924,-0.0153,275,-386,219,0,,,,,,,,,,,,,342,0,0
56966,0.057617,-0.004883,1.022217,39.892,0.1450,0.9924,-0.0534,276,-385,220,0,,,,,,,,,,,,,342,0,0
57074,0.059570,-0.004883,1.020996,39.895,0.1908,0.9618,-0.0916,274,-386,218,0,,,,,,,,,,,,,342,0,0
57174,0.055908,-0.006592,1.025146,39.877,0.1679,0.9695,0.0840,275,-384,219,0,,,,,,,,,,,,,342,0,0
57274,0.058838,-0.003174,1.026855,39.883,0.0916,1.2290,-0.0840,275,-385,219,0,,,,,,,,,,,,,342,0,0
57371,0.056396,-0.008545,1.021729,39.895,0.1298,1.0305,-0.0611,276,-385,219,0,,,,,,,,,,,,,342,0,0
57474,0.057129,-0.005371,1.022705,39.883,0.1069,1.0229,-0.0916,275,-385,219,0,,,,,,,,,,,,,342,0,0
57574,0.058350,-0.004639,1.024658,39.915,0.1221,0.9924,-0.0382,275,-385,219,0,,,,,,,,,,,,,342,0,0
57674,0.056152,-0.005859,1.021240,39.918,0.1908,1.0000,-0.0916,274,-384,219,0,,,,,,,,,,,,,345,0,0
57779,0.052979,-0.005127,1.014160,39.871,0.2214,1.0611,0.0000,275,-383,218,0,,,,,,,,,,,,,348,0,0
57885,0.056152,-0.005127,1.023682,39.874,0.0458,0.9695,-0.0458,276,-385,219,0,,,,,,,,,,,,,348,0,0
57984,0.054443,-0.004395,1.029785,39.909,0.2061,0.9542,-0.1145,275,-384,218,0,,,,,,,,,,,,,348,0,0
58084,0.054443,-0.006592,1.025879,39.906,0.1374,1.0611,-0.1069,276,-386,218,0,,,,,,,,,,,,,348,0,0
58185,0.055908,0.002441,1.027832,39.906,0.4580,1.4504,-0.1374,275,-384,218,0,,,,,,,,,,,,,348,0,0
58344,0.056152,-0.004639,1.025635,39.877,0.3130,0.9313,-0.0916,275,-385,218,0,,,,,,,,,,,,,348,0,0
58444,0.057129,-0.007568,1.023193,39.877,0.1221,0.9008,0.0000,275,-384,219,0,,,,,,,,,,,,,348,0,0
58544,0.051758,-0.007080,1.020020,39.898,0.1679,1.1374,-0.2061,275,-385,219,0,,,,,,,,,,,,,348,0,0
58644,0.056152,-0.006348,1.021973,39.880,0.1221,0.8855,-0.0153,275,-384,220,0,,,,,,,,,,,,,350,0,0
58751,0.060547,-0.009033,1.022461,39.874,0.1221,1.0229,-0.0076,275,-384,220,0,,,,,,,,,,,,,353,0,0
58859,0.056396,-0.007813,1.019287,39.886,0.0916,1.0458,-0.0153,276,-384,219,0,,,,,,,,,,,,,354,0,0
58961,0.055908,-0.007568,1.029297,39.898,0.2137,1.1221,-0.0153,275,-385,219,0,,,,,,,,,,,,,354,0,0
59064,0.053711,-0.005615,1.018799,39.918,0.1756,0.9771,-0.0763,276,-386,218,0,,,,,,,,,,,,,354,0,0
59162,0.057373,-0.004639,1.027100,39.892,0.1527,1.0916,-0.0916,275,-386,219,0,,,,,,,,,,,,,354,0,0
59264,0.054932,-0.007324,1.025635,39.883,0.1069,1.0229,0.0229,275,-386,220,0,,,,,,,,,,,,,354,0,0
59364,0.053467,-0.005859,1.026611,39.895,0.1603,1.1145,-0.0534,275,-384,219,0,,,,,,,,,,,,,354,0,0
59464,0.052246,-0.006348,1.021729,39.906,0.1527,0.9924,0.0458,274,-384,220,0,,,,,,,,,,,,,354,0,0
59562,0.059570,-0.006836,1.031250,39.892,0.1679,1.0076,-0.0229,275,-386,218,0,,,,,,,,,,,,,354,0,0
59662,0.057373,-0.006836,1.024902,39.901,0.1679,1.0076,-0.0992,275,-385,219,0,,,,,,,,,,,,,357,0,0
59769,0.059326,-0.004395,1.022949,39.904,0.0763,0.9389,-0.0611,275,-384,219,0,,,,,,,,,,,,,360,0,0
59876,0.056885,-0.007568,1.017578,39.889,0.1298,0.9771,-0.0229,275,-385,219,0,,,,,,,,,,,,,360,0,0
59984,0.051758,-0.002197,1.027100,39.865,0.2595,0.8855,0.0000,274,-384,220,0,,,,,,,,,,,,,360,0,0
60082,0.055420,-0.007324,1.023926,39.889,0.1908,0.9542,-0.0458,275,-385,218,0,,,,,,,,,,,,,360,0,0
60218,0.057373,-0.009277,1.025879,39.895,0.2519,0.9466,-0.0611,276,-384,220,0,,,,,,,,,,,,,360,0,0
60321,0.059082,-0.007080,1.019043,39.880,0.1298,1.0992,0.0000,275,-384,219,0,,,,,,,,,,,,,360,0,0
60465,0.055420,-0.007813,1.022461,39.901,0.2443,1.0153,-0.0382,275,-386,218,0,,,,,,,,,,,,,360,0,0
# status,60 s,lines,542,nmea,360,fix,0,sats,0,hdop,99.99,free,851968
60658,0.054932,-0.011963,1.024170,39.906,0.1908,0.9924,-0.0763,275,-385,218,0,,,,,,,,,,,,,363,0,0
60808,0.054688,-0.010010,1.019531,39.895,0.3053,0.9466,-0.0382,275,-385,219,0,,,,,,,,,,,,,366,0,0
60914,0.054932,-0.006104,1.023926,39.883,0.2519,1.0229,0.0229,275,-384,221,0,,,,,,,,,,,,,366,0,0
61015,0.052002,-0.003906,1.024658,39.889,0.2137,1.0763,-0.0229,277,-385,218,0,,,,,,,,,,,,,366,0,0
61115,0.054932,-0.006836,1.023193,39.880,0.2214,0.9618,-0.0992,275,-385,219,0,,,,,,,,,,,,,366,0,0
61215,0.054199,-0.008789,1.016602,39.895,0.2748,1.0840,0.0382,275,-383,219,0,,,,,,,,,,,,,366,0,0
61313,0.057861,-0.005859,1.021484,39.856,0.2595,1.0229,0.0611,275,-384,219,0,,,,,,,,,,,,,366,0,0
61415,0.054199,-0.005371,1.024414,39.877,0.1985,0.9847,0.0229,274,-383,220,0,,,,,,,,,,,,,366,0,0
61515,0.054443,-0.004883,1.031738,39.842,0.1756,1.1069,0.0611,275,-386,219,0,,,,,,,,,,,,,366,0,0
61615,0.054443,-0.007324,1.027100,39.874,0.2443,0.9924,-0.0305,274,-385,219,0,,,,,,,,,,,,,366,0,0
61715,0.055664,-0.004395,1.018555,39.856,0.1985,0.9389,-0.0458,275,-385,219,0,,,,,,,,,,,,,366,0,0
61814,0.055420,-0.003906,1.024902,39.883,0.2824,1.0763,-0.0076,275,-385,219,0,,,,,,,,,,,,,368,0,0
61919,0.052734,-0.006836,1.022705,39.895,0.1374,1.0076,-0.0305,275,-385,218,0,,,,,,,,,,,,,371,0,0
62027,0.060547,-0.006104,1.024170,39.868,0.3053,1.0687,0.0000,275,-386,219,0,,,,,,,,,,,,,372,0,0
62132,0.053467,-0.011475,1.021240,39.886,0.1603,1.0840,-0.0153,274,-383,220,0,,,,,,,,,,,,,372,0,0
62230,0.054688,-0.005127,1.026611,39.862,0.1908,0.8855,0.0687,275,-385,218,0,,,,,,,,,,,,,372,0,0
62335,0.053223,-0.006592,1.017578,39.889,0.2290,1.0382,0.0076,274,-384,220,0,,,,,,,,,,,,,372,0,0
62435,0.059326,-0.004395,1.020752,39.845,0.1298,1.0763,-0.1450,275,-385,219,0,,,,,,,,,,,,,372,0,0
62535,0.056396,-0.006104,1.020752,39.883,0.2366,0.9847,-0.1069,275,-385,219,0,,,,,,,,,,,,,372,0,0
62693,0.051025,-0.008545,1.024170,39.851,0.2061,1.0076,-0.0687,275,-385,220,0,,,,,,,,,,,,,375,0,0
62801,0.058105,-0.007080,1.024658,39.848,0.1908,0.9466,-0.0229,275,-385,220,0,,,,,,,,,,,,,378,0,0
62908,0.053955,-0.008301,1.019775,39.859,0.1298,1.0687,-0.0840,275,-384,219,0,,,,,,,,,,,,,378,0,0
63014,0.054688,-0.007568,1.023682,39.886,0.1603,0.9389,0.0000,274,-386,219,0,,,,,,,,,,,,,378,0,0
63112,0.058594,-0.009766,1.021240,39.830,0.3206,1.0763,0.0000,274,-384,219,0,,,,,,,,,,,,,378,0,0
63214,0.055176,-0.008789,1.017334,39.877,0.1298,0.9924,-0.1069,275,-384,218,0,,,,,,,,,,,,,378,0,0
63314,0.056396,-0.003418,1.022705,39.836,0.2290,1.0458,0.0076,275,-384,220,0,,,,,,,,,,,,,378,0,0
63414,0.054443,-0.007080,1.022217,39.848,0.1450,0.9466,-0.0611,275,-386,219,0,,,,,,,,,,,,,378,0,0
63512,0.056885,-0.003906,1.026123,39.839,0.1908,1.0076,-0.0763,275,-384,219,0,,,,,,,,,,,,,378,0,0
63615,0.057373,-0.008545,1.022705,39.854,0.1985,1.0000,0.0534,275,-384,220,0,,,,,,,,,,,,,380,0,0
63720,0.054443,-0.005859,1.028076,39.871,0.1832,1.0229,-0.0305,276,-386,219,0,,,,,,,,,,,,,382,0,0
63828,0.055908,-0.010254,1.023926,39.865,0.1756,1.1298,-0.0305,276,-384,219,0,,,,,,,,,,,,,384,0,0
63933,0.057129,-0.009521,1.023193,39.868,0.1679,1.0153,0.0611,275,-386,219,0,,,,,,,,,,,,,384,0,0
64030,0.056641,-0.005859,1.022949,39.856,0.1756,0.9771,-0.0076,275,-384,220,0,,,,,,,,,,,,,384,0,0
64134,0.059326,-0.008057,1.021729,39.854,0.2137,1.0076,-0.0305,275,-385,219,0,,,,,,,,,,,,,384,0,0
64234,0.057373,-0.010010,1.025635,39.845,0.1985,1.0763,-0.0534,274,-386,219,0,,,,,,,,,,,,,384,0,0
64334,0.057617,-0.004639,1.023438,39.859,0.1450,0.9771,-0.0076,275,-386,219,0,,,,,,,,,,,,,384,0,0
64432,0.053711,-0.009033,1.024902,39.868,0.1679,0.9771,0.0076,275,-385,219,0,,,,,,,,,,,,,384,0,0
64534,0.054199,-0.009277,1.021484,39.868,0.1985,1.0153,-0.0229,276,-384,218,0,,,,,,,,,,,,,384,0,0
64675,0.056396,-0.005371,1.023682,39.871,0.2137,0.9771,0.0229,275,-386,219,0,,,,,,,,,,,,,387,0,0
64825,0.054443,-0.005615,1.021729,39.848,0.0840,1.0840,-0.0076,276,-385,219,0,,,,,,,,,,,,,390,0,0
64931,0.056396,-0.007080,1.019775,39.848,0.0916,1.0916,-0.0840,275,-385,218,0,,,,,,,,,,,,,390,0,0
65035,0.056396,-0.008545,1.016846,39.854,0.1527,1.1069,0.0076,275,-385,219,0,,,,,,,,,,,,,390,0,0
65135,0.059814,-0.005859,1.026611,39.842,0.1069,1.1450,0.0916,276,-385,218,0,,,,,,,,,,,,,390,0,0
65235,0.052979,-0.005371,1.027832,39.845,0.2061,1.1298,-0.1145,275,-384,218,0,,,,,,,,,,,,,390,0,0
65335,0.059326,-0.006348,1.019043,39.839,0.1450,1.0229,-0.1985,275,-385,218,0,,,,,,,,,,,,,390,0,0
65433,0.052490,-0.005371,1.025391,39.836,0.2366,0.9160,-0.0916,276,-385,219,0,,,,,,,,,,,,,390,0,0
65535,0.057129,-0.002930,1.026123,39.824,0.2901,1.0076,0.0687,276,-384,219,0,,,,,,,,,,,,,390,0,0
65637,0.056885,-0.008789,1.020508,39.845,0.1298,1.0916,-0.0534,276,-384,219,0,,,,,,,,,,,,,392,0,0
65742,0.057373,-0.005859,1.026855,39.833,0.1374,1.0229,-0.0916,275,-384,220,0,,,,,,,,,,,,,395,0,0
65850,0.032471,-0.009277,1.040283,39.859,-0.1145,1.1145,-0.0611,275,-384,218,0,,,,,,,,,,,,,396,0,0
65952,0.062012,-0.008301,1.017822,39.839,0.1603,0.8168,-0.0076,276,-386,219,0,,,,,,,,,,,,,396,0,0
66055,0.054443,-0.008789,1.015625,39.854,0.2366,1.0687,0.0076,274,-384,220,0,,,,,,,,,,,,,396,0,0
66155,0.054443,-0.007324,1.021240,39.839,0.1832,0.9695,-0.0534,276,-385,218,0,,,,,,,,,,,,,396,0,0
66253,0.057617,-0.007568,1.017578,39.836,0.1145,1.0000,-0.0840,274,-384,219,0,,,,,,,,,,,,,396,0,0
66355,0.060059,-0.001221,1.021973,39.856,0.2901,1.0611,-0.0229,276,-385,219,0,,,,,,,,,,,,,396,0,0
66455,0.053223,-0.006348,1.022949,39.851,0.2443,1.1603,0.0763,276,-384,219,0,,,,,,,,,,,,,396,0,0
66555,0.055664,-0.006348,1.026367,39.824,0.1374,1.0687,-0.0687,275,-386,218,0,,,,,,,,,,,,,396,0,0
66655,0.055908,-0.006104,1.028809,39.848,0.1603,0.9466,0.0382,274,-384,219,0,,,,,,,,,,,,,399,0,0
66764,0.053223,-0.010010,1.020752,39.865,0.1298,1.0000,-0.0840,275,-385,219,0,,,,,,,,,,,,,401,0,0
66932,0.055176,-0.006104,1.029053,39.862,0.1908,1.0000,-0.0076,275,-385,220,0,,,,,,,,,,,,,402,0,0
67034,0.058838,-0.009521,1.027100,39.877,0.1756,0.9542,0.0382,275,-385,219,0,,,,,,,,,,,,,402,0,0
67132,0.057373,-0.010498,1.027588,39.812,0.1832,1.0000,-0.0534,275,-386,219,0,,,,,,,,,,,,,402,0,0
67235,0.056885,-0.005127,1.024902,39.848,0.1985,1.1527,-0.0229,274,-385,220,0,,,,,,,,,,,,,402,0,0
67336,0.057373,-0.007080,1.028076,39.848,0.2061,1.0687,-0.0687,276,-385,219,0,,,,,,,,,,,,,402,0,0
67445,0.059814,-0.008301,1.027344,39.859,0.2672,0.9847,0.0382,276,-386,219,0,,,,,,,,,,,,,402,0,0
67545,0.055908,-0.007568,1.022705,39.862,0.1908,1.0611,-0.0916,274,-385,219,0,,,,,,,,,,,,,402,0,0
67643,0.055420,-0.007080,1.021973,39.854,0.3282,1.0687,0.0382,276,-385,218,0,,,,,,,,,,,,,402,0,0
67745,0.059814,-0.004395,1.024902,39.859,0.3053,1.0611,-0.0305,275,-383,220,0,,,,,,,,,,,,,402,0,0
67845,0.057861,-0.004150,1.022461,39.842,0.1908,1.0992,-0.0076,275,-385,219,0,,,,,,,,,,,,,405,0,0
67952,0.054932,-0.008057,1.028320,39.848,0.1985,0.9313,-0.0840,275,-384,220,0,,,,,,,,,,,,,408,0,0
68058,0.056885,-0.004883,1.017822,39.871,0.1527,1.0840,0.0153,275,-385,219,0,,,,,,,,,,,,,408,0,0
68165,0.057861,-0.004395,1.025391,39.842,0.2137,0.9924,-0.0076,276,-385,219,0,,,,,,,,,,,,,408,0,0
68265,0.055908,-0.003174,1.025146,39.883,0.1679,1.0458,-0.0992,274,-385,219,0,,,,,,,,,,,,,408,0,0
68365,0.057373,-0.005615,1.024902,39.845,0.2824,1.0382,-0.0382,275,-385,219,0,,,,,,,,,,,,,408,0,0
68462,0.052490,-0.007324,1.023193,39.848,0.1679,1.0992,-0.0382,275,-384,220,0,,,,,,,,,,,,,408,0,0
68565,0.057373,-0.006348,1.024658,39.862,0.2748,0.9542,0.0382,275,-385,219,0,,,,,,,,,,,,,408,0,0
68665,0.052979,-0.009033,1.028076,39.827,0.2595,1.0458,-0.0534,274,-383,220,0,,,,,,,,,,,,,411,0,0
68773,0.058105,-0.001709,1.015381,39.859,0.1603,1.0076,-0.1450,275,-385,219,0,,,,,,,,,,,,,414,0,0
68883,0.053711,-0.007324,1.022217,39.836,0.1145,1.0229,0.0458,276,-385,218,0,,,,,,,,,,,,,414,0,0
69069,0.057129,-0.006836,1.030029,39.877,0.1450,1.0382,0.0458,275,-384,219,0,,,,,,,,,,,,,414,0,0
69209,0.055664,-0.006592,1.019043,39.851,0.2443,1.0458,-0.1145,274,-383,218,0,,,,,,,,,,,,,414,0,0
69315,0.054932,-0.003418,1.023926,39.845,0.1908,1.0153,-0.0611,275,-384,220,0,,,,,,,,,,,,,414,0,0
69425,0.054932,-0.005615,1.025879,39.842,0.1908,0.7939,-0.0458,276,-384,219,0,,,,,,,,,,,,,414,0,0
69524,0.057617,-0.004395,1.016113,39.862,0.1985,1.0229,0.0000,275,-386,219,0,,,,,,,,,,,,,414,0,0
69625,0.057373,-0.006104,1.023438,39.845,0.1756,1.0305,-0.0458,275,-384,220,0,,,,,,,,,,,,,416,0,0
69731,0.057861,-0.006592,1.025391,39.854,0.1832,1.1298,-0.0458,276,-385,219,0,,,,,,,,,,,,,418,0,0
69838,0.055420,-0.007324,1.027100,39.836,0.1298,1.0153,-0.1145,275,-386,219,0,,,,,,,,,,,,,420,0,0
69942,0.055176,-0.009521,1.025391,39.862,0.1450,0.9466,-0.0229,275,-383,220,0,,,,,,,,,,,,,420,0,0
70045,0.055176,-0.004639,1.023926,39.865,0.2672,1.0382,-0.1374,274,-385,219,0,,,,,,,,,,,,,420,0,0
70145,0.055176,-0.007568,1.021973,39.874,0.2290,1.1374,0.0611,275,-385,219,0,,,,,,,,,,,,,420,0,0
70245,0.053467,-0.007324,1.022705,39.856,0.2061,0.9924,-0.0611,275,-385,219,0,,,,,,,,,,,,,420,0,0
70344,0.056641,-0.006348,1.024170,39.836,0.2061,0.9237,-0.0611,275,-385,220,0,,,,,,,,,,,,,420,0,0
70445,0.052979,-0.007080,1.017090,39.868,0.2672,1.0000,-0.0229,275,-386,218,0,,,,,,,,,,,,,420,0,0
70545,0.057129,-0.009521,1.025879,39.842,0.2290,1.0687,0.0382,275,-384,219,0,,,,,,,,,,,,,420,0,0
# status,70 s,lines,636,nmea,420,fix,0,sats,0,hdop,99.99,free,839680
70747,0.060547,-0.007324,1.020264,39.845,0.1679,1.0153,-0.0840,275,-385,218,0,,,,,,,,,,,,,425,0,0
70918,0.060303,-0.006104,1.022461,39.865,0.1985,1.0916,0.0000,274,-386,219,0,,,,,,,,,,,,,426,0,0
71020,0.053711,-0.006348,1.026855,39.856,0.2061,1.0153,-0.0611,275,-385,219,0,,,,,,,,,,,,,426,0,0
71125,0.058105,-0.004395,1.021484,39.859,0.2061,1.0992,-0.0458,275,-386,219,0,,,,,,,,,,,,,426,0,0
71226,0.052734,-0.010010,1.023926,39.856,0.1298,1.0076,0.0305,275,-386,220,0,,,,,,,,,,,,,426,0,0
71381,0.057617,-0.006104,1.026611,39.874,0.2061,1.0305,0.0076,275,-384,219,0,,,,,,,,,,,,,426,0,0
71486,0.053223,-0.006348,1.020752,39.851,0.1908,1.0382,-0.0229,276,-386,219,0,,,,,,,,,,,,,426,0,0
71596,0.054199,-0.005127,1.020996,39.827,0.2366,1.0000,-0.1221,275,-386,219,0,,,,,,,,,,,,,427,0,0
71699,0.058838,-0.006592,1.027588,39.874,0.2137,1.0382,0.0153,275,-384,219,0,,,,,,,,,,,,,429,0,0
71805,0.057861,-0.003906,1.026367,39.830,0.1603,1.0229,0.0305,276,-385,220,0,,,,,,,,,,,,,432,0,0
71913,0.061035,-0.006836,1.026855,39.836,0.1603,1.0458,-0.0840,274,-383,220,0,,,,,,,,,,,,,432,0,0
72016,0.058838,-0.009033,1.020020,39.845,0.1985,1.0458,-0.0763,275,-384,220,0,,,,,,,,,,,,,432,0,0
72114,0.055664,-0.011230,1.023193,39.833,0.2290,0.9771,-0.0153,274,-386,219,0,,,,,,,,,,,,,432,0,0
72216,0.058350,-0.010498,1.020508,39.824,0.1145,1.1374,-0.1985,275,-384,219,0,,,,,,,,,,,,,432,0,0
72326,0.056885,-0.014160,1.029297,39.842,0.2137,1.0076,-0.0153,275,-386,219,0,,,,,,,,,,,,,432,0,0
72436,0.055664,-0.005127,1.028076,39.856,0.1832,0.8397,0.0534,275,-384,219,0,,,,,,,,,,,,,432,0,0
72534,0.056152,-0.009277,1.025146,39.848,0.1985,1.1908,-0.0076,275,-385,219,0,,,,,,,,,,,,,432,0,0
72637,0.054199,-0.006104,1.026367,39.848,0.2672,1.0763,-0.0687,274,-385,219,0,,,,,,,,,,,,,434,0,0
72743,0.053223,-0.006592,1.023438,39.833,0.1756,1.0382,-0.0382,275,-386,220,0,,,,,,,,,,,,,437,0,0
72852,0.053467,-0.006836,1.022705,39.865,0.0611,0.9695,0.0382,274,-384,220,0,,,,,,,,,,,,,438,0,0
72955,0.058838,-0.009033,1.027100,39.798,0.1679,1.0229,-0.0611,276,-384,219,0,,,,,,,,,,,,,438,0,0
73054,0.056152,-0.005127,1.020020,39.836,0.2443,0.9847,0.0229,274,-384,220,0,,,,,,,,,,,,,438,0,0
73156,0.053711,-0.008545,1.027100,39.845,0.2061,1.0763,0.0305,275,-385,220,0,,,,,,,,,,,,,438,0,0
73266,0.053467,-0.006104,1.026855,39.821,0.2290,0.9237,0.0763,275,-385,218,0,,,,,,,,,,,,,438,0,0
73376,0.052246,-0.004395,1.031982,39.851,0.2443,1.1221,-0.0534,275,-386,218,0,,,,,,,,,,,,,438,0,0
73558,0.059082,-0.007324,1.024414,39.836,0.2443,0.9847,0.0840,275,-385,219,0,,,,,,,,,,,,,438,0,0
73666,0.053711,-0.004150,1.019287,39.851,0.1145,1.0763,-0.0458,275,-384,218,0,,,,,,,,,,,,,438,0,0
73814,0.053711,-0.007324,1.023926,39.836,0.1756,1.0382,-0.0153,275,-384,219,0,,,,,,,,,,,,,441,0,0
73922,0.054688,-0.009521,1.024658,39.830,0.2366,1.0153,-0.0611,275,-385,220,0,,,,,,,,,,,,,443,0,0
74028,0.054932,-0.010254,1.026367,39.821,0.0763,1.1527,0.0611,275,-383,220,0,,,,,,,,,,,,,444,0,0
74130,0.052979,-0.004395,1.021973,39.815,0.1908,1.0229,-0.0534,276,-385,219,0,,,,,,,,,,,,,444,0,0
74235,0.056641,-0.003174,1.022949,39.815,0.1756,0.9695,-0.0916,274,-385,219,0,,,,,,,,,,,,,444,0,0
74338,0.058350,-0.006104,1.022461,39.812,0.2366,0.9695,-0.0611,275,-385,220,0,,,,,,,,,,,,,444,0,0
74445,0.056885,-0.005859,1.020508,39.833,0.2366,1.0000,-0.0534,275,-386,219,0,,,,,,,,,,,,,444,0,0
74544,0.057617,-0.009766,1.020264,39.824,0.1832,0.9847,-0.1527,274,-383,220,0,,,,,,,,,,,,,444,0,0
74646,0.055176,-0.006104,1.026855,39.848,0.0763,1.0000,0.0153,275,-384,219,0,,,,,,,,,,,,,446,0,0
