t_ms,ax_g,ay_g,az_g,temp_c,gx_dps,gy_dps,gz_dps,acc_norm_g,acc_norm_error_mg
102081.0,-0.061768,0.010742,1.02417,43.806,0.198473,1.053435,-0.129771,1.02608716,26.0872
102100.0,-0.065186,0.011719,1.027344,43.812,0.152672,1.022901,-0.091603,1.02947668,29.4767
102120.0,-0.064453,0.009521,1.026367,43.801,0.244275,0.916031,-0.21374,1.02843282,28.4328
102140.0,-0.061768,0.004883,1.023682,43.833,0.160305,0.870229,-0.259542,1.02555544,25.5554
102160.0,-0.064453,0.00708,1.020508,43.809,0.29771,0.923664,-0.21374,1.02256584,22.5658
102180.0,-0.06665,0.007324,1.028564,43.812,0.282443,0.908397,-0.145038,1.03074719,30.7472
102200.0,-0.062012,0.006104,1.022461,43.818,0.114504,1.015267,-0.175573,1.02435797,24.3580
102220.0,-0.064697,0.008057,1.028076,43.809,0.122137,1.10687,-0.137405,1.03014119,30.1412
102240.0,-0.061279,0.014648,1.021973,43.815,0.145038,0.992366,-0.229008,1.02391332,23.9133
102260.0,-0.062744,0.007324,1.019531,43.845,0.19084,0.992366,-0.198473,1.02148613,21.4861
102280.0,-0.064941,0.009033,1.023438,43.806,0.259542,1.045802,-0.122137,1.02553609,25.5361
102300.0,-0.059814,0.010742,1.028809,43.839,0.175573,1.015267,-0.167939,1.03060228,30.6023
102320.0,-0.065186,0.009277,1.031738,43.809,0.320611,0.984733,-0.099237,1.03383682,33.8368
102340.0,-0.063232,0.009277,1.026123,43.818,0.198473,0.847328,-0.167939,1.02811126,28.1113
102360.0,-0.062744,0.005615,1.0271,43.824,0.114504,0.969466,-0.015267,1.02903000,29.0300
102380.0,-0.0625,0.011475,1.023193,43.83,0.198473,0.954198,-0.114504,1.02516430,25.1643
102400.0,-0.064453,0.008057,1.025635,43.845,0.244275,0.908397,-0.076336,1.02768977,27.6898
102420.0,-0.062256,0.007568,1.022949,43.809,0.099237,0.969466,-0.091603,1.02486962,24.8696
102440.0,-0.0625,0.010254,1.025146,43.818,0.282443,0.938931,-0.167939,1.02710064,27.1006
102460.0,-0.062988,0.011475,1.020264,43.795,0.206107,0.984733,-0.183206,1.02227090,22.2709
102481.0,-0.057129,0.007813,1.018311,43.827,0.259542,0.870229,-0.091603,1.01994218,19.9422
102501.0,-0.064209,0.008057,1.020508,43.774,0.198473,0.969466,-0.053435,1.02255772,22.5577
102520.0,-0.063721,0.006836,1.024902,43.824,0.183206,0.961832,-0.068702,1.02690370,26.9037
102540.0,-0.067139,0.011963,1.020752,43.815,0.229008,1.0,-0.076336,1.02302757,23.0276
102560.0,-0.057373,0.009521,1.022461,43.821,0.21374,1.083969,-0.129771,1.02411367,24.1137
102580.0,-0.064697,0.009766,1.026611,43.818,0.305344,0.954198,-0.129771,1.02869394,28.6939
102600.0,-0.0625,0.008057,1.024414,43.836,0.19084,1.122137,-0.160305,1.02635043,26.3504
102620.0,-0.063232,0.005371,1.02417,43.798,0.221374,0.969466,-0.068702,1.02613416,26.1342
102640.0,-0.06543,0.014404,1.022461,43.851,0.259542,1.007634,0.053435,1.02465363,24.6536
102660.0,-0.062012,0.013428,1.020996,43.804,0.183206,1.007634,0.076336,1.02296561,22.9656
102680.0,-0.061279,0.007568,1.018066,43.812,0.129771,1.038168,-0.206107,1.01993665,19.9367
102700.0,-0.056641,0.01123,1.021729,43.839,0.251908,1.015267,-0.274809,1.02335940,23.3594
102720.0,-0.063477,0.010498,1.021484,43.812,0.343511,0.908397,-0.015267,1.02350823,23.5082
102740.0,-0.063965,0.012939,1.02417,43.827,0.251908,0.870229,-0.083969,1.02624711,26.2471
102760.0,-0.067627,0.010498,1.026123,43.812,0.19084,1.015267,-0.053435,1.02840266,28.4027
102780.0,-0.0625,0.008301,1.02124,43.818,0.229008,0.885496,-0.221374,1.02318439,23.1844
102800.0,-0.067627,0.011719,1.022949,43.812,0.221374,0.992366,-0.114504,1.02524895,25.2489
102820.0,-0.069092,0.012451,1.022461,43.824,0.251908,0.954198,-0.129771,1.02486840,24.8684
102840.0,-0.060303,0.008789,1.025635,43.806,0.076336,0.954198,-0.053435,1.02744384,27.4438
102860.0,-0.06543,0.005371,1.022949,43.824,0.244275,0.984733,-0.091603,1.02505346,25.0535
102881.0,-0.063965,0.008057,1.029297,43.798,0.183206,0.961832,-0.206107,1.03131409,31.3141
102900.0,-0.061523,0.005371,1.019531,43.818,0.183206,0.984733,-0.129771,1.02139972,21.3997
102920.0,-0.06665,0.01123,1.022705,43.795,0.221374,0.961832,-0.167939,1.02493602,24.9360
102940.0,-0.063232,0.00708,1.025146,43.815,0.221374,0.992366,-0.10687,1.02711866,27.1187
102960.0,-0.064697,0.009277,1.021729,43.815,0.229008,0.923664,-0.137405,1.02381732,23.8173
102980.0,-0.059326,0.01123,1.02002,43.824,0.167939,0.946565,-0.114504,1.02180550,21.8055
103000.0,-0.061523,0.00708,1.018799,43.801,0.221374,1.068702,-0.152672,1.02067948,20.6795
103020.0,-0.06665,0.011719,1.020752,43.83,0.229008,0.916031,-0.114504,1.02299277,22.9928
103040.0,-0.064697,0.010986,1.032227,43.806,0.175573,1.030534,-0.099237,1.03431087,34.3109
103060.0,-0.063477,0.008789,1.021729,43.856,0.282443,0.847328,-0.038168,1.02373665,23.7366
103080.0,-0.059326,0.009521,1.026123,43.839,0.229008,0.900763,-0.045802,1.02788065,27.8807
103100.0,-0.062988,0.011963,1.020508,43.809,0.21374,1.007634,-0.152672,1.02252001,22.5200
103120.0,-0.061768,0.010254,1.023193,43.83,0.206107,1.099237,-0.061069,1.02510699,25.1070
103140.0,-0.05835,0.010742,1.0271,43.824,0.374046,0.977099,-0.083969,1.02881219,28.8122
103160.0,-0.062988,0.006592,1.024658,43.824,0.076336,1.114504,-0.167939,1.02661334,26.6133
103180.0,-0.062012,0.009277,1.021484,43.789,0.29771,0.900763,-0.129771,1.02340662,23.4066
103200.0,-0.062256,0.008789,1.029785,43.812,0.21374,1.0,-0.053435,1.03170257,31.7026
103220.0,-0.059082,0.010498,1.027344,43.812,0.21374,0.954198,-0.114504,1.02909503,29.0950
103240.0,-0.064209,0.01123,1.02832,43.815,0.167939,0.954198,-0.229008,1.03038388,30.3839
103261.0,-0.06543,0.005615,1.025146,43.815,0.198473,1.0,-0.10687,1.02724726,27.2473
103280.0,-0.064209,0.009766,1.022461,43.818,0.198473,1.038168,-0.083969,1.02452168,24.5217
103300.0,-0.062012,0.011719,1.024414,43.809,0.19084,1.045802,-0.259542,1.02635611,26.3561
103320.0,-0.063232,0.008301,1.018311,43.795,0.198473,0.992366,-0.114504,1.02030607,20.3061
103340.0,-0.061523,0.00708,1.028076,43.833,0.221374,0.931298,-0.229008,1.02993955,29.9395
103360.0,-0.063232,0.009277,1.022705,43.812,0.229008,1.022901,-0.160305,1.02469989,24.6999
103380.0,-0.064453,0.008789,1.02002,43.821,0.175573,0.923664,-0.129771,1.02209209,22.0921
103400.0,-0.05835,0.010498,1.02124,43.798,0.244275,0.877863,-0.175573,1.02295947,22.9595
103420.0,-0.064209,0.008301,1.031006,43.824,0.175573,1.114504,-0.129771,1.03303682,33.0368
103440.0,-0.062744,0.003418,1.025146,43.812,0.244275,0.992366,-0.183206,1.02707001,27.0700
103460.0,-0.066162,0.009277,1.023193,43.812,0.251908,1.030534,-0.10687,1.02537183,25.3718
103480.0,-0.06543,0.010254,1.020752,43.827,0.259542,0.89313,-0.167939,1.02289827,22.8983
103500.0,-0.066406,0.008789,1.030762,43.798,0.274809,1.053435,-0.083969,1.03293625,32.9363
103520.0,-0.063965,0.006592,1.02417,43.806,0.198473,1.053435,-0.083969,1.02618671,26.1867
103540.0,-0.062256,0.010498,1.027588,43.812,0.259542,1.030534,-0.221374,1.02952567,29.5257
103560.0,-0.060303,0.009766,1.021484,43.804,0.274809,1.076336,-0.068702,1.02330904,23.3090
103580.0,-0.058838,0.008789,1.023682,43.792,0.229008,0.954198,-0.183206,1.02540918,25.4092
103600.0,-0.061279,0.010498,1.024414,43.815,0.21374,1.045802,-0.152672,1.02629887,26.2989
103621.0,-0.064453,0.01001,1.023926,43.812,0.129771,1.053435,-0.160305,1.02600139,26.0014
103641.0,-0.062012,0.011963,1.0271,43.809,0.236641,0.885496,-0.160305,1.02903985,29.0398
103660.0,-0.063477,0.010254,1.017334,43.818,0.206107,1.068702,-0.10687,1.01936399,19.3640
103680.0,-0.068115,0.009277,1.025879,43.786,0.236641,1.068702,-0.267176,1.02817967,28.1797
103700.0,-0.062012,0.01001,1.021484,43.824,0.21374,1.053435,-0.122137,1.02341353,23.4135
103720.0,-0.063232,0.00708,1.025391,43.801,0.274809,0.900763,-0.122137,1.02736319,27.3632
103740.0,-0.064209,0.009521,1.021729,43.806,0.198473,0.984733,-0.091603,1.02378884,23.7888
103760.0,-0.063232,0.00708,1.018555,43.821,0.198473,1.045802,-0.114504,1.02054040,20.5404
103780.0,-0.062744,0.005859,1.026611,43.836,0.21374,0.992366,-0.19084,1.02854328,28.5433
103800.0,-0.066162,0.008545,1.025635,43.812,0.221374,0.992366,-0.137405,1.02780231,27.8023
103820.0,-0.068115,0.010742,1.022705,43.768,0.114504,1.053435,-0.229008,1.02502710,25.0271
103840.0,-0.064941,0.010742,1.020996,43.812,0.251908,0.977099,-0.099237,1.02311561,23.1156
103860.0,-0.0625,0.008545,1.020996,43.83,0.145038,1.0,-0.10687,1.02294286,22.9429
103880.0,-0.063965,0.008057,1.019775,43.821,0.251908,0.877863,-0.083969,1.02181089,21.8109
103900.0,-0.067139,0.012939,1.029541,43.804,0.290076,0.992366,-0.160305,1.03180896,31.8090
103920.0,-0.064209,0.01123,1.023193,43.815,0.221374,0.969466,-0.19084,1.02526720,25.2672
103940.0,-0.060791,0.010742,1.018066,43.824,0.198473,1.129771,-0.129771,1.01993594,19.9359
103960.0,-0.063232,0.010986,1.025391,43.801,0.183206,0.961832,-0.076336,1.02739753,27.3975
103980.0,-0.064453,0.010986,1.025635,43.795,0.183206,1.053435,-0.160305,1.02771690,27.7169
104001.0,-0.060303,0.007813,1.02002,43.804,0.175573,0.938931,-0.221374,1.02183085,21.8309
104020.0,-0.060547,0.009521,1.026611,43.821,0.19084,0.946565,-0.114504,1.02843898,28.4390
104040.0,-0.066406,0.009521,1.020996,43.804,0.274809,0.961832,-0.076336,1.02319756,23.1976
104060.0,-0.062988,0.010986,1.023193,43.792,0.267176,0.923664,-0.114504,1.02518881,25.1888
104080.0,-0.063232,0.01123,1.021484,43.795,0.206107,0.900763,-0.137405,1.02350084,23.5008
104100.0,-0.06665,0.00415,1.023682,43.786,0.21374,1.10687,-0.145038,1.02585783,25.8578
104120.0,-0.05835,0.011719,1.019287,43.824,0.183206,0.938931,-0.061069,1.02102304,21.0230
104140.0,-0.062256,0.014404,1.021484,43.824,0.19084,0.870229,-0.167939,1.02348075,23.4808
104160.0,-0.060547,0.009766,1.029053,43.833,0.198473,1.038168,-0.10687,1.03087894,30.8789
104180.0,-0.063965,0.010254,1.024414,43.815,0.175573,1.015267,-0.244275,1.02646028,26.4603
104200.0,-0.062012,0.010254,1.024414,43.818,0.251908,0.954198,-0.038168,1.02634043,26.3404
104220.0,-0.062012,0.006836,1.02124,43.815,0.259542,0.969466,-0.083969,1.02314386,23.1439
104240.0,-0.063721,0.010254,1.021729,43.839,0.236641,0.908397,-0.167939,1.02376543,23.7654
104260.0,-0.065186,0.008301,1.021973,43.804,0.259542,1.038168,-0.183206,1.02408346,24.0835
104280.0,-0.061768,0.010254,1.022705,43.801,0.274809,1.007634,-0.030534,1.02461990,24.6199
104300.0,-0.063965,0.008057,1.024658,43.804,0.305344,0.954198,-0.10687,1.02668420,26.6842
104320.0,-0.066162,0.009277,1.024658,43.792,0.129771,0.969466,-0.038168,1.02683372,26.8337
104340.0,-0.058594,0.008301,1.022217,43.792,0.274809,1.030534,-0.091603,1.02392859,23.9286
104360.0,-0.06665,0.01123,1.029785,43.795,0.229008,0.885496,-0.122137,1.03200072,32.0007
104380.0,-0.063721,0.010742,1.022949,43.812,0.19084,0.885496,-0.160305,1.02498801,24.9880
104400.0,-0.067627,0.007568,1.026123,43.798,0.244275,0.946565,-0.145038,1.02837692,28.3769
104420.0,-0.065918,0.010254,1.016113,43.798,0.206107,0.961832,-0.099237,1.01830052,18.3005
104440.0,-0.066162,0.009033,1.026855,43.798,0.236641,1.007634,-0.099237,1.02902390,29.0239
104460.0,-0.062012,0.008301,1.025391,43.804,0.21374,0.969466,-0.091603,1.02729796,27.2980
104480.0,-0.063965,0.004883,1.020996,43.809,0.160305,0.992366,-0.122137,1.02300938,23.0094
104500.0,-0.064209,0.009033,1.023438,43.824,0.175573,0.946565,-0.221374,1.02549000,25.4900
104520.0,-0.064453,0.01001,1.0271,43.815,0.221374,1.10687,-0.137405,1.02916898,29.1690
104541.0,-0.063721,0.006104,1.02002,43.818,0.175573,0.984733,-0.10687,1.02202663,22.0266
104560.0,-0.064697,0.009521,1.023438,43.827,0.183206,1.0,-0.19084,1.02552508,25.5251
104580.0,-0.06543,0.008057,1.025879,43.806,0.21374,1.038168,-0.198473,1.02799500,27.9950
104600.0,-0.062744,0.010742,1.022705,43.809,0.366412,1.053435,-0.129771,1.02468420,24.6842
104620.0,-0.0625,0.00708,1.022705,43.798,0.206107,1.061069,-0.160305,1.02463744,24.6374
104640.0,-0.064941,0.010742,1.020508,43.809,0.229008,1.0,-0.083969,1.02262862,22.6286
104660.0,-0.062256,0.011475,1.016602,43.812,0.267176,1.022901,-0.099237,1.01857111,18.5711
104680.0,-0.062012,0.006592,1.025146,43.833,0.320611,1.083969,-0.083969,1.02704102,27.0410
104700.0,-0.064941,0.009766,1.026611,43.801,0.236641,0.969466,-0.076336,1.02870931,28.7093
104720.0,-0.061279,0.012451,1.025146,43.821,0.251908,0.854962,-0.076336,1.02705134,27.0513
104740.0,-0.060791,0.012451,1.0271,43.836,0.244275,1.114504,-0.183206,1.02897278,28.9728
104760.0,-0.0625,0.005127,1.025146,43.818,0.244275,0.984733,-0.076336,1.02706225,27.0622
104780.0,-0.067627,0.007813,1.0271,43.809,0.274809,0.923664,-0.175573,1.02935361,29.3536
104800.0,-0.061768,0.010498,1.016846,43.792,0.282443,0.977099,-0.175573,1.01877440,18.7744
104820.0,-0.063721,0.009521,1.022461,43.786,0.229008,0.984733,-0.114504,1.02448890,24.4889
104840.0,-0.064209,0.008789,1.026611,43.827,0.305344,1.068702,-0.015267,1.02865455,28.6546
104860.0,-0.062012,0.01123,1.02002,43.801,0.236641,0.885496,-0.045802,1.02196497,21.9650
104880.0,-0.059814,0.006104,1.017822,43.839,0.160305,0.977099,-0.022901,1.01959629,19.5963
104900.0,-0.062744,0.005371,1.022217,43.83,0.236641,0.984733,-0.099237,1.02415490,24.1549
104920.0,-0.063721,0.010498,1.025879,43.824,0.183206,0.854962,-0.160305,1.02790967,27.9097
104941.0,-0.064453,0.011475,1.021973,43.809,0.251908,1.015267,-0.10687,1.02406771,24.0677
104960.0,-0.059326,0.010498,1.026855,43.789,0.198473,1.030534,-0.145038,1.02862091,28.6209
104980.0,-0.065918,0.009277,1.024902,43.786,0.19084,1.030534,-0.175573,1.02706151,27.0615
105000.0,-0.06665,0.008301,1.020996,43.809,0.206107,1.022901,-0.122137,1.02320280,23.2028
105020.0,-0.062012,0.007324,1.020264,43.812,0.167939,1.091603,-0.137405,1.02217306,22.1731
105040.0,-0.059814,0.007568,1.027832,43.777,0.206107,0.931298,-0.083969,1.02959876,29.5988
105060.0,-0.062256,0.005371,1.025635,43.839,0.21374,1.076336,-0.145038,1.02753677,27.5368
105080.0,-0.063232,0.009521,1.0271,43.804,0.19084,0.900763,-0.183206,1.02908860,29.0886
105100.0,-0.063965,0.008301,1.025146,43.801,0.21374,1.007634,-0.21374,1.02717318,27.1732
105120.0,-0.0625,0.00708,1.018555,43.798,0.274809,1.076336,-0.129771,1.02049530,20.4953
105140.0,-0.064941,0.009277,1.025635,43.792,0.267176,0.923664,-0.19084,1.02773078,27.7308
105160.0,-0.063477,0.007813,1.029053,43.809,0.145038,0.870229,-0.022901,1.03103853,31.0385
105180.0,-0.061768,0.005615,1.0271,43.812,0.145038,0.900763,-0.129771,1.02897095,28.9710
105200.0,-0.0625,0.008789,1.023926,43.806,0.229008,1.061069,-0.21374,1.02586936,25.8694
105220.0,-0.065674,0.007568,1.023193,43.824,0.167939,1.0,-0.251908,1.02532642,25.3264
105240.0,-0.060547,0.01123,1.025391,43.812,0.152672,0.984733,-0.160305,1.02723841,27.2384
105260.0,-0.0625,0.009033,1.024902,43.812,0.198473,1.030534,-0.030534,1.02684563,26.8456
105280.0,-0.0625,0.008057,1.023926,43.809,0.244275,0.977099,-0.122137,1.02586335,25.8634
105300.0,-0.064453,0.010254,1.024414,43.804,0.183206,1.0,-0.061069,1.02649081,26.4908
105321.0,-0.063721,0.006592,1.022461,43.806,0.221374,0.923664,0.022901,1.02446587,24.4659
105340.0,-0.062988,0.005615,1.016357,43.792,0.244275,0.900763,-0.122137,1.01832243,18.3224
105360.0,-0.06543,0.009277,1.025879,43.798,0.221374,1.007634,-0.114504,1.02800529,28.0053
105380.0,-0.062256,0.008301,1.024414,43.809,0.183206,0.946565,-0.099237,1.02633755,26.3375
105400.0,-0.065674,0.011719,1.025635,43.809,0.145038,1.061069,-0.091603,1.02780230,27.8023
105420.0,-0.066162,0.009521,1.0271,43.815,0.251908,0.854962,-0.10687,1.02927279,29.2728
105440.0,-0.062988,0.008545,1.018555,43.815,0.160305,1.076336,-0.137405,1.02053652,20.5365
105460.0,-0.06543,0.004395,1.029297,43.795,0.152672,1.007634,-0.236641,1.03138388,31.3839
105480.0,-0.068359,0.011719,1.017578,43.809,0.183206,0.992366,-0.114504,1.01993886,19.9389
105500.0,-0.062012,0.009033,1.020996,43.821,0.305344,0.961832,-0.068702,1.02291736,22.9174
105520.0,-0.063721,0.008545,1.021729,43.792,0.259542,0.900763,-0.114504,1.02374974,23.7497
105540.0,-0.065918,0.009033,1.02124,43.83,0.19084,1.007634,-0.19084,1.02340506,23.4051
105560.0,-0.06543,0.007813,1.03125,43.798,0.282443,0.885496,-0.145038,1.03335313,33.3531
105580.0,-0.061768,0.007568,1.021484,43.818,0.175573,0.877863,-0.091603,1.02337780,23.3778
105600.0,-0.070068,0.010986,1.02124,43.798,0.236641,0.969466,-0.152672,1.02369984,23.6998
105620.0,-0.062012,0.01001,1.021484,43.821,0.244275,1.0,-0.236641,1.02341353,23.4135
105640.0,-0.062744,0.010986,1.022705,43.827,0.19084,0.938931,-0.145038,1.02468679,24.6868
105660.0,-0.063965,0.010254,1.024414,43.812,0.244275,1.015267,-0.167939,1.02646028,26.4603
105680.0,-0.063232,0.012939,1.025146,43.804,0.282443,0.931298,-0.122137,1.02717575,27.1758
105701.0,-0.063232,0.009277,1.024414,43.795,0.19084,1.030534,-0.068702,1.02640557,26.4056
105720.0,-0.064697,0.007568,1.023438,43.821,0.305344,0.961832,-0.129771,1.02550881,25.5088
105740.0,-0.065674,0.009033,1.025391,43.801,0.282443,0.984733,-0.206107,1.02753169,27.5317
105760.0,-0.064453,0.004395,1.025146,43.815,0.267176,1.068702,-0.099237,1.02717955,27.1795
105780.0,-0.061279,0.008301,1.02417,43.812,0.29771,0.877863,-0.068702,1.02603519,26.0352
105800.0,-0.061523,0.008545,1.019043,43.812,0.244275,1.0,-0.091603,1.02093424,20.9342
105820.0,-0.0625,0.009033,1.021729,43.792,0.229008,1.045802,-0.10687,1.02367866,23.6787
105840.0,-0.061768,0.01001,1.021484,43.777,0.221374,0.916031,-0.129771,1.02339877,23.3988
105860.0,-0.061279,0.009033,1.029297,43.809,0.259542,0.961832,-0.083969,1.03115907,31.1591
105880.0,-0.063477,0.00708,1.029297,43.792,0.175573,1.083969,-0.10687,1.03127677,31.2768
105900.0,-0.061035,0.01123,1.024414,43.809,0.206107,0.961832,-0.129771,1.02629208,26.2921
105920.0,-0.064941,0.009521,1.026855,43.809,0.244275,0.908397,-0.045802,1.02895052,28.9505
105940.0,-0.060303,0.011475,1.028076,43.818,0.145038,1.0,-0.10687,1.02990698,29.9070
105960.0,-0.063965,0.011963,1.02124,43.804,0.229008,1.030534,0.015267,1.02331118,23.3112
105980.0,-0.063477,0.010742,1.024902,43.801,0.221374,1.015267,-0.122137,1.02692202,26.9220
106000.0,-0.061279,0.008545,1.030273,43.777,0.29771,0.885496,-0.007634,1.03212915,32.1292
106020.0,-0.060791,0.007813,1.017578,43.842,0.244275,1.053435,-0.137405,1.01942218,19.4222
106040.0,-0.065186,0.006348,1.022705,43.786,0.236641,1.015267,-0.099237,1.02479999,24.8000
106060.0,-0.069336,0.010498,1.022461,43.818,0.198473,1.015267,-0.053435,1.02486301,24.8630
106081.0,-0.064941,0.008789,1.019531,43.804,0.267176,1.015267,-0.053435,1.02163498,21.6350
106100.0,-0.064697,0.009033,1.027344,43.798,0.244275,1.068702,-0.137405,1.02941876,29.4188
106120.0,-0.061035,0.005859,1.021484,43.786,0.259542,1.022901,-0.10687,1.02332261,23.3226
106140.0,-0.063232,0.009521,1.022705,43.83,0.114504,0.977099,-0.137405,1.02470213,24.7021
106160.0,-0.063721,0.008789,1.024902,43.812,0.152672,1.022901,-0.145038,1.02691856,26.9186
106180.0,-0.062256,0.010498,1.023926,43.78,0.206107,0.961832,-0.007634,1.02587059,25.8706
106200.0,-0.061523,0.01123,1.024902,43.795,0.251908,1.030534,-0.122137,1.02680831,26.8083
106220.0,-0.064697,0.010498,1.023926,43.848,0.274809,0.977099,-0.19084,1.02602162,26.0216
106240.0,-0.061768,0.00708,1.02417,43.83,0.259542,0.977099,-0.152672,1.02605536,26.0554
106260.0,-0.062744,0.010986,1.02417,43.801,0.221374,1.007634,-0.10687,1.02614896,26.1490
106280.0,-0.067139,0.007324,1.026123,43.795,0.282443,0.984733,-0.061069,1.02834318,28.3432
106300.0,-0.063477,0.009033,1.0271,43.818,0.206107,0.992366,-0.137405,1.02909928,29.0993
106320.0,-0.063477,0.010254,1.019287,43.815,0.328244,0.938931,-0.053435,1.02131311,21.3131
106340.0,-0.063721,0.010986,1.023438,43.795,0.335878,0.954198,-0.145038,1.02547862,25.4786
106360.0,-0.062744,0.009277,1.017822,43.798,0.198473,0.89313,-0.198473,1.01979630,19.7963
106380.0,-0.063721,0.010254,1.021729,43.824,0.183206,0.961832,-0.137405,1.02376543,23.7654
106400.0,-0.062988,0.010254,1.022461,43.821,0.267176,0.839695,-0.053435,1.02445065,24.4506
106420.0,-0.060791,0.00293,1.026611,43.804,0.244275,0.938931,-0.076336,1.02841348,28.4135
106440.0,-0.064209,0.011475,1.033447,43.806,0.21374,1.0,-0.076336,1.03550334,35.5033
106461.0,-0.065674,0.012939,1.023926,43.824,0.21374,0.931298,-0.145038,1.02611157,26.1116
106480.0,-0.057861,0.008057,1.024658,43.812,0.290076,1.022901,-0.221374,1.02632199,26.3220
106500.0,-0.064453,0.007813,1.023193,43.818,0.259542,0.954198,-0.038168,1.02525077,25.2508
106520.0,-0.06665,0.012695,1.023438,43.804,0.251908,1.007634,-0.091603,1.02568452,25.6845
106540.0,-0.069092,0.012451,1.028076,43.815,0.160305,0.977099,-0.091603,1.03047028,30.4703
106560.0,-0.061279,0.005859,1.020752,43.809,0.129771,0.954198,-0.038168,1.02260652,22.6065
106580.0,-0.060303,0.004883,1.022949,43.827,0.137405,0.938931,-0.122137,1.02473653,24.7365
106600.0,-0.064697,0.015381,1.025146,43.815,0.259542,0.946565,-0.152672,1.02730064,27.3006
106620.0,-0.062988,0.011719,1.022217,43.792,0.061069,1.0,-0.061069,1.02422284,24.2228
106640.0,-0.061768,0.008301,1.022461,43.806,0.282443,0.938931,-0.152672,1.02435867,24.3587
106660.0,-0.062256,0.010986,1.025146,43.786,0.320611,1.076336,-0.160305,1.02709339,27.0934
106680.0,-0.066162,0.015381,1.028809,43.818,0.160305,1.145038,-0.076336,1.03104895,31.0490
106700.0,-0.064941,0.009766,1.020996,43.795,0.114504,1.030534,-0.152672,1.02310583,23.1058
106720.0,-0.066162,0.011719,1.022461,43.809,0.236641,0.984733,-0.114504,1.02466641,24.6664
106740.0,-0.058838,0.007813,1.025635,43.801,0.19084,0.923664,0.007634,1.02735101,27.3510
106760.0,-0.064941,0.010254,1.019531,43.804,0.175573,0.931298,-0.175573,1.02164864,21.6486
106780.0,-0.066406,0.009521,1.030029,43.821,0.312977,0.954198,-0.061069,1.03221129,32.2113
106800.0,-0.060303,0.013184,1.022949,43.789,0.129771,1.045802,-0.229008,1.02480970,24.8097
106820.0,-0.059082,0.009277,1.022705,43.804,0.221374,0.877863,-0.251908,1.02445218,24.4522
106840.0,-0.064941,0.002686,1.022461,43.812,0.198473,1.137405,-0.061069,1.02452479,24.5248
106860.0,-0.061035,0.010742,1.026367,43.806,0.282443,0.908397,-0.022901,1.02823630,28.2363
106880.0,-0.068848,0.013672,1.023926,43.815,0.145038,0.931298,-0.114504,1.02632910,26.3291
106900.0,-0.064941,0.008789,1.023438,43.795,0.267176,0.900763,-0.152672,1.02553397,25.5340
106920.0,-0.061035,0.007568,1.020508,43.771,0.206107,1.0,-0.167939,1.02235959,22.3596
106940.0,-0.064941,0.011475,1.022705,43.795,0.244275,0.992366,-0.145038,1.02482902,24.8290
106960.0,-0.062988,0.008789,1.0271,43.842,0.229008,0.954198,-0.129771,1.02906712,29.0671
106981.0,-0.062988,0.005859,1.025879,43.795,0.244275,0.839695,-0.083969,1.02782758,27.8276
107001.0,-0.064453,0.005615,1.023193,43.815,0.290076,0.923664,-0.114504,1.02523638,25.2364
107020.0,-0.064209,0.009766,1.028809,43.821,0.259542,0.977099,-0.068702,1.03085699,30.8570
107040.0,-0.064453,0.010742,1.020508,43.809,0.282443,0.984733,-0.10687,1.02259775,22.5977
107060.0,-0.066895,0.01416,1.021484,43.774,0.21374,1.015267,-0.129771,1.02377000,23.7700
107080.0,-0.061279,0.009521,1.024902,43.801,0.19084,0.954198,-0.076336,1.02677645,26.7764
107100.0,-0.061523,0.009521,1.018066,43.806,0.145038,0.969466,-0.21374,1.01996770,19.9677
107120.0,-0.062256,0.006592,1.023438,43.798,0.229008,1.053435,-0.160305,1.02535097,25.3510
107140.0,-0.06665,0.009277,1.024902,43.777,0.251908,1.053435,-0.114504,1.02710876,27.1088
107160.0,-0.061768,0.013916,1.023438,43.809,0.129771,1.0,-0.152672,1.02539470,25.3947
107180.0,-0.060547,0.008057,1.017334,43.824,0.198473,0.969466,-0.114504,1.01916599,19.1660
107200.0,-0.068359,0.010498,1.025635,43.798,0.251908,1.0,-0.129771,1.02796416,27.9642
107220.0,-0.06543,0.010742,1.029541,43.812,0.274809,0.984733,-0.145038,1.03167395,31.6740
107240.0,-0.068604,0.010986,1.021973,43.804,0.251908,1.022901,-0.175573,1.02433198,24.3320
107260.0,-0.062988,0.006104,1.031738,43.815,0.198473,1.152672,-0.183206,1.03367696,33.6770
107280.0,-0.059082,0.005371,1.02002,43.789,0.175573,0.885496,-0.167939,1.02174377,21.7438
107300.0,-0.064941,0.010498,1.026367,43.809,0.21374,1.038168,0.007634,1.02847302,28.4730
107320.0,-0.063721,0.012451,1.020264,43.809,0.19084,1.022901,-0.206107,1.02232775,22.3277
107340.0,-0.066162,0.008789,1.021729,43.809,0.152672,1.061069,-0.122137,1.02390664,23.9066
107360.0,-0.064941,0.012207,1.025146,43.777,0.312977,0.854962,-0.19084,1.02727341,27.2734
107381.0,-0.063477,0.006592,1.026123,43.801,0.259542,1.015267,-0.030534,1.02810563,28.1056
107400.0,-0.067627,0.010498,1.026123,43.812,0.21374,1.053435,-0.10687,1.02840266,28.4027
107420.0,-0.067383,0.010742,1.026367,43.815,0.236641,0.961832,-0.152672,1.02863263,28.6326
