phase,t_s,temp_c,comp_roll,comp_pitch,comp_yaw,mahony_roll,mahony_pitch,mahony_yaw,madgwick_roll,madgwick_pitch,madgwick_yaw
shake_return_level,130.44,43.683,-0.5881990541222436,-20.577784096703702,76.54888825462292,0.01619752356300086,-20.977746962267364,-97.29991447012354,1.3215370359544014,-25.086315674884595,158.3170779362831
shake_return_level,130.46,43.706,-0.609992448978413,-19.53232178322518,74.44802579789359,0.02944801027335045,-19.104611323334144,-91.9959701946031,1.3187841238977802,-24.2630046128024,158.31110784454938
shake_return_level,130.48,43.712,-0.5950592864216232,-19.206501470974583,72.3874513054099,0.07693432150287498,-17.95240087586566,-87.04568169059277,1.370729858168751,-24.181023014595173,158.2607058969404
shake_return_level,130.5,43.689,-0.5628920551144743,-19.74231103062672,70.22333509280726,0.14914076069592158,-17.720778001480742,-82.68461686101011,1.5079260548962183,-24.963543177965274,158.04610418918892
shake_return_level,130.52,43.715,-0.4916262174068826,-21.212972033121268,67.98737998586064,0.2642303894846562,-18.589564178849532,-78.9248994007916,1.7394550174189436,-26.649335230195426,157.72015284220151
shake_return_level,130.54,43.695,-0.37519159673880204,-23.41626397650588,65.65637092279529,0.4297005563625365,-20.565207697849736,-76.13039984146546,2.038474669828857,-28.984262806196483,157.39014575228762
shake_return_level,130.56,43.73,-0.23460855523953447,-25.962659361643613,63.20207357118634,0.5463003409209923,-23.13540978157577,-74.62479353219165,2.3441090935989894,-31.609919573961815,157.17264182513932
shake_return_level,130.58,43.706,-0.05179004382728841,-28.668531292283195,60.21152272661858,0.7490712872398193,-26.266539953961214,-75.85868387493582,2.618501363513202,-34.29864111278701,157.04237901550522
shake_return_level,130.6,43.689,0.08904915497003249,-31.24894696209492,56.67667036669566,0.8335687332950238,-29.37682400190279,-79.42468704194,2.85992877510674,-36.82299625320307,156.91890951963813
shake_return_level,130.62,43.695,0.2133444263957741,-33.5777253164744,60.096557558865115,0.8801270024614155,-32.30227886235944,-84.00478661514899,3.079683810355341,-39.06128546309008,156.81511632985698
shake_return_level,130.64,43.677,0.3318923496935643,-35.476210802991105,62.80422335359142,0.9066000664436987,-34.832770709639405,-90.88889820532921,3.213899006304907,-40.84250175719017,156.7985576429844
shake_return_level,130.66,43.706,0.46716702870915283,-36.84682168424116,65.51510143956754,0.9298039761198139,-36.85595225720786,-97.22395194407144,3.28662363531057,-42.079251173519744,156.91817651903153
shake_return_level,130.68,43.671,0.608930878158878,-37.679683206144304,68.09043004141544,1.0419453865409471,-38.33251623489599,-103.45881027373306,3.3043188682815083,-42.767282604635206,157.10496099821526
shake_return_level,130.7,43.689,0.6669783486349445,-37.90298892496839,70.3996866544354,1.0711790823306173,-39.165535363289194,-109.82897898204986,3.2640996870301047,-42.8373899475163,157.2430951644879
shake_return_level,130.72,43.706,0.6196737465248454,-37.52814325032548,72.65024168203368,0.9367734760625683,-39.344661251886286,-115.50641536860738,3.17007041461365,-42.30735972753299,157.32652431038508
shake_return_level,130.74,43.692,0.5473265621498382,-36.56764975227448,74.79342080572118,0.8231616261709984,-38.83538959649052,-120.90134128983873,3.037508762667341,-41.20881069205719,157.41214031266423
shake_return_level,130.76,43.698,0.4547041102889573,-35.04046508258007,76.85025210975326,0.7247234143036063,-37.588267485926195,-126.03155420329657,2.8385958056606553,-39.571478246614156,157.53821375057143
shake_return_level,130.78,43.715,0.3311017810929709,-33.0995158124935,79.42797753612437,0.5843392766149447,-35.72048663944806,-128.49487268141044,2.6644482921347774,-37.462227892127444,157.6413763667729
shake_return_level,130.8,43.712,0.20976214041790658,-30.919427863930544,82.7611804570718,0.4625957661063278,-33.42288101688574,-127.52579022782109,2.4818516968349598,-35.17782704504318,157.73965715620056
shake_return_level,130.82,43.651,0.0782075981740989,-28.676871668555926,79.95701614506724,0.31603903402911415,-30.984913541363614,-122.1118127775463,2.294069651824062,-32.85961085656849,157.8316021227872
shake_return_level,130.84,43.68,-0.047746867162838984,-26.44948494499927,77.35833093521683,0.17841397844967358,-28.41492127446072,-116.53714470794479,2.1654942428165316,-30.623436363131333,157.8930948020368
shake_return_level,130.86,43.706,-0.1481208164011452,-24.363724986386888,75.0997978063445,0.10515231547881802,-25.83961809755167,-110.25423078255311,2.0562794430773788,-28.586781707011525,157.94250745141406
shake_return_level,130.881,43.695,-0.23630510610318395,-22.48444469552707,73.04712645419629,0.05341071718458599,-23.32059614491367,-103.82985970087134,1.9609204234257693,-26.815868986970063,157.9801463629432
shake_return_level,130.9,43.706,-0.28249924656878156,-21.22299965996503,71.0997783170416,0.04110912149251412,-21.363497802773576,-97.66351902281853,1.916827492206218,-25.706245220518507,157.99471396372735
shake_return_level,130.92,43.715,-0.31194498354437794,-20.494355982021325,69.02611113822225,0.0102819300433421,-19.932838559718768,-92.62875670781614,1.9291768889413303,-25.16578439638609,157.97932917807336
shake_return_level,130.941,43.689,-0.30243354407792067,-20.446168494362222,66.97919097258846,0.05391837182396586,-19.176933690931186,-87.88608472286693,2.0100302396723397,-25.323059254310603,157.8757925994297
shake_return_level,130.96,43.671,-0.26036799257189636,-21.092065373595503,64.92083863467961,0.13925099463430163,-19.213522477108906,-83.62172521691205,2.148488576505074,-26.166386381611748,157.70474186315053
shake_return_level,130.98,43.718,-0.18322996193015167,-22.469980087225025,62.83472575802848,0.24486739144921918,-20.20704197741844,-79.94716589068129,2.3590223641471724,-27.688421674599514,157.48622451454145
shake_return_level,131.0,43.689,-0.0751174938270534,-24.310273515441004,60.68069794444643,0.3745825878388224,-21.870003374823973,-77.11925793826879,2.612687498866313,-29.62979093450823,157.27644842577973
shake_return_level,131.02,43.712,0.035358211367445824,-26.463952848045707,58.31356602629132,0.4152968432045842,-24.099974852920695,-75.82755799665219,2.867188896438869,-31.845360777592557,157.14951308185536
shake_return_level,131.04,43.692,0.17174839671578168,-28.757310611193063,55.70262044030685,0.5418846777626622,-26.640998169940584,-75.81461342405878,3.1436249384463673,-34.13035289124692,157.0002592458518
shake_return_level,131.06,43.692,0.2968973366716783,-31.043318960992334,52.56972625468363,0.6283687968502697,-29.247691578813384,-78.10055671588205,3.399734319315676,-36.39644023763231,156.85263482863274
shake_return_level,131.08,43.701,0.4183994835812653,-33.25307323107128,49.095640524395364,0.7088058417122084,-31.810859972600188,-81.82071857057498,3.6585729856693265,-38.571157203192435,156.69845242365912
shake_return_level,131.1,43.689,0.531865515579528,-35.293390284666934,52.627078165131834,0.7965369323717943,-34.20844889709103,-86.28962862370801,3.9251871112576704,-40.562641327186824,156.53191642670046
shake_return_level,131.12,43.689,0.6276005746892737,-37.152291417088875,55.34365895152266,0.8419044788063043,-36.46879131317824,-93.38345003872745,4.061419296922485,-42.351949133267,156.43679240980848
shake_return_level,131.14,43.724,0.7028513914159574,-38.744613255685444,57.96587067006078,0.8683859798168425,-38.56616825645022,-100.07731125451346,4.197712047043519,-43.84722413806539,156.3433301563095
shake_return_level,131.16,43.674,0.7556391205519588,-39.94021779399178,60.52751971137121,0.8683896773703557,-40.29973446606505,-106.28007615376715,4.296767962829056,-44.92570022832201,156.28487696046238
shake_return_level,131.18,43.706,0.7739797518402041,-40.6495645911233,62.7998606188802,0.8465298296393883,-41.50835202894163,-112.91967808322424,4.310497737675314,-45.515623154161894,156.27572133374298
shake_return_level,131.2,43.671,0.7664465361224965,-40.870998727848914,65.01686932440109,0.8072480507563821,-42.17744785549794,-119.05705771258019,4.261996679312766,-45.621513151517654,156.31382305119033
shake_return_level,131.22,43.715,0.7282657808617318,-40.581812961049756,67.24289969071941,0.6982015026314554,-42.34630083294206,-124.52270559435,4.145617582764528,-45.203572836048885,156.42190820714615
shake_return_level,131.24,43.706,0.7372534637473573,-39.705230157568494,69.4074405347402,0.742778426294283,-41.85069763472564,-129.8086592585661,3.9574143331285603,-44.21824341893112,156.66285664153423
shake_return_level,131.26,43.706,0.6595902128944019,-38.358974044904045,71.43082634381753,0.6875499450392416,-40.75898959955098,-134.81235059221927,3.706540142337836,-42.76738783111216,156.84704292897362
shake_return_level,131.28,43.709,0.5472422285560202,-36.62717992569797,73.38785189032443,0.5636786416984145,-39.06212644042644,-139.50081841561672,3.4434696170583954,-40.9066714702061,157.0230324383467
